_mean_discrew,_mean_obs,Steps,_mean_act,_min_discrew,ValFuncLoss,ExplainedVarOld,_max_obs,_std_obs,_max_act,_min_adv,_min_obs,_Episode,_lr_multiplier,Beta,_min_act,PolicyEntropy,_max_discrew,_std_adv,ExplainedVarNew,_std_discrew,_MeanReward,_std_act,KL,PolicyLoss,_max_adv,_mean_adv
-60.72710788757933,0.020791054370202455,2206,0.18660168,-208.0,3480.5315941423205,0.0002903981963616742,0.6023312900183881,0.03796004665467726,2.3087053,-3.28034356864454,-0.49755552319530644,220,1.0,0.4444444444444444,-2.2017975,0.89714265,-1.0,0.9999998887564281,0.009954331730758104,1486.59914730205,-115.25,0.38147217,0.008713786,-0.003879282,2.2270846142916607,-9.018674796592387e-17
-60.526339691189825,0.01620871094435739,2202,0.24901819,-203.0,3332.425148993316,0.0024441382736319905,0.6017185266348468,0.04086183511503158,2.5434492,-3.232507780460674,-0.4966248919744,240,1.0,0.2962962962962963,-1.7165602,0.9008282,-1.0,0.9999998898978502,0.050679937684075416,1456.758843005409,-115.05,0.34580296,0.00071142416,-0.0013894567,2.225168696547199,-5.808251245995369e-17
-60.6764168190128,0.016545216741415958,2188,0.26693133,-215.0,3343.13227264948,0.04979104258720379,0.6023042332662036,0.04098478164709025,2.3733277,-4.0037144480944695,-0.49474648413227595,260,1.0,0.2962962962962963,-1.5002923,0.90199566,-1.0,0.9999998857678248,0.04181526707963035,1547.1338679652015,-114.35,0.36518154,0.0035824087,-0.0014086894,1.722838409325689,1.9484718530898542e-16
-53.567516525023606,0.023654601954735927,2118,0.3078601,-118.0,2106.8918046643207,0.06790379727297247,0.6017846749884126,0.038937453382256425,2.4391224,-1.3704402533761142,-0.4930937733019615,280,1.0,0.19753086419753085,-1.8219014,0.9036009,-1.0,0.9999998719828858,0.11744619844335724,947.4579061080839,-105.9,0.3616198,0.00087512925,-0.00041052944,1.822287918215046,-2.3483470964686975e-17
-68.21227986673013,0.02365470353919537,2101,0.30071095,-209.0,4520.661348123197,0.05193556740885008,0.6025974684717035,0.038476332352759914,1.996664,-3.316365730670236,-0.492380027032439,300,1.0,0.2962962962962963,-1.5378473,0.90651745,-1.0,0.9999999031950131,0.031416024112952745,2223.192443207729,-119.9,0.36454836,0.0077669723,-0.0023223157,1.5122106410324716,5.411082233299192e-17
-60.9792899408284,0.03219178645497751,2028,0.36307785,-201.0,3280.5008090568745,0.040849978203686854,0.6016400434054502,0.03685388785046532,2.257704,-3.4369088904157077,-0.49182563117940564,320,1.0,0.19753086419753085,-1.5550525,0.9104011,-1.0,0.9999998992932647,0.03045456238057953,1711.7974014682025,-111.3,0.37081292,0.0003285521,-0.000341791,1.6529730249245767,-5.605859848205919e-17
-52.274528757854036,0.026085662383543186,2069,0.34369874,-113.0,1770.4171946794875,0.06263841031348638,0.6023798554137029,0.03791588280986433,2.2845542,-1.3534252021572428,-0.492033637619659,340,1.0,0.19753086419753085,-2.122568,0.9079698,-1.0,0.9999998780348813,0.10904251001889254,896.9647499591779,-103.45,0.35405576,0.003124517,-0.001963812,1.9165246551139385,2.6615303055296166e-16
-51.24593395761459,0.031168192651038516,2029,0.34876513,-106.0,1618.674513777399,0.1137892705560748,0.6019040665722634,0.037004068093236184,2.3134236,-1.3628183428121274,-0.4918333503769357,360,1.0,0.19753086419753085,-1.6391745,0.90821594,-1.0,0.99999987334162,0.2136165581354058,859.7270965772058,-101.45,0.374378,0.005635311,-0.0010003356,1.7301244366728954,-1.348245210781856e-16
-51.706399609184174,0.028369615749615662,2047,0.2894293,-107.0,1615.3598618715885,0.21429563833448928,0.6009514420480222,0.037060987993103096,2.5673637,-1.4685104202903474,-0.4921076272126126,380,1.0,0.19753086419753085,-1.6266173,0.9077389,-1.0,0.999999861383849,0.22445651586972626,876.1096952443183,-102.35,0.39785582,0.0033519408,-0.0012531569,1.5717175447524194,-2.0826851072596976e-17
-50.98513379583746,0.03038719919178265,2018,0.33492404,-107.0,1506.4721791424488,0.2286376955636955,0.6010349780655514,0.03689212011587963,2.342671,-1.5053599264707769,-0.4923176326730704,400,1.0,0.1316872427983539,-1.8522024,0.90824366,-1.0,0.9999998606868405,0.2392149684120315,851.8887780048935,-100.9,0.36906847,0.000802346,-0.0007968228,1.4945915287305063,-1.6724866178694133e-16
-71.10329562223315,0.02604553213504358,2033,0.32150042,-203.0,4506.0121602695945,0.08694253986534117,0.6002143012807554,0.03741143632239705,2.3649974,-3.1922660978669595,-0.5387242325223938,420,1.0,0.19753086419753085,-1.8016222,0.90677154,-1.0,0.9999999085331421,0.03800668709354216,2417.4443226361686,-121.45,0.36825135,0.010090494,-0.002945088,1.3595700987431771,5.592072686749436e-17
-55.575908412145345,0.02923774302133699,2009,0.39016283,-197.0,2105.431103944398,0.070882138952163,0.5999209211082237,0.037064801027723394,2.3071368,-3.6606565947767944,-0.49270649632869273,440,1.0,0.19753086419753085,-1.6966006,0.90979487,-1.0,0.9999998933492338,0.09676898327687644,1285.717607748705,-105.4,0.3630091,0.003915739,-0.0016372916,1.6273936790816135,-4.2441577048886026e-17
-64.3889447236181,0.030251766718024403,1990,0.35378584,-197.0,3315.168612798518,0.06805549015686752,0.6000083073400325,0.03574847613048427,2.3663814,-3.2213293749792467,-0.492938306884596,460,1.0,0.2962962962962963,-1.6598276,0.9116118,-1.0,0.9999999069773057,0.07727894533542101,1955.8024908461907,-114.35,0.38644224,0.012003193,-0.004541297,1.56042406185661,-8.569359627257489e-17
-50.66500498504487,0.030130482279681833,2006,0.2808651,-104.0,1285.9997751009003,0.17213605594804304,0.5991820437066807,0.035294792102590664,2.1912475,-1.4044326368964422,-0.4934079732920133,480,1.0,0.19753086419753085,-2.0040698,0.9131474,-1.0,0.9999998758382529,0.1942946188570538,839.7691342721585,-100.3,0.39071018,0.00018402551,-0.00023184624,1.6568853373969759,1.6647810857788987e-16
-50.71713147410359,0.028733697630735352,2008,0.2763689,-103.0,1241.818630006965,0.19874680350792873,0.5987389141095673,0.03536847597773534,2.5110464,-1.4144656241894058,-0.49395471386529505,500,1.0,0.1316872427983539,-1.959789,0.9180699,-1.0,0.9999998741872456,0.3184057230084817,841.6470770305233,-100.4,0.40939137,0.0010580572,-0.0011609343,1.5877066481565119,7.077118882072711e-18
-60.823646299056136,0.028109536474114995,2013,0.25939807,-203.0,2690.892535668185,0.1586302689733997,0.5988435217802359,0.03584464178389527,2.3487413,-4.071888815530799,-0.4944688792261593,520,1.0,0.19753086419753085,-1.79251,0.9212761,-1.0,0.9999998939864971,0.11435327186477917,1743.14078213421,-110.55,0.40706927,0.006518051,-0.0011975501,1.2079239272490196,7.059540345356187e-17
-51.46270853778214,0.025713990669778388,2038,0.21868615,-105.0,1224.322663774547,0.2371230873332152,0.5981227843575434,0.036191152672377776,2.5486689,-1.4609465285254597,-0.4949390840558632,540,1.0,0.19753086419753085,-1.6939974,0.9179495,-1.0,0.9999998717769079,0.2482312445283208,866.5067055195639,-101.9,0.3960766,0.0016746282,-0.0018329081,1.6161791174331332,-1.638641245374127e-16
-66.35080842724155,0.02350719781496331,2041,0.23391455,-204.0,3332.096723986301,0.10348587786314145,0.5975253136430612,0.03648584648111679,2.2829201,-3.25242078530757,-0.539924084995976,560,1.0,0.2962962962962963,-2.0305536,0.91730785,-1.0,0.9999999058111726,0.10791137049735389,2111.106722766338,-116.9,0.40999487,0.009719878,-0.003787822,1.4347531426948212,-6.266422951338464e-17
-50.46546546546546,0.02836297490341165,1998,0.2882514,-104.0,1076.7237477609642,0.25631731877517905,0.5972763870713977,0.0358243710239726,2.2522874,-1.4934801139714677,-0.5081331784867088,580,1.0,0.19753086419753085,-1.7070906,0.9172058,-1.0,0.9999998724876528,0.23548063420038456,833.1467052638224,-99.9,0.39221036,0.00068255287,-0.00025227122,1.4566403724184702,-2.489388964124475e-17
-55.29874686716792,0.027840028878827916,1995,0.29696292,-198.0,1715.514656170358,0.15317978959912792,0.5969663047270566,0.035783724518588744,2.374547,-3.95109361077363,-0.5165508422678636,600,1.0,0.19753086419753085,-2.1561382,0.91418564,-1.0,0.9999998916657803,0.22523166727500976,1288.6265397830416,-104.7,0.40536013,0.0025213102,-0.0013023561,1.4458381502008375,1.2821823803189779e-16
-55.5636815920398,0.024991145449420684,2010,0.31200942,-196.0,1675.0426615638848,0.22900388218047119,0.5963463163478412,0.0366452013602002,3.1998708,-4.566364687160208,-0.4965043773909518,620,1.0,0.2962962962962963,-1.6147352,0.91080844,-1.0,0.9999998833443257,0.21937765064203052,1278.417088933442,-105.45,0.38888997,0.008923769,-0.003340948,1.2312549581215895,2.1210230918211946e-17
-50.08371154815936,0.027164202526575688,1983,0.37468746,-103.0,932.2874934441871,0.33434878262498413,0.5959805076213021,0.03636388610080594,2.6153781,-1.5755772133741168,-0.5141529105674739,640,1.0,0.19753086419753085,-1.5141749,0.9132788,-1.0,0.9999998659990336,0.3790972153987223,820.0141724069617,-99.15,0.38221094,0.0009031684,-0.000575742,1.347791859219231,-1.8990804334485785e-16
-59.641337386018236,0.027797158442740073,1974,0.38860258,-197.0,2222.6942878914956,0.18511727440476122,0.596393234699042,0.03634460821253833,2.4711125,-4.059794966111472,-0.5188047197181973,660,1.0,0.1316872427983539,-1.8964375,0.9133581,-1.0,0.9999998956225775,0.17635679380601,1673.4873692347014,-108.6,0.36344412,0.00046550357,-0.0005468684,1.1604916440397526,2.0877142185453804e-16
-54.8788032454361,0.028257470618184483,1972,0.40351456,-200.0,1555.6635991697408,0.2308115373377575,0.5961691186035232,0.036366249292020855,2.7672255,-4.507033154880689,-0.5407014180655472,680,1.0,0.19753086419753085,-1.7871182,0.91233397,-1.0,0.9999998851282782,0.20208896735211812,1299.2515385272106,-103.55,0.3877238,0.013163644,-0.007613235,1.214977626412647,2.882526311400001e-17
-65.56526005888125,0.014306755949726151,2038,0.41432342,-204.0,2754.430719702682,0.1434637773295172,0.5947591926882009,0.040711832512533484,2.2805934,-3.3510882171608953,-0.568098729657011,700,1.0,0.1316872427983539,-1.7688608,0.91260386,-1.0,0.9999999054398058,0.13732976341627323,1991.7216979451273,-116.75,0.36540183,0.0010049037,0.00017040402,1.2908660931433011,-1.53404712332897e-16
-62.74794785127958,0.01218647975415134,2071,0.417318,-208.0,2410.1850427057575,0.14368148529461355,0.5961059176493616,0.042754374059904725,2.514523,-3.577982461211564,-0.6122003104218032,720,1.0,0.19753086419753085,-1.7488775,0.9138127,-1.0,0.9999999019338308,0.12089660070712682,1872.6298545525678,-113.45,0.34768933,0.0080624595,-0.0030869925,1.3357850305456638,2.7447329242302276e-17
-51.01684001981179,0.019738193936983797,2019,0.50132304,-109.0,818.2018763310342,0.2538299386336246,0.5960643796417301,0.0401854341484675,2.4708245,-1.5218902766341516,-0.6003364764863245,740,1.0,0.19753086419753085,-1.6426423,0.9175089,-1.0,0.9999998844983528,0.42292387912468865,853.4875816935743,-100.95,0.3775767,0.0029141353,-0.00059584033,1.5440498951213821,-4.57506466809376e-17
-60.710801393728225,0.020429710869725455,2009,0.5242315,-200.0,2098.031556743574,0.20915791858424992,0.5964263357290853,0.03998923737399975,2.5846453,-4.104471414310303,-0.613233556229595,760,1.0,0.1316872427983539,-1.9225421,0.92069167,-1.0,0.9999998960490719,0.2040250432268378,1735.160266605155,-110.35,0.3612953,0.0012864304,-0.00042836033,1.1439280230889166,7.073596174814337e-18
-56.13047759724274,0.016864790869637714,2031,0.5488202,-198.0,1403.924598832561,0.27509276369652325,0.5954051056271059,0.04118554854682146,2.4453254,-4.54570122091543,-0.642528629781016,780,1.0,0.1316872427983539,-2.0394998,0.92088896,-1.0,0.999999885089115,0.26942584415070703,1304.1814000180852,-106.5,0.3601108,0.0025060123,-0.0012508718,1.1893379095220409,-8.396369107948009e-17
-60.109939759036145,0.02278074427761274,1992,0.5818049,-198.0,1942.802133013823,0.2058071043334665,0.5959191546971955,0.03954285873124883,2.5911365,-3.803062216259681,-0.5789413543014327,800,1.0,0.19753086419753085,-1.5771785,0.9210768,-1.0,0.9999998974204335,0.1975215791055137,1690.815724494363,-109.5,0.39016998,0.008402585,-0.0017039074,1.2348790781424717,7.133963210442773e-17
-54.964213709677416,0.02355710401229752,1984,0.6472489,-196.0,1268.1670207706047,0.2605803851586772,0.595545285827629,0.03937904619304618,3.1293967,-4.179189880706392,-0.6064263300263809,820,1.0,0.19753086419753085,-1.8331411,0.92665577,-1.0,0.9999998880234431,0.2774240801917164,1267.2381346640054,-104.15,0.395862,0.0056171697,-0.001205805,1.3467533237205487,3.581364595565021e-17
-55.09531013615734,0.022972815418448637,1983,0.727421,-199.0,1269.250418859642,0.27214715626779595,0.595804099574174,0.04020229561117828,2.5739405,-4.283161655015169,-0.611877996267149,840,1.0,0.1316872427983539,-1.3130376,0.93240786,-1.0,0.9999998866796701,0.3200877240234009,1295.2390249038156,-104.1,0.35834622,0.0005243737,-0.00044067705,1.305906775092437,7.166341258296522e-17
-67.20227038183694,0.023300603936889083,1938,0.7153371,-197.0,2583.3647207712525,0.2086381497268136,0.5957874121838319,0.03854908115974183,2.6412518,-3.563597017190757,-0.6165331980947792,860,1.0,0.1316872427983539,-1.1481577,0.9323995,-1.0,0.9999999063958825,0.16194629188129706,2116.4461867958307,-116.7,0.38140056,0.005828021,-0.0018826099,1.1108864403556198,8.799290845326319e-17
-55.24949899799599,0.021072278385908298,1996,0.63143355,-196.0,1192.6139700021697,0.256377276327187,0.5953836237355776,0.04089328793112469,2.815129,-4.025315812617146,-0.6091951333901103,880,1.0,0.19753086419753085,-1.6923175,0.92829585,-1.0,0.999999891844513,0.28013781467325205,1273.1131009514017,-104.75,0.38143343,0.009495942,-0.002705965,1.2810132952081943,4.2718000145897806e-17
-67.04930588798469,0.006797025071211278,2089,0.5375087,-201.0,2435.6644215900264,0.182328969471109,0.5956175575261888,0.04556743198783992,2.6372626,-3.4452539765896595,-0.6283621350957099,900,1.0,0.19753086419753085,-1.5412998,0.9283602,-1.0,0.9999999063236296,0.19165478625751753,2060.226865243436,-119.3,0.37464955,0.0035111466,-0.0010791477,1.2736031393828022,6.122436210474774e-17
-61.37260677466863,0.01402333112986959,2037,0.6019097,-204.0,1814.9370223374635,0.2189298988359467,0.5960376364159954,0.043594759933206696,2.5305324,-3.829518424616355,-0.6675817288143452,920,1.0,0.2962962962962963,-1.3774979,0.9299952,-1.0,0.9999999000284298,0.20283838479150418,1748.3771190270136,-111.75,0.39432323,0.008010024,-0.0026712497,1.1988576546614405,-9.766910457183508e-17
-59.085059497576026,-0.013698512315366666,2269,0.50800925,-195.0,1199.1258319872409,0.32009543465884527,0.5940781815178752,0.05446187448185894,2.7679744,-1.9404732544706496,-0.9215846072610318,940,1.0,0.4444444444444444,-1.7676501,0.9322609,-1.0,0.9999998856759659,0.4142704465739159,1357.937674533701,-113.45,0.437554,0.010222649,-0.0032029683,1.474708641009987,1.0020875956070166e-16
-58.96011262318161,0.002222869333339757,2131,0.5231573,-208.0,1312.2262559152077,0.34795748353551004,0.5963903626634632,0.04747216655360305,2.5721533,-4.655286791242864,-0.7347070787975003,960,1.0,0.4444444444444444,-1.458735,0.93262887,-1.0,0.9999998815657191,0.3753613695517658,1446.8397980164102,-111.5,0.4002619,0.0052029425,-0.0015283385,1.1680230326161123,5.3349055711692175e-17
-56.260058881256136,0.014829257285275765,2038,0.57570076,-197.0,1075.2736368539938,0.3923661296553339,0.597367624630519,0.04256507758610766,2.8721485,-5.183745917093699,-0.6751376744162553,980,1.0,0.2962962962962963,-1.7156677,0.93398976,-1.0,0.9999998759132469,0.3875527200771257,1299.9637727148845,-106.85,0.39205658,7.1518174e-05,-3.3221233e-05,1.009921161052156,2.789176587870854e-17
-62.008288639687954,0.011813426657655097,2051,0.57298815,-207.0,1756.3178462321152,0.2849197032937838,0.5965653591175162,0.044325024853156876,2.8411584,-4.256416875034322,-0.6610190025137723,1000,1.0,0.4444444444444444,-1.5600915,0.93558764,-1.0,0.9999998928824806,0.2686298672913211,1815.5469815178576,-112.45,0.39615834,0.007245141,-0.0027517783,1.0512710327872026,-4.1572466256076074e-17
-59.58502024291498,0.025076150775431256,1976,0.6282168,-197.0,1509.698727642012,0.2794959446543027,0.5975354536622087,0.03911609908293387,2.7146695,-4.236569569939082,-0.5950203395909734,1020,1.0,0.4444444444444444,-1.5361397,0.93609047,-1.0,0.999999895007817,0.2525971363502082,1656.373338359914,-108.7,0.38364568,0.0018224819,-0.0011053837,1.0487615305325089,7.191728094737856e-17
-55.30094668659691,0.018376278014468023,2007,0.575544,-192.0,920.4943289905437,0.34563515340054873,0.5960608247523353,0.04090450481755117,2.7198234,-4.1468124322327355,-0.6485114411329841,1040,1.0,0.4444444444444444,-1.6611443,0.93467605,-1.0,0.9999998877450781,0.4011492474823418,1241.9542741411535,-105.3,0.39573,0.0021123772,-0.00045375252,1.2302619532420378,-2.1241935299255612e-17
-60.852199703410776,0.01624318434741757,2023,0.5836965,-201.0,1538.3880385649513,0.2936857513275064,0.5971240332317775,0.04255007095842769,3.0380764,-4.248188675642726,-0.6607806260629379,1060,1.0,0.4444444444444444,-1.3450195,0.9360263,-1.0,0.9999998940978262,0.29676611670293007,1709.5130043061395,-111.05,0.37362194,0.002266451,-0.00085092115,1.073724789811535,6.322179556936136e-17
-50.088754412506304,0.022852271016116345,1983,0.6221165,-103.0,356.8712448418969,0.5993148512822548,0.5969224924433415,0.04037955140378448,2.6866136,-1.8769715644677323,-0.6809653643995611,1080,1.0,0.4444444444444444,-1.3946084,0.9321748,-1.0,0.9999998544238832,0.6587123295211764,820.510529109127,-99.15,0.40068927,0.0038052355,-0.0016444722,1.2157815490359405,-3.762329160605674e-17
-51.92992700729927,0.011741989435033372,2055,0.6076885,-113.0,405.8576745328098,0.6397287640181478,0.5964261058720318,0.04409331087118954,3.3512053,-2.080238689165911,-0.6605589439906432,1100,1.0,0.6666666666666666,-1.6832122,0.9257427,-1.0,0.9999998452579512,0.7110903585776285,885.5133379508765,-102.75,0.39878196,0.008662851,-0.006170512,1.0468311170244968,-6.483054158395074e-17
-73.29713114754098,0.02358489602342956,1952,0.6937676,-198.0,2815.546390329679,0.24607278245549646,0.5972060030408392,0.0389316337614077,2.6431565,-3.582820522905323,-0.6557952367854875,1120,1.0,0.6666666666666666,-1.2749288,0.9253367,-1.0,0.9999999098921035,0.19814019698846008,2520.913762261489,-122.35,0.37390655,0.0024150962,-0.0006730517,0.9637090063321442,-2.912060392459427e-17
-59.139227642276424,0.021490324669232733,1968,0.69746673,-197.0,1301.4798551864758,0.3061023256120651,0.5937257854065078,0.04033675107585495,3.1541204,-4.206218833797304,-0.6618613134474344,1140,1.0,0.4444444444444444,-1.6544232,0.9265503,-1.0,0.999999895562321,0.2781626942933755,1607.9745181026506,-108.3,0.39707002,0.0007033695,-0.00053289474,1.150994393215163,-7.220962761789637e-18
-60.56203288490284,0.01737675461620942,2007,0.6576993,-202.0,1417.7539729948728,0.26098537663545474,0.5967935092012892,0.04281018247409142,2.660283,-4.020184161536082,-0.6899919174201395,1160,1.0,0.4444444444444444,-1.5341935,0.9226777,-1.0,0.9999999015895277,0.3077575673237598,1717.6163562061934,-110.25,0.37569407,0.0015519712,-0.00075097417,1.307772823689326,-4.2483870598511223e-17
-50.5145,0.019193654729886774,2000,0.7078693,-103.0,292.8100384036483,0.6264053687318578,0.5969677125536273,0.042006999448699664,2.9561512,-1.8799646458157726,-0.6397740525826083,1180,1.0,0.6666666666666666,-1.576674,0.9242873,-1.0,0.9999998568889582,0.7172632695809651,834.69978975,-100.0,0.3767354,0.010832942,-0.0043573626,1.0663210954904399,5.329070518200751e-17
-55.34720951509607,-0.007153692943032111,2186,0.61553204,-125.0,465.2119546194668,0.6689549270630866,0.596765447769874,0.05194197655678479,3.0101323,-2.2036293113063574,-0.8032573523085501,1200,1.0,0.6666666666666666,-1.6600236,0.92445624,-1.0,0.9999998426994305,0.7157141456010707,1017.647515086021,-109.3,0.43250382,0.0023714567,-0.000643992,1.1855964511628843,6.338327240311964e-17
-57.51777137367915,0.006348711546314293,2082,0.67822945,-201.0,892.1568890410235,0.5031557178267179,0.597381707674425,0.04747234199191115,2.9991717,-5.981247380975026,-0.7137650552681746,1220,1.0,0.4444444444444444,-1.8099785,0.92228186,-1.0,0.9999998610457078,0.49099453758642964,1361.057561219584,-109.05,0.4095284,6.529952e-05,-9.574741e-05,0.8951115884530387,-5.460462906897984e-17
-68.41690544412607,0.003491579043774195,2094,0.6720354,-217.0,2105.9637400911242,0.3044975509991279,0.5971080772027277,0.049105518551580234,3.0950596,-4.132864758373829,-0.7289057720347256,1240,1.0,0.4444444444444444,-2.0811489,0.92079306,-1.0,0.9999998969390235,0.2673541647291252,2284.7110991152235,-119.55,0.42751607,0.0038306848,-0.0028230012,0.9910936034382148,1.3572927139638972e-17
-51.58570029382958,0.012785248892714535,2042,0.7409345,-108.0,289.4698863893548,0.6503293511645771,0.5977042687083279,0.04511658613798117,3.2114239,-1.975450684039515,-0.6985251985321111,1260,1.0,0.6666666666666666,-1.3503487,0.9197931,-1.0,0.9999998558329154,0.6974322526898494,872.2867298964642,-102.1,0.43018532,0.008950388,-0.0061498336,1.186915759686665,-5.219461819981147e-18
-73.31254901960784,-0.04137734625826382,2550,0.5098525,-238.0,2168.3356219366465,0.366396866391012,0.5976052984618013,0.06635524425497145,2.8721488,-4.265002431290712,-0.9877967392892807,1280,1.0,0.6666666666666666,-2.1151457,0.92112064,-1.0,0.9999998895770381,0.3904788890243809,2465.727803306421,-132.45,0.49788535,0.001973825,-0.0010486546,1.6891156653979373,-2.2291536808160005e-17
-62.41221033868093,-0.013560389284061778,2244,0.6253007,-223.0,1110.2143496618519,0.4648938982393702,0.5988044477413147,0.05346513012790965,2.7502756,-5.297587972706319,-0.7461878769772841,1300,1.0,0.4444444444444444,-1.3373516,0.9234441,-1.0,0.9999998716554603,0.45433045975593656,1661.98471721779,-117.15,0.45473072,0.0010470814,-0.00062974927,1.0391292836278834,2.533129182745455e-17
-75.0376492194674,-0.005194327731627636,2178,0.6435589,-221.0,2485.4534553458802,0.2812286996623168,0.5990796692533192,0.05172521699247224,2.865494,-3.750758221631366,-0.7478156334080803,1320,1.0,0.2962962962962963,-1.462498,0.9251786,-1.0,0.999999904766636,0.2523302588802061,2589.896654161618,-128.7,0.46189764,0.00024600502,-0.00012773878,1.0603328188004892,-5.219781346263362e-17
-64.30712101354302,-0.016380059239304395,2289,0.6184158,-205.0,1194.8186736805935,0.3961661826041297,0.5981078270013731,0.05859636981865779,3.028344,-4.224365201306199,-0.9626746271900625,1340,1.0,0.4444444444444444,-1.8217199,0.9221295,-1.0,0.9999998911187368,0.4136852375946085,1782.529966766046,-119.4,0.4857764,0.0073950374,-0.0032311352,1.191209926898421,4.966659577178507e-17
-56.9076697606253,0.01320000132244319,2047,0.7523312,-206.0,756.8740584763524,0.4450891407644153,0.5995461795974923,0.045863049792675435,2.8898675,-4.988463045516035,-0.7157741923966934,1360,1.0,0.4444444444444444,-1.2408241,0.92258275,-1.0,0.9999998807214355,0.5089092689946275,1387.8287980384748,-107.3,0.3972976,0.0018062473,-0.00043880212,1.1444904157240812,-3.4711418454328293e-17
