_min_act,_std_discrew,_std_adv,_MeanReward,Steps,ValFuncLoss,_min_obs,_min_adv,_lr_multiplier,_min_discrew,_Episode,_std_act,_mean_discrew,_std_obs,_max_obs,Beta,ExplainedVarNew,_max_act,KL,ExplainedVarOld,_max_discrew,PolicyEntropy,_mean_adv,_mean_act,PolicyLoss,_max_adv,_mean_obs
-2.2337658,0.06570012275258462,0.9999172459970386,-550.8,11016,0.0008682225959865234,-0.6291881479825164,-6.348833590101137,1.0,-0.9593604774982114,280,0.36540073,-0.6630219766946513,0.07791749320212726,1.1355421452103291,1.5,0.9877254537710347,2.2806568,0.0060481415,0.9762182488151033,-0.0050000000000000044,0.9034549,1.6770253385768523e-17,0.024243623,-0.007287069,3.6385498776544933,0.0374404482877939
-2.2915812,0.06249474326691695,0.9999821988287677,-440.9,8818,0.0012100549807418093,-0.621578919688188,-5.345294121707876,1.0,-0.9371448927680904,300,0.3608912,-0.6009282039075947,0.07334560833229878,1.09881274171343,1.0,0.9816221923971317,2.4496264,0.00021403075,0.09853435226223839,-0.0050000000000000044,0.9073218,-6.607451160391042e-17,0.052631527,-0.0004958338,14.401803311897762,0.06745943885197672
-2.4433026,0.061685643978245025,0.9999038375692,-422.65,8453,0.0009076900244501261,-0.6169219755411586,-3.719345446576844,1.0,-0.9371448927680904,320,0.37542033,-0.5889423880418753,0.06939562293426083,1.060837438961641,1.5,0.9853641671564436,2.2700076,0.012638976,0.9810524884400996,-0.0050000000000000044,0.9118037,6.724644370141726e-18,0.053372007,-0.007857687,4.395092739422811,0.07263412734178
-2.0841608,8.34776636246775,0.9999986386652857,-1091.65,5841,4.084687788574973,-0.6132230727194903,-6.367264117046619,1.0,-10.000000000000009,340,0.38360175,-2.375401970696796,0.0417262452240984,1.026322791642425,1.0,0.5208374256204384,2.548359,0.00013989887,0.06218847572689512,-0.0050000000000000044,0.91741735,-2.919538719096457e-17,0.062170237,-0.00013202068,0.5357305725145901,0.11640934030613319
-2.3519258,8.119354400495983,0.9999982441889695,-1101.4,6036,3.004088453335485,-0.6116912277283121,-8.462944293989013,1.0,-10.000000000000009,360,0.38982219,-2.3672411731971708,0.04263807908167984,0.9936188226453554,1.0,0.6412929138490084,2.6279917,0.004624384,0.5087792642313183,-0.0050000000000000044,0.91946113,-4.708699375481114e-17,0.069995865,-0.0030380157,3.0738508865692946,0.10925912535588013
-2.5781174,0.05513004961028003,0.9999956652643703,-355.1,7102,0.6981827036691273,-0.6102071771209886,-3.2723869288592167,1.0,-0.8823869592169707,380,0.38473916,-0.5351763098837153,0.0544534456799153,0.9642014562047009,1.5,-9.389401429670016,2.2205048,0.006578217,-15.537626307454985,-0.0050000000000000044,0.92194796,8.003860723853564e-18,0.07279344,-0.0036823396,7.55733129515825,0.09289604709740842
-2.478859,0.06150555468266873,0.9999798561598363,-442.35,8847,0.004738718413820515,-0.6079897159981952,-1.225327266798803,1.0,-0.9228040953420847,400,0.39934415,-0.5999877123449522,0.06588529804216618,0.9366318179581762,1.0,0.9289942779618108,2.2371855,0.0011668485,0.6652009497498073,-0.0050000000000000044,0.92728317,1.2047181006444561e-17,0.075502306,-0.0027636806,6.0279291860821855,0.04603745817924923
-2.2729309,0.06151857233744958,0.9999572413553544,-443.0,8860,0.002822809962076121,-0.6035926031169656,-1.6233796675282266,1.0,-0.9167761026371349,420,0.40568012,-0.60037589330106,0.06420238747685862,0.9150749673288034,0.6666666666666666,0.9541816165361572,2.5666225,0.0012750283,0.9278323986276065,-0.0050000000000000044,0.9326778,-2.887081093381897e-17,0.07619979,-0.000726074,3.208690565117176,0.044127073548208405
-2.2781055,0.06127548791973365,0.9999518445173569,-441.35,8827,0.002225332353488753,-0.5993378323912772,-4.634003777376146,1.0,-0.9129356577923332,440,0.4165504,-0.5990164193734664,0.06592505892479364,0.8956476421457927,0.6666666666666666,0.9637040790021604,2.587638,0.0034167813,0.952591278296688,-0.0050000000000000044,0.9323764,9.659581770840831e-18,0.08945352,-0.0012952632,2.5522433171094656,0.041310878673975156
-2.0667157,0.060692590691968966,0.999947831285091,-426.15,8523,0.00174412103368561,-0.595020539415793,-5.9056920498002565,1.0,-0.9167761026371349,460,0.43168622,-0.589279002961418,0.06720001081777034,0.8771608079395895,0.6666666666666666,0.9720314542501056,2.5328894,0.0022152474,0.9589068528018846,-0.0050000000000000044,0.9294013,-2.5010303969028518e-17,0.11158421,-0.00093889807,2.7382261409327353,0.04408705168885417
-2.282293,0.05771464034663767,0.999935320821393,-388.55,7771,0.0006980512110126717,-0.5909539703398656,-5.811014113934576,1.0,-0.8898066140161082,480,0.41487584,-0.5613820877606592,0.059125739147965393,0.859070084687694,0.6666666666666666,0.9881742807270502,2.471924,0.0028949813,0.9748137624286389,-0.0050000000000000044,0.9322703,9.1435173820628e-18,0.11266275,-0.0010655179,5.5889435258142655,0.060950353275847725
-2.3572054,2.5185970032819003,0.9999973714909153,-543.65,6875,2.2784447325523605,-0.588269026087262,-13.251498642788974,1.0,-10.000000000000009,500,0.40798566,-0.9901292281999573,0.05111257383150423,0.841741422086023,0.4444444444444444,0.09558843392108429,2.5790207,0.0005544497,-0.018301036019239714,-0.0050000000000000044,0.9338105,8.268133652481166e-18,0.12640114,-0.00019831344,0.2493716147277464,0.08279337633496774
-2.8246133,1.3117882239759284,0.9999957509876255,-441.6,6833,0.7849031175448855,-0.5864893843152882,-16.012506628630216,1.0,-10.000000000000009,520,0.4213287,-0.741638115531598,0.049340022758166666,0.8242655931785997,0.4444444444444444,0.469705090242446,2.4265687,0.0033179643,0.22057411941635918,-0.0050000000000000044,0.9329115,-1.6637909808519834e-17,0.11887398,-0.00090488954,4.205595004586524,0.08009670949892035
-2.4165177,0.05487783003325213,0.9999904942601083,-355.8,7116,0.018368574288080638,-0.5848104685140284,-2.9806761987342494,1.0,-0.8612305669960252,540,0.4010654,-0.5352275566866602,0.0500079806990362,0.8082843138102522,0.6666666666666666,0.6698921494863679,2.4415977,0.008883032,-2.0791302731882064,-0.0050000000000000044,0.9320303,2.3964341846883647e-17,0.10496395,-0.0041169417,7.145717324800938,0.07266690651207665
-2.1264024,0.0593955790812645,0.9999543379152261,-411.55,8231,0.0008544427961618928,-0.5830397741322662,-2.126700272736672,1.0,-0.9022966474833567,560,0.41162565,-0.5783922880303813,0.0577183564984942,0.7939266931154962,0.4444444444444444,0.9890327214145714,2.8730328,0.0005031801,0.921151237612155,-0.0050000000000000044,0.92973846,-2.071804842454429e-17,0.087352805,-0.0008378958,4.485392812864555,0.04316119661602495
-2.2081249,0.0590235521562046,0.9998772313139112,-404.95,8099,0.00044115449612224173,-0.5800496456426923,-3.000259373307943,1.0,-0.8951939542803956,580,0.41802594,-0.5737735300757386,0.057490263973851916,0.7820472379289584,0.6666666666666666,0.9926473929503804,2.5203714,0.010049645,0.9884544178380856,-0.0050000000000000044,0.92724967,-8.773215653291767e-18,0.10149288,-0.0047712126,3.7542598822274034,0.04434016626927383
-2.114761,0.053351818179965156,0.9999291358417618,-342.35,6847,0.0006676460879384795,-0.5772095032486697,-12.589526234731013,1.0,-0.8354457632573816,600,0.40319648,-0.5234407185169141,0.047612471922943565,0.7706208428403865,0.6666666666666666,0.991973153699556,2.3593082,0.002101107,0.9712398692667804,-0.0050000000000000044,0.92743766,-1.2452917816739013e-17,0.107995525,-0.0006890609,2.3221606743324115,0.07522522908975039
-1.9782453,1.3336440398866398,0.9999962983687029,-440.85,6818,0.6771321435021317,-0.5757384521918218,-18.468361726101683,1.0,-10.000000000000009,620,0.4152334,-0.7487466936082596,0.047917959433335974,0.7582088450065202,0.4444444444444444,0.5069576978193123,2.695014,0.00011029294,0.01806900669529843,-0.0050000000000000044,0.93105483,-1.6674514186215317e-17,0.124624155,-0.00010857421,0.1835943458575281,0.07313297466531957
-2.1984468,0.05348176568214718,0.9999909561390913,-342.6,6852,0.09070303645699426,-0.5742624588174827,-4.580069568849335,1.0,-0.8496426987894617,640,0.42260173,-0.5238328700218393,0.049707715081925834,0.7464414825292641,0.6666666666666666,-0.6364653551696939,2.6818042,0.0073453677,-2.4419313642627998,-0.0050000000000000044,0.93489146,1.6591774331817868e-17,0.14289716,-0.0027054767,8.09967459431719,0.07062492305771007
-2.2185674,0.05603316996905307,0.99993656434975,-369.7,7394,0.0004897360641690115,-0.5727161757387317,-8.713007929880192,1.0,-0.871925371224374,660,0.42402405,-0.5464232499974024,0.05246762432814455,0.7351211371799435,0.6666666666666666,0.9929745865140409,2.5002365,0.0015793897,0.9622042700682658,-0.0050000000000000044,0.93622434,7.687776421532055e-18,0.13069895,-0.0009778957,7.0847500825801415,0.0544727564016499
-2.566506,0.057867770060771845,0.9998642398409521,-392.7,7854,0.00031484108120137077,-0.5707133172584065,-4.1547237782480275,1.0,-0.8841423485522876,680,0.44074675,-0.5642458814349169,0.0583677616319729,0.7253443520816478,1.0,0.9951478278665714,2.6267128,0.006657558,0.9932425416999835,-0.0050000000000000044,0.9368653,-2.17125358521039e-17,0.15730977,-0.0057544834,4.376462761669841,0.04061077416721194
-2.9270828,0.054192434016295386,0.9998898235395676,-349.8,6996,0.0005726186741550407,-0.5680528703829156,-12.706352239813468,1.0,-0.8555527866762593,700,0.43034098,-0.5299917367475222,0.051829965655224464,0.7161971212046406,1.0,0.9922614728126193,2.7827,0.0024168622,0.9861450440817878,-0.0050000000000000044,0.93567145,-4.875078804528989e-17,0.16219248,-0.0012820638,3.802296795024005,0.061803412621621596
-2.4240003,1.3734621127779598,0.9999963409439663,-432.25,6646,1.3218782568299907,-0.5663628107216121,-18.129853659242556,1.0,-10.000000000000009,720,0.43562278,-0.7492786483223779,0.04996067375864665,0.7066030204249988,0.6666666666666666,0.04080516499607256,2.608996,2.17027e-05,0.01326177162426534,-0.0050000000000000044,0.9369253,-1.7106054426966e-17,0.18433233,1.7877537e-06,0.23735744057840197,0.06884346757739615
-2.3355987,1.3894447431071875,0.9999962737204857,-427.5,6551,1.285332617079555,-0.5649318824348418,-18.295253951304453,1.0,-10.000000000000009,740,0.44056177,-0.7469218393977088,0.0478996251686247,0.6969593262670555,0.4444444444444444,0.07746197126260068,2.7205966,0.000633507,0.04795514885334495,-0.0050000000000000044,0.9385167,-5.206235890167121e-17,0.1791337,-0.0002571265,1.2106947886361545,0.07153432709584161
-2.1957357,3.6744125354011357,0.9999977351283968,-633.75,6678,2.907942025712639,-0.5636386666028108,-11.086377286827776,1.0,-10.000000000000009,760,0.4455484,-1.2211099923613937,0.04807463393161562,0.687758447092655,0.6666666666666666,0.24363545639908302,2.9082103,0.0077694803,0.0773993348530323,-0.0050000000000000044,0.9345826,-8.512042357114109e-18,0.19645391,-0.0036293627,0.6768632664168345,0.06527422455711543
-2.1645684,1.3197295199256802,0.999995648861489,-445.45,6910,0.8455757499802272,-0.5622930937827062,-18.028464879165135,1.0,-10.000000000000009,780,0.49500138,-0.7513901409530264,0.052287851073497905,0.679297982523023,0.6666666666666666,0.35962402610798183,2.843958,0.003360739,0.25928689064316235,-0.0050000000000000044,0.9341247,-2.4678763615401454e-17,0.24670401,-0.0011497585,3.0084554229921827,0.056829171897360156
-2.0808806,0.054493590734493794,0.9999846543113871,-353.0,7060,0.04801955391518718,-0.5606399538536273,-2.3276020491364795,1.0,-0.8533642294716524,800,0.46675828,-0.5326810497992028,0.05160408194096687,0.6712479598141268,1.0,0.23228910138657222,2.597524,0.0066202795,0.040983323454547915,-0.0050000000000000044,0.93304944,-1.6102951518642496e-17,0.21506736,-0.0025533428,10.838206028039156,0.05424915381610127
-2.7861555,0.058007581043909275,0.9999672255839812,-391.9,7838,0.0016393185276187589,-0.5590420880491274,-4.638619565532328,1.0,-0.8946672907340659,820,0.48766294,-0.5639781031241288,0.058930965522640454,0.6638036267485742,0.6666666666666666,0.9746530351769181,2.781256,0.00091614586,0.8449705294768799,-0.0050000000000000044,0.93695617,7.252286152182701e-18,0.21550815,-0.0012352354,5.317980914806629,0.032983797019689044
-2.5789833,0.058114255956970326,0.9999082512392596,-395.25,7905,0.00046861804599260926,-0.5565077134533901,-2.1903300235466476,1.0,-0.8829750244208859,840,0.4875787,-0.5662522696897893,0.05865056762398747,0.6571981725016902,0.4444444444444444,0.9919368721198318,2.9963307,0.000445114,0.9779054996632105,-0.0050000000000000044,0.9406469,3.595409162606453e-18,0.2062247,-0.0004941027,4.374035346322317,0.031225212149572263
-2.7183805,0.05769954421175463,0.9998658657995613,-389.25,7785,0.0004920930449454935,-0.5540113405755662,-6.598389629477516,1.0,-0.877574797101366,860,0.5139632,-0.5618022010558801,0.05839698004767184,0.650960905321167,0.4444444444444444,0.9915178351957615,3.497505,0.0034395314,0.9878024375031141,-0.0050000000000000044,0.9442179,1.4603318910933337e-17,0.21760476,-0.0016320938,4.260936053409413,0.03320837931326599
-2.4313798,0.0554383514666921,0.999833477144349,-364.5,7290,0.00026076648792273846,-0.5516543567710899,-9.125531718490901,1.0,-0.8548269212826727,880,0.50435185,-0.5419933174830583,0.05287040701631374,0.6448400517649889,0.4444444444444444,0.9960470839377916,2.672319,0.0032595058,0.991375326706973,-0.0050000000000000044,0.9468738,5.653152081493252e-17,0.21578643,-0.0013690484,2.921873689925578,0.04547217183590842
-2.3206778,0.05693934428685271,0.9997619305563334,-381.75,7635,0.00017189664885326232,-0.5499409851848127,-3.67481644691621,1.0,-0.8660152472886168,900,0.5326335,-0.5557554992029747,0.05704020180374602,0.6387934311072846,0.6666666666666666,0.9972604672252482,3.3578563,0.007856056,0.9968768065305208,-0.0050000000000000044,0.9531048,0.0,0.2441759,-0.0025674282,3.0778062499316765,0.03497590356508103
-2.0722234,0.05416135281766847,0.9998638445640241,-350.45,7009,0.00041947407907868997,-0.5477826290319742,-15.266296598258347,1.0,-0.8481277733284126,920,0.5235838,-0.530385402033388,0.05156882603438626,0.6330976621863068,0.4444444444444444,0.9932371856465222,2.986127,0.0010601911,0.9851672399682553,-0.0050000000000000044,0.95161104,0.0,0.24830595,-0.0011575669,7.582709951850568,0.05120178665564793
-2.66042,0.05462253698947035,0.9997581689981091,-355.75,7115,9.801412448374742e-05,-0.5463312803150844,-3.453910156788486,1.0,-0.8458267178202191,940,0.5517278,-0.5347628402595389,0.05268551450839419,0.6271811658631117,0.4444444444444444,0.9982666793207727,2.8868968,0.0028135262,0.9969329439751227,-0.0050000000000000044,0.9511976,1.597847332700155e-17,0.26886064,-0.00084885303,2.987288508797244,0.04725316779029961
-2.5072792,0.053164054358972326,0.9997833557683573,-341.35,6827,0.00012149419007323903,-0.5447824305968948,-7.319322044970262,1.0,-0.8387122470309946,960,0.5366781,-0.5224254264088442,0.049488225303378264,0.6218865334100473,0.4444444444444444,0.9979264321049328,2.5698318,0.00333321,0.9963991062795281,-0.0050000000000000044,0.9520314,1.2489399193088037e-17,0.25890172,-0.00083962805,4.001447616525029,0.05517943956293074
-2.6494262,0.05156268508346793,0.9999638974758744,-326.55,6531,0.000184765418961682,-0.54353500168468,-2.891373879962425,1.0,-0.817179718717511,980,0.50770855,-0.5092433006137674,0.04571112789794114,0.622081037356617,0.2962962962962963,0.9965491995224706,2.8965755,0.0006119082,0.834149101466605,-0.0050000000000000044,0.9520566,-4.351815867463483e-18,0.25046903,-0.00014743672,12.090325614019134,0.06426434412647186
-2.5709596,0.051836563113573375,0.9997645930171978,-329.0,6580,8.243044656571524e-05,-0.5426077848002653,-6.785731582872787,1.0,-0.8199083342681874,1000,0.5214686,-0.5114642765406415,0.04574245023805084,0.62214329055152,0.2962962962962963,0.9984110465828762,2.7298403,0.0029807568,0.9971496237146992,-0.0050000000000000044,0.949821,-2.1597043640124627e-18,0.2435643,-0.0018309283,6.293139438452614,0.06224592374696338
-2.5532122,0.0521287284992594,0.9997084452213745,-331.5,6630,7.40910691736753e-05,-0.5416897964771474,-11.574061281092131,1.0,-0.8243658275474083,1020,0.5119537,-0.5137423221682619,0.04768711537982058,0.6227370461523547,0.4444444444444444,0.9985787538953869,2.801987,0.012743532,0.9981060719470252,-0.0050000000000000044,0.94838977,3.8581506014123086e-17,0.27490282,-0.0059031677,5.75171375608448,0.05900458203950289
-2.383103,8.042873326947387,0.9999986332428523,-1102.9,6066,5.81151323908496,-0.5406491226607626,-6.529536193585756,1.0,-10.000000000000009,1040,0.5217635,-2.4976189578561225,0.041929730505654184,0.6220125949001929,0.2962962962962963,0.2789851580824648,2.6897044,0.0009065652,0.049280512748302585,-0.0050000000000000044,0.9467528,-4.685412039301683e-18,0.2785817,-9.185579e-05,0.40831908066531697,0.06625288629731009
-2.668566,8.640558612163266,0.9999982541010372,-1195.45,5918,5.9551674593296235,-0.5399320955820325,-6.110345703707194,1.0,-10.000000000000009,1060,0.51056755,-2.7641245795154163,0.039818045114565534,0.6226496195126443,0.2962962962962963,0.32156173691696444,3.208562,0.00524889,0.2874970869764837,-0.0050000000000000044,0.9490273,-1.6809054242381552e-17,0.2523945,-0.0038373126,3.2194417513132625,0.06541366552118434
-2.0331345,3.842629414959775,0.9999975770241475,-617.3,6349,2.915066995411614,-0.5392876981283197,-10.2531965882698,1.0,-10.000000000000009,1080,0.51750904,-1.2323650201222018,0.044540636461822936,0.6237004574154267,0.4444444444444444,0.24411516182247273,2.830752,0.007119486,0.1859410509228161,-0.0050000000000000044,0.94976836,8.953129447284298e-18,0.26359117,-0.0016908743,2.031326092486312,0.06277701954600283
-2.106537,0.052483867170671404,0.9999920434454395,-334.75,6695,0.04190603390955459,-0.5384744593877181,-3.2277222789062234,1.0,-0.8261177784176229,1100,0.5125645,-0.516646966530976,0.046990218359927616,0.6234221919811299,0.4444444444444444,0.22331725980528572,2.803811,0.0056631314,-2.9809023417904132,-0.0050000000000000044,0.95045316,8.490428507962363e-18,0.24881716,-0.0051074126,3.781580462740103,0.055088085388954926
-2.4397225,0.05348280586335485,0.9999795494225503,-344.55,6891,0.0007219960804071957,-0.5375048597413675,-2.0271647941622164,1.0,-0.8387122470309946,1120,0.52432376,-0.5251849373114473,0.0490711895568316,0.6238584085776411,0.4444444444444444,0.9896556000041119,3.179678,0.0053296606,0.6202894822788285,-0.0050000000000000044,0.9471449,2.062234032100131e-18,0.257002,-0.0015166055,10.258861259788217,0.04874100774849014
-2.239299,0.05530212098426267,0.9998392572897675,-363.05,7261,0.0005648740932268962,-0.5363740987114439,-5.284602817747239,1.0,-0.8473645963099624,1140,0.55099845,-0.5408013297124624,0.05155117400543921,0.6242075288158634,0.4444444444444444,0.9922549462937809,2.8964252,0.002817603,0.9887126975223487,-0.0050000000000000044,0.9498162,1.0568601495949707e-16,0.27309993,-0.000696282,4.276000325380482,0.03862371115719137
-2.5172648,0.056499083391179414,0.9998527186136945,-375.8,7516,0.0005353869017153158,-0.534977337802754,-3.4625685504178745,1.0,-0.8693315369808807,1160,0.57826394,-0.5511829413054011,0.05516410258622697,0.6241870559781786,0.4444444444444444,0.9912546009464124,3.1856246,0.0024746084,0.9878424924651505,-0.0050000000000000044,0.9489614,-7.941137547079352e-17,0.27469334,-0.0009087146,4.855279327926454,0.030855809351427663
-3.0015607,0.057337871855805814,0.999831630406788,-386.5,7730,0.0003407206503362403,-0.5332770288109068,-2.9383537724068423,1.0,-0.871281780124999,1180,0.57617897,-0.5594511183798325,0.056327764725059494,0.6253074537301866,0.4444444444444444,0.9946513432738562,2.8845518,0.0031408123,0.9924960043891661,-0.0050000000000000044,0.94991803,-4.412167052585357e-17,0.27925506,-0.0009753071,5.707983956063281,0.0260707619158811
-2.8296394,0.05885642452728258,0.9998253540965003,-406.85,8137,0.00036704713719991724,-0.5314363237568078,-2.3873718386939204,1.0,-0.8823869592169707,1200,0.62281406,-0.5746406701879891,0.06098364706032742,0.6256768708513945,0.2962962962962963,0.9954581699857786,3.2715423,0.00087160687,0.9930795043286179,-0.0050000000000000044,0.9486522,-1.0478693411725701e-17,0.29830337,-0.00043131312,4.573768049668328,0.016030228799182606
-2.7763176,0.059050001044255895,0.9997942074232571,-409.8,8196,0.00021153915497882888,-0.52910093664233,-2.636943968289582,1.0,-0.8875749200365597,1220,0.6248682,-0.5767552208631181,0.06153351361586778,0.6260689712270444,0.2962962962962963,0.996439384178784,3.0290024,0.0018778864,0.995368899589288,-0.0050000000000000044,0.9456468,-3.4244067914255683e-17,0.31495833,-0.0006009096,4.925267260398628,0.014735919822659932
-2.5903926,0.05914555313335601,0.9997815713357991,-411.05,8221,0.00022750324916213707,-0.5267419777292579,-3.0528924766141254,1.0,-0.8946672907340659,1240,0.6215106,-0.5776703560912364,0.06069845895589825,0.626585536653518,0.2962962962962963,0.9961894934492493,3.058866,0.0038585507,0.9953549831972235,-0.0050000000000000044,0.94327813,-1.4909210791706273e-17,0.29867312,-0.0008417306,5.004003381373531,0.01485280934078791
-2.7536762,0.06048968468099709,0.9997872883676933,-431.75,8635,0.00034664064504927794,-0.5244803827281622,-2.7516051377324002,1.0,-0.8998169931477641,1260,0.6604715,-0.592172983135688,0.06388105389950473,0.6270306454607812,0.2962962962962963,0.9957702379783814,3.0641208,0.0015707825,0.994331492166937,-0.0050000000000000044,0.9419246,-1.0532654334370912e-16,0.30699137,-0.00033810176,6.401102493620992,0.006543811058729426
-2.7576199,0.06053914491799944,0.9997390688639683,-433.4,8668,0.0001289367720044399,-0.5217839160558869,-2.540175376202885,1.0,-0.8951939542803956,1280,0.68813574,-0.5932097514727658,0.06497967787264475,0.6273323643797002,0.2962962962962963,0.997878760682871,3.4097924,0.004590086,0.9972111515088393,-0.0050000000000000044,0.94437414,-3.278923561421782e-18,0.3259165,-0.0009222091,6.690355051441467,0.005634119817057217
-2.6585488,0.06132050157036743,0.9997265891359,-447.4,8948,0.00016456635833714102,-0.5190671805181853,-2.962628015031688,1.0,-0.9022966474833567,1300,0.71018887,-0.602504676050646,0.06615825480525138,0.62824439847732,0.19753086419753085,0.997632422023077,3.6660542,0.00055888406,0.9971143369529893,-0.0050000000000000044,0.94663566,3.176319784354493e-17,0.3239809,-0.00050845166,7.584136232004387,0.001018132911576686
