_std_act,_std_adv,KL,_min_adv,ExplainedVarOld,_std_discrew,ExplainedVarNew,PolicyEntropy,_max_obs,_min_discrew,_Episode,ValFuncLoss,Beta,_mean_adv,_min_act,_MeanReward,_std_obs,_max_adv,PolicyLoss,_mean_act,_max_act,_mean_discrew,_min_obs,_max_discrew,_lr_multiplier,_mean_obs,Steps
0.46712053,0.9999963285288566,0.01221838,-17.580997303661473,0.04698891025729124,1.1521597064380114,0.029003167181596345,1.0062639,2.0365312968631724,-10.000000000000009,640,1.1282481531492272,0.4444444444444444,-1.4573367224921937e-17,-2.601848,-490.0,0.12667472540944438,4.623944037026068,-0.0016215838,-0.019387199,2.3711395,-0.7619315825545494,-0.47629921130174085,-0.0050000000000000044,1.0,0.2721790645755569,7801
0.4865394,0.9999847123567742,0.0009029827,-6.998050515584032,0.6464385044935955,0.067059372175104,0.9354311917002803,1.0053928,1.9920423449549678,-0.9844768412210568,660,0.004351928752997646,0.2962962962962963,1.0987207913408075e-17,-2.7737184,-646.7,0.18758110647716236,7.596483827876157,-0.0005040424,-0.13553879,2.5591302,-0.7069242870413623,-0.47633842030741713,-0.0050000000000000044,1.0,0.13632737193276656,12934
0.47543973,0.9999683130684097,0.0019024869,-6.788667715956416,0.9053536420282682,0.0671914290759849,0.9491535633952,1.0053707,1.9519692571414642,-0.9795491831815881,680,0.003520953776227248,0.2962962962962963,4.790444872813755e-18,-2.8144135,-593.3,0.16057025056037186,8.087286382930538,-0.0009343394,-0.10998103,2.386282,-0.6849987732097148,-0.4758507896992825,-0.0050000000000000044,1.0,0.15553712918797938,11866
0.4762542,0.9999570687259995,0.005447548,-5.067279438444944,0.9491546008779106,0.06613539124057483,0.9624332694664312,1.0086939,1.916707149615553,-0.9725116358998137,700,0.00257481098391882,0.2962962962962963,-1.5178483006891326e-17,-2.865259,-561.75,0.16314808888178853,6.381506926262094,-0.0028648395,-0.09132756,2.6962752,-0.6688541582964747,-0.4756715626811675,-0.0050000000000000044,1.0,0.15770389802593404,11235
0.45738927,0.9999654198811699,0.0023153054,-5.129388367346104,0.9156369758761069,0.06174684912233047,0.9508134265960251,1.0128239,1.8820210064118488,-0.9380830131004151,720,0.003601308459972601,0.2962962962962963,-1.2700358718304937e-17,-2.563426,-419.6,0.10539694751801834,11.38945879816209,-0.0013631114,-0.014595475,2.2497985,-0.5871689270670393,-0.47545868515679696,-0.0050000000000000044,1.0,0.23140881730434942,8392
0.45990664,0.9999670636146869,0.008974514,-4.43357166257194,0.9077653490068727,0.05727692243775566,0.9510278610129063,1.0139792,1.8495633915338021,-0.9335818639517757,740,0.0030135495888122133,0.4444444444444444,1.5624908977682248e-17,-2.403722,-363.8,0.07710684091400125,6.868149291853355,-0.0030391172,-0.00093886576,2.770206,-0.5443674333777033,-0.47553852511123007,-0.0050000000000000044,1.0,0.2702254289018782,7276
0.4537429,0.9999989933497931,0.012276525,-4.630534278307814,0.043245607146838116,10.98594952823742,0.316014935047622,1.0139931,1.8170746643007756,-10.000000000000009,760,7.88072340375382,0.6666666666666666,1.2109803762421818e-17,-2.3465412,-1534.05,0.04184351594104179,0.9850399863917056,-0.0041156346,0.02548439,2.4034603,-3.6891066811835205,-0.4756314048775602,-0.0050000000000000044,1.0,0.29947223060204636,4694
0.44804937,0.9999963955234427,0.0060736462,-4.168344827121006,-17.15337638851116,0.0547103544462841,-12.060704867697966,1.0123575,1.790442288354691,-0.8653419570739868,780,0.9063167528605498,1.0,-1.6068810985387425e-17,-2.9184628,-353.75,0.047174682932760156,7.250082865305381,-0.0045674234,0.003158778,2.300399,-0.5335597065032258,-0.4756914598347666,-0.0050000000000000044,1.0,0.27720099036436646,7075
0.46211892,0.9999888180984995,0.001373722,-6.45979922292812,0.07041617839978365,0.058373572862470205,0.9136528571497049,1.0094689,1.7621672964956652,-0.9089179920161242,800,0.005194302660455338,0.6666666666666666,-3.7847552190138504e-17,-3.2277668,-394.25,0.06913564598450009,9.586609376829617,-0.0017761721,0.003049673,2.611577,-0.5660479289120017,-0.4758530869879709,-0.0050000000000000044,1.0,0.23104115762508656,7885
0.4603051,0.9999666143788205,0.00035661625,-10.005675312594166,0.8969723874838087,0.06053397474941608,0.917069856418158,1.0068722,1.7366790120673286,-0.9495854233680376,820,0.00502327959339659,0.4444444444444444,-3.9157740319833e-17,-2.7559416,-417.35,0.09047237328953874,5.17012543351476,-0.00042700395,0.0004620844,2.9147062,-0.583732621423542,-0.4759334772692782,-0.0050000000000000044,1.0,0.2053963491831644,8347
0.45582303,0.9999598482494635,0.015302543,-9.061984091502076,0.9162728092533373,0.06223166301764243,0.9359002364388924,1.0062613,1.7119815908535319,-0.9315539801387351,840,0.003998107089402359,0.6666666666666666,0.0,-2.87753,-434.45,0.12343630237180317,7.770484691586365,-0.003468927,-0.01962627,2.5769672,-0.5967514320870175,-0.4759101259857703,-0.0050000000000000044,1.0,0.1826421661754413,8689
0.44975507,0.9999987281038948,0.00022747256,-5.891395926552916,-0.003419016005344444,8.550027160925785,0.5444478784789917,1.0093236,1.6864190190799084,-10.000000000000009,860,3.898664010032047,0.4444444444444444,-2.792373613597905e-17,-2.7291615,-1204.9,0.06556758929792819,0.5444846233353311,-1.4017045e-05,0.023028279,2.3837972,-2.6301660895546046,-0.4757199066990306,-0.0050000000000000044,1.0,0.25956280344264127,6107
0.44041985,0.9999979251046495,0.013958887,-4.771101291138185,0.4716239598074671,6.865720575255588,0.6163170657918295,1.0109972,1.661391767293654,-10.000000000000009,880,2.6719939553451155,0.6666666666666666,-9.618175780170561e-18,-2.460588,-895.2,0.05203430695203587,5.14650498754644,-0.0027750393,0.032813918,2.597129,-1.8750847464045348,-0.4757799774102719,-0.0050000000000000044,1.0,0.26697231286002937,5910
0.45134392,0.9999882743482188,0.0013220034,-9.79644314406248,0.07739641540537034,0.05687883900775638,-1.9554941723254533,1.0146435,1.6374521837284466,-0.9243364725992493,900,0.19013690244402348,0.4444444444444444,7.714904839957657e-18,-2.5612066,-368.4,0.08000474004782474,8.583370295319243,-0.0015297311,0.01370875,2.435209,-0.5469018313127724,-0.4758517530114892,-0.0050000000000000044,1.0,0.22297171252095738,7368
0.45981497,0.9999912745384241,0.0046558855,-15.46704845314565,-0.5448083074492689,0.05944771805722773,0.8978766892471147,1.0207076,1.614807396478148,-0.9345731629345624,920,0.006084653983078472,0.4444444444444444,-1.4358024465978282e-17,-2.6055996,-395.9,0.09391071188855186,12.398634073035952,-0.0040666545,0.006432426,2.8017719,-0.56885204733651,-0.47587658222435064,-0.0050000000000000044,1.0,0.19620215145806028,7918
0.47102398,0.9999802782294968,0.000550758,-16.58151365740715,0.793727285733453,0.06367999307466102,0.9224753196895294,1.0200278,1.5935614870495811,-0.9434249082029338,940,0.004949451610627828,0.2962962962962963,-2.7437025085662993e-17,-2.76951,-466.15,0.13001761345890592,6.063131593534648,-0.00024199008,-0.025966236,2.5967937,-0.6170378892468361,-0.47581818200212156,-0.0050000000000000044,1.0,0.14509558510706203,9323
0.474198,0.9999709046430982,0.0020578138,-16.836205055516423,0.902767245718858,0.06288471503576576,0.9368655095532643,1.0171206,1.5727723838835583,-0.9349002971198895,960,0.003984698280166917,0.2962962962962963,-3.0626842058625008e-18,-2.5376647,-464.0,0.1208079252673461,5.314132939869435,-0.00062740425,-0.013178259,2.491404,-0.6144110395891701,-0.47547421405124385,-0.0050000000000000044,1.0,0.14472995564928684,9280
0.4628245,0.99996769823216,0.013083542,-13.493789999475002,0.9195573102907497,0.058575439520100483,0.9411800311972369,1.0170488,1.5533518955664394,-0.9061370689032622,980,0.0035867822133178453,0.4444444444444444,-1.3511842084687503e-17,-2.4879215,-394.4,0.08553548974598046,4.677699176664853,-0.002984374,0.013332944,3.0909748,-0.5664982345108638,-0.47516872903740004,-0.0050000000000000044,1.0,0.18872824802674734,7888
0.45991993,0.9999973097746684,0.0020114558,-12.700030837899456,0.05203984999615141,2.6422670851763828,0.08275210519169185,1.0110306,1.5348784712991184,-10.000000000000009,1000,2.464196365958426,0.4444444444444444,0.0,-2.2896304,-524.45,0.056421657260410776,4.080646105029357,-0.0015305475,0.03282972,2.7650473,-0.9866963351329183,-0.47511599820444606,-0.0050000000000000044,1.0,0.2427122262572791,6491
0.45152158,0.9999982533351944,0.0019375199,-8.115420726141375,0.2538796966738832,7.677446132971663,0.3135299520235437,1.005154,1.5152246977958927,-10.000000000000009,1020,5.391458105272442,0.4444444444444444,3.8715081805420066e-17,-2.4136508,-993.3,0.042112434956808865,3.1426166338707553,-0.0017778242,0.022721758,2.457017,-2.165228131450301,-0.47517906878372507,-0.0050000000000000044,1.0,0.2414962517372319,5873
0.45888588,0.9999970905670459,0.007841431,-13.706879039528479,0.20297809511547205,2.576588594050718,0.22851594566741296,1.0019796,1.4977011908365376,-10.000000000000009,1040,2.004973154182578,0.6666666666666666,3.451330835507469e-17,-2.356625,-529.3,0.049311809966877986,2.396214084472932,-0.0035621675,0.024805158,2.6101162,-0.9711794126736724,-0.47526820004994735,-0.0050000000000000044,1.0,0.23226710438543938,6588
0.45378926,0.9999914611552818,0.003159277,-8.26628823642388,-0.9602211952683057,0.055193727093566985,0.5660419307014464,0.9984789,1.480327182765661,-0.8680149864709282,1060,0.02398686084180263,0.6666666666666666,5.515718492177101e-17,-2.288674,-360.7,0.05126934407707633,6.162035181905813,-0.0025705285,0.009867885,2.3902647,-0.5390479117119162,-0.47535519836989204,-0.0050000000000000044,1.0,0.21063691732360046,7214
0.4392987,0.9999831155239851,9.264575e-05,-6.001570761969846,0.5994088530982138,0.058513139728588,0.9315390792984362,0.9988402,1.4648225019579522,-0.9013122370479095,1080,0.004545459457384515,0.4444444444444444,-1.0765799026668185e-17,-2.249516,-396.0,0.0697557356273219,7.545050732361821,-0.00011292233,0.00812596,2.3503926,-0.5673864539627099,-0.4754530747271036,-0.0050000000000000044,1.0,0.17980879070735736,7920
0.4504081,0.9999596803309477,0.002042967,-14.33961551287766,0.9383440371280345,0.05858857873088056,0.9572696453293913,0.9967079,1.4502270651149252,-0.8982990944193598,1100,0.0025036905345206034,0.4444444444444444,-3.5696696094453667e-17,-2.6937594,-398.1,0.07324653251202612,6.536563635892127,-0.0012999626,0.008388841,2.5757685,-0.5688224158324408,-0.4754696572250362,-0.0050000000000000044,1.0,0.17418549622708643,7962
0.445687,0.9999498941558788,0.00061344827,-4.544245653988235,0.9508332134387829,0.055737967804579965,0.9625844160310767,0.9939607,1.4359790371501395,-0.8725657443682521,1120,0.0023530351050049057,0.2962962962962963,2.7208966905474295e-17,-2.6940608,-365.6,0.0589134411312314,5.67011059571069,-0.00036207147,0.011859945,2.7504287,-0.5432232874282548,-0.47544583004815394,-0.0050000000000000044,1.0,0.19627424051458106,7312
0.4490492,0.9999753290485366,0.0019726125,-2.7518282792721207,0.7674308483537144,0.053775207904212294,0.9564683689251933,0.98998547,1.4217105265908827,-0.8473645963099624,1140,0.0025333138831416303,0.2962962962962963,-1.541307452841866e-17,-2.600125,-345.75,0.04963964999352599,24.01130825689906,-0.001247102,0.013523636,2.42213,-0.526507863688173,-0.4754885685971049,-0.0050000000000000044,1.0,0.21150280264075888,6915
0.42671618,0.9999524795891349,0.0040721307,-16.394889353659043,0.9593004369351519,0.054573854560542305,0.9699870162826779,0.9894745,1.4074750892801822,-0.8427043200231484,1160,0.0016862177318577236,0.2962962962962963,1.1000661637383676e-17,-2.4117439,-355.25,0.04814913697606677,5.103963192844635,-0.0024452587,0.00978747,2.3564289,-0.5343428254198656,-0.47557407244556094,-0.0050000000000000044,1.0,0.2035068847041619,7105
0.4411231,0.9999962770808122,0.0026008433,-18.060597618928583,0.0429653703189663,1.3648237415277233,0.2464332260645189,0.9874846,1.3942220241603667,-10.000000000000009,1180,1.0299786982125883,0.2962962962962963,0.0,-2.683038,-430.1,0.044194231445273235,1.1563572544565852,-0.00084714877,0.013746919,2.5355577,-0.7415118357931312,-0.4756542759820468,-0.0050000000000000044,1.0,0.21846615154857582,6603
0.42463526,0.9999968503458394,0.0026130788,-15.606297472123309,-0.20867805131262585,1.3605483456180885,-0.012424286561907305,0.98867077,1.3805292895730061,-10.000000000000009,1200,1.380232606656503,0.2962962962962963,-1.671127998259827e-17,-2.6208432,-440.1,0.04325598961711922,8.539496869465529,-0.0015029499,0.012764352,2.2248502,-0.7594591941499512,-0.47575186751746434,-0.0050000000000000044,1.0,0.21289383698703013,6803
0.44005176,0.9999774883684428,0.00153948,-6.5742418202045885,0.8323722784014608,0.05414221733640309,0.8795211860557175,0.9922776,1.3676365033591134,-0.8434907984230327,1220,0.014835236341961659,0.2962962962962963,-3.544611709179519e-17,-2.523847,-350.8,0.04103947040611933,5.542208149413553,-0.00083349075,0.0051221773,2.7676525,-0.5305920535044127,-0.4758644547695202,-0.0050000000000000044,1.0,0.2042415987174028,7016
0.4438671,0.9999744255100536,0.004122337,-9.326136210075965,0.8548643277304739,0.05692393223267931,0.9563190232283365,0.9914916,1.3556772873959722,-0.8892528784081489,1240,0.0025641267021356997,0.2962962962962963,3.744132450323278e-18,-2.5407743,-379.55,0.054557360229286596,5.97403540692228,-0.0015548804,0.0067376136,2.363298,-0.5543116851965343,-0.4759903265362562,-0.0050000000000000044,1.0,0.1782390613466272,7591
0.4334874,0.9999596378704455,0.0042081014,-10.48073909347377,0.9359182941969654,0.059981438168982465,0.9602171539098431,0.99046445,1.3444955727889767,-0.9200473807442593,1260,0.0024682441644732532,0.2962962962962963,1.4174773473632758e-17,-2.3003774,-413.55,0.0732418144348792,12.854090735663979,-0.0017603154,-0.0012493049,2.4675214,-0.5805785541212628,-0.4760501061085649,-0.0050000000000000044,1.0,0.1505564175566537,8271
0.44964606,0.9999474189221881,0.0041574338,-4.9767728614731706,0.9545893223847896,0.06182148666901905,0.962493090436429,0.9949885,1.3335796962155564,-0.9345731629345624,1280,0.002320564091107937,0.2962962962962963,-3.5636475975657594e-17,-2.7148705,-438.65,0.09808590298161503,11.486874108804777,-0.0025248285,0.0035316257,2.5891414,-0.5984456396441318,-0.47600583897011467,-0.0050000000000000044,1.0,0.12798509748940068,8773
0.44035718,0.9999960685063792,0.0040427055,-19.55225535951369,0.006042120389413985,1.197323616248686,0.591180575928306,0.99643785,1.3219395891791266,-10.000000000000009,1300,0.4895960823864485,0.2962962962962963,-7.353611754308928e-18,-2.5025938,-486.45,0.0809457331849166,0.4451589759480638,-0.0017898402,0.017897353,2.2681463,-0.7697689285578296,-0.47581310286155376,-0.0050000000000000044,1.0,0.15639354327679675,7730
