_min_obs,_mean_discrew,Beta,KL,_std_act,PolicyEntropy,_max_adv,_std_obs,_MeanReward,_min_act,_min_discrew,_mean_act,ExplainedVarOld,_mean_obs,_std_adv,_max_obs,PolicyLoss,_mean_adv,_max_discrew,_Episode,_lr_multiplier,Steps,ValFuncLoss,_max_act,_min_adv,ExplainedVarNew,_std_discrew
-0.6787529819115907,-45.58974358974359,1.0,0.008709748,0.38532883,0.9379451,1.5200195075900202,0.0501393971042412,-77.25,-2.249982,-153.0,0.005536829,7.243576803084295e-05,0.033799911822398276,0.999999914076297,0.7671799183621366,-0.0057712514,-1.0248212535001446e-16,-1.0,220,1.0,1248,2287.7692376818054,2.2906885,-2.733234032137654,7.119244478581699e-05,1359.256369165023
-0.6716254721684689,-57.662393162393165,1.0,0.0039110077,0.38607627,0.941006,1.6764131507331708,0.07152236006489708,-90.0,-2.227946,-172.0,-0.032127768,4.858438315646918e-05,0.028779803415529825,0.9999999152088808,0.7544069501879687,-0.0037427912,2.429205934222565e-16,-1.0,240,1.0,1404,3754.445717128617,2.0382345,-2.5209542857168628,4.5912128050829004e-05,1975.9786142157934
-0.6664381182436357,-47.57469512195122,1.0,0.0036784546,0.37118304,0.94308436,1.598923002084342,0.05534917666826664,-80.45,-2.1843495,-161.0,-0.040577732,7.537931095802364e-05,0.028963238428004745,0.9999999117371333,0.7427295203831821,-0.0031086826,6.498866485610672e-17,-1.0,260,1.0,1312,2376.6324029303023,1.7330067,-2.770681203931018,7.08736596698456e-05,1372.5066157607077
-0.6615382719425466,-43.62732919254658,1.5,0.006844033,0.42516527,0.9434331,1.8046045336720555,0.047606954786844624,-77.4,-2.4580295,-175.0,-0.06974379,5.063163612617494e-05,0.017250349001591985,0.9999998926893723,0.7298602333305537,-0.0043459306,5.884411890352797e-17,-1.0,280,1.0,1449,1812.0224644534471,2.5509276,-3.5086623750052954,4.73968613854403e-05,1061.373883895083
-0.657718426783315,-44.049044056525354,1.0,0.0002017582,0.3919544,0.9427943,1.5041449692069953,0.042949928340672176,-75.0,-2.0216384,-171.0,-0.016106278,4.7705674564912925e-05,0.025347866983073702,0.9999999145088364,0.7187192461784337,-0.0006685615,2.3625693624608485e-17,-1.0,300,1.0,1203,2130.4773383490606,1.9670541,-2.727873246490338,4.531505439686612e-05,1370.834668662232
-0.6533654145983901,-38.96247960848287,0.6666666666666666,0.0011039433,0.38088462,0.94281316,1.5961128645827087,0.041180228145251865,-71.2,-2.0701735,-150.0,-0.0026014638,6.083038398119189e-05,0.022188695308501614,0.9999999019582514,0.7102588928345424,-0.0008295403,1.1591235493639482e-17,-1.0,320,1.0,1226,1381.2272859996338,1.8365881,-3.2569792422943658,5.978121239813561e-05,886.7212675872677
-0.6496248449917008,-43.9919935948759,0.4444444444444444,0.00036623114,0.39308926,0.9446059,1.555367195767149,0.04132498443386073,-77.3,-2.039137,-155.0,-0.008142441,4.3066178133988053e-05,0.01682781440422246,0.9999999127990004,0.702233552190195,-0.00037225397,-1.3653343201154847e-16,-1.0,340,1.0,1249,1938.6439470746805,1.9861972,-2.761208288475482,4.294199216214878e-05,1207.980720525179
-0.6460989171701963,-32.72926447574335,0.6666666666666666,0.01248345,0.36429515,0.9495903,2.0613037324184265,0.03961268846582295,-63.9,-1.7034839,-72.0,-0.015927445,0.00012267553292488742,0.018106409985662892,0.9999998560705612,0.7006913604498087,-0.0059960904,-8.339703471362678e-17,-1.0,360,1.0,1278,599.4544489934854,1.94142,-1.5542311453636328,0.00012351555797163183,357.5871091616645
-0.6430734141400716,-62.681086519114686,1.0,0.007951572,0.3782573,0.95337456,1.5489383590292634,0.03542857064008917,-94.25,-2.008133,-145.0,0.07289959,2.7235280937842887e-05,0.02125838288925884,0.9999999373732209,0.6949715762630511,-0.006426796,-1.7155961426803223e-16,-1.0,380,1.0,994,4210.254520836543,2.0512521,-1.551002972570344,2.7312817150515478e-05,2157.8510104894963
-0.6397331160058585,-43.83547794117647,1.5,0.0077950032,0.39878514,0.9518442,1.4222221037780658,0.03838186589017644,-74.2,-1.8219205,-152.0,0.04392917,3.633390603019482e-05,0.02710123644070664,0.9999999218460258,0.6942483873435241,-0.0062327245,-5.224578939412501e-17,-1.0,400,1.0,1088,2084.2084184547093,1.7160786,-2.4464251750999395,3.59382828982735e-05,1402.5676016098078
-0.6367029497458884,-30.751666666666665,1.0,0.0009185741,0.3789077,0.9487532,2.0345968014594917,0.0397644279448179,-60.0,-2.0644512,-79.0,-0.02547149,0.00015399764502133095,0.024899408513814343,0.9999998534015714,0.6900285046267984,-0.0006692008,2.960594732333751e-18,-1.0,420,1.0,1200,480.1729851729381,2.0632305,-1.8443640054737138,0.00015644118425173215,316.73833055555554
-0.6341270598654136,-40.31777956556718,0.6666666666666666,0.0010936199,0.39467344,0.9440589,1.6116834388060155,0.03812625632451534,-72.05,-2.5700912,-167.0,-0.016180359,4.451953695638888e-05,0.014591350615820991,0.9999999042400087,0.6859079064842828,-0.00084846,4.573082772390025e-17,-1.0,440,1.0,1243,1533.5596426809964,2.038923,-3.128505812120696,4.573792042461555e-05,1042.578823066453
-0.6319666378323611,-33.68630451415455,1.0,0.007254473,0.37403375,0.9411527,2.060604001140279,0.0384392433375992,-65.35,-2.3243108,-89.0,-0.018473605,0.00010185274653362608,0.011007570830969387,0.9999998610991401,0.6817735277679562,-0.0038461187,-6.523728254874677e-17,-1.0,460,1.0,1307,626.0723406579211,1.7714779,-1.8151234976373993,0.00010473705280389378,392.77229139311663
-0.6299169521966153,-39.748098055790365,1.5,0.007008422,0.37682894,0.9428433,1.5450781112720051,0.038342716602996624,-69.05,-1.7400836,-162.0,0.0032550283,4.236364483944932e-05,0.021833412075042996,0.9999999075825478,0.6775025210504312,-0.003732383,-4.805022727033644e-17,-1.0,480,1.0,1183,1569.6806887788582,2.102999,-3.0296111553082254,4.3395594876982635e-05,1123.023612189878
-0.6277440009637271,-37.877533039647574,1.0,0.0002710229,0.3873347,0.94362175,1.5191495918736622,0.0381692407930898,-66.65,-2.098174,-160.0,-0.019832492,4.0013328242771706e-05,0.026076458854573513,0.9999999066949505,0.6742084827392191,-0.00046376785,1.1268519157428902e-16,-1.0,500,1.0,1135,1395.505338198802,1.9139494,-3.0998902222942832,4.0201262890282585e-05,1033.3021824603622
-0.6255768458141466,-48.00917431192661,1.5,0.0061463895,0.40349194,0.9398427,1.4535582779112406,0.03666468355001113,-79.25,-2.135362,-154.0,0.00681767,3.587820023087662e-05,0.021936626530984774,0.9999999268000782,0.6717495617449104,-0.0042260187,-2.6074962780187164e-17,-1.0,520,1.0,1090,2450.889961215065,1.9498069,-2.1699516935891348,3.5625813503581405e-05,1616.260466290716
-0.6235493742700473,-33.49789029535865,1.0,9.523746e-05,0.39043027,0.93839264,1.748094331510515,0.037237149847221984,-64.2,-2.304549,-135.0,-0.04159109,9.970166497019761e-05,0.019286686490421825,0.999999884702586,0.6700399755709084,-0.00022715899,9.593825968068863e-17,-1.0,540,1.0,1185,726.7529249981774,1.7763906,-3.95890055216583,0.0001016893662942886,527.5225693888088
-0.6219316186241731,-41.5177539223782,1.5,0.006555159,0.35725918,0.9365728,1.5620890426561747,0.03775538817448461,-70.45,-2.067062,-172.0,-0.035906065,2.9742607185245795e-05,0.019280181591234423,0.9999999095126154,0.6671045740075363,-0.0049565705,-1.173480983914286e-16,-1.0,560,1.0,1211,1779.8014665616502,1.7091459,-2.917591989458233,3.005223313468086e-05,1300.0465468956802
-0.6204325291275459,-39.9743119266055,1.0,0.00031075865,0.3636856,0.93715733,1.4675234984469097,0.03614067916900919,-69.35,-1.7478334,-163.0,0.010153901,3.8503088675589936e-05,0.02210033019862032,0.9999999149725936,0.6606094925874108,-0.00089001306,9.126236973065507e-17,-1.0,580,1.0,1090,1605.1581080813226,2.1144967,-2.7414859831323146,3.8098525594332244e-05,1200.8617254439862
-0.6187122022713258,-45.58860195903829,1.0,0.0020457457,0.38471884,0.940395,1.4780391333768728,0.035964464160340846,-75.95,-1.8794265,-158.0,-0.008106042,3.235931417211457e-05,0.019657675372564735,0.9999999223644126,0.6578045661640242,-0.0012360013,5.061747004524311e-17,-1.0,600,1.0,1123,2170.904278573103,1.9550486,-2.3650937567228403,3.225208032775484e-05,1524.325854056167
-0.6172516526568981,-38.03793103448276,1.0,0.004919717,0.43990484,0.9426677,1.564478839985891,0.03626788109354036,-67.9,-2.2182636,-150.0,-0.012057899,4.884473636324049e-05,0.021069190339638867,0.999999906449521,0.6598249693823535,-0.0024676742,3.062684205862501e-17,-1.0,620,1.0,1160,1274.101426206112,2.1023743,-3.0662545233783045,4.955842104259478e-05,964.6054577883472
-0.6159422406571364,-35.462177888611805,0.6666666666666666,0.00027668665,0.3764862,0.944584,1.702711364396276,0.036640201905040505,-65.1,-1.9528227,-157.0,-0.03442844,6.572242775404469e-05,0.019167071757469015,0.9999998926600038,0.6565019549267905,-0.0003421378,5.906423406152122e-17,-1.0,640,1.0,1203,965.5159383406259,1.8178157,-3.610687570404093,6.872520803458126e-05,746.9451613415893
-0.6147877404989922,-34.76178451178451,0.6666666666666666,0.0051872283,0.37644234,0.94316757,1.703398863045851,0.0353323166477969,-64.35,-1.9451904,-153.0,-0.028231287,6.332061086922192e-05,0.018835142669781497,0.9999998917809051,0.6540432779899872,-0.0019850435,7.177199351112124e-17,-1.0,660,1.0,1188,890.7700910794541,1.558648,-3.653635764298412,6.70239643766335e-05,698.0181692060901
-0.6136246599487952,-33.57953568357696,0.6666666666666666,0.0015811269,0.4136741,0.9417293,1.7110108779887054,0.0350837003010798,-63.1,-1.970631,-144.0,-0.010295575,7.588633036836878e-05,0.018408460543624355,0.9999998895011756,0.6521916941500956,-0.0009984202,-4.8876542442655216e-17,-1.0,680,1.0,1163,760.7395528545136,1.8761518,-3.758544184259288,8.105544970182788e-05,604.1920833613664
-0.6124054313808769,-40.016764459346184,0.4444444444444444,0.00083492795,0.4140597,0.940235,1.578027302316,0.03448151535453214,-69.55,-1.9501736,-159.0,-0.011065068,4.1384892324525246e-05,0.015002723012027678,0.9999999090028542,0.6510193126349448,-0.00041083078,7.147118884426825e-17,-1.0,700,1.0,1193,1495.3447290297606,1.6949726,-2.9263414913323267,4.4107700272411066e-05,1144.2293920459458
-0.6112888332959376,-35.35033444816054,0.4444444444444444,0.0025670298,0.4399262,0.9426292,1.7023084199324745,0.03472009117838312,-64.75,-1.9228346,-158.0,-0.033224333,6.61643491102204e-05,0.017103658071448334,0.9999998935335428,0.6463788621937891,-0.00093951926,2.3763971095655524e-17,-1.0,720,1.0,1196,948.3569732340935,1.9596863,-3.5679744697220634,6.983679951455546e-05,756.9650584165726
-0.6104162357613312,-31.256933115823816,0.6666666666666666,0.010463594,0.39448524,0.946157,2.051741722229779,0.034589530486452164,-61.3,-2.226467,-68.0,-0.011717857,0.0001518765238397446,0.011399567881014254,0.9999998618763297,0.6472701730790668,-0.00429881,-1.738685324045922e-17,-1.0,740,1.0,1226,410.79969069878933,2.0678694,-1.5597824490274994,0.00016484116899806445,319.61995601020845
-0.6094426553135917,-32.242587601078164,0.6666666666666666,0.0031446987,0.42866722,0.9432486,1.6823384433069026,0.03421735581828379,-60.6,-2.0380301,-142.0,0.00020599108,0.00010655408478321693,0.024308779477793932,0.9999998894655682,0.6455659910552471,-0.0014356012,-1.2768063535671163e-17,-1.0,760,1.0,1113,685.1039489878098,1.9911575,-3.788873076704586,0.00012202510772052477,577.5044935738625
-0.608477952709811,-53.909728308501315,0.4444444444444444,0.00027543522,0.38332975,0.9403472,1.5140068682624912,0.034530964369807196,-81.8,-1.9769862,-161.0,0.008082942,2.888238220144501e-05,0.0208431995666574,0.999999929979406,0.6406612916726354,-0.00021429523,2.490947364627871e-17,-1.0,780,1.0,1141,3129.125493870435,2.405994,-1.952182610537111,3.076032515825222e-05,2120.9357598735983
-0.607520529436123,-37.727112676056336,0.6666666666666666,0.012797745,0.38543823,0.94037527,1.5597893384718888,0.034392300880708784,-66.7,-1.8017352,-156.0,-0.017615227,8.442371538119886e-05,0.021695352280439294,0.9999999081376926,0.6429511608821769,-0.0073644696,-7.50573312422641e-17,-1.0,800,1.0,1136,1239.834189696671,1.903511,-2.987614160410102,8.730707689774686e-05,1008.5452508182901
-0.6066780770686905,-43.19882055602359,0.4444444444444444,0.0011265501,0.40637404,0.9424945,1.5672961868277324,0.034388524918524725,-74.2,-2.2741785,-161.0,-0.041731432,6.285125435179229e-05,0.01130158015028755,0.9999999162479368,0.6411590882314284,-0.00052229455,0.0,-1.0,820,1.0,1187,1742.9033131560711,2.1212244,-2.5786932337885196,7.128805806921878e-05,1327.733006191052
-0.6058728732560041,-44.67704918032787,0.4444444444444444,0.002752329,0.40506893,0.9416256,1.5843305602830384,0.033974890647944664,-75.85,-1.9311234,-161.0,-0.051333852,6.3912359452023e-05,0.010165213374510394,0.9999999173338654,0.638481640143708,-0.0020866226,1.1065829491345823e-16,-1.0,840,1.0,1220,1873.0376289575715,2.4529452,-2.507950737551714,7.251939108121608e-05,1409.8842273582368
-0.6052582004340008,-36.0542071197411,0.6666666666666666,0.007627817,0.4270239,0.9357205,1.757838679134179,0.034713730825843635,-66.75,-2.0967839,-156.0,-0.058786165,0.0001588430290770937,0.011972364351893233,0.9999998943966072,0.6393535258461704,-0.0063575064,0.0,-1.0,860,1.0,1236,891.1256626073805,1.9838161,-3.4695639553714908,0.00020824820128251265,732.34414896681
-0.6046523838866986,-37.98998459167951,0.6666666666666666,0.0028302115,0.38309807,0.9366407,1.792088436349128,0.03447476513932368,-69.85,-1.9325378,-164.0,-0.06696276,0.00017711166334466455,0.006660441689223726,0.9999998960506412,0.6373583332286438,-0.0011184068,3.284481058983514e-17,-1.0,880,1.0,1298,1024.9137044011009,1.9021553,-3.354097408389479,0.00045608517115347524,822.1732432971432
-0.6042973239323965,-36.601119104716226,0.4444444444444444,0.00048748095,0.3743356,0.9355581,1.766748874351001,0.03431894767097536,-67.5,-2.0044599,-159.0,-0.056156956,0.000479873173563683,0.010494943854009812,0.9999998954501712,0.6358004987455577,-0.0003132091,-1.1359596095285374e-17,-1.0,900,1.0,1251,891.4922831467387,1.7499828,-3.4091943270396947,0.10654506803903996,765.5363376764615
-0.6037681910802757,-32.163636363636364,0.2962962962962963,0.0007565453,0.41955584,0.92904115,1.6206046452484757,0.03414344373779516,-63.25,-2.0519776,-68.0,-0.06334779,0.2381554492077188,0.01011139535188984,0.9999998426550304,0.6346466776721668,-0.0010169559,-5.616938622609487e-17,-1.0,920,1.0,1265,331.165344882189,2.1582105,-1.6922817850677716,0.42723943974869594,335.77954725116786
-0.6034245954260267,-37.93390357698289,0.4444444444444444,0.010301368,0.38669425,0.92668736,1.2727745680974099,0.033955466384695904,-69.25,-2.0087528,-167.0,-0.061028846,0.15891648783687495,0.006058272520951574,0.9999998786646535,0.6329642357597989,-0.0045692613,-1.2155474484231884e-16,-1.0,940,1.0,1286,1004.1642978257238,2.0335846,-5.353291321209735,0.15221534329731612,857.2483528802828
-0.6029604154242275,-35.58646616541353,0.6666666666666666,0.008271187,0.3999883,0.9290692,1.0401843078753006,0.03327769883402576,-64.8,-2.4441109,-161.0,-0.03600417,0.15429286404030618,0.013936494063093382,0.9999998799337914,0.6265975055677341,-0.0026556323,7.123235446216543e-17,-1.0,960,1.0,1197,863.6011618987999,1.9974836,-5.016665836450601,0.17299855971726197,792.4797834184458
-0.6023857286252197,-39.481352992194275,0.4444444444444444,0.0014087327,0.41687617,0.92738837,1.0214739510394566,0.0331436663799821,-67.55,-1.959429,-158.0,-0.014471244,0.11384321109249473,0.01965880365339208,0.9999999021680173,0.6304450340290572,-0.00081338553,0.0,-1.0,980,1.0,1153,1384.0112700222826,2.1291182,-4.2666241956418425,0.09376395269301985,1191.8628352899673
-0.6017550567731342,-42.61281826163301,0.6666666666666666,0.012036494,0.37737897,0.9288646,1.0650768134579915,0.03306689792757244,-71.8,-2.1051457,-155.0,-0.017221835,0.0804472289539,0.020121749266018122,0.9999999136082109,0.6276875161929831,-0.00900132,6.238303211238808e-17,-1.0,1000,1.0,1139,1645.505379270818,1.8667765,-3.412239030842642,0.06597401001614789,1366.0353405209657
-0.6011234132275286,-35.35798319327731,0.6666666666666666,0.0018731703,0.41627437,0.92762303,1.193425432912622,0.03313700066887694,-64.45,-1.8617423,-160.0,-0.04066196,0.1092602058653045,0.01520051166376135,0.9999998859126078,0.6278209614113041,-0.0011204104,-4.7767578874628587e-17,-1.0,1020,1.0,1190,830.967328389721,1.8647242,-4.4499207580233255,0.12255026420522475,780.8163858484571
-0.6006102411047176,-39.3244176013805,0.6666666666666666,0.0050712973,0.40586084,0.92391133,1.1356832993105253,0.03307514888726132,-67.85,-1.8481883,-157.0,-0.021980897,0.08529104908872243,0.019506878681561177,0.9999999045769047,0.6271213717599802,-0.0022068243,4.904522766247456e-17,-1.0,1040,1.0,1159,1301.7835524358616,2.4792845,-3.840192968564496,0.10588470772829062,1152.3951846262992
-0.6001251232991418,-49.2285471537808,1.0,0.0064009046,0.4133112,0.92149377,1.01500155059031,0.0332646800364704,-78.65,-2.3758123,-158.0,-0.038956348,0.07432726782163135,0.016306534103343023,0.9999999212958827,0.6269903187500262,-0.0027405818,-3.6221379902808846e-17,-1.0,1060,1.0,1177,2310.971967405785,2.2539973,-2.929501106084632,0.04751223283280026,1795.2094484414895
-0.5996423013347734,-34.94910941475827,0.6666666666666666,0.0014489992,0.39689356,0.9199319,1.418694779606568,0.033539862177921716,-63.9,-2.3386889,-158.0,-0.046138603,0.10105338139445053,0.017740672622468905,0.9999998873684182,0.6259925003667941,-0.0013047107,8.43731832115471e-17,-1.0,1080,1.0,1179,782.9456082853868,2.1958764,-4.38310245657774,0.11147729215632018,756.6640768150005
-0.599271542808716,-39.666666666666664,0.4444444444444444,0.0008452773,0.38248467,0.92081463,1.3921493718610094,0.03353416189959049,-68.4,-2.0305965,-158.0,-0.0439396,0.07439739490182207,0.018547232801566397,0.999999906124745,0.6235267973073862,-0.0003588642,0.0,-1.0,1100,1.0,1170,1295.3952607352112,2.316065,-3.8805322969937306,0.09448676407759515,1167.880341880342
-0.598847133193098,-34.90136054421769,0.4444444444444444,0.0046610087,0.40441433,0.9222374,1.2292156801722671,0.033552277983566366,-63.75,-2.1867616,-158.0,-0.0408852,0.14435113121283583,0.017894233675070675,0.9999998829330797,0.6218875291363418,-0.0014806308,3.6252180395923476e-17,-1.0,1120,1.0,1176,753.6304210381021,2.1030777,-4.633455164560164,0.16255654320219382,757.7895899856542
-0.598471359226474,-33.85126859142607,0.2962962962962963,0.001317086,0.41711977,0.9235531,1.0755572029003073,0.03373133009996646,-62.1,-2.663438,-154.0,-0.038084917,0.1672713247748142,0.02281805423553174,0.9999998799701499,0.622345164660354,-0.0005016053,-1.1189649382048822e-16,-1.0,1140,1.0,1143,680.3942819060035,1.9183787,-4.918104150730035,0.18928829971429417,711.3654555210344
-0.5981211755404637,-35.365744870651206,0.4444444444444444,0.012665526,0.38752452,0.9245579,0.9948291125443774,0.032711607113086696,-65.95,-2.2152588,-137.0,-0.044212274,0.2194823774496517,0.017233581820043944,0.9999998885458367,0.6215638871316705,-0.0061067455,-7.60616666290919e-17,-1.0,1160,1.0,1121,698.8568175114013,1.7031462,-3.5373836478852163,0.2763261946237141,745.1882645878974
-0.5977245927581338,-39.83881856540084,0.2962962962962963,0.0009626853,0.39599553,0.92927814,0.9025602010084431,0.03315390207301501,-69.15,-2.2244627,-159.0,-0.057285957,0.1517024609599309,0.01513411424362736,0.9999998985430147,0.6205886649664377,-0.0006722277,0.0,-1.0,1180,1.0,1185,1250.8850832902776,2.049726,-4.265779308275523,0.12204744816247637,1147.424653456533
-0.5973223725411073,-29.791631084543127,0.4444444444444444,0.0089899255,0.41805387,0.9351015,1.2564622691659395,0.032952129822687574,-58.55,-1.9880798,-62.0,-0.05949355,0.45030754809212814,0.01727817203120868,0.9999998126509666,0.6200678922646827,-0.0028028754,-7.584785821521138e-17,-1.0,1200,1.0,1171,178.85528606659852,1.9516182,-1.8730802324710263,0.48824199289426584,286.57485737372207
-0.5969953611524098,-34.407407407407405,0.2962962962962963,0.0011246849,0.38680485,0.93749475,1.019189551276174,0.032649805553496086,-63.0,-1.9831926,-156.0,-0.035684623,0.1932140056075191,0.018313107365622482,0.9999998774375222,0.6187405639119448,-0.00032802462,1.224018493988114e-17,-1.0,1220,1.0,1161,694.4104173156513,2.268114,-5.166325839663849,0.23036577106216627,734.2310906944845
-0.5966266337782499,-29.220383275261323,0.19753086419753085,0.00041915782,0.4464182,0.93749905,1.148460862702739,0.03281223500645349,-57.4,-2.3365476,-60.0,-0.03664861,0.5865677265373548,0.020597709987511845,0.9999997757536805,0.6172947571698031,-0.0005800097,3.7136379917775274e-17,-1.0,1240,1.0,1148,146.65885021317774,2.3770828,-2.058183868403589,0.6232528865977988,275.65787720501646
-0.5962775131240845,-39.17056277056277,0.1316872427983539,0.0013297308,0.39413935,0.93335336,0.8422600760138138,0.03253880747690887,-67.65,-2.1009474,-156.0,-0.021992747,0.15425314743719243,0.01867999026907021,0.9999998988817188,0.617599972703169,-0.0013401903,2.4607540632384422e-17,-1.0,1260,1.0,1155,1215.1814084433624,1.9016098,-4.338053432555559,0.13587509158011346,1143.3380079083972
-0.5959572275783386,-29.41522491349481,0.19753086419753085,0.007531521,0.37732276,0.9297346,1.285925652529323,0.03300888554633291,-57.8,-2.353047,-60.0,-0.04357291,0.5517388994499537,0.019468363046279816,0.9999997896016113,0.6153050227450404,-0.0029141966,6.146563458132355e-17,-1.0,1280,1.0,1156,148.50643522495804,1.8258139,-1.9579239916476974,0.5835553260606686,279.20648100477723
-0.5956724150570982,-30.079526226734348,0.2962962962962963,0.012340088,0.38826182,0.9299476,1.2472302406672622,0.03279456829787025,-59.1,-2.1528428,-62.0,-0.040032603,0.580495745181212,0.014736806630336757,0.9999997822827676,0.6158144716532015,-0.005400644,-3.60681591756396e-17,-1.0,1300,1.0,1182,157.22268432930036,1.9634259,-2.0419989157098075,0.6788584733086223,292.7381764252851
-0.5953875996114011,-28.987708516242318,0.2962962962962963,0.003415539,0.39138865,0.9314908,1.271404290711744,0.03271953033638301,-56.95,-1.9201226,-59.0,-0.03264887,0.6797311198409746,0.021432180938616048,0.9999997389181416,0.6139770419332863,-0.00061924674,2.1834061239335828e-17,-1.0,1320,1.0,1139,127.33613972023484,2.1337607,-2.1595935272465616,0.6897105311816121,270.9146864962488
-0.5950724763956982,-33.09803921568628,0.4444444444444444,0.009620638,0.39610037,0.93434304,0.8337211126815653,0.033085573385362416,-61.05,-2.1492848,-150.0,-0.020977695,0.285803478375279,0.023105199709154946,0.9999998644587803,0.6130851704459288,-0.005218587,5.06625836549091e-17,-1.0,1340,1.0,1122,576.7738626693125,2.0963426,-5.9842238310871,0.27111486137862406,666.7408339449861
-0.5947442629322983,-37.14795008912656,0.6666666666666666,0.010333086,0.43294573,0.93210554,0.8147851197452689,0.03336881090021991,-66.0,-2.0954523,-154.0,-0.035123665,0.21264645020030126,0.021489886081849322,0.999999892378382,0.6128791915340467,-0.0050803595,0.0,-1.0,1360,1.0,1122,939.2714926831922,2.3329756,-4.6199022339011595,0.19057967188507796,973.0565421436764
