_mean_discrew,_min_discrew,_max_adv,Steps,_mean_act,_std_discrew,ExplainedVarOld,_max_obs,_min_obs,KL,_std_obs,_min_adv,ValFuncLoss,_min_act,_Episode,PolicyLoss,_std_act,_max_discrew,_mean_obs,PolicyEntropy,_mean_adv,_MeanReward,_lr_multiplier,ExplainedVarNew,_max_act,_std_adv,Beta
-0.7201389757964838,-0.9769348267658139,6.838725591057073,13755,-0.005626071,0.06582508372324557,0.9681920555830255,1.1228998338414977,-0.4726845583733942,0.006913072,0.10235271109168807,-4.912444962730823,0.005580926198595679,-2.4144547,260,-0.0047119483,0.44882074,-0.0050000000000000044,0.038715674342174496,0.94126606,-3.9259358718842324e-17,-687.75,1.0,0.9469450776241357,2.7493904,0.9999152686298698,1.0
-2.16092997677442,-25.00000000000002,3.8318322442150587,9137,0.05594458,23.533203741155702,0.6830904455226954,1.0602144969586298,-0.4644704460291276,0.0029613888,0.09529171523434722,-8.799458332329817,2.8285015777391473,-2.3309946,280,-0.0045231967,0.44749057,-0.0050000000000000044,0.06272759975029005,0.94421995,1.2442468832397508e-17,-1706.6,1.0,0.880430394003398,2.3202703,0.9999986900876418,1.0
-0.6949149506038758,-0.9677291569742713,16.02305963536522,12462,0.024908457,0.06587915323679025,0.8271086295879697,1.0084884521444355,-0.4619743357838694,0.000714367,0.09172097990667319,-8.281752321319203,0.026237233971821802,-2.3137252,300,-0.0014253366,0.4427198,-0.0050000000000000044,0.0386640934899105,0.9442512,8.552512467020946e-18,-623.1,1.0,0.7169427875147873,2.6083734,0.9999782317590091,0.6666666666666666
-0.696349149381532,-0.9693068742795589,21.69875921970261,12526,0.022770453,0.06594041917645803,0.8340227374519449,0.9656738083405165,-0.45608464510677477,0.0007505973,0.09154322766563823,-5.720161045269513,0.0012561465595881242,-2.3854716,320,-0.00020872924,0.4518282,-0.0050000000000000044,0.033490061854084964,0.94359815,-6.353248156245508e-17,-626.3,1.0,0.9809514434949375,2.5066342,0.9999739491427652,0.4444444444444444
-0.6731294623584729,-0.9613473384512572,27.749049331452248,11471,0.032337356,0.06558848087595998,0.9627692666697356,0.9287644177824967,-0.4492297322527732,0.009078802,0.08699404328620987,-5.976433837277097,0.001302801630386777,-2.4358435,340,-0.0033997577,0.45017287,-0.0050000000000000044,0.03921555532498658,0.943201,1.4866206658741527e-17,-573.55,1.0,0.9810263019286064,3.175168,0.9999418044527256,0.6666666666666666
-0.6301542837464709,-0.9461908570597792,17.475100910943283,9802,0.08898867,0.06396485758490254,-43.502618055749906,0.8967558258651738,-0.44422646944043104,0.00024812817,0.0797306187295081,-5.236167032541048,0.001253955470115266,-2.1397552,360,-0.00017532764,0.44479942,-0.0050000000000000044,0.05845820720725458,0.9445715,5.799165360213019e-18,-490.1,1.0,0.9808421474400132,2.5544918,0.9999981906230822,0.4444444444444444
-0.63173357001444,-0.9445479520272919,4.238924395478097,9872,0.08896144,0.06386070820250818,0.9850311161791472,0.8673761075055615,-0.44237023732866326,0.013171779,0.07705334960551377,-3.943328309721224,0.0006948536459997464,-2.9780807,380,-0.0071910555,0.440679,-0.0050000000000000044,0.0534994893112819,0.9450461,7.197556075365682e-18,-493.6,1.0,0.9891692558121166,2.3556175,0.9999035191382234,0.6666666666666666
-2.1383241480784356,-25.00000000000002,0.26594205377100266,6463,0.13590601,27.537895144727067,0.0472033768313439,0.8421819438096396,-0.44024536842093887,0.0036689357,0.06290654894662728,-8.241835358570523,2.840124685549056,-2.0949185,400,-0.0026895637,0.42861348,-0.0050000000000000044,0.08239372808104461,0.94225216,-5.716884149702183e-17,-1572.9,1.0,0.8968929402029289,2.825753,0.9999993087122145,0.6666666666666666
-1.3576831365941293,-25.00000000000002,9.992061842065194,7808,0.1116697,12.392904919807679,0.39737389434231407,0.8201804121279282,-0.4400068064322695,0.0020449476,0.06507937688986437,-16.824487599058788,5.98166048486621,-2.411159,420,-0.0016180165,0.41101745,-0.0050000000000000044,0.07564362211860752,0.9388742,2.912060392459427e-17,-890.3,1.0,0.5235434225160193,2.7415876,0.9999986186016161,0.6666666666666666
-0.615296139888948,-0.9301677756121697,18.655620715834715,9328,0.10839356,0.06266264402168811,0.3265714242588761,0.7984760025103224,-0.4397490098872982,0.00306939,0.07417739032344964,-1.4968011199299693,0.03967533741837912,-2.4705927,440,-0.0038852757,0.4344559,-0.0050000000000000044,0.05135341382041282,0.93713236,1.67580833905684e-17,-466.4,1.0,0.3680654100475742,2.5386837,0.9999873209482103,0.6666666666666666
-0.6280047565883398,-0.9301677756121697,13.464103297875953,9765,0.09606008,0.06331943122520417,0.7392843786101913,0.779234265591936,-0.4377245541741049,0.0014983562,0.07520372972207433,-1.5338742113895922,0.003542282349763907,-2.6817794,460,-0.0019704795,0.45824224,-0.0050000000000000044,0.042686679422921855,0.93763053,3.4926831865319825e-17,-488.25,1.0,0.9488530124664275,2.4084697,0.9999770053593454,0.4444444444444444
-0.6374016764020828,-0.9416975529999324,5.542856174242473,10096,0.0951116,0.06385360223219186,0.9492254390240754,0.7622581912982311,-0.4349451042781197,0.001011202,0.0746152178446319,-2.3293827031223655,0.0019535390481991584,-2.461014,480,-0.0004267028,0.45116037,-0.0050000000000000044,0.03876303092543956,0.93747044,-4.222718318701071e-18,-504.8,1.0,0.9698455164282836,2.6477923,0.9999475538050397,0.2962962962962963
-0.630052968825149,-0.9318962102380415,6.016909670699418,9836,0.099007845,0.06344040639511889,0.9710315409057374,0.7471890070671422,-0.43203083721731916,0.0019926594,0.07193538396566558,-2.312591004344153,0.0010933647119101587,-2.7651546,500,-0.00073507725,0.44657886,-0.0050000000000000044,0.04105796809297532,0.93646187,2.6006037502403016e-17,-491.8,1.0,0.9830521204850475,2.6459165,0.9999294280195781,0.2962962962962963
-0.6051507185645474,-0.9155151557764937,8.24326587257395,9024,0.116206974,0.06162517359710893,0.9826132403100833,0.7368436952233892,-0.4295922802232134,0.0052126646,0.06879458771663632,-1.7773645039281343,0.0010653149745045267,-2.737093,520,-0.0013678151,0.43482462,-0.0050000000000000044,0.05030371219054663,0.9369637,-1.8897413185109047e-17,-451.2,1.0,0.9869279421625494,2.4541607,0.999913262351705,0.2962962962962963
-0.5809420100833644,-0.9056653958826756,14.470935620379292,8298,0.15376823,0.05970579014352134,0.8820955938886431,0.7378489510627252,-0.42802261736608704,0.0022388005,0.0678214683200255,-1.6487522284315905,0.002511724698376661,-2.3317173,540,-0.0007264887,0.44596496,-0.0050000000000000044,0.05948156198786538,0.93425775,-4.607867072558495e-17,-414.9,1.0,0.9627011631641267,3.1538396,0.9999622867500282,0.2962962962962963
-0.5769461184391937,-0.8892528784081489,9.039501200764866,8199,0.1721611,0.05910882993314351,0.9888601062563105,0.7376319659236715,-0.4269214580584181,0.008732658,0.06664508926023761,-2.2046102356241755,0.0004645876041589928,-2.5287724,560,-0.002628831,0.4526602,-0.0050000000000000044,0.05969064933162364,0.93352085,-1.4732560687793272e-17,-409.95,1.0,0.992226919542482,2.7061481,0.9998954463970603,0.4444444444444444
-1.5778008921896471,-25.00000000000002,0.8976215241499507,6616,0.18435346,15.847556118002887,0.07845423323074319,0.7377818882734583,-0.42596533526686037,0.0011893797,0.04975323958658585,-12.825252125221411,8.664745897699131,-2.3450124,580,-0.0002706789,0.44498825,-0.0050000000000000044,0.08952713282221658,0.9349706,3.0071337063607627e-17,-830.7,1.0,0.4569108574813815,2.559731,0.9999988926224855,0.2962962962962963
-1.6349592247465745,-25.00000000000002,2.096670704005629,6793,0.21677239,15.837790478471758,0.2689868790062344,0.7371753080522678,-0.4262738422412463,0.0017833449,0.053148222129087014,-13.621047306133521,4.692213569593607,-2.4790022,600,-0.00068704836,0.43787628,-0.0050000000000000044,0.08657600172538141,0.9326435,-1.2551910538968353e-17,-839.55,1.0,0.7038784093961004,2.760555,0.9999988913132307,0.2962962962962963
-0.54982548891181,-0.8732029156464108,8.602753123454509,7478,0.22783548,0.056424101385488486,-0.8371689320540718,0.7359803014344988,-0.42645043911119146,0.009023034,0.05966042792629323,-2.3447197184850417,0.04901886346697791,-2.4693022,620,-0.005325826,0.46806416,-0.0050000000000000044,0.06961559947570464,0.9275621,1.5202840026961222e-17,-373.9,1.0,0.19474037128427435,2.657148,0.9999903063572247,0.4444444444444444
-0.5847015269807653,-0.8936060106907057,10.01859956443886,8416,0.22396478,0.05985717235462557,0.8358569214904555,0.7359220795596447,-0.4261544661016645,0.002623638,0.06869526172328573,-5.007840335271405,0.00778881034196893,-2.318975,640,-0.0016235774,0.49474204,-0.0050000000000000044,0.04885015608108482,0.9263464,1.1819864900952236e-17,-420.8,1.0,0.8940716485286704,2.7507644,0.9999675015821228,0.4444444444444444
-0.5957976729140323,-0.9061370689032622,3.2462405624697794,8737,0.21686389,0.06089269948938499,0.8757475671451311,0.7359528349200262,-0.42475946414407495,0.0025583268,0.0696627107987676,-2.738863376671678,0.006770858405638383,-2.3604298,660,-0.0013175356,0.5209605,-0.0050000000000000044,0.042825008655890714,0.9296272,3.578331277720546e-17,-436.85,1.0,0.8909819189465019,3.0147018,0.999966347814207,0.4444444444444444
-0.6028823483646842,-0.9070733516409522,3.4271878937516274,8958,0.22166288,0.0613773654112583,0.8955650509054052,0.7360310096416783,-0.4230875045402114,0.0034344932,0.07212197332851386,-1.660009347023031,0.005786970680711941,-2.6411562,680,-0.00079066143,0.54413867,-0.0050000000000000044,0.03743308089965839,0.9303794,1.1104708975933693e-17,-447.9,1.0,0.9057314740242695,2.8145194,0.9999651990146765,0.4444444444444444
-0.5902354645839711,-0.8951939542803956,4.29604423275358,8577,0.26842478,0.06033903978664559,0.9019443111101139,0.7363220387943398,-0.42104241169667433,0.0002942192,0.06934677438009114,-1.7349844897909188,0.00526965401081802,-2.4019372,700,-0.00019590778,0.5569954,-0.0050000000000000044,0.0433583235181192,0.9295647,-8.284280468230153e-18,-428.85,1.0,0.9152291913012831,2.8948762,0.9999620116890177,0.2962962962962963
-0.5912798650525302,-0.9013122370479095,6.894866603705986,8606,0.25759652,0.0604573203426426,0.9070886434617768,0.7361842560761445,-0.4195335250777142,0.0034752619,0.06890609516785381,-3.0437667341682944,0.005306708424687433,-2.798115,720,-0.00067145005,0.5642274,-0.0050000000000000044,0.04258743782845479,0.9277157,-1.0733273954080063e-17,-430.3,1.0,0.9125187160708814,2.921898,0.9999612976723447,0.2962962962962963
-0.5987479044667379,-0.9124981485350082,3.4113931892483937,8829,0.2707678,0.06108765604148946,0.915854828683928,0.7364826263527258,-0.4180729373983768,0.0014690058,0.07123312309775688,-2.0754058607010295,0.004811643869918247,-2.507164,740,-0.00079794,0.5945858,-0.0050000000000000044,0.03856995379567875,0.9246274,-2.4143484055728856e-18,-441.45,1.0,0.9229315216290548,3.0090601,0.999960212342389,0.19753086419753085
-0.5926106428025278,-0.9008163186411151,3.9321404238046656,8646,0.29618415,0.06055957980721836,0.9242659360060427,0.7364119208572083,-0.4163659760259829,0.0056430316,0.06952973206495701,-2.1620082624459753,0.004136924608920184,-2.564947,760,-0.0009934033,0.59563917,-0.0050000000000000044,0.040686910008631096,0.9207651,-6.5745337567439295e-18,-432.3,1.0,0.931695741874774,2.9371097,0.9999571402462105,0.19753086419753085
-0.5753293913412632,-0.8870099698859897,8.053974790952502,8150,0.34831905,0.05902776834545175,0.9161934185028064,0.7365389578827114,-0.41492384154779455,0.003917434,0.06823293381205359,-4.764339745500455,0.004656540746189275,-2.748095,780,-0.0012365698,0.6004138,-0.0050000000000000044,0.04830388631195421,0.92014164,3.4873263104790195e-18,-407.5,1.0,0.9295019649369377,3.1866984,0.9999576085764206,0.19753086419753085
-0.5950749361890395,-0.9008163186411151,3.93969868037228,8722,0.30333573,0.060722353693022,0.9391968899385804,0.7360682226344518,-0.41391226942211995,0.0012069823,0.06931148835020913,-2.9416871955302595,0.003445378440626619,-2.7992907,800,-0.00033078803,0.61892277,-0.0050000000000000044,0.038820837224129455,0.9177749,-2.6883639394729772e-17,-436.1,1.0,0.9514276943438155,3.074008,0.9999549629131754,0.1316872427983539
-0.5999190500731838,-0.9070733516409522,3.801556511032608,8865,0.29073527,0.06117532135752614,0.9442891169960203,0.7365859105459897,-0.4124671356066122,0.0081248805,0.07032039517243227,-2.2144976247491064,0.0021876344036862163,-2.3286693,820,-0.0014846452,0.61713916,-0.0050000000000000044,0.03629936552694247,0.91474247,1.9236351560341122e-17,-443.25,1.0,0.9648971970073339,3.0515285,0.9999513918809952,0.19753086419753085
-0.5927338384435971,-0.908460293483542,4.608435530615885,8649,0.24979468,0.06058195300748717,0.9636921488198783,0.7364453012758488,-0.41085410695729174,0.0031172375,0.06700005599212251,-2.7681297891541305,0.0018425390268659659,-2.3138762,840,-0.0013772661,0.5520933,-0.0050000000000000044,0.039754883562970474,0.9129315,1.6430633269975723e-18,-432.45,1.0,0.9712060302289768,2.9852443,0.9999371776621276,0.19753086419753085
-0.5980071196164743,-0.9008163186411151,4.979558958410203,8810,0.26900932,0.06096878466025797,0.9791997342519171,0.7367980609326147,-0.40962204034492555,0.0014471639,0.06873835028294388,-2.4176982081676077,0.0011029287915559295,-2.2385623,860,-0.00032594343,0.58015954,-0.0050000000000000044,0.03643983764172867,0.90774816,8.065184287855848e-19,-440.5,1.0,0.9828653892447987,2.7555482,0.9999245767864594,0.1316872427983539
-0.5944402479707552,-0.9061370689032622,4.72045793888727,8703,0.25620943,0.060670531654369836,0.9814659241735704,0.7370720631395623,-0.40814413832929286,0.0005438578,0.0678829740998916,-3.075349262628893,0.0010821815913444762,-3.0417156,880,-9.8278884e-05,0.56585014,-0.0050000000000000044,0.037237747122175424,0.9057793,1.9594422220202694e-17,-435.15,1.0,0.983165849450985,3.2126472,0.9999170988208289,0.0877914951989026
-0.5865905221111972,-0.8936060106907057,5.107507963039922,8474,0.26912618,0.05996633729633686,0.9836256125138285,0.737015756614911,-0.40678683822356293,0.0057960413,0.06610699867937185,-2.2775529643188053,0.0009729080337170877,-2.5843563,900,-0.0014437273,0.5338843,-0.0050000000000000044,0.04108580312900522,0.9033455,-1.0061969352278974e-17,-423.7,1.0,0.9856933641361769,3.0182035,0.9999181851830004,0.0877914951989026
-0.5973287545803634,-0.9047149272823167,4.89043548990056,8787,0.28527713,0.06095458745964846,0.9798729643469993,0.7370420074163884,-0.40573733983124616,0.0013143329,0.06731998786300543,-3.112421656390466,0.0011702351965984902,-2.5156934,920,-0.00047210476,0.5961869,-0.0050000000000000044,0.03611462254175523,0.9007495,-9.70355391956436e-18,-439.35,1.0,0.9815766638585636,3.1204133,0.9999154555820929,0.05852766346593507
-0.5914969927063171,-0.8930713675283474,5.353218685482507,8617,0.29605123,0.06039832203713646,0.987039287463607,0.7372970546556811,-0.404438301771275,0.0006651963,0.06608566093040051,-2.0800247874973805,0.0007001650680006914,-2.4580688,940,-0.000431213,0.59045637,-0.0050000000000000044,0.039056984102649635,0.90318197,-2.6386639833263555e-17,-430.85,1.0,0.9884479221872075,3.243637,0.9999072175891732,0.03901844231062338
-0.5885516781136533,-0.8946672907340659,4.900256095374681,8530,0.3077458,0.060154680027593256,0.9866804657031097,0.7373587309057285,-0.4033481054076049,0.007193549,0.06680442346075892,-2.4212278420169495,0.0007499807488565664,-2.584449,960,-0.0030818586,0.60991573,-0.0050000000000000044,0.03931718635047615,0.906551,1.6659853124504106e-17,-426.5,1.0,0.9878379559887376,3.0853968,0.9999052171389271,0.058527663465935076
-0.5941180813966972,-0.9013122370479095,4.366735487307965,8693,0.32507265,0.06064993386519546,0.987307441804804,0.7372709447138722,-0.40227739617624564,0.009321847,0.06817134458951245,-2.918756636390371,0.0007741801516472587,-2.528461,980,-0.0027101845,0.6599605,-0.0050000000000000044,0.03607348323229827,0.90388954,2.206908301567089e-17,-434.65,1.0,0.9886683511916208,3.0853047,0.9998986820963548,0.08779149519890261
-0.5868366363970416,-0.8936060106907057,4.6026545926955755,8481,0.3755835,0.05999009019855877,0.9893956281548171,0.7373319282181238,-0.4010336794216836,0.0022968007,0.06775578398558302,-2.424640266555983,0.0005756758513555269,-2.513521,1000,-0.0003508335,0.7134187,-0.0050000000000000044,0.03842140000958995,0.90264,-5.864637602076054e-18,-424.05,1.0,0.9908877624572584,3.11078,0.9998947392869483,0.08779149519890261
-0.5819592048485094,-0.8892528784081489,4.683205663036801,8342,0.36260372,0.059537595306717456,0.9904662458368023,0.737056474710309,-0.39993408231857874,0.0033182895,0.06610003723349145,-2.7239427583512903,0.00049707624926469,-2.7315524,1020,-0.00060103805,0.674503,-0.0050000000000000044,0.04084030663962298,0.902607,0.0,-417.1,1.0,0.9922188574203129,3.181106,0.9998911839278953,0.08779149519890261
-0.5720950439590056,-0.8852980286254785,4.616817553304877,8067,0.40285307,0.058613724391348467,0.9912229124207527,0.7365781982115179,-0.3990064171934025,0.007871382,0.06614511452759181,-2.4044448054074317,0.0004226743439206798,-2.5103126,1040,-0.0017572592,0.6720131,-0.0050000000000000044,0.04420312585366101,0.90161604,2.8185654573352186e-17,-403.35,1.0,0.993874437985837,3.3107128,0.9998860405648492,0.13168724279835392
-0.5573858756706765,-0.8706349548994965,3.1822467468757205,7676,0.44000915,0.05713075766045701,0.9927538473603124,0.7366555459662051,-0.39821574159026013,0.0072795567,0.06375118588587056,-3.2651939814532476,0.00037380883483058427,-2.368599,1060,-0.0020800058,0.6597523,-0.0050000000000000044,0.05105885844714714,0.90773964,3.7026718903600845e-17,-383.8,1.0,0.994526908119711,3.333744,0.9998667423112547,0.19753086419753088
-0.5360049864576824,-0.8533642294716524,4.046599546805515,7141,0.48030546,0.05483880669587983,0.9587629444053413,0.7365573049725933,-0.39769382925226615,0.0045945435,0.05928487376908273,-8.443595488367484,0.0005430334861948755,-2.171292,1080,-0.0025405716,0.6389939,-0.0050000000000000044,0.06153725778482478,0.9108262,0.0,-357.05,1.0,0.9921008555763597,3.1762304,0.9999299481367686,0.19753086419753088
-1.084161576674949,-25.00000000000002,0.14153485348970474,7192,0.5150534,7.907227945037494,-0.007929069204060113,0.735396804119013,-0.39752948440433905,0.0002577374,0.05984018695011103,-18.81564485571086,0.5178570640771201,-2.687502,1100,9.034291e-06,0.69202256,-0.0050000000000000044,0.05939019999253598,0.9111316,7.903701176419357e-18,-609.55,1.0,0.9361697144308015,3.206839,0.9999984878218454,0.13168724279835392
-0.5384742702855547,-0.8518868003046917,10.990279880704593,7204,0.5255141,0.055050033634340335,0.5194677266562069,0.7354006811992408,-0.39732613400169564,0.013639228,0.05949034827304043,-3.9256356430766806,0.04771782932656651,-2.5278502,1120,-0.008672289,0.70413023,-0.0050000000000000044,0.059269988567381575,0.91121715,-3.9452678276518615e-18,-360.2,1.0,0.13564992075202142,3.4743958,0.9999815108930075,0.19753086419753088
-0.5665638096605591,-0.891451264076091,20.00179676301016,7915,0.4984805,0.05811496499490347,0.4030207737380588,0.734819324112996,-0.3971252215984055,0.000990946,0.06493502495239499,-5.465346891682187,0.003798791074008678,-2.1166394,1140,-0.00023923814,0.79228795,-0.0050000000000000044,0.04467543026217663,0.9073094,7.181733273633356e-18,-395.75,1.0,0.9365482168626272,3.6278038,0.9999853098303684,0.13168724279835392
-0.5707539867510125,-0.8800049985149895,9.513226501612202,8031,0.5008141,0.05847275711785696,0.9414931157309618,0.7342775343042419,-0.3964756147389782,0.0006912748,0.06567129688335592,-5.414674791869568,0.0024416305144450094,-2.7608776,1160,-0.0009419795,0.8247114,-0.0050000000000000044,0.042161861975200735,0.90336585,3.185100048233546e-17,-401.55,1.0,0.9584085466957989,3.5642066,0.9999462135115819,0.08779149519890261
-0.5667064715846096,-0.8732029156464108,3.7694137664624168,7923,0.50447035,0.0580512000648173,0.9582798453118291,0.7342204031273274,-0.39573024072522683,0.0005422068,0.06561581536259947,-4.513301271898255,0.0015992815005574008,-3.3231885,1180,-0.00054912287,0.82916987,-0.0050000000000000044,0.043082202582711254,0.90064657,2.690430654146536e-17,-396.15,1.0,0.9725491569328988,3.4298468,0.9999379484902371,0.058527663465935076
-0.5702135858761601,-0.8930713675283474,4.744169577266603,8016,0.5090297,0.05842716844624105,0.969587905993798,0.7328600105810583,-0.39502709583332307,0.008505207,0.06598082621674235,-3.1083064658752635,0.001162154027495338,-2.6182036,1200,-0.0013627113,0.8430834,-0.0050000000000000044,0.041259853739671906,0.89785594,0.0,-400.8,1.0,0.9801319000369945,3.5468059,0.9999304693536156,0.08779149519890261
-0.560592219469737,-0.874467716562838,5.580039871500083,7760,0.48086932,0.0574522822750911,0.9803383210592342,0.7336871469038855,-0.3942846382202389,0.0058140894,0.06323540149499629,-4.6170259001322025,0.0007935870137225656,-2.2344768,1220,-0.0018386513,0.7549143,-0.0050000000000000044,0.04593962383102744,0.8954055,-1.2819069975053355e-17,-388.0,1.0,0.9870594693914564,3.3868017,0.9999173152920211,0.08779149519890261
-0.5613352747621196,-0.8660152472886168,3.5569907682598574,7781,0.45357656,0.05749967762785368,0.9862491064335422,0.7330293294557797,-0.39375111422269693,0.006864578,0.06215005926607298,-4.84908873460189,0.0005341451058600259,-2.649955,1240,-0.0021161991,0.730823,-0.0050000000000000044,0.04545716994308987,0.89152414,1.8263532598897318e-18,-389.05,1.0,0.9907176801732974,3.4310906,0.9999002140879797,0.13168724279835392
-0.5732800830823062,-0.8769595950767497,3.3674224970500495,8102,0.4229752,0.05868190651748681,0.9869750346351069,0.7327860918123128,-0.3932273360402016,0.0050830063,0.06418817937247129,-4.588637641595173,0.000457988041965289,-3.248259,1260,-0.0028372582,0.74165136,-0.0050000000000000044,0.0397496992834373,0.8917718,1.2277953962776355e-17,-405.1,1.0,0.9931400569705151,3.3936207,0.9998872447007493,0.13168724279835392
-0.5620250535472919,-0.8680149864709282,7.230619868207679,7800,0.45563304,0.05755446374274209,0.9944920777602475,0.7328156245546845,-0.3924846089469404,0.006509431,0.06188733398143632,-5.0859838100522055,0.000315533417351451,-2.475011,1280,-0.0025364705,0.7086859,-0.0050000000000000044,0.044806020857181,0.8938831,2.1862853408003083e-17,-390.0,1.0,0.9951283345188324,3.130439,0.9998580642432658,0.19753086419753088
-0.5621041890281231,-0.8660152472886168,7.32464662953815,7802,0.48777276,0.057563972227684695,0.9951875834683801,0.7321340842760917,-0.3919783032429724,0.0037608165,0.06340178537570673,-6.837003262466437,0.00023277963192648972,-2.3410773,1300,-0.0012235821,0.7711875,-0.0050000000000000044,0.044017896645937075,0.89407164,7.28574966172879e-18,-390.1,1.0,0.995969942011822,3.27993,0.9998342210742144,0.19753086419753088
