_MeanReward,_min_adv,Beta,_lr_multiplier,_mean_discrew,Steps,_std_adv,PolicyLoss,_max_obs,PolicyEntropy,ExplainedVarNew,_std_discrew,_mean_obs,_std_act,_mean_act,ValFuncLoss,_mean_adv,_min_obs,_Episode,ExplainedVarOld,_max_act,_max_adv,_min_act,KL,_max_discrew,_std_obs,_min_discrew
-388.95,-1.9541355944834133,0.6666666666666666,1.0,-0.5616273175120383,7779,0.9999461553828127,-0.0012949434,0.680553388313601,0.91373765,0.9578998395140489,0.05771196858345588,0.031205913885845364,0.41134873,0.12563336,0.0024420011136472176,1.096093691878288e-17,-0.5386114476645301,220,0.9499342340677233,2.6884046,6.5578377203449465,-2.737955,0.001684332,-0.0050000000000000044,0.061781192594285814,-0.8870099698859897
-378.95,-2.9678315486390328,0.4444444444444444,1.0,-0.5540306373154048,7579,0.9999840355981006,-0.00012421337,0.6827900877811379,0.91432685,0.9579908728368779,0.05698317024627877,0.03543317727417823,0.4246695,0.14103581,0.002398869291785766,-7.500121237736906e-18,-0.5436244207027208,240,0.5498289583213956,2.5758762,28.68895090501849,-2.2147536,0.00015750476,-0.0050000000000000044,0.06052384358232743,-0.8903575809460276
-372.2,-2.898538787391951,0.4444444444444444,1.0,-0.5484786348912417,7444,0.9999386640085274,-0.00089873304,0.684303411663071,0.9169779,0.9682575527105923,0.056281391330594066,0.038132617435292046,0.4286784,0.1490961,0.0017932831005115736,-3.054455607781194e-17,-0.5493001550920752,260,0.9591667798693692,2.4533525,5.758245365098938,-2.589949,0.002489072,-0.0050000000000000044,0.05945917016279651,-0.8732029156464108
-355.65,-2.6051606248948223,0.4444444444444444,1.0,-0.5347755790946209,7113,0.9999289842987346,-0.0007744833,0.6854546309232717,0.91354644,0.9791263380135148,0.05467041307648567,0.04616279144638612,0.42521006,0.17284654,0.0012125703501320105,4.3953156717903007e-17,-0.5551187813967648,280,0.968096938580747,2.8338268,5.001409125965866,-2.492529,0.002406767,-0.0050000000000000044,0.05619985163765355,-0.8533642294716524
-593.6,-18.198279934484688,0.2962962962962963,1.0,-1.109439574907763,6873,0.9999985237459604,-0.00021080473,0.6854172458163722,0.9127646,0.04242749986629579,8.332099600358232,0.04969325636236935,0.42694992,0.20087472,7.998582096068543,1.6541079255291143e-17,-0.5614596157598658,300,-0.010883388192230559,2.4342954,2.8978953440479325,-2.2479014,0.0003647696,-0.0050000000000000044,0.05738402025061859,-25.00000000000002
-586.6,-17.89152321622013,0.4444444444444444,1.0,-1.0926912492461631,6733,0.999998467474265,-0.0011913838,0.6850478152308387,0.911684,0.2418680783024204,8.397202839503422,0.05297621183230681,0.41816798,0.19808798,6.388069098083303,-2.532752956816041e-17,-0.5064113838201042,320,0.05739237722119439,2.5718725,1.2436793660677097,-2.347186,0.0065084924,-0.0050000000000000044,0.05307005375353363,-25.00000000000002
-604.15,-18.375691565808523,0.4444444444444444,1.0,-1.072603832142011,7084,0.9999981353096568,-0.0015228761,0.6843171298570725,0.91141444,0.5192186634867759,7.945848461842334,0.03968001432185955,0.45270586,0.24372356,4.0959404710592455,0.0,-0.5768181599784424,340,0.3360823957121988,2.7064188,2.692431852386873,-1.9967245,0.0045704674,-0.0050000000000000044,0.06206456407232244,-25.00000000000002
-374.75,-6.156491281810222,0.4444444444444444,1.0,-0.5506483978310268,7495,0.9999894250082776,-0.0017600647,0.68453572826265,0.9122173,-1.2121291893574009,0.056585773342987755,0.030862546045171226,0.4733964,0.25465006,0.13549743088444213,-5.308925043704551e-17,-0.5798896479714649,360,-0.11608354121276965,2.6595607,1.9588695474944313,-2.3444126,0.0036690698,-0.0050000000000000044,0.06473028083470027,-0.8841423485522876
-408.05,-1.4311031410016641,0.4444444444444444,1.0,-0.5760651508744042,8161,0.9999911989661426,-0.0032384903,0.6857147318855294,0.9148947,0.8294790933438828,0.059264422872107266,0.016859933774691378,0.50182474,0.25592473,0.010381667927052746,1.044787750168019e-17,-0.5804507504963534,380,-0.3979702324639314,2.663683,11.724747933944007,-2.2068348,0.0032656216,-0.0050000000000000044,0.07107573068023779,-0.8962393945864486
-429.9,-2.1159423369026786,0.2962962962962963,1.0,-0.5910901432479609,8598,0.9999768143472684,-0.00042419689,0.6874433903574552,0.9128406,0.922652132747417,0.06048429311482615,0.009094106346713354,0.528587,0.2602911,0.004680631934147028,5.784832694022681e-18,-0.5759198224928067,400,0.7653336086239935,3.2729008,11.813560064273469,-2.4015033,0.0005615038,-0.0050000000000000044,0.07453586285895586,-0.9075379848827474
-444.35,-0.8556565038162873,0.2962962962962963,1.0,-0.6005605899052007,8887,0.9999794197043793,-0.0029634915,0.6894274200722394,0.90902025,0.959877908530637,0.0611871291358366,0.0070601838129463355,0.5453014,0.2645848,0.0025136176109248932,-1.4391548603220213e-17,-0.5682350093399313,420,0.7940257952040826,2.6546776,11.837154168318023,-2.4296076,0.0022818306,-0.0050000000000000044,0.07494017055554655,-0.9075379848827474
-452.75,-0.8429139638099461,0.19753086419753085,1.0,-0.606131599951189,9055,0.9999804824332043,-0.0014393001,0.6917957339165831,0.9063224,0.9541568577869166,0.06169528514317625,0.006313575325628672,0.5730071,0.26593128,0.0028772502593962567,-1.2555144972017232e-17,-0.5595980656424491,440,0.7770915238743966,2.9833508,16.298081222105623,-2.7826946,0.0012277241,-0.0050000000000000044,0.07456508534511998,-0.9196456087882003
-442.85,-2.4237006754647905,0.1316872427983539,1.0,-0.5995559412279723,8857,0.999976869638928,-0.00018434867,0.6939012439285587,0.9049156,0.970398375964805,0.06109538419181015,0.011272925760438283,0.58407265,0.2805555,0.0018350841784332856,-2.406715826216891e-18,-0.5511637162225154,460,0.8368039348297396,2.8924036,11.71426056524561,-2.5130637,0.0007721186,-0.0050000000000000044,0.07190418470294908,-0.9075379848827474
-453.1,-2.0931568963758367,0.19753086419753085,1.0,-0.6062923426593588,9062,0.9999754343647308,-0.0028518133,0.6959218155593425,0.9042507,0.978548429359868,0.06167445168249697,0.010532970007830844,0.60795355,0.28598252,0.0013255991491558053,-9.409085002340766e-18,-0.5450714511650874,480,0.8541255658282324,3.2377028,13.303086895309896,-2.3439074,0.0062592984,-0.0050000000000000044,0.07251532534126919,-0.9080002949583337
-420.3,-2.807407937973096,0.19753086419753085,1.0,-0.5842933622128635,8406,0.9999659152160194,-0.0014098978,0.6969056603713901,0.9040344,0.9839139313316286,0.05979299168926811,0.020651710277946957,0.5778525,0.31256822,0.0010413183501244692,-1.4369767437451467e-17,-0.5383948286997877,500,0.9027705594219445,3.0831034,12.506379270180865,-2.4278412,0.0026579304,-0.0050000000000000044,0.0702409949314523,-0.8909057930412975
-432.9,-1.5198610603361178,0.1316872427983539,1.0,-0.5930166644547797,8658,0.9999533945763155,-0.00012431794,0.699063516558989,0.8998257,0.987878956684536,0.06059551695945901,0.017855124580061887,0.61350876,0.3235069,0.0007435920665954918,-6.565421443844769e-18,-0.5349873128812355,520,0.956453306126573,3.378391,14.638366634016084,-2.4178786,0.00039751708,-0.0050000000000000044,0.07175448971515537,-0.9070733516409522
-431.8,-1.0795445579560028,0.0877914951989026,1.0,-0.5922365465277533,8636,0.9999459567618904,-0.00031793825,0.700542580993465,0.89887494,0.9920327143556743,0.06051020015758453,0.019665213573767753,0.6417906,0.3390239,0.0004822643877775853,-1.4809830064476382e-17,-0.5305416984132681,540,0.9686712214521058,3.3193011,17.85223925496207,-2.3461804,0.0002453996,-0.0050000000000000044,0.07038573406198859,-0.9047149272823167
-431.7,-1.306233655879608,0.0877914951989026,1.0,-0.5921505031467178,8634,0.9999343180395464,-0.0004872344,0.7017661354077616,0.8953511,0.9936597747864218,0.06049233635253488,0.020337101718119078,0.6404993,0.3413071,0.0003863163110490735,2.798060344665671e-17,-0.5267838407163987,560,0.9785926212973445,3.003754,15.999558137357232,-2.4982102,0.003432104,-0.0050000000000000044,0.07064208270534603,-0.8998169931477641
-405.25,-1.654904929282347,0.05852766346593507,1.0,-0.5734575062360148,8105,0.9999390581939259,-0.0016328315,0.7030163297414808,0.8935875,0.9931950189229044,0.05873289317162089,0.028651652181396304,0.60068005,0.35602236,0.0004639712263174469,-3.1560195542706484e-17,-0.5231238074531781,580,0.9709307230232322,3.1704211,19.689756734885414,-2.923181,0.0012179585,-0.0050000000000000044,0.06761028806033408,-0.8847216368095261
-413.65,-1.5165628319196833,0.05852766346593507,1.0,-0.5796415798233624,8273,0.9999153577132754,-0.0025388123,0.7034969225115786,0.89470637,0.9930296315451917,0.059386338207374705,0.026515199625203476,0.62310106,0.35927066,0.0004186625659392331,8.588694980782064e-19,-0.5217354291498532,600,0.983484208207026,3.6641827,14.526604505256392,-2.5980399,0.004590104,-0.0050000000000000044,0.06828607035081564,-0.9013122370479095
-395.0,-2.6884786542694354,0.0877914951989026,1.0,-0.5659582413767684,7900,0.999903320903809,-0.0026319888,0.703874805055425,0.89771557,0.9951963045590408,0.05803104929753782,0.033397942880955774,0.60108733,0.36223194,0.0002953649925401837,-1.4390738952103296e-17,-0.5198174909900246,620,0.9862948978962076,3.0034206,16.570484277772817,-2.2982602,0.0068756947,-0.0050000000000000044,0.06535297613795008,-0.877574797101366
-369.65,-2.618641220798054,0.1316872427983539,1.0,-0.5461614793624905,7393,0.9999267819693636,-0.006464479,0.7042636896662298,0.900163,0.9928758775104753,0.055896772581511586,0.04316138119924566,0.6018642,0.38434458,0.000409890517881508,-3.2677469249078055e-17,-0.5194313896288244,640,0.9749792812515495,3.2417912,13.62681887933527,-2.8598428,0.008119757,-0.0050000000000000044,0.060333808482955845,-0.8605332331618344
-364.2,-2.4512837446440083,0.19753086419753085,1.0,-0.5417272084475396,7284,0.999851428260632,-0.0025335627,0.7039016771154512,0.90195125,0.9976305482870821,0.055398838856666584,0.044849093057070424,0.63285667,0.4151886,0.00013140138071508412,-2.341162226557167e-17,-0.5209919100933049,660,0.9922052717538792,3.1157787,18.319375122827594,-2.747078,0.008629042,-0.0050000000000000044,0.05923528420210669,-0.8548269212826727
-346.75,-2.6906440831984457,0.19753086419753085,1.0,-0.5270919073823211,6935,0.9998893532979315,-0.0007306704,0.7033946390999908,0.9025643,0.9966482267072877,0.0537129456253285,0.05263602908502132,0.6605797,0.45727333,0.00019552708086287017,4.098299845768422e-18,-0.5228176576848893,680,0.9874064792241002,3.246032,11.687882585355647,-2.1273146,0.00325995,-0.0050000000000000044,0.05605711041385812,-0.8346188575451071
-339.25,-4.717260027715606,0.2962962962962963,1.0,-0.520568985963121,6785,0.9998404217135558,-0.0016145504,0.7030383517904109,0.9016493,0.9982916580095699,0.052932505700301835,0.05614725146437102,0.6278117,0.42632285,9.042697583105977e-05,-2.0944516897865887e-17,-0.5255514253814578,700,0.994150601632639,3.2980685,10.223104790994974,-2.2433643,0.0075739007,-0.0050000000000000044,0.05299572317963052,-0.8295694273484674
-578.85,-17.95599803424864,0.19753086419753085,1.0,-1.1066124232922387,6578,0.9999985400971928,-0.00024188272,0.7020887391406764,0.9002514,0.0020435923711829007,8.630662035900448,0.05966303924025433,0.65843177,0.46229544,8.754235725769258,2.5924332104351482e-17,-0.4988314691111308,720,0.00281048931175254,3.3004465,0.19652512942425002,-2.8427525,0.0013462348,-0.0050000000000000044,0.05109693785148642,-25.00000000000002
-578.7,-17.92952280833165,0.19753086419753085,1.0,-1.1201408166257059,6575,0.9999985405285794,-0.0013694173,0.7011619754324797,0.89701146,0.020599116466595846,8.696114260924135,0.060082145119978586,0.66749674,0.49249431,8.592913180672664,1.7290773797964415e-17,-0.5325004958398741,740,-0.003915270444366126,3.3704786,0.3027670358580846,-2.2940745,0.005546499,-0.0050000000000000044,0.0513389845131158,-25.00000000000002
-328.85,-2.1216941125892306,0.19753086419753085,1.0,-0.5113286462303851,6577,0.9999896922931122,-0.0028694072,0.7003014289360111,0.8970264,-1.1620333332455375,0.05181981385038746,0.05973121192985781,0.7223361,0.5325556,0.38298409469733413,-6.4820684423910615e-18,-0.5038856925600215,760,-0.6304193565381211,3.5805335,5.46634745751133,-2.434157,0.0042173727,-0.0050000000000000044,0.05142618667033432,-0.8199083342681874
-338.55,-2.315874418639664,0.2962962962962963,1.0,-0.5199675560068712,6771,0.9999874921295981,-0.0041037323,0.6992100552144572,0.8988094,0.8611873094594581,0.05286643435244857,0.05358698126847899,0.7588392,0.5397409,0.009888200614096714,5.876590341539745e-17,-0.5390420565927455,780,-1.0269110228838008,3.6832738,6.640430950646515,-2.7409012,0.013559046,-0.0050000000000000044,0.05453652979243127,-0.8261177784176229
-359.9,-4.201661384578102,0.2962962962962963,1.0,-0.5382253290877822,7198,0.9999818332943927,-0.0009786806,0.698569228894898,0.90174544,0.9186146394020399,0.05502181937643828,0.043147926909177174,0.80161947,0.5381868,0.00695566597695075,-1.1845669393055297e-17,-0.5421247208725923,800,0.4449580163794582,3.6102588,1.9041701881086583,-2.3484578,0.0017986153,-0.0050000000000000044,0.05972404563303145,-0.8555527866762593
-368.05,-2.2934001553734946,0.4444444444444444,1.0,-0.5448437228079014,7361,0.9999543568464815,-0.0018195545,0.6981517786309032,0.9053301,0.9593396774385096,0.05573833109390849,0.03986034136488994,0.7712087,0.518768,0.002585023384175285,-4.633344833104851e-17,-0.5434206228229435,820,0.913014804584775,3.5494678,3.285267219575595,-2.595965,0.006161545,-0.0050000000000000044,0.061362119297952454,-0.8533642294716524
-371.55,-2.5578402297842646,0.4444444444444444,1.0,-0.5476690194861934,7431,0.9999374152376511,-0.0032360773,0.6976941032262064,0.9075676,0.96282324239889,0.056053227936544964,0.037731126474520274,0.7411241,0.47578964,0.0020875177867657213,3.824748947706097e-17,-0.5441347829876686,840,0.948993556943401,3.4168754,5.37565194949835,-2.7007291,0.005909562,-0.0050000000000000044,0.062025182397751774,-0.8569936476291636
-375.95,-3.026146327902825,0.4444444444444444,1.0,-0.5511671967175712,7519,0.9999239524752767,-0.0011445062,0.6977342783347528,0.9059267,0.9722091003151608,0.05643138636041836,0.03605126257901059,0.79499644,0.5210156,0.0016725118840347324,-2.6459897062485443e-17,-0.5446018884202334,860,0.9633558437501017,3.1425915,5.73621466238068,-2.694509,0.003098403,-0.0050000000000000044,0.06358242180718231,-0.861924414161045
-379.25,-3.091151343309945,0.2962962962962963,1.0,-0.5537137131967558,7585,0.9999068525490805,-0.00027332126,0.6978677857193518,0.9026802,0.9879719448792202,0.05667904655622573,0.03468486631509897,0.7642187,0.48817614,0.0007462525900632709,1.8735470949508243e-17,-0.5446213721964447,880,0.9829458044888332,3.3040988,5.05535386717013,-2.9170334,0.0005751915,-0.0050000000000000044,0.06407023447463216,-0.8591280353140924
-382.45,-3.296928038916499,0.4444444444444444,1.0,-0.556239834462744,7649,0.9999042395113397,-0.0034640762,0.6977820662758638,0.90336746,0.9833600772410379,0.05696104165593791,0.03401150189718536,0.77077794,0.5006135,0.0009788103848115662,7.431483705165122e-18,-0.5444660679475795,900,0.9789940159976401,3.7376046,5.728858880920149,-2.8786259,0.007454046,-0.0050000000000000044,0.06472388812459234,-0.861924414161045
-383.95,-3.0597223641693954,0.4444444444444444,1.0,-0.5573894954908949,7679,0.9998876388579864,-0.001311111,0.6972891584058204,0.89795315,0.9898861961838517,0.057075652338066184,0.03332387263279181,0.7217702,0.45512867,0.0005787478161372624,7.402450691601513e-18,-0.5440748614945675,920,0.9874817980107056,3.4970922,5.09762280438095,-2.6763835,0.0026318857,-0.0050000000000000044,0.0652423437924473,-0.864665283491444
-386.1,-2.6971125198995076,0.2962962962962963,1.0,-0.5591271796339179,7722,0.9999029668511553,-0.00063772243,0.6978890501807866,0.8946015,0.9800273493349846,0.05729562635900984,0.0326302700961893,0.66260225,0.41492066,0.0011443484801512151,7.361230103704742e-18,-0.5435387358983147,940,0.9745587506491925,3.1549249,7.238415687418841,-2.4657607,0.0008155201,-0.0050000000000000044,0.0652831957621676,-0.8653419570739868
-388.05,-3.8577255014301723,0.2962962962962963,1.0,-0.560583611015061,7761,0.9998891837886196,-0.00033360778,0.6977032843032934,0.89414924,0.9881519671476902,0.05742844165584454,0.03207082879301618,0.6606365,0.41482276,0.0007001646922969369,-1.8310597494139937e-17,-0.5429438480402797,960,0.9837438185329817,3.2236185,6.138403732408525,-2.9967594,0.0015718249,-0.0050000000000000044,0.06601164778133312,-0.8725657443682521
-377.2,-2.788054704337421,0.19753086419753085,1.0,-0.5521457301449259,7544,0.9998809799339363,-0.00028947418,0.697975949772767,0.89480674,0.9920376891935838,0.05653245622270331,0.03634132356608438,0.63814443,0.4094266,0.000462847076691969,0.0,-0.5421565969135644,980,0.9892235592407567,3.3384428,6.4946786351887535,-2.2690685,0.00041820566,-0.0050000000000000044,0.06376515700114697,-0.8612305669960252
-383.0,-3.320182699149611,0.1316872427983539,1.0,-0.5566510313605948,7660,0.9998516976490451,-0.00040027892,0.6981203567187697,0.89513296,0.994942219197059,0.05699678110822426,0.033897640192474356,0.64594,0.4095783,0.0003062129173945455,7.420811861724284e-18,-0.5420373483692009,1000,0.9940753661259687,3.3863845,5.882444544817306,-2.8148582,0.00086028926,-0.0050000000000000044,0.06498564975224361,-0.861924414161045
-380.25,-3.1052554459627837,0.19753086419753085,1.0,-0.5545670782046176,7605,0.9998548521606495,-0.0025748927,0.6978988335584707,0.8968244,0.9936609369489781,0.05680381316269697,0.03500318193222036,0.64194083,0.4067919,0.0003618066135732172,-2.2423439392823674e-17,-0.5415575838331351,1020,0.9921416710496359,3.1347895,7.655816595252745,-2.4163525,0.00671879,-0.0050000000000000044,0.06453389386221668,-0.8626147920902398
-372.8,-2.9224181190784804,0.1316872427983539,1.0,-0.5486986748736213,7456,0.9998467471080772,-0.00027586194,0.6979091513789789,0.9015052,0.9951748629538234,0.05617998274405525,0.03839652923526699,0.5865306,0.37203318,0.00028216735435551807,1.1435773644207621e-17,-0.5412128590120112,1040,0.9929524769123502,2.9361348,8.02729438696389,-2.5372875,0.0008568499,-0.0050000000000000044,0.06251182618198149,-0.8577086793910178
-378.05,-3.7123443953252857,0.1316872427983539,1.0,-0.5528287315575532,7561,0.9998161620126763,-0.00079098606,0.6979776427958666,0.90060616,0.9969178914256461,0.056612364341741,0.036123553058516285,0.58529896,0.37255317,0.0001760675606700343,0.0,-0.5413442712423131,1060,0.9958579081116062,3.6539564,6.510724032290227,-2.700488,0.0026148297,-0.0050000000000000044,0.0635845070118045,-0.8639852095391397
-369.1,-2.756453343282214,0.19753086419753085,1.0,-0.5457021559357148,7382,0.9997866118229329,-0.0022190583,0.6978796437537719,0.90086865,0.997846417348712,0.055838296113323194,0.039683410039354515,0.61814094,0.40501738,0.00014315041432682552,3.850136742130047e-17,-0.5411813893804837,1080,0.9972441852569771,3.259068,6.601152067958158,-2.455068,0.008023691,-0.0050000000000000044,0.062021129772358755,-0.8577086793910178
-349.75,-2.1883593845673994,0.19753086419753085,1.0,-0.5296851267355729,6995,0.9997968541552559,-0.0015198366,0.6979077063549874,0.8988222,0.9981149846945778,0.054029986967001016,0.0477189059897722,0.5691299,0.39088815,0.00012722215406819255,3.250517161447206e-17,-0.541439095869045,1100,0.996452012700055,3.1611094,6.1306499222941255,-2.4931028,0.004466369,-0.0050000000000000044,0.05674176987802625,-0.8395186857958395
-339.05,-2.7381585991795556,0.19753086419753085,1.0,-0.5203988525926926,6781,0.9997286070148509,-0.0013376137,0.6974914139702029,0.89227474,0.9987245464256983,0.052914485950844845,0.052280432955178854,0.5602037,0.39503717,6.839714018653289e-05,0.0,-0.5427595766440202,1120,0.9976838009014182,3.224759,4.683670152283085,-2.371862,0.0042856643,-0.0050000000000000044,0.05467809457160778,-0.8269871895255347
-829.5,-12.735269458961223,0.1316872427983539,1.0,-1.724339443487313,6592,0.9999989673581406,-3.1447657e-05,0.6970221454502411,0.8885553,0.0776453758818405,16.549609789252905,0.05525107789612215,0.55398417,0.41095003,15.671795427617925,1.7246182906798547e-17,-0.5444566955256889,1140,-0.010124993259261972,3.0437837,0.16876740787197564,-2.5106764,0.00037395948,-0.0050000000000000044,0.052911443881553236,-25.00000000000002
-828.25,-12.777881946465806,0.1316872427983539,1.0,-1.719832646185167,6567,0.9999988756084058,-0.0006732365,0.6963956070904718,0.8841248,0.47280822752764873,16.582041232522233,0.056497482317362915,0.5466196,0.40824252,8.936507600469984,-3.462367526164642e-17,-0.5464161164319319,1160,0.12319798342550414,3.103623,1.344155802446248,-2.74832,0.003625608,-0.0050000000000000044,0.05216834282810478,-25.00000000000002
-340.55,-4.028219157192859,0.19753086419753085,1.0,-0.521689390667937,6811,0.9999925078565362,-0.0065213856,0.6953568096871531,0.88304955,-0.8997292945675506,0.053057957107875975,0.0501294191269577,0.5636536,0.4116871,0.11658379323182443,-1.6691651405317284e-17,-0.5484295691436597,1180,-3.475419911690846,3.1220899,7.855129535857406,-2.3894358,0.015769206,-0.0050000000000000044,0.05538508207609916,-0.8261177784176229
-366.1,-1.2003273645632355,0.19753086419753085,1.0,-0.5432311764040789,7322,0.9999913706850614,-0.0016376316,0.6952896919792817,0.8840065,0.43607786187374176,0.05554469797101203,0.038829764334648416,0.6091853,0.41548902,0.034118149427790914,9.704216549577987e-18,-0.5499105162314674,1200,-0.7869200832304029,3.14352,4.387562516054022,-2.4072967,0.0021868402,-0.0050000000000000044,0.06298985552754206,-0.8488871344617706
-374.25,-1.1960378869274888,0.19753086419753085,1.0,-0.5497611730442752,7485,0.9999814679590684,-0.0011863824,0.6947099925275658,0.884573,0.5275208033754601,0.0562510741321798,0.03553995271134091,0.6051257,0.40883157,0.026628502110363703,-2.6580088979669748e-17,-0.5499677803693407,1220,0.4198020520215078,3.1665177,3.9973309310219296,-2.4804192,0.005995154,-0.0050000000000000044,0.06522229895683256,-0.8555527866762593
-380.45,-1.5210538224997714,0.19753086419753085,1.0,-0.5546666301238096,7609,0.9999816450269592,-0.0010593785,0.6951274128084532,0.885681,0.5477619797170956,0.056787276182898604,0.034198127316667895,0.5967156,0.3664773,0.025760579830732582,9.33818814246419e-19,-0.549535187223618,1240,0.5028595013848312,3.1793737,3.9488252127654357,-2.5344234,0.005560079,-0.0050000000000000044,0.06527546632708814,-0.861924414161045
-391.0,-1.1373831573500461,0.2962962962962963,1.0,-0.5628322408666423,7820,0.9999811867493104,-0.0026154064,0.6950895489236107,0.8875776,0.5767632572528364,0.0576603665970369,0.03084498037184295,0.55341846,0.3152457,0.024435611286051796,-1.6355203636421742e-17,-0.5489798166200867,1260,0.5423057853206152,2.8760245,3.9455025920450706,-2.9002979,0.009338238,-0.0050000000000000044,0.06563668148913349,-0.8693315369808807
-382.6,-1.4960025254269167,0.19753086419753085,1.0,-0.5563309101869025,7652,0.9999816751813007,-0.000119700795,0.6947208243489401,0.8878804,0.5896442380128217,0.0569583498140637,0.03327693240803867,0.59403336,0.37866026,0.023396547245838308,-5.571427619655778e-18,-0.548109585021622,1280,0.5636065216731232,2.8532815,3.7658871197004613,-2.3847117,0.00039954524,-0.0050000000000000044,0.06624579158637321,-0.861924414161045
