PolicyLoss,_std_adv,_mean_adv,_min_discrew,ExplainedVarNew,Beta,_max_act,_max_obs,_max_adv,_min_adv,_min_act,_Episode,_std_obs,_max_discrew,PolicyEntropy,_lr_multiplier,_mean_act,_mean_obs,_std_act,ValFuncLoss,KL,_min_obs,_MeanReward,ExplainedVarOld,_mean_discrew,_std_discrew,Steps
-0.0019108261,0.9999998025718257,2.6348927160448707e-16,-0.7958654120995224,0.9003357385446719,0.2962962962962963,2.8153477,0.5839469320441104,2.9298490494614917,-0.9384338765102459,-1.9447902,520,0.04755594158737586,-0.0050000000000000044,0.9307387,1.0,0.17629649,-0.032997865425010105,0.4224582,0.0036700603064940803,0.004287442,-2.984026007755605,-161.8,0.8542900431819027,-0.3379081105935138,0.03680933176719849,3236
-0.0004662368,0.9999997980431408,-1.869357368482242e-16,-0.8673517451969128,0.9122083381897613,0.2962962962962963,2.634839,0.587473577683127,3.126499400007945,-0.8282414156920441,-2.3057494,540,0.10831359411582168,-0.0050000000000000044,0.93287396,1.0,0.13329968,-0.06273212650275423,0.47395492,0.0046673674194494,0.0022600817,-2.9963459137604946,-190.05,0.6571241378965738,-0.39613067068513214,0.05289391052052468,3801
-0.0016530445,0.9999996978493781,3.0368023675030993e-16,-0.9999888439950955,0.7925804488972461,0.2962962962962963,2.7794359,2.2739999999998606,5.518054955051556,-0.4060372096745612,-2.4757686,560,0.1310746028644058,-0.0050000000000000044,0.935166,1.0,-0.1639526,-0.022183143387563005,0.41304284,0.017456698976756713,0.0036827768,-2.886638047629358,-617.7,0.1061681379750189,-0.7373714223641533,0.0807182634485283,12354
-0.0009895777,0.9999997631335695,-3.3963319391951544e-16,-0.8806049735224145,0.8242036556635608,0.2962962962962963,2.825921,0.6148592410869602,4.058789540685333,-0.5920840172593828,-2.9543304,580,0.12376477138310427,-0.0050000000000000044,0.93754625,1.0,-0.053107962,-0.09829914072552946,0.5023914,0.013136452576075191,0.0031952623,-2.6454235595786804,-330.55,0.6182315250224997,-0.5331596449880598,0.06090053095563219,6611
-0.0005690429,0.9999997816257231,-4.868815319983556e-16,-0.8699848792959763,0.9287579703118326,0.19753086419753085,2.5131445,0.624812472024089,3.6233019999899563,-0.67779063296016,-2.9361532,600,0.09222340206815022,-0.0050000000000000044,0.9404062,1.0,0.041733027,-0.06322806497301567,0.49692336,0.004115727434223535,0.0014159249,-2.449312796714516,-256.85,0.8279189320928895,-0.4704035184726284,0.05776823775616394,5137
-0.003795186,0.9999997969453185,5.831589521498642e-17,-0.864665283491444,0.9081424507120861,0.2962962962962963,2.5882463,0.6307657898837584,3.1645408325607063,-0.8092754560761523,-2.4089334,620,0.07787394420703574,-0.0050000000000000044,0.94240916,1.0,0.15370314,-0.03822226572435989,0.5177332,0.004999742797479879,0.009592531,-2.3791190516251053,-194.95,0.8876596486726769,-0.4030393350456744,0.052764362199427595,3899
-0.0030476276,0.9999997976248796,3.6380976021154556e-16,-0.8496426987894617,0.8623946577908735,0.4444444444444444,2.7476563,0.6332224640978291,3.138784943803855,-0.8281180923473608,-2.16781,640,0.08710842978515326,-0.0050000000000000044,0.9431758,1.0,0.21687819,-0.03974405662809408,0.5710364,0.0071356018057104845,0.0072618383,-2.353780612009319,-191.4,0.8283382046447114,-0.3965881224139194,0.05164575061471212,3828
-0.00070746744,0.999999803590391,3.6484864480621316e-17,-0.845051977708763,0.903067221027468,0.4444444444444444,3.0917368,0.6372983819460434,2.874930010992067,-0.9739821502574295,-2.0920246,660,0.06447203452409919,-0.0050000000000000044,0.9442537,1.0,0.36374524,-0.010300150036993418,0.6223344,0.004257199604350408,0.002639601,-2.317662806077283,-155.8,0.8906602597387722,-0.3324717021146113,0.03808039473482882,3116
-0.00027875666,0.9999998042639157,-3.6030504125046093e-16,-0.7186548527543711,0.9396212876377898,0.2962962962962963,3.4822583,0.6384414168849852,2.7182816441566873,-1.106688554879831,-2.5084374,680,0.04038244119349181,-0.0050000000000000044,0.9475169,1.0,0.49994093,0.017540436206569726,0.6085131,0.0014927483855048452,6.111354e-05,-0.47695393164189354,-134.1,0.8268639981454573,-0.28317549649517326,0.024640749300901037,2682
-0.000647649,0.999999804258194,1.0244108324935365e-16,-0.6474661733820759,0.9598919290228402,0.2962962962962963,3.1483722,0.6388482559606526,2.647507565846718,-1.1583446064680614,-2.2740378,700,0.037439341518675416,-0.0050000000000000044,0.9506532,1.0,0.55371344,0.02642804152044431,0.5813152,0.0008279079489950296,0.0025065779,-0.4754469123659679,-124.85,0.9612419271536388,-0.2642002270401054,0.020579325127631522,2497
-0.002381125,0.99999979565227,-3.513190288059828e-16,-0.8605332331618344,0.8858159752541057,0.2962962962962963,2.747202,0.6395762218945673,3.2163601684084218,-0.7899526875747631,-2.6826532,720,0.06497717179515149,-0.0050000000000000044,0.952979,1.0,0.2466913,-0.03259361602503069,0.6730544,0.005992512987211338,0.005763493,-2.351030623402215,-202.25,0.8412173551924862,-0.40799878620154056,0.05090399755684906,4045
-0.0019258813,0.9999998038505716,3.691514628845076e-16,-0.6237290019069532,0.9272357143299989,0.4444444444444444,3.1892142,0.6427021944435601,2.613294142989773,-1.1915961526537129,-1.7092317,740,0.03722481881264077,-0.0050000000000000044,0.95377564,1.0,0.60394454,0.03372106455025317,0.59147227,0.0014006821829661187,0.006427392,-0.4703946573113836,-120.3,0.9120584009519456,-0.2557480175982795,0.019186343481991767,2406
-0.0005639182,0.9999998038475785,5.612741507925642e-17,-0.6456946466151516,0.9810404356391673,0.4444444444444444,2.9658675,0.6432059746688454,2.585909512656803,-1.2309020594037776,-1.9054289,760,0.03643067378619658,-0.0050000000000000044,0.9530286,1.0,0.68709815,0.038400266191011216,0.6100463,0.00036101991996895325,0.0015986876,-0.4697564316897475,-117.1,0.9513047066818394,-0.2511326842065926,0.019041326692865984,2342
-0.0012273847,0.9999998030798815,1.654562644719509e-16,-0.5332242629840954,0.9829012507378876,0.2962962962962963,3.2368774,0.6431879975836231,2.5832921816013816,-1.178047729022821,-1.9971281,780,0.03595036863667385,-0.0050000000000000044,0.9482161,1.0,0.734744,0.037664182271570604,0.62151307,0.0002964283711529005,0.0013287035,-0.4692846249793125,-115.95,0.977989238106952,-0.24567216532755845,0.016949588576613273,2319
-0.00157913,0.9999998051693297,3.699929170441299e-16,-0.782120411333259,0.9491912034641985,0.2962962962962963,3.0832374,0.6424559535992194,2.734080282343194,-1.0834851500416627,-2.499154,800,0.045712592859861546,-0.0050000000000000044,0.9483255,1.0,0.55753946,0.009405604221824796,0.7133055,0.0014557898075386044,0.0045257,-2.3945126127847316,-136.35,0.9163085744495805,-0.29237668887364604,0.028643570070661577,2727
-0.0034322934,0.9999998045095051,-6.56020170480191e-17,-0.64391421770367,0.9676911231255371,0.2962962962962963,3.2241998,0.6427210426844542,2.6206828068707257,-1.1794524691432238,-1.7445855,820,0.0378437002967366,-0.0050000000000000044,0.95184433,1.0,0.7285663,0.03161886859060585,0.66307884,0.0006625754118366236,0.005784521,-0.4674137256226024,-121.85,0.9657887486559571,-0.2601153336575075,0.020340753230573817,2437
-0.00074794004,0.9999998036124399,2.3784483154917037e-16,-0.5882009958872229,0.9854813926800783,0.2962962962962963,3.3226101,0.6433465575171096,2.6027250705530656,-1.1918490644043567,-2.0942066,840,0.03739014717185021,-0.0050000000000000044,0.9532199,1.0,0.79402006,0.03010204947229121,0.69293725,0.0002644197542689695,0.0037557224,-0.46679755695306024,-118.75,0.9703187222478645,-0.2519030199723663,0.01820900983607036,2375
-0.0025780308,0.9999999783779571,-3.7996937741181826e-17,-5.000000000000004,0.13305519433255508,0.2962962962962963,3.1210113,0.6428049797802196,0.4588168580955084,-10.341761611948394,-1.8227834,860,0.04019971171325549,-0.0050000000000000044,0.95156264,1.0,0.8878722,0.042248207781198054,0.693585,0.6113449682659648,0.005759655,-2.439047100694328,-162.15,0.0030988203852886365,-0.4185568236019158,0.692719828556062,2244
-0.00013016298,0.999999802128679,1.7453643876568117e-16,-0.5092306116145373,0.8678663517758439,0.19753086419753085,3.589767,0.643296772142042,2.5166090874644,-1.2262395617060686,-1.6445203,880,0.032953270481034615,-0.0050000000000000044,0.9491433,1.0,0.8541113,0.04988479528145689,0.5920805,0.010223931779506297,0.00086338463,-0.4659273339433983,-108.9,0.8748929787330268,-0.23268036905357056,0.015166365330079661,2178
-0.0035365697,0.9999998035407593,5.3988050838673715e-17,-0.5582646435292034,0.978817997693483,0.2962962962962963,3.3101506,0.6428576543431875,2.590340480870131,-1.1730292600659253,-2.095619,900,0.03679578820918085,-0.0050000000000000044,0.94853544,1.0,0.7506394,0.033029328983782115,0.6802927,0.0003707331033029993,0.012415608,-0.4658355421382011,-118.45,0.8498903252526029,-0.24998368757020786,0.01747997815256924,2369
-0.0004971357,0.9999998007610603,-8.167157882300002e-17,-0.4409156101792489,0.992743505524885,0.2962962962962963,3.2874064,0.6425954923138031,2.4950143630964208,-1.1720347347754154,-1.665226,920,0.031084931675955586,-0.0050000000000000044,0.951458,1.0,0.9356512,0.05301545175358167,0.58155125,0.00011502515473966243,0.004257347,-0.4653115218746773,-104.4,0.9898223589547616,-0.22365187372000128,0.01381168466573808,2088
-0.000992176,0.9999998008178694,6.45947941600091e-17,-0.452013714509958,0.9955181471132075,0.2962962962962963,2.9390378,0.6426585827911583,2.4957430964363665,-1.1925404989816102,-1.7721235,940,0.031152138967023783,-0.0050000000000000044,0.9493983,1.0,0.8933513,0.053871875521010165,0.5520969,6.206318127841777e-05,0.002552853,-0.4653807678552067,-104.5,0.9919826370591577,-0.2238554782413498,0.013843654726509915,2090
-0.00038137584,0.9999998020927158,-1.2073109465792367e-16,-0.48658359762775266,0.9915275339246847,0.19753086419753085,3.5593848,0.6422965289478031,2.5400440399139588,-1.1805138411964498,-1.7565793,960,0.03296086611809305,-0.0050000000000000044,0.9462442,1.0,0.8018315,0.03918829747356906,0.5996809,0.00013005262447354484,0.000788459,-0.4654488012206962,-110.35,0.9886207208205066,-0.23466992030854847,0.015225333461139783,2207
-0.023984753,0.999999978252735,6.268572878342304e-17,-5.000000000000004,0.3020699287829308,0.2962962962962963,3.4902098,0.6400923073529567,0.4648068690020906,-10.361251173207606,-2.0895073,980,0.04821393665754131,-0.0050000000000000044,0.94683444,1.0,0.78543574,0.029939997700905156,0.6542976,0.5186092749352263,0.01202265,-2.51687890507898,-163.3,0.2864268482719592,-0.4367009682119326,0.7366359183960318,2267
0.00032626328,0.9999998057376427,-3.188332788667116e-16,-0.6421248419132362,-1.9265735142092173,0.4444444444444444,3.672199,0.641788472758888,2.6272545650479855,-1.1513676347195012,-2.2988863,1000,0.054566778314658705,-0.0050000000000000044,0.9508857,1.0,0.7274823,0.016651572210528705,0.74656934,0.07119081512868625,0.0066473493,-2.5210422945498903,-124.8,-6.9530457060278605,-0.26456370505751525,0.020719862130853327,2496
-0.0013174936,0.9999998022112397,-1.0209864186943514e-16,-0.5285212625783141,0.9845868503345268,0.4444444444444444,3.0388966,0.6421408949463342,2.5460141556492273,-1.2190771863372571,-1.6917845,1020,0.03345238424846955,-0.0050000000000000044,0.95430434,1.0,0.8427241,0.039630304569471475,0.6186389,0.00024375344975193015,0.0059241145,-0.46437763169202284,-111.35,0.8588096686944302,-0.23722122184248096,0.01578881597912159,2227
-0.0013387668,0.999999800509215,-2.0665324355601555e-17,-0.4295927412458542,0.9895940631679904,0.4444444444444444,3.6163194,0.6408018963417764,2.4900052561897126,-1.1616412182868734,-1.4055808,1040,0.030720282325826097,-0.0050000000000000044,0.9603281,1.0,0.98295414,0.053768208120425494,0.5538011,0.000142747629625621,0.002983591,-0.464207867405034,-103.15,0.9700304276597633,-0.22139400960735273,0.013550458788498245,2063
-0.00648156,0.9999998015649187,1.6737958209591275e-16,-0.46019247831918253,0.9956238708449849,0.6666666666666666,3.7499633,0.6414826714496719,2.5275578367960083,-1.164863308085537,-2.0175807,1060,0.032884696386452444,-0.0050000000000000044,0.96350366,1.0,0.9015663,0.04482716308422478,0.61777335,6.413378255741441e-05,0.012052337,-0.46433342708619835,-108.25,0.9926030330071699,-0.2306359715091757,0.014654822184831011,2165
-0.0012607854,0.9999998011790886,-4.640553598433215e-16,-0.4628915159275866,0.9950593762491332,0.6666666666666666,3.2205806,0.6411402613662468,2.505882271232617,-1.1993194331816133,-1.6336601,1080,0.03166643223584702,-0.0050000000000000044,0.9642143,1.0,0.88420063,0.04751532258486868,0.5729505,7.010070804371887e-05,0.0033987206,-0.4642421038444974,-105.65,0.9942813979426673,-0.22616182046737895,0.014182928137928057,2113
-0.002540695,0.9999998016452037,2.6707174754787986e-16,-0.4682491730562089,0.9951719718013529,0.6666666666666666,3.4913814,0.6406946900138979,2.5218865283386833,-1.182061644502563,-1.932398,1100,0.03172036087627489,-0.0050000000000000044,0.96298504,1.0,0.8604361,0.041405922201116094,0.63451517,7.119406006344636e-05,0.0030792458,-0.46426507751875923,-107.75,0.9947744426676549,-0.23002031293931943,0.014659657548601894,2155
-0.00045931037,0.9999998018407601,-2.0710519832638865e-16,-0.4761856206171983,0.9948464414191676,0.4444444444444444,3.6076517,0.6404607764033943,2.5272507142940923,-1.1858039077748863,-1.5648842,1120,0.03292185424302934,-0.0050000000000000044,0.9635491,1.0,0.920641,0.0427279202865025,0.6439162,7.711271812647463e-05,0.0013764042,-0.4642376643934485,-108.5,0.9943683375494387,-0.23153353436218024,0.014886768554155598,2170
-0.0002051124,0.9999998019612888,9.667248105579594e-17,-0.4628915159275866,0.9956350679597006,0.2962962962962963,3.636987,0.640496059750823,2.542200095545102,-1.1464434511296544,-1.9274081,1140,0.032861100356689196,-0.0050000000000000044,0.96440595,1.0,0.8989331,0.03672179123937843,0.6947128,6.612529226364598e-05,0.00016346129,-0.4641572656311601,-110.25,0.9952966424772378,-0.2342813806275798,0.015111190251562682,2205
-0.0007415599,0.9999998028322394,-4.04778946752029e-17,-0.5308786562654225,0.9922023164858254,0.2962962962962963,3.4564185,0.6396914976596786,2.569034522564763,-1.1926944318432708,-1.979562,1160,0.03433735377732435,-0.0050000000000000044,0.9676684,1.0,0.84451896,0.03108687244159283,0.70783657,0.00012809773444137255,0.0020312846,-0.464037564009078,-114.1,0.9911103710631548,-0.24208561817455485,0.01638314547437544,2282
-0.0009369147,0.9999998021532568,1.6879769159697583e-16,-0.4942464016102087,0.994575301324249,0.2962962962962963,3.6612167,0.639866816775619,2.5519919329391834,-1.180452031474307,-1.6699576,1180,0.034122946193924156,-0.0050000000000000044,0.96953666,1.0,0.86965656,0.04047076947592741,0.6772061,8.773553062487683e-05,0.0056586144,-0.46378313332868704,-111.55,0.9935399679804641,-0.23668578203817148,0.015441955543342345,2231
-0.00090561924,0.9999998010202203,1.7704553216613792e-16,-0.44926001458287235,0.9968403494020128,0.2962962962962963,3.298692,0.6396484427267789,2.5039251754331544,-1.177107376978885,-1.5708656,1200,0.031481825225113426,-0.0050000000000000044,0.97092587,1.0,0.99923134,0.047163005422578626,0.63299906,4.5120176270308925e-05,0.005059268,-0.4635992701005287,-105.35,0.995237561515528,-0.2254199994757606,0.014032264774909521,2107
-0.0016171547,0.9999998003678652,3.6650866175460154e-16,-0.43244477753962496,0.9981843145657419,0.2962962962962963,3.367222,0.6389010222175262,2.4838964975043023,-1.1765939357983621,-1.4915352,1220,0.030734994261537262,-0.0050000000000000044,0.97303706,1.0,1.0925139,0.04998648891452539,0.61644506,2.4430883618917837e-05,0.0056753014,-0.46363851725544597,-102.75,0.996285791996046,-0.2206267899605148,0.01345174399497349,2055
-0.0008445485,0.9999998011765979,3.679835260527826e-17,-0.4381061408836672,0.9974720757065035,0.2962962962962963,3.7707381,0.6388629537909437,2.5103619146631115,-1.1474970396175308,-1.6882094,1240,0.03174828139686691,-0.0050000000000000044,0.97299147,1.0,1.0015883,0.04500220322644258,0.6924468,3.608462688333691e-05,0.00227799,-0.46375915530843986,-106.2,0.9973341636561288,-0.2268818430624999,0.014184309913398486,2124
-0.0011510788,0.9999998042748254,9.223834735094334e-17,-0.6778810694579539,0.9643831561267223,0.2962962962962963,3.941482,0.6387725270186111,2.568836864728424,-1.2395338165364707,-2.5203803,1260,0.035495065061456596,-0.0050000000000000044,0.969506,1.0,0.8857192,0.02758098842371952,0.76356506,0.0007054733293444042,0.0032413332,-0.46377192365220515,-115.55,0.8815079354837727,-0.24987972868623848,0.019692242280005424,2311
-0.00025866897,0.99999980178119,-2.1731149471810292e-16,-0.5165554060823638,0.9878366191906032,0.19753086419753085,3.4740276,0.6386676295995489,2.5215460753115564,-1.2485592351423493,-2.2808692,1280,0.033033430715035214,-0.0050000000000000044,0.9665084,1.0,0.9807343,0.03726493414499981,0.67040586,0.00019337103307765361,0.0002351239,-0.4635173979030879,-107.9,0.9835040972513508,-0.23076717700377827,0.014916871107318761,2158
