_std_discrew,Steps,_mean_obs,KL,ValFuncLoss,_min_obs,_max_adv,_min_adv,_max_discrew,PolicyLoss,Beta,_std_act,_lr_multiplier,_max_obs,_std_obs,_max_act,_std_adv,_Episode,_min_act,ExplainedVarNew,ExplainedVarOld,_min_discrew,_mean_adv,_MeanReward,PolicyEntropy,_mean_act,_mean_discrew
0.013655533176941502,1182,0.004941296730806585,0.00059576076,0.008934817620558737,-1.923529740411338,2.713815049655635,-2.0727063029190225,-0.0050000000000000044,-0.0017107886,0.6666666666666666,0.34716594,1.0,1.5038079680680183,0.11131247424779771,1.7955463,0.999989705691843,20,-2.2293704,0.34741692705909943,-3.300699905219587,-0.6204758245898546,5.410223876345941e-17,-64.05,0.9206847,0.015369144,-0.1580743977732551
0.01438739827425812,1212,0.011949241184724797,0.005525813,0.008691317986808968,-1.5006118433073745,1.0147012104981603,-6.5954650907926595,-0.0050000000000000044,-0.0044162693,0.6666666666666666,0.4235472,1.0,2.96170231134142,0.162891293201759,2.010317,0.9999694216593398,40,-1.952305,0.3959868218433852,0.33649101186755936,-0.6223734454669053,-1.1725127652806934e-17,-65.55,0.92506623,-0.0034473878,-0.16326932543703926
