ValFuncLoss,_max_discrew,_min_adv,_lr_multiplier,KL,ExplainedVarNew,_std_act,_mean_adv,_std_adv,_MeanReward,_Episode,_max_adv,PolicyLoss,_mean_discrew,_std_discrew,_min_act,Steps,_max_act,Beta,_min_obs,_mean_act,_max_obs,ExplainedVarOld,_min_discrew,_mean_obs,_std_obs,PolicyEntropy
0.0009460762350187853,-0.0050000000000000044,-3.738764307511193,1.0,0.003158834,0.988088523561703,0.37498143,3.944720254046358e-18,0.9999710313046923,-720.5,220,39.73827540056871,-0.0012580203,-0.7315274087704466,0.06555959898126765,-2.330352,14410,2.4731677,0.6666666666666666,-0.4727125432434199,-0.03029458,0.8751007377230079,0.8997344110829605,-0.9852357664285184,0.0631007133378881,0.08910483946903444,0.91540784
0.0006261849818632188,-0.0050000000000000044,-2.855084878055845,1.0,0.009347192,0.9915771108305224,0.386114,-1.269109597249565e-17,0.9999070280319184,-671.85,240,21.324253964264766,-0.0053298865,-0.714212200602114,0.06586338349000374,-2.4007566,13437,2.6643453,1.0,-0.4606644237622798,-0.024773886,0.8489533655176399,0.9819998435965472,-0.9771649018688249,0.05606868491123046,0.09301594700082785,0.91303563
0.0007323504563159517,-0.0050000000000000044,-2.377867080498713,1.0,0.00087581,0.9892595304523343,0.37607267,-3.673954166288005e-18,0.9999896371480965,-580.2,260,19.098215057572233,-0.0009514944,-0.6760404843661042,0.06557021125631284,-2.3589215,11604,2.469354,0.6666666666666666,-0.45962599620938493,0.007922101,0.8184436267890655,0.20815103000121038,-0.959967027451491,0.048149450613337176,0.08872957076407903,0.91531855
0.00026329084299430794,-0.0050000000000000044,-3.119601965976695,1.0,0.012180183,0.9959721730475997,0.39598474,-5.103098919185566e-18,0.9998740409031964,-556.95,280,5.6196697258077055,-0.009508784,-0.6647522479083334,0.06512449108620298,-2.3026779,11139,2.10789,1.0,-0.4607067575444297,0.008166305,0.7884459345156938,0.9889530960894835,-0.9498374962511974,0.04486779871109188,0.08542001546981207,0.9171612
0.0010897010054792262,-0.0050000000000000044,-2.7732220604974938,1.0,0.00071801466,0.9846645453016388,0.38126224,-4.450826980152753e-17,0.9999949311758013,-447.0,300,11.56846056847989,-0.00086344103,-0.6032536963835171,0.061865937336222934,-2.2135649,8940,2.457004,0.6666666666666666,-0.45782518853660187,0.031895816,0.7637697557039735,-7.4202077207045924,-0.9224161762232007,0.0539073028776134,0.06328154667942804,0.92199564
0.0005911154295892081,-0.0050000000000000044,-5.677769012058169,1.0,0.012840431,0.9905553142467506,0.3902869,2.2164880349022733e-17,0.9998814729606732,-448.8,320,4.861844766050146,-0.012200577,-0.604075453304297,0.06177660252653179,-2.6764123,8976,2.5799336,1.0,-0.46549115774082667,0.05043235,0.7633862111406579,0.9830748416659607,-0.9216344801628249,0.04911942690547553,0.06955283518597874,0.9247102
0.5871188965158269,-0.0050000000000000044,-9.167940518684395,1.0,6.980255e-05,0.8739109616218779,0.38612327,2.5920391637395355e-17,0.9999981210607585,-728.75,340,0.2781456172322896,6.816047e-05,-1.395784589506572,4.639640708888626,-2.5566516,6579,2.2686055,0.6666666666666666,-0.4652798120628784,0.05845461,0.7639015108837197,0.000403417430723918,-10.000000000000009,0.06688060587874296,0.045098625202795485,0.92398846
1.4908063218236816,-0.0050000000000000044,-5.747981288851238,1.0,0.007500796,0.7804466333002189,0.38896182,-5.515208815731696e-17,0.9999968462897644,-908.9,360,6.609684875736128,-0.00807414,-1.7969003486048158,6.521855610477777,-2.6464748,6184,2.5478313,1.0,-0.45181482226273073,0.059136026,0.7608627352512476,0.7311511796762471,-10.000000000000009,0.060734832994798836,0.044855571165440485,0.9236104
0.0198143034248542,-0.0050000000000000044,-1.5273226328257452,1.0,0.001573371,0.6613760789743572,0.393511,2.2341183883456575e-17,0.999993200672607,-381.65,380,6.67884219632137,-0.0013679869,-0.5567243826409843,0.05754928722620622,-2.2852619,7633,2.7848883,1.0,-0.4437814794248951,0.07592038,0.7584048988674091,-1.6399136168669597,-0.8903575809460276,0.052311537239240855,0.05547269508400705,0.924088
0.004904377689628892,-0.0050000000000000044,-2.2418753654051606,1.0,0.0017681428,0.9311486266904654,0.39079309,4.870901359109513e-17,0.9999616862678279,-408.45,400,7.549427406038504,-0.0020285482,-0.5763783485561352,0.059305899349954574,-2.481905,8169,2.584616,1.0,-0.444673547843168,0.07710591,0.7576758429313145,0.8214195575218379,-0.9047149272823167,0.04651002239415755,0.06169400265043859,0.92740667
0.0025429534181076073,-0.0050000000000000044,-5.243897483037726,1.0,0.0015557776,0.9616748588163667,0.39218283,-1.134534477719138e-17,0.9999445610310161,-438.4,420,3.769310424544621,-0.00087409746,-0.5971420664589466,0.06116123172888757,-2.4267244,8768,2.2094715,1.0,-0.444432058443387,0.06867724,0.7571438341005976,0.9215973045821751,-0.9192418178775883,0.04230758545879511,0.0642362889988118,0.9304797
0.0010925556877901166,-0.0050000000000000044,-2.633737272547592,1.0,0.00092830346,0.9831147599107327,0.39214608,6.76782315598279e-17,0.9999117205369924,-451.45,440,6.00882460478609,-0.0006534604,-0.605307594970395,0.0616362178221542,-2.859986,9029,2.2576804,0.6666666666666666,-0.4436215372602829,0.063373536,0.7572821325023797,0.9747616533110799,-0.9133709795033715,0.04002217957353096,0.0661136763338597,0.9314937
0.0012425320031001154,-0.0050000000000000044,-2.642372500945123,1.0,0.0009983056,0.9803085176832109,0.39968678,1.5417979742508827e-17,0.999912285310088,-432.05,460,6.7388136673586345,-0.00038535043,-0.5926753639226626,0.06067845728797844,-2.3698478,8641,2.619059,0.4444444444444444,-0.4420956847310464,0.072123505,0.7578121447149614,0.974750346832937,-0.9089179920161242,0.04132632549796785,0.06252480422196088,0.93002546
0.0010811196098909986,-0.0050000000000000044,-2.3027209545074943,1.0,0.0037846772,0.9821426166271733,0.40560105,2.8232386368871577e-17,0.9998989129071059,-427.85,480,4.807493002326796,-0.0020812089,-0.5900074589561638,0.060541294051857646,-2.1988287,8557,2.7031412,0.4444444444444444,-0.4414982960089959,0.08928356,0.7576330907696294,0.9765236217763941,-0.9111723852818885,0.04240809942344824,0.06464273001792828,0.92952085
0.0011296934549922739,-0.0050000000000000044,-1.6930484128629166,1.0,0.0038246433,0.9835805363602054,0.39963168,4.8859426628098066e-17,0.9999031723229562,-392.65,500,4.111283313286361,-0.0011742631,-0.5644793427723329,0.058024623271712004,-2.399489,7853,2.186389,0.4444444444444444,-0.44067579449808664,0.10255125,0.7579468846825742,0.9754890265645733,-0.888696360209195,0.04506476065398294,0.05853450382938561,0.93099093
0.0012666270864779168,-0.0050000000000000044,-4.152671251338817,1.0,0.0026037104,0.9781277041972464,0.42063987,5.1302724603617344e-17,0.9999032030313619,-387.8,520,4.5862554080795945,-0.0013125236,-0.5612245368927632,0.05790073503284279,-2.6751647,7756,2.7788224,0.4444444444444444,-0.44065153420458125,0.14448936,0.7571743538197261,0.9721027870263609,-0.8951939542803956,0.045074897154679626,0.0624186657663803,0.93094385
0.00047589809667585736,-0.0050000000000000044,-3.0596996165313723,1.0,0.0023511641,0.9918514802262227,0.44067845,-2.5549244383309113e-17,0.9998435562960172,-389.35,540,3.6372879976097696,-0.001529101,-0.5619037835776198,0.057726086958182904,-2.219691,7787,2.8985693,0.4444444444444444,-0.44024368099091005,0.16612156,0.7562265443693375,0.9900850782134901,-0.8881370454363768,0.041074427339102375,0.06395539560879024,0.9315579
0.0010427692512414717,-0.0050000000000000044,-12.507407026518772,1.0,0.003897553,0.9821236914308025,0.45092988,-2.2942318926735375e-17,0.9999010378407861,-371.65,560,3.960573421214172,-0.0020431376,-0.5485876456950984,0.056562814019646884,-2.4333618,7433,2.914086,0.4444444444444444,-0.43957925646508056,0.19340591,0.7554049658379004,0.9757221932101124,-0.8919940077557106,0.044312679844281985,0.06432328036183131,0.93387556
0.0006474685593875068,-0.0050000000000000044,-9.90459720768911,1.0,0.0059254956,0.9883387140163874,0.4671385,2.577303450022685e-17,0.9998888634375566,-358.4,580,4.099875993754798,-0.001429795,-0.537469016803768,0.05516573078574538,-2.0169768,7168,2.6874757,0.4444444444444444,-0.43903602308153,0.23597789,0.7542341831224576,0.9812199675897485,-0.871281780124999,0.04492067497051118,0.06342608876854786,0.9350148
1.321056551074741,-0.0050000000000000044,-18.291929954672582,1.0,3.446621e-05,0.035052213090595474,0.47828588,2.4931324061757902e-17,0.9999963158926259,-441.95,600,0.22274361243968338,-2.5755488e-05,-0.7635524670982327,1.3601010252107932,-2.4429753,6840,2.6840096,0.2962962962962963,-0.438421489494455,0.2705038,0.7527408766313143,-0.0034492458619352906,-10.000000000000009,0.048359569519781334,0.059029391215760965,0.93360627
2.7665637812566763,-0.0050000000000000044,-7.860417529497156,1.0,0.0017736711,0.5352300085525912,0.46369606,-3.5993933107999377e-17,0.9999982548031622,-815.6,620,0.8626677319491861,-0.0004389286,-1.66871541566288,5.7431488399533475,-2.279672,6317,2.6990128,0.2962962962962963,-0.4382695009026811,0.24885213,0.7503736688645382,0.04022786818225743,-10.000000000000009,0.04945802371053072,0.05226869916209649,0.92991054
1.1554396780309237,-0.0050000000000000044,-10.889937880721149,1.0,0.008288415,0.7964335046496901,0.45156634,2.2069971603047063e-18,0.9999974160926093,-821.7,640,2.072514228767341,-0.0024099385,-1.65561988032193,5.659964021746692,-2.0488453,6439,2.8103952,0.4444444444444444,-0.43850396891443283,0.23164509,0.749461586156464,0.500073275401543,-10.000000000000009,0.04676747330047463,0.05275426611017001,0.92757297
0.041873547235213984,-0.0050000000000000044,-1.4054373493577383,1.0,0.008289423,0.2585951375123352,0.4671139,8.192943006705342e-17,0.9999860833664892,-364.25,660,6.736063972855092,-0.0031179993,-0.5421746486283799,0.05564687511461387,-2.3616068,7285,2.665266,0.6666666666666666,-0.438698901384297,0.23229139,0.7487310150970964,-0.056712834225994824,-0.8757199010901237,0.04283899904707698,0.06199175047935927,0.9306396
0.003871848189333543,-0.0050000000000000044,-4.047091664899327,1.0,0.0010274594,0.9465995276895809,0.49489668,-2.930428556021762e-17,0.9999803377569735,-412.2,680,5.965756766775604,-0.0007112761,-0.5786154617440352,0.05929516335195891,-2.046782,8244,2.596496,0.4444444444444444,-0.43824660575586644,0.22632784,0.7475006129385824,0.7259041605310709,-0.9003179081820253,0.03306498380381554,0.07325132671733015,0.9303392
0.0016142298927058723,-0.0050000000000000044,-2.1409714216988123,1.0,0.0005734886,0.9746720479306626,0.51184607,-2.968152528122953e-17,0.9999489664304042,-430.9,700,3.9955392936828216,-0.0003277052,-0.5915646894755606,0.06042191813957463,-2.5512893,8618,2.7187898,0.2962962962962963,-0.4362815345308304,0.2097845,0.7469908375430769,0.9348834689507723,-0.9008163186411151,0.030752690675424233,0.07651950611218739,0.929366
0.0010171280454431232,-0.0050000000000000044,-2.5119334013777106,1.0,0.00091393536,0.9833226305181777,0.4848551,-2.4083278781361584e-17,0.9999333851183055,-413.05,720,8.890640587866983,-0.00054775405,-0.5791898395749835,0.0593311910190604,-2.102392,8261,2.7663343,0.19753086419753085,-0.4335957962351965,0.22355224,0.7468175778795239,0.9724431427926075,-0.8881370454363768,0.03234639913771411,0.07219416243578712,0.9316306
0.0006079671440005584,-0.0050000000000000044,-3.9753274513393566,1.0,0.00473623,0.9898299774340747,0.50625765,-1.0839375392971995e-17,0.9999069362435921,-409.7,740,12.692225091484268,-0.0012482709,-0.5767028618976928,0.05905492780785085,-2.1466804,8194,2.9516087,0.19753086419753085,-0.43179696419901864,0.23790264,0.7463448130376074,0.9855440623106195,-0.8870099698859897,0.033275160634052475,0.07203322018969355,0.93070185
0.0005866043018161175,-0.0050000000000000044,-2.7221494614538386,1.0,0.009555609,0.9901015149774274,0.55631495,-3.629185808333237e-17,0.9998816546503113,-411.15,760,4.639966489024473,-0.0031600294,-0.5779188734200472,0.05925482773619927,-2.16344,8223,3.0998263,0.2962962962962963,-0.4300941710674076,0.2712005,0.7459184227518715,0.9886418193560564,-0.8892528784081489,0.03255510880123297,0.07616771919355854,0.9271976
