ExplainedVarOld,_MeanReward,PolicyEntropy,_std_act,_max_discrew,_max_adv,_mean_adv,PolicyLoss,_min_discrew,ExplainedVarNew,_Episode,_min_obs,_min_adv,Steps,ValFuncLoss,KL,_max_act,_lr_multiplier,_std_adv,_std_discrew,_mean_obs,_min_act,_max_obs,Beta,_mean_discrew,_std_obs,_mean_act
0.9622986192213379,-54.45,0.9394928,0.39260632,-0.0050000000000000044,1.8925334001895135,-2.544643406303389e-16,-0.0011138644,-0.26344034709177905,0.9901457682778934,220,-0.5716017850903022,-2.9066988811608865,1089,6.380612398058691e-05,0.0018599473,2.1797702,1.0,0.9998625356856595,0.0047610988806430655,0.012376910060823525,-1.4657422,0.5947680910915707,0.6666666666666666,-0.12720706095827114,0.033499970083654344,0.26697478
0.20113911300893583,-64.45,0.9376502,0.42044044,-0.0050000000000000044,0.5076819856219319,-1.3025531361321727e-17,-0.0028757004,-0.6127895028583509,0.20910166251158135,240,-0.5687484934871432,-5.37559443420488,1091,0.01655187316199894,0.00569361,2.4194136,1.0,0.9999773065649251,0.020504694596200277,0.011390407419465549,-1.624741,0.5944215422519671,0.6666666666666666,-0.16931250835492737,0.034547142009948316,0.3111546
0.14363278628317866,-68.0,0.93731534,0.41799814,-0.0050000000000000044,0.5176514036955505,-4.010589289332645e-17,-0.0054772124,-0.6147255553440591,0.15050670952385503,260,-0.5663241204589146,-4.327063885007421,1063,0.023673187222580824,0.008581377,2.4338255,1.0,0.9999810923454008,0.02781104679045435,0.015573525025063411,-1.950487,0.5927642572530777,1.0,-0.18885741191048563,0.032918882509894956,0.32225576
0.12387702550750301,-72.95,0.9388267,0.39489615,-0.0050000000000000044,0.6464129535684497,2.6737261928884298e-17,-0.0013311398,-0.6185686679295022,0.1255972763065737,280,-0.5645777560784911,-3.6345318606944734,1063,0.029447805564735727,0.002809696,2.4707954,1.0,0.9999828965859375,0.0335267014040851,0.01514842401213559,-2.0792015,0.5944507227722207,1.0,-0.20985566979548917,0.03253284420306052,0.21966515
0.21565426439418367,-64.0,0.94211805,0.44265577,-0.0050000000000000044,0.8001406975560726,5.25355072650721e-17,-0.003133213,-0.6127895028583509,0.21920987003674963,300,-0.563263082951848,-5.081706394936891,1082,0.0164200460847066,0.0062078643,2.5169718,1.0,0.9999769660423259,0.020430499523636514,0.011384586690239975,-1.9060647,0.5908641877943809,1.5,-0.1682233735051762,0.0336552868813624,0.16671364
0.15709176227306187,-73.7,0.942658,0.3819244,-0.0050000000000000044,0.714074284316864,-2.6365222106126167e-17,-0.0019237534,-0.6166519275673389,0.18489556497892412,320,-0.562123337556155,-3.643756630855454,1078,0.026774085363079146,0.0024552075,2.7447112,1.0,0.9999823429644592,0.032628667283303645,0.01040895933326702,-1.7185459,0.5931380035098195,1.5,-0.20930946121231206,0.03268380952724018,0.22408825
0.08176112973116145,-61.25,0.9439682,0.39546466,-0.0050000000000000044,1.0059075627996545,2.52413050003588e-17,-0.0016425764,-0.6166519275673389,0.3032130625230596,340,-0.7046657284952428,-5.632044771978367,1126,0.01000345306044252,0.0008960427,1.949956,1.0,0.9999732994946443,0.01373409401948765,0.005211361363180029,-2.014633,0.5934291756813688,1.0,-0.15357781970309223,0.03737921756671248,0.0960181
0.9593494606949587,-55.0,0.9441587,0.38821548,-0.0050000000000000044,3.0924556273041888,-1.9378438248002731e-16,-0.0013158736,-0.26344034709177905,0.9624527126683601,360,-0.5601977114151878,-1.5576704851041419,1100,0.00031490283120630115,0.00212954,2.0921607,1.0,0.9998797939454562,0.00485160233023555,0.007794289955331567,-1.8843297,0.5914949725740022,1.0,-0.12838547845476514,0.033992729044930586,0.14099115
0.21215756022837262,-64.35,0.94230366,0.3710166,-0.0050000000000000044,0.7569845672692137,-2.609890673131681e-17,-0.001661492,-0.6127895028583509,0.25736662354930573,380,-0.558976420829199,-4.924439767017257,1089,0.01546051155080172,0.0024814024,2.0933144,1.0,0.9999769224054725,0.020319686345599074,0.008474066405171995,-1.4208813,0.5907529006921847,1.0,-0.1686156225841945,0.03370449332718122,0.1828901
0.20072304208949188,-72.5,0.9410515,0.3780918,-0.0050000000000000044,0.7457363680944401,6.162556251171727e-17,-0.00021728431,-0.6166519275673389,0.20642556479498053,400,-0.6720212728891105,-4.231363377696734,1153,0.02119468923978656,0.0003596382,2.1178122,1.0,0.9999799099176684,0.02650433266108113,0.0007035606301666772,-1.7561504,0.5898986918222244,0.6666666666666666,-0.19589369266718304,0.03882368265535462,0.11637176
0.1904849816701868,-70.8,0.94172704,0.38932994,-0.0050000000000000044,1.003926069960801,1.269960206899196e-17,-0.0007124682,-0.6166519275673389,0.1959604382162793,420,-0.5574781645925544,-3.90744085861654,1119,0.02187839218167931,0.001192815,2.0366762,1.0,0.9999799846415315,0.02708878243243605,0.0036350498018262595,-1.7053201,0.5919183440894635,0.4444444444444444,-0.19301680849984548,0.035404671445286286,0.17654236
0.4012017857330996,-60.45,0.9414381,0.3727543,-0.0050000000000000044,1.296881335373083,2.5605143630994602e-17,-0.00045680982,-0.6108437214656792,0.39907420950363426,440,-0.5565199188963773,-6.432342120531518,1110,0.008031654358870459,0.00045608229,2.096566,1.0,0.999967620631143,0.012833536941824682,0.006392215447023535,-1.9284275,0.5916351775755182,0.2962962962962963,-0.1497043305129963,0.03459093498330207,0.17740086
0.26399599180733824,-65.4,0.93849057,0.39657936,-0.0050000000000000044,1.1940214105373033,-2.5605143630994602e-17,-0.0033166755,-0.6147255553440591,0.2712409760607096,460,-0.5558501871201476,-4.659563524441005,1110,0.015034797486329627,0.0041908254,1.9272798,1.0,0.9999759918112083,0.020410968819874815,0.005595960511018777,-1.8096458,0.5907238178974236,0.2962962962962963,-0.17085445868129678,0.03466528306461057,0.144543
0.21020525151819802,-74.1,0.9358862,0.38845482,-0.0050000000000000044,1.0301738627219428,8.394597722060255e-17,-0.0029862993,-0.6185686679295022,0.22296653342243877,480,-0.5551447199086098,-3.8662661347859157,1185,0.020770513605323233,0.008309972,2.2551003,1.0,0.9999796202309454,0.025971281925350965,-0.004906368014634282,-1.832085,0.5895734439070556,0.4444444444444444,-0.19757202504310437,0.039004192191520765,0.037223596
-0.6945154777595126,-84.3,0.9338647,0.42494863,-0.0050000000000000044,1.0466481736839397,-5.0572436708903925e-17,-0.0026744,-0.6403264742846595,0.7167003493583826,500,-1.2232186566082597,-4.068135489264167,1686,0.007986535971360969,0.007183493,2.0839443,1.0,0.9999803515474762,0.028166261822626635,0.024779109024565104,-2.1926038,2.199391147127693,0.6666666666666666,-0.2301855847040078,0.18889250678696778,-0.0673747
0.833373323603265,-61.05,0.93375075,0.38635865,-0.0050000000000000044,3.6142857498907204,5.819350825226046e-17,-0.025266856,-0.3303521795294359,0.7520552943669048,520,-0.5602028511353672,-3.4038773324385665,1221,0.0017479294516971682,0.012087315,2.123237,1.0,0.9999224251766056,0.0061803801881814965,-0.008535464171495897,-1.7530938,0.5900231681104119,1.0,-0.14230150766703728,0.03748355142415732,0.046141658
0.0673914468591692,-66.9,0.9349258,0.39401308,-0.0050000000000000044,1.6579735937369484,-1.2465662030878951e-17,-0.001895397,-0.6127895028583509,0.26234704694588096,540,-0.5582669754310559,-4.975518879475235,1140,0.014850853448253107,0.0037090657,2.39204,1.0,0.9999791392416958,0.01987421026596789,0.002774068038500999,-2.061676,0.5910805578557969,1.0,-0.17316141732381785,0.03675737760990183,0.09633265
0.35493705956026445,-59.4,0.93634146,0.40446004,-0.0050000000000000044,0.647354062562361,-1.3049453365658405e-17,-0.0010823039,-0.6127895028583509,0.35923523068752516,560,-0.557812754845472,-7.271782343278872,1089,0.008748391272950958,0.001290112,2.1354916,1.0,0.9999679476814144,0.013060161877922593,0.011939739947858581,-2.0177798,0.5910156926139862,0.6666666666666666,-0.14806327120003895,0.033444012395166825,0.12843147
0.24355855623064737,-64.5,0.9364475,0.38540906,-0.0050000000000000044,0.7136301085377219,0.0,-0.00046942174,-0.6147255553440591,0.26096162106826226,580,-0.5572836750659449,-5.075126627847602,1092,0.015154102829525716,0.00062236545,2.4394279,1.0,0.9999763781974196,0.02045382328072168,0.011168522902675598,-2.1439748,0.5911536381269794,0.4444444444444444,-0.16914238244238033,0.034360037813245446,0.15150003
0.18633196242021766,-69.5,0.93795896,0.40377218,-0.0050000000000000044,0.8599535781256793,-1.300169690320403e-17,-0.0053313854,-0.6147255553440591,0.1919000757060727,600,-0.5566696204295818,-4.057474132265091,1093,0.022243148121770022,0.010615935,3.023018,1.0,0.9999802084154562,0.027300098312367595,0.010432875866444083,-1.9360491,0.5912118932120093,0.6666666666666666,-0.19077335779202012,0.03476391734161702,0.15455373
0.20417689848802012,-66.1,0.9355589,0.41299465,-0.0050000000000000044,0.9626205698066909,-2.5286218354451963e-17,-0.00049277657,-0.6242615782395708,0.2234455696065415,620,-0.556137480500395,-4.6876358116016785,1124,0.01658871484115208,0.0004435881,2.3493528,1.0,0.9999769682585741,0.021094199843834715,0.004611268483495395,-1.8319514,0.5904960457238569,0.4444444444444444,-0.17344903138272683,0.034438641561782744,0.07205883
0.34254531353047624,-61.5,0.93457305,0.3759379,-0.0050000000000000044,1.4769216060473254,1.2564858280461541e-17,-0.0034170107,-0.6166519275673389,0.3709552118166386,640,-0.5557570432782295,-5.997533033854579,1131,0.008485054326868245,0.008070576,2.3256626,1.0,0.9999689582507031,0.013323092005010955,0.0034942024526186917,-1.7833904,0.5905540515877072,0.6666666666666666,-0.15252824985116137,0.03446066278891801,0.03944098
0.9271768352195923,-55.85,0.93473125,0.4257463,-0.0050000000000000044,3.2903891301276382,3.180585209311102e-17,-0.0029390915,-0.2780614240214839,0.9550540710565684,660,-0.5554385326237389,-4.440276743354402,1117,0.00030607967294175935,0.0032818816,2.2784948,1.0,0.999885409646219,0.005004154298792429,0.007066039031202134,-2.355991,0.5901268632277642,0.6666666666666666,-0.13024192097154,0.03443380372783171,0.01322179
0.1975999111129909,-64.0,0.9325892,0.3986434,-0.0050000000000000044,0.6693143071477344,-2.626775363253605e-17,-0.0053407256,-0.6204758245898546,0.21283788711214924,680,-0.5553889544918944,-5.032889616897106,1082,0.017416438348261398,0.008167081,2.0078979,1.0,0.9999774778487318,0.021666315050228622,0.012196453855733336,-1.7746806,0.5884697862875704,1.0,-0.1705102931956142,0.0331884057622926,0.07804632
0.32894576703738654,-58.95,0.9327649,0.39562586,-0.0050000000000000044,0.8607157393709193,-6.579099405186112e-17,-0.00032493006,-0.6127895028583509,0.3406838126449282,700,-0.5553222572474142,-7.076204460971474,1080,0.008681769113340638,0.0005676102,2.2452657,1.0,0.9999688307273419,0.013085589425013644,0.01284936613296679,-1.8937619,0.5849610225439146,0.6666666666666666,-0.14723309742721277,0.033808570202608995,0.119823
0.9736008677951049,-54.7,0.9328495,0.38450313,-0.0050000000000000044,2.605339106362671,6.170160868117872e-17,-0.007187596,-0.2560191379932618,0.9691142875768898,720,-0.5549811405935152,-2.811583786520825,1094,0.0001766814054622782,0.0107059935,2.1678872,1.0,0.9998471813709491,0.0047905569277975225,0.010676742407806526,-1.5527537,0.5891564147416378,1.0,-0.12769605651829966,0.034142387838209644,0.11447786
0.12030013133832873,-72.5,0.93525547,0.37406057,-0.0050000000000000044,0.6677882027731945,-5.393113743909679e-17,-0.00028961693,-0.6147255553440591,0.12749324029908815,740,-0.5547356817261355,-3.5233759787604733,1054,0.03080183934062278,0.00022112361,1.8833957,1.0,0.9999830044793975,0.033795466983788804,0.016970856131840312,-1.6478535,0.5842881818514236,0.6666666666666666,-0.20962254943970637,0.03327334917009805,0.21348289
0.32670070471518464,-57.95,0.9356889,0.39385974,-0.0050000000000000044,0.8716824381354105,-5.362586684981888e-17,-0.0024015135,-0.6147255553440591,0.34183653152331994,760,-0.5545269591264571,-7.021264692562355,1060,0.010032941409318218,0.005981819,2.314103,1.0,0.999969393819781,0.013361483709392396,0.017894612379704376,-1.6842396,0.5887769026438358,0.6666666666666666,-0.14581421900492056,0.03354802513948747,0.21658953
0.14632504593573425,-77.5,0.937122,0.41500646,-0.0050000000000000044,0.8998936207352646,-8.082002681631471e-17,-0.001956263,-0.6127895028583509,0.16434615871212177,780,-0.5543182101260492,-3.219545436306021,1055,0.03458281096404247,0.003793495,2.3570542,1.0,0.9999838381913615,0.03821631059724858,0.0165333370053559,-2.0607178,0.5877670213833937,0.6666666666666666,-0.22976672552755023,0.033660564478028156,0.23390266
0.9343791918289746,-53.25,0.93783545,0.3756864,-0.0050000000000000044,2.8654276920232657,7.338939054799157e-17,-0.0023519637,-0.24095164917970882,0.8851068979149218,800,-0.5541090293316706,-2.2977183669897885,1065,0.003784207529453869,0.0030123822,2.106674,1.0,0.9998917077788388,0.004549734524569187,0.015009717329155044,-1.987703,0.5859276863048078,0.6666666666666666,-0.12456274644152378,0.034116153738672425,0.20418444
0.30369574580058034,-64.45,0.93752855,0.38475695,-0.0050000000000000044,1.1332522485188876,-2.6051062722643454e-17,-0.0016304872,-0.6147255553440591,0.2993301670314793,820,-0.5538355911467132,-4.778675179708576,1091,0.01579846557278896,0.0025992256,2.4690373,1.0,0.9999755510710436,0.0208109566024521,0.009845943932882049,-2.0037503,0.58821421381631,0.6666666666666666,-0.16970143488568795,0.03493350617808262,0.1607271
0.3032680159261544,-59.15,0.934932,0.39758128,-0.0050000000000000044,1.4036277081958355,3.932893371365868e-17,-0.0009836425,-0.6127895028583509,0.3065226049614942,840,-0.5534829076389667,-6.437405382768829,1084,0.009174609203914361,0.0022230893,2.2160468,1.0,0.9999696092460443,0.013082024955143788,0.01092772981692464,-1.7992088,0.5862398288030358,0.6666666666666666,-0.1476416128051617,0.03507383206203414,0.19650312
0.20352067986065403,-60.95,0.933933,0.36483133,-0.0050000000000000044,1.488138993184787,5.075305255429287e-17,-0.004034163,-0.6166519275673389,0.3293837233268244,860,-0.5531605747116207,-6.033969039798849,1120,0.00904245936731848,0.007951665,1.9936022,1.0,0.9999717434681472,0.013435397317243995,0.0032670812121875937,-1.9414787,0.5881240431198123,1.0,-0.15191934618384612,0.03787583767998146,0.16542786
0.6596349283724805,-61.75,0.9314538,0.4274106,-0.0050000000000000044,1.829894253550066,-2.301352990316114e-17,-0.0033629304,-0.39118549096409266,0.8570944327471162,880,-0.9274249542538077,-5.176828072396135,1235,0.0010385059123836351,0.0044100173,2.4848385,1.0,0.9999455228007458,0.007051437215293846,-0.011037607316602553,-2.5384805,0.6025313643707849,1.0,-0.1459783105093591,0.04991427065219934,0.11186659
0.26844725218509424,-66.95,0.92611444,0.38431206,-0.0050000000000000044,0.8044243329223979,-3.113684205784839e-17,-0.0010837968,-0.6166519275673389,0.28134941734646646,900,-0.6234855743650776,-5.1381971632517125,1141,0.014588455632304473,0.00074142724,2.1684153,1.0,0.9999759012299407,0.020030912000026022,0.0003814686476255775,-1.480619,0.587860290948448,0.6666666666666666,-0.17348757794055067,0.04099223380691839,0.19812618
0.9664651650172204,-54.75,0.9241626,0.39214104,-0.0050000000000000044,3.55190140899684,3.114707882784001e-16,-0.00023300147,-0.2560191379932618,0.9584572841500959,920,-0.552466254254938,-1.7934753640839907,1095,0.0008685841658384354,0.00018230056,2.148875,1.0,0.9998299406048146,0.004801073298058872,0.008752535511299219,-1.89035,0.5842711617965318,0.4444444444444444,-0.12781335061553192,0.03662606182596704,0.23046392
0.3767951392417501,-59.55,0.92253506,0.3643478,-0.0050000000000000044,0.9090627982406361,5.2054412876197816e-17,-0.0049828943,-0.6127895028583509,0.3788869105486624,940,-0.5520730382191379,-7.141539302783808,1092,0.008148455105036504,0.009609475,2.0157168,1.0,0.9999674016898722,0.013035552045385142,0.009173120795610192,-1.8061049,0.5875776616442927,0.6666666666666666,-0.1482523365151269,0.03651370632492332,0.2539927
0.9655290218198715,-54.65,0.92403775,0.347047,-0.0050000000000000044,2.5090644498560875,3.900509070961209e-17,-0.00087016716,-0.25228054069674555,0.9645340026938656,960,-0.5516794314998161,-1.7506009822526403,1093,0.0001875661086968687,0.0011050341,1.9660177,1.0,0.9998012058173056,0.004779971929124817,0.009291190647858107,-1.849909,0.5884063834402462,0.4444444444444444,-0.12757856506890305,0.035476431443573986,0.17308334
0.3532631846790899,-60.35,0.93187165,0.3857288,-0.0050000000000000044,0.6814452500943378,-2.5651362301808672e-17,-0.0023119715,-0.6166519275673389,0.352395703708949,980,-0.551412082747867,-7.055882435103235,1108,0.008828233029562541,0.0023711124,2.1890273,1.0,0.9999680484349242,0.013360129175652255,0.0064534307947462614,-1.5528855,0.5891539401669206,0.4444444444444444,-0.1503388626171616,0.03650288826288771,0.17174463
0.9564658217245643,-55.75,0.93875885,0.41091,-0.0050000000000000044,2.921635215886955,-7.64709670773202e-17,-0.010933267,-0.27078752962953856,0.9664178563497995,1000,-0.5510740048793905,-3.708934756088024,1115,0.0002632795536237191,0.010915615,2.4629083,1.0,0.9998338045084028,0.00499803583553125,0.005953989622039641,-1.7612137,0.5888786261196635,0.6666666666666666,-0.13008200485130816,0.03823081476097875,0.1772482
0.32610470901837785,-59.5,0.9388193,0.3968329,-0.0050000000000000044,0.49806142981313567,6.512765680660863e-17,-0.0006122923,-0.6185686679295022,0.336497162380863,1020,-0.5507878681406391,-7.144447872237046,1091,0.00907303049941574,0.00079042354,2.7475522,1.0,0.9999689516738736,0.013635090064593552,0.00994377065880421,-2.1345592,0.5884551186738041,0.4444444444444444,-0.14928709037728663,0.038356466124477503,0.30845353
0.3583096959864096,-60.15,0.93985593,0.42361152,-0.0050000000000000044,0.7829264722735382,1.2872151010146743e-17,-0.0016105361,-0.6127895028583509,0.3739050750226549,1040,-0.5504201493840113,-7.429988453765342,1104,0.00815585497012551,0.003716353,2.0733097,1.0,0.9999679501707452,0.01302477613653366,0.008106423034802449,-1.7798326,0.5889225382440564,0.4444444444444444,-0.14945050384650727,0.03848420456413332,0.27537173
0.3770546584637319,-59.55,0.9418508,0.38905478,-0.0050000000000000044,0.5739927934854991,0.0,-0.0011652103,-0.6108437214656792,0.3986400171861051,1060,-0.5501190093503617,-7.468284263877208,1092,0.0077595095647273946,0.0022279778,2.7791414,1.0,0.9999674019131065,0.01287580375365654,0.010433094783457846,-1.7447054,0.588329393908953,0.4444444444444444,-0.14805592031672588,0.038597312694540774,0.31796187
0.19233512289617816,-63.8,0.9365816,0.41238785,-0.0050000000000000044,0.6365529451211059,0.0,-0.00053717295,-0.6204758245898546,0.19693917830509955,1080,-0.5498074446775358,-4.931663282729253,1078,0.01751051427148432,0.00016610886,2.5332043,1.0,0.9999774001819975,0.021368778640913737,0.012643511574537886,-1.8732915,0.5895029094051188,0.2962962962962963,-0.16955375828688515,0.036722129386532194,0.29866168
0.3890338067124669,-59.6,0.93321735,0.39904395,-0.0050000000000000044,0.5637325643154845,-1.300169690320403e-17,-0.0021538862,-0.6127895028583509,0.4036028312346043,1100,-0.5495696842341387,-7.381530023553239,1093,0.00783563771240185,0.0034974068,2.3288412,1.0,0.9999671832499915,0.013029443777878439,0.010352253278036702,-1.7730718,0.589217011883077,0.2962962962962963,-0.14832678320484313,0.03782686235489866,0.29387844
0.3869992056035283,-58.95,0.9339874,0.3806281,-0.0050000000000000044,0.8544269981928628,-3.947459643111668e-17,-0.0012951978,-0.6127895028583509,0.4080942514712086,1120,-0.5492719188957361,-7.067156724567282,1080,0.007751380792694971,0.0021911077,2.4587655,1.0,0.9999672163330767,0.01308215970672201,0.011900465818893641,-1.7528257,0.5898344551187199,0.2962962962962963,-0.1472155795761126,0.03741683390264756,0.28872815
0.8540475428779094,-54.6,0.9313035,0.40176526,-0.0050000000000000044,2.5967001901983284,5.856121448572254e-17,-0.0046772026,-0.25228054069674555,0.898558064690305,1140,-0.5490057646172211,-2.0253352815495336,1092,0.0005694487700472573,0.008468108,2.3134408,1.0,0.9998968931318531,0.00476918201362565,0.010200255224640655,-1.766132,0.589352250351981,0.4444444444444444,-0.12746098068734038,0.037430298448922865,0.23237604
0.2592124545001525,-65.5,0.93318903,0.3883182,-0.0050000000000000044,0.8450270837173787,-2.5559091214392094e-17,-0.0021013494,-0.6166519275673389,0.255412104746628,1160,-0.5487642917185325,-5.020329112247619,1112,0.016335582685706528,0.0058209263,2.3396707,1.0,0.9999765177373802,0.02054522193620949,0.003821541525237341,-1.6604601,0.5881885279037945,0.4444444444444444,-0.1712517841838821,0.039526145598386915,0.22272678
0.34034313241955894,-64.55,0.9367765,0.45605654,-0.0050000000000000044,1.077729132223836,-7.15311478953121e-17,-0.0020778822,-0.6280095689966311,0.35983070181747867,1180,-0.5656792390287683,-6.385829670455853,1192,0.009127994592848904,0.005433548,2.3688555,1.0,0.9999697195900197,0.014242239765464354,-0.009502905263831537,-1.9112293,0.5899469330212235,0.4444444444444444,-0.15985247489336715,0.043004978176375275,0.19638935
0.4002946018468879,-61.9,0.94273984,0.42549393,-0.0050000000000000044,0.750121849741996,-7.485963853486569e-17,-0.0028666425,-0.6147255553440591,0.397441149238253,1200,-0.5490408432487067,-7.053153937840638,1139,0.007922079704548184,0.004260388,2.2797105,1.0,0.9999666832730411,0.013095288528907048,0.00040917497722554094,-2.1366084,0.590549706301563,0.4444444444444444,-0.1527981783081654,0.04103941131791941,0.21675289
0.22972605337692198,-65.1,0.9450524,0.3880268,-0.0050000000000000044,0.737021824324279,1.2872151010146743e-17,-0.000760213,-0.6166519275673389,0.22919699657954018,1220,-0.5478245486818001,-4.961594989746516,1104,0.016114330257614436,0.0008966398,2.2921662,1.0,0.9999765770362012,0.020815765887354447,0.006307571011317733,-1.8231429,0.5907502718821556,0.2962962962962963,-0.1709798510919655,0.03819147454174268,0.1992147
0.20768612522393792,-65.3,0.94471616,0.37597802,-0.0050000000000000044,0.9412940556665296,-5.1302724603617344e-17,-8.7458044e-05,-0.6185686679295022,0.21481596607452413,1240,-0.5475938589344775,-4.622098117915081,1108,0.016570897408471914,0.00042427308,2.220756,1.0,0.9999769499817208,0.021104468337977463,0.005319654410680898,-1.7795424,0.5898172942069708,0.19753086419753085,-0.17188516578444288,0.04002557126634288,0.24039395
0.38784374928301246,-61.45,0.9441545,0.3998132,-0.0050000000000000044,0.8645931366412419,-3.772793287221771e-17,-0.0039905133,-0.6147255553440591,0.39211632173537614,1260,-0.5472907216757882,-6.974775777430414,1130,0.008007963718001356,0.009935431,2.3992581,1.0,0.9999671935629871,0.013162711196679744,0.0022410416858745586,-1.9952108,0.5905231985915713,0.2962962962962963,-0.15221418611784393,0.04137405755969182,0.20722301
0.37645065112331055,-64.85,0.9433296,0.43917784,-0.0050000000000000044,1.007807311488823,-1.1862149177964945e-17,-0.0028864993,-0.6242615782395708,0.3842961219235377,1280,-0.7354714334337953,-6.76892633678041,1198,0.008574389472178964,0.008719686,2.1184654,1.0,0.9999678980030159,0.013877462334243952,-0.00971236503535268,-1.6120129,0.5911630983649956,0.4444444444444444,-0.15973958634941948,0.04454598173165861,0.21286161
0.9516183555863205,-59.6,0.94480884,0.46399796,-0.0050000000000000044,3.1885302288492365,-1.0133579285169214e-16,-0.004659008,-0.2852627613168697,0.974492673347296,1300,-0.5995571898424888,-3.129455663147888,1192,0.0002011194636544496,0.008100063,2.5509412,1.0,0.9998350164428489,0.005614245995710356,-0.009295130361691618,-2.212396,0.5911635566210407,0.6666666666666666,-0.13808760037076542,0.043684549175117125,0.24522942
