_mean_discrew,ValFuncLoss,ExplainedVarOld,_min_obs,_std_discrew,_max_obs,Steps,_min_discrew,_mean_act,_std_act,_max_discrew,_MeanReward,PolicyLoss,_min_adv,KL,Beta,PolicyEntropy,ExplainedVarNew,_max_adv,_min_act,_max_act,_mean_obs,_mean_adv,_Episode,_lr_multiplier,_std_adv,_std_obs
-42.087520605804976,32540.33389187196,0.0028209359817877866,-1.0144798274097218,33589.82303222498,69.4654014220573,53697,-1236.0560447893936,-0.25326115,0.39581576,-0.0050000000000000044,-200785.75,-0.0004372661,-5.839947634776895,0.0003670267,0.6666666666666666,0.91607696,0.07621587304924016,0.2329381552411998,-2.7500987,2.6945708,6.7262887995201845,3.387506571216002e-17,20,1.0,0.9999999695782303,114.00341941261388
-138.75786671706666,81063.19306714626,0.052829680516856325,-0.654030752126343,72781.13883454578,1.304999999999967,9555,-1216.6675909452429,0.07045803,0.40505546,-0.0050000000000000044,-106324.8,-0.00061128614,-3.5624310542000615,0.0010063921,0.4444444444444444,0.920283,0.09327203205778356,0.7359881132160833,-2.225201,2.70747,0.07868022294373446,2.3796303029119e-17,40,1.0,0.9999999798148517,0.11851095684284157
-52.14596485472593,33309.577877033444,0.09231272159216586,-0.6097869435865042,35777.91567289734,1.3569999999999613,12981,-1155.4995527150074,0.018776082,0.40132344,-0.0050000000000000044,-55921.4,-0.0018321213,-5.645884820046533,0.005247357,0.4444444444444444,0.9230319,0.12785472143577858,0.7756824092452276,-2.5695467,2.3616567,0.03767637729731002,1.3136912147170792e-17,60,1.0,0.999999969701032,0.08341991947677906
-0.7689862530506607,11.102098605499146,-205.45207923754896,-0.5727536107091702,0.06470358140765775,1.1899999999999797,16778,-0.9974455984552967,-0.020641385,0.38747984,-0.0050000000000000044,-838.9,-0.008864368,-0.511555470041735,0.0067316517,0.6666666666666666,0.9260341,-170.5507427398399,14.861390451016293,-2.3819814,2.6694984,0.016428818285359796,5.928953570533677e-18,80,1.0,0.9999993590077749,0.0656831829963023
-0.8079562243901347,0.10800155774016723,-73.12290056138238,-0.5294812892830746,0.059534204188457576,1.2299999999999753,20587,-0.9979096818187979,-0.044435386,0.4078963,-0.0050000000000000044,-1029.35,-0.00014823154,-0.30394868054413704,0.00052897644,0.4444444444444444,0.9251265,-0.7127298106201898,26.690729984079884,-2.503634,2.7025702,0.021616668266320315,-4.8319805220000014e-18,100,1.0,0.9999990126466792,0.06666661800377287
-0.7885233367579016,0.059761765304920396,-0.7240280783654285,-0.4774541926106418,0.06182420514732498,1.0749999999999924,18628,-0.9954539429408951,-0.028113,0.40355366,-0.0050000000000000044,-931.4,-0.0012282422,-3.792388713780886,0.0018449584,0.4444444444444444,0.92804897,0.05909221812313459,73.84447026655397,-2.6537228,2.4374707,0.02995900681420764,-4.119530570221753e-17,120,1.0,0.9999900847976729,0.06593715471109546
-0.7735830674312042,0.0329432505768721,0.13918054034976823,-0.4470993092141454,0.06320043371767073,0.9540000000000007,17338,-0.9916623797202265,-0.022568975,0.43037674,-0.0050000000000000044,-866.9,-0.00041692308,-5.497424377747424,0.0009937185,0.2962962962962963,0.92751086,0.48435878886628825,48.68867219998456,-2.8838234,2.7219455,0.03475314562527936,1.4753453966641832e-17,140,1.0,0.9999878759170722,0.06655857131663648
-0.7617847176190203,0.021948342822923517,0.2839711055679135,-0.4257081564827865,0.06407614760184911,0.8960000000000007,16424,-0.988849266692159,-0.007563488,0.44450003,-0.0050000000000000044,-821.2,-0.00045439365,-5.274838830213753,0.00088081404,0.19753086419753085,0.92602944,0.6580543552220088,75.91934239026769,-2.6914804,2.5385091,0.038622528177114195,1.4547004073266787e-17,160,1.0,0.9999887810666126,0.06765309119304226
