PolicyEntropy,ValFuncLoss,_mean_act,_max_obs,PolicyLoss,_max_act,_mean_obs,_max_discrew,_std_adv,_min_discrew,_std_discrew,KL,_min_obs,_min_act,Beta,_MeanReward,_Episode,_std_obs,Steps,_mean_discrew,_max_adv,_min_adv,_std_act,_lr_multiplier,ExplainedVarOld,ExplainedVarNew,_mean_adv
0.91753405,0.002911697207746611,-0.0341223,1.0316792456538466,-0.0008258614,1.9891232,-0.06834472298168225,-0.0050000000000000044,0.9999997868515209,-0.8829750244208859,0.04681811702248553,0.00042894547,-2.4711418760142383,-2.5163023,0.6666666666666666,-236.15,20,0.05695115749657872,4723,-0.4289152915588962,3.4765418015442755,-0.7074693219123409,0.35647824,1.0,0.30311492366706316,0.9378083238186351,-1.9256716107832485e-16
0.9217572,0.004935907670554739,-0.060430355,0.8183208630860755,-0.0016950613,2.3588078,-0.03642211348187465,-0.0050000000000000044,0.9999997658689109,-0.9332481044741464,0.058461543920744395,0.002962429,-2.2336965374044344,-2.177993,0.6666666666666666,-315.65,40,0.0751351504689466,6313,-0.513440484822369,3.9927971980152224,-0.5843286500619815,0.36262792,1.0,0.862226944527454,0.9156007084989272,-3.6016739338386196e-16
