ValFuncLoss,Steps,PolicyLoss,_mean_adv,Beta,_Episode,_min_act,_std_obs,_max_adv,_max_discrew,_std_act,_max_act,PolicyEntropy,_std_adv,_max_obs,KL,_mean_act,ExplainedVarOld,ExplainedVarNew,_min_discrew,_lr_multiplier,_min_obs,_mean_obs,_std_discrew,_min_adv,_MeanReward,_mean_discrew
3.387240290239468e-05,2482,-0.0008038088,2.8627829805000005e-17,0.6666666666666666,20,-2.3095658,0.10435551905424394,2.1544503034139906,0.0,0.39564955,2.299627,0.92273873,0.9999681233860442,1.2867378376287713,0.0004567738,0.008832154,0,0,0.0,1.0,-1.0700867585807097,0.07467957537666364,0.0,-4.059629494877919,-124.1,0.0
2.8439589088648613e-05,2355,-0.0022511792,2.7154499455800007e-17,0.6666666666666666,40,-2.0759275,0.05367688827511803,2.484671579927291,0.0,0.38798925,2.2109945,0.92143714,0.9996933404854822,0.7032369203693889,0.0021226737,0.019216325,0,0,0.0,1.0,-1.2841194226423567,0.002117302900661829,0.0,-2.918135544563072,-117.75,0.0
8.804893353137208e-06,2247,-0.0030927276,5.3757127316073447e-17,1.0,60,-2.4370625,0.04903741867222592,3.74302312282771,0.0,0.4126527,2.149154,0.9189951,0.999557247496584,0.5641744865025589,0.0061600874,0.051056314,0,0,0.0,1.0,-0.7259375409176285,0.005816163448533232,0.0,-2.481365010324293,-112.35,0.0
352.81330820242397,2190,-0.0066399723,-1.2977949511600003e-17,0.6666666666666666,80,-2.2056024,0.2629004820834986,0.1825083834819433,0.0,0.42310622,2.181087,0.9196358,0.9999998094458905,0.5710605736586746,0.00149246,0.07293374,0.000634449152300709,0.030459071603694432,-111.00000036565503,1.0,-12.989557012169099,-0.033279530515647186,355.0368774548669,-10.376445815287708,-159.45,-4.23767140009913
3.6757494776438855,2126,-0.0017260727,1.80476518019969e-16,0.6666666666666666,100,-2.3091052,0.041455284911678957,2.742474672621412,0.0,0.4352562,2.2656755,0.9207523,0.9999971271582417,0.5735679541298876,0.0038318324,0.08262743,0,0,0.0,1.0,-0.7464345831401268,-0.005418347520507335,0.0,-2.8112436508603382,-106.3,0.0
224.61011685818642,2147,-0.009118367,2.647574236646857e-17,0.6666666666666666,120,-2.218746,0.11711033658184902,0.6339366866125559,0.0,0.40632948,2.176048,0.92297107,0.9999997636357214,0.5726404621771483,0.0022070298,0.1078515,0.0502937111374423,0.09682569225516269,-91.05547388698473,1.0,-7.464375307793272,-0.009872190934540812,242.30522360700087,-10.12724744926437,-157.3,-3.521061622049473
8.747825051931754,2108,-0.0027642495,3.370696089943549e-17,0.6666666666666666,140,-2.1061192,0.04667056955628142,3.4647016864619062,0.0,0.4280947,1.9929687,0.92502433,0.999998753906667,0.5741417281506619,0.0046597105,0.16044387,0,0,0.0,1.0,-0.8236892097941366,0.012382699567094044,0.0,-2.348653880570632,-105.4,0.0
0.020231967663599162,2085,-0.0016008829,-3.407878828585612e-17,0.4444444444444444,160,-1.883146,0.04090482440644359,5.29986646893304,0.0,0.40009543,2.0899293,0.924778,0.9999983662391738,0.5749315339890629,0.0012592295,0.12997222,0,0,0.0,1.0,-0.8174455919830053,0.002869690651365519,0.0,-2.407955015837364,-104.25,0.0
0.00934770324711353,2069,-0.0054464336,-3.4342326522962793e-18,0.6666666666666666,180,-2.5001018,0.042599559650138216,5.175717361850816,0.0,0.44196674,2.781044,0.9284053,0.9999882229805986,0.5760565227841835,0.007125435,0.13167946,0,0,0.0,1.0,-0.8177215971967374,0.0007238971772687054,0.0,-6.31455411888444,-103.45,0.0
0.005555365380731766,2044,-0.0023903684,1.7381182381607146e-18,0.6666666666666666,200,-2.0630434,0.04056200983343676,6.426029351413924,0.0,0.44980377,2.3293505,0.92476916,0.9999801870799584,0.576428947719103,0.00241852,0.120529026,0,0,0.0,1.0,-0.826709990168002,0.0023360585635168814,0.0,-10.16749629121627,-102.2,0.0
0.0023689577245520543,2061,-0.0021987166,1.3790252028337703e-17,0.6666666666666666,220,-2.238767,0.0436575843463289,8.63970003490537,0.0,0.46550545,2.6901255,0.92162806,0.9999649094486889,0.5769122136691679,0.0031758784,0.11809182,0,0,0.0,1.0,-0.8794867060702006,-0.015713772584446308,0.0,-8.85891879701672,-103.05,0.0
281.2883698819794,2116,-0.005860226,-2.686361949943668e-17,0.6666666666666666,240,-2.3460581,0.14564393473874956,0.3307695892754016,0.0,0.4389864,2.2404757,0.92075175,0.9999997825605845,0.5760440639960778,0.002655348,0.082057394,0.03212754145385488,0.06985107654326683,-98.47651303749907,1.0,-7.497636490191246,-0.004888527725926156,293.97173267253754,-9.759043786591322,-155.75,-3.998562871844261
2.8493242243217427,2129,-0.002373171,-1.2348558582960877e-16,0.6666666666666666,260,-1.9390472,0.04541614786687427,10.180548488215589,0.0,0.41066432,2.5009532,0.92037463,0.9999970900726278,0.5758328083910409,0.0036225698,0.10627757,0,0,0.0,1.0,-0.9021840916268223,-0.003801747438225405,0.0,-3.4366328600657625,-106.45,0.0
0.1995906564037603,2105,-0.0012473492,-2.700399945881616e-17,0.6666666666666666,280,-1.9302986,0.046798383282781165,5.332804876263584,0.0,0.41192538,2.0730996,0.9218149,0.9999984271027103,0.5761789998833304,0.00336439,0.114840195,0,0,0.0,1.0,-0.949296808193388,0.009535705836814677,0.0,-3.353521845407474,-105.25,0.0
0.07427369475992046,2154,-0.00072623364,-4.9480691905299456e-18,0.4444444444444444,300,-2.342999,0.049143315250462026,5.347454411577268,0.0,0.41725367,2.326501,0.9202752,0.9999960702073774,0.5769401093304148,0.0007741823,0.098259464,0,0,0.0,1.0,-0.9174533667085045,0.011559690920495564,0.0,-3.924878111147571,-107.7,0.0
249.24996835668782,2168,-0.00075295364,-5.243857828487824e-17,0.2962962962962963,320,-2.2391706,0.1429023958829518,0.33192527029479346,0.0,0.40977815,2.3228176,0.92044085,0.9999997743130322,0.5773884329490666,0.0006076292,0.09733773,0.04201486872593341,0.14831551693919942,-97.02435509450409,1.0,-6.943020961842389,-0.0017448915102430077,283.6619236964637,-9.744303246888558,-158.35,-3.9464532037584266
2.4315537212004683,2171,-0.008904323,-1.3091528986828194e-17,0.4444444444444444,340,-1.8214068,0.049209607429160605,7.181780823659767,0.0,0.39415228,2.3789601,0.921419,0.9999981329197504,0.5785500059051254,0.012510178,0.08231011,0,0,0.0,1.0,-0.9618161366993692,-0.00532440347539852,0.0,-3.0471482573856,-108.55,0.0
0.021738869381111456,2105,-0.0055317404,5.06324989852803e-18,0.6666666666666666,360,-2.224745,0.04782610972552036,9.514738403838852,0.0,0.42374504,2.1502728,0.921876,0.999998005978291,0.5789738853688012,0.012191033,0.13068473,0,0,0.0,1.0,-0.9021008046994978,0.00942933139998167,0.0,-2.0198688319402387,-105.25,0.0
0.006610017783320213,2032,-0.0025858027,-4.545795061457334e-17,1.0,380,-2.1325393,0.03988453576445791,2.0683153747163483,0.0,0.45556894,2.3998036,0.9213306,0.9999851472785021,0.5786408228793879,0.0060325824,0.14247978,0,0,0.0,1.0,-0.884874337805038,-0.011078701979098961,0.0,-7.485770469424456,-101.6,0.0
0.001978245844859242,2015,-0.00012873558,7.05253335742035e-18,0.6666666666666666,400,-2.107495,0.04155176445511035,2.9881664596735824,0.0,0.47774214,2.7277174,0.9219966,0.9999640589170097,0.5779512630874998,3.8446593e-05,0.15341125,0,0,0.0,1.0,-0.9389888610431458,-0.024595962465214945,0.0,-4.610633565134493,-100.75,0.0
0.0033204004903241795,2031,-0.00049461663,2.798789702649336e-17,0.4444444444444444,420,-2.1813295,0.03942802118633186,3.454441905163389,0.0,0.48050243,2.711954,0.9235312,0.9999684652975096,0.5781184319834916,0.0008192342,0.14585951,0,0,0.0,1.0,-0.9042630298202974,-0.023414068949859677,0.0,-9.370531340251869,-101.55,0.0
0.002178001573004414,2031,-0.001579714,3.49848712831167e-18,0.4444444444444444,440,-2.038799,0.0421149066947853,6.069169998587664,0.0,0.4494267,2.2234259,0.92047906,0.9999607117565074,0.5760626071328562,0.0031412167,0.16301067,0,0,0.0,1.0,-0.9212241059799807,-0.014919672012711736,0.0,-4.955985023040607,-101.55,0.0
0.004545771977684726,2005,-0.001398303,1.7719270218456363e-17,0.4444444444444444,460,-1.9907398,0.04254446653873316,4.117161211186965,0.0,0.4779187,2.6044226,0.91906494,0.9999768108655929,0.574916494435546,0.002839494,0.1770636,0,0,0.0,1.0,-0.9645182469770701,-0.012269591034180015,0.0,-8.873627272222897,-100.25,0.0
0.0011640775000159361,1988,-0.00695571,-7.14831726116801e-18,0.4444444444444444,480,-1.8186141,0.040844221118470296,3.5596847026806917,0.0,0.4874575,2.6451933,0.920878,0.9999425408593359,0.5760566465050684,0.005179158,0.19891997,0,0,0.0,1.0,-0.929691986244599,-0.019214179478401604,0.0,-7.719307836589023,-99.4,0.0
0.0018249472140078472,1951,-0.0032174496,2.913552991327935e-17,0.4444444444444444,500,-1.9531751,0.03978600728523443,3.5760785485792996,0.0,0.5085322,2.7379909,0.9253415,0.9999532167607322,0.5749787119712726,0.0041589416,0.20340115,0,0,0.0,1.0,-0.9384695560765077,-0.019348303727080535,0.0,-7.852209370724573,-97.55,0.0
0.000839409591464574,1956,-0.000446698,7.265263146831291e-18,0.2962962962962963,520,-2.445019,0.03987771725773054,3.5499945410209723,0.0,0.5284119,2.754056,0.926673,0.9999333830122039,0.5749570003601838,0.0013381819,0.1985821,0,0,0.0,1.0,-0.9481470834219318,-0.020883608766948347,0.0,-8.59064804237552,-97.8,0.0
545.3514616796615,1928,-0.005489707,3.685387633610478e-17,0.4444444444444444,540,-2.0683308,0.03813659089655201,0.27162037303366005,0.0,0.52930075,3.180151,0.9255358,0.9999998564285237,0.5753763019240439,0.01214438,0.24604987,0.0001361572562986746,0.06328358068657258,-99.86813255661673,1.0,-0.9573053618767147,-0.01465668229887496,554.4015311706288,-6.902263723382981,-196.3,-7.418429582480331
265.37128414192307,1969,-0.0020944977,-2.88691817474901e-17,0.2962962962962963,560,-2.7618642,0.05650980556049516,0.5818693304960405,0.0,0.5596402,2.6568277,0.92630327,0.9999997869543528,0.574502401364918,0.001084426,0.16057801,-0.017361398700752817,0.005138970323338654,-93.94979662435826,1.0,-7.384402647249859,-0.014089744766722194,265.95209916592717,-9.137932857460878,-148.4,-3.674504692396879
5.195348735373888,1972,-0.0028078547,1.0088842089900002e-16,0.2962962962962963,580,-2.3299055,0.039512759193613425,1.9871511777078767,0.0,0.5407686,2.740323,0.9249103,0.9999986952445882,0.5748950717773117,0.0053013926,0.17114083,0,0,0.0,1.0,-0.9757307020375929,-0.015728141708731328,0.0,-4.439082311209196,-98.6,0.0
0.49400317997758614,1998,-0.0013592106,1.066880984624775e-17,0.2962962962962963,600,-2.3171916,0.04038660474418373,3.2769878364147655,0.0,0.53075427,2.9522653,0.9244419,0.9999978281465955,0.5746063006515043,0.0016796836,0.13234851,0,0,0.0,1.0,-0.9839122908940593,-0.015963322999703992,0.0,-3.082785216851228,-99.9,0.0
0.11471958402207168,1999,-0.0046577463,1.0663472772787897e-17,0.4444444444444444,620,-2.119648,0.04098632934596965,3.816487276282341,0.0,0.58890957,2.8877697,0.92737544,0.999996223146146,0.5741434430422135,0.0066460907,0.14138862,0,0,0.0,1.0,-0.9920881095429971,-0.024461092317500068,0.0,-3.8190646415998133,-99.95,0.0
0.09394056374103818,1989,-0.0010255928,1.250326583791026e-17,0.4444444444444444,640,-2.525156,0.03791227043323838,5.3025631049839,0.0,0.555422,2.9932683,0.9253562,0.9999952002097581,0.5727639990294489,0.0022526775,0.1583718,0,0,0.0,1.0,-0.9993490718585616,-0.01272985512108058,0.0,-6.28368131347217,-99.45,0.0
0.061538030420120425,2015,-0.0013246133,-1.2341933375485611e-17,0.4444444444444444,660,-2.3833609,0.038940868980322646,6.593122105218127,0.0,0.5789433,3.0567873,0.92451435,0.9999937617001606,0.5728654764932227,0.0015525434,0.15890026,0,0,0.0,1.0,-1.0072809238115896,-0.013256520870067852,0.0,-6.342949394893665,-100.75,0.0
