ExplainedVarNew,KL,PolicyLoss,_MeanReward,_std_discrew,_lr_multiplier,_min_discrew,_Episode,ExplainedVarOld,Steps,_std_act,Beta,_std_obs,_mean_discrew,_max_adv,_max_discrew,_max_obs,_mean_obs,_mean_act,_std_adv,_min_act,_min_obs,_min_adv,PolicyEntropy,ValFuncLoss,_mean_adv,_max_act
0.4193139631483672,0.007800995,-0.0066702417,-65.7,0.014237519216453401,1.0,-0.629869521151648,260,0.4188324966939613,1215,0.44062662,0.4444444444444444,0.06758955458611529,-0.16158532049381857,1.0152943775858205,-0.0050000000000000044,0.62039728165985,-0.004575006359456011,-0.015715776,0.9999660841117937,-2.0112016,-1.4693209287848066,-6.74819927528024,0.92425215,0.008318480496924395,0.0,2.0741887
0.9650272212748012,0.006975518,-0.005494341,-61.65,0.005881026472141374,1.0,-0.2888364475102853,280,0.8830864832251694,1233,0.43900418,0.6666666666666666,0.0778668175461763,-0.1420326006556299,4.44281131414324,-0.0050000000000000044,0.636781867628856,0.00934329640754674,0.061573304,0.9999056330791402,-2.093619,-0.7876296769639252,-4.947932051814202,0.92410624,0.00026427344657899924,-2.3050859229849155e-17,2.2591865
0.3441085018957264,0.0030445184,-0.0019636971,-71.0,0.021433792736641807,1.0,-0.629869521151648,300,0.31665468862617474,1222,0.49221396,0.6666666666666666,0.08732409301665524,-0.18290996327074446,0.9602865300869555,-0.0050000000000000044,0.6200838787238033,0.011542799005189404,0.054130953,0.9999745746769653,-1.9431263,-1.5389584921802908,-4.954791952371834,0.9260319,0.014388932032913915,0.0,2.2183354
0.9083078700735154,0.0035074195,-0.0030948955,-61.6,0.005856783368337523,1.0,-0.2780614240214839,320,0.9025699600676017,1232,0.51210415,0.6666666666666666,0.08994103219490364,-0.14186897362553033,4.511766861044662,-0.0050000000000000044,0.6315140827822675,0.017779211162139076,0.08371981,0.9999028183448081,-2.2973127,-0.8064376346116343,-3.95522166443382,0.92769766,0.0007384606660384472,-4.0371746350005693e-17,2.2399325
0.9852198521713953,0.0049893134,-0.0043980144,-61.95,0.005906688066053447,1.0,-0.2744335919813909,340,0.9029313682281774,1239,0.5691416,0.6666666666666666,0.09086127631545496,-0.14255584697013424,2.2821978053645062,-0.0050000000000000044,0.8065409130541216,0.025627210261322114,0.1291397,0.999895810698017,-2.6796515,-0.9273254162645622,-6.1079707958481,0.9304409,9.206339331443391e-05,-2.293923279290073e-17,2.7705717
0.9781364121332399,0.0017025754,-0.0016493921,-62.9,0.006078839935298472,1.0,-0.2852627613168697,360,0.9393370329446455,1258,0.6250213,0.6666666666666666,0.09853804734142861,-0.1445559743312238,14.38357406299479,-0.0050000000000000044,0.8618034691085309,0.027729368063645895,0.1413833,0.9998884663024298,-2.3664742,-1.5457795452583933,-3.13018506311527,0.9261657,0.00013298705592458706,2.8240967240067577e-18,2.8302379
0.44244608503861815,0.0010828731,-0.0012299744,-67.8,0.01413882146039866,1.0,-0.629869521151648,380,0.4272171919949749,1257,0.70749974,0.4444444444444444,0.11051668769830561,-0.16518959428324934,2.664723652560474,-0.0050000000000000044,0.865885752654045,0.04226527850825372,0.2211448,0.9999659143134608,-2.4294052,-1.54393938020316,-6.726668115617688,0.92329943,0.008029640494456305,-4.522149471822436e-17,2.42464
0.9651609641210361,0.0026446802,-0.002097868,-63.35,0.006136897934649673,1.0,-0.2780614240214839,400,0.9665314332074211,1267,0.6835082,0.4444444444444444,0.10367856278677504,-0.14540962367738275,11.365996807289857,-0.0050000000000000044,0.8153176600248337,0.042492189343579886,0.23276037,0.9998535180243746,-2.3513937,-1.4846290651103415,-2.4385525862665647,0.9225967,0.00031508716173928546,-1.962825236906354e-17,2.6177983
0.4816453992895722,0.009595211,-0.011562265,-67.2,0.013992428989584922,1.0,-0.6280095689966311,420,0.45836309835906386,1245,0.600006,0.6666666666666666,0.09127314473990955,-0.16384243660976705,0.5206758099560688,-0.0050000000000000044,0.738813561126547,0.03083459870414451,0.15381041,0.9999648205566655,-2.6020007,-1.5881804702985236,-6.853817163479808,0.92107654,0.007344855959655602,-2.2828682273416874e-17,2.863707
0.959147903437972,0.012239308,-0.0072536906,-63.15,0.006113000980665749,1.0,-0.28167111690137653,440,0.9653153749713732,1263,0.81077504,1.0,0.10811742333646862,-0.1450385405354196,3.122275963059457,-0.0050000000000000044,0.9499906907222239,0.04878258375067275,0.28956634,0.9998168549611749,-2.2788458,-0.983673343561043,-2.2146616779029467,0.92191124,0.00029555864789913627,1.1251666441173399e-17,2.8068104
0.9860704446701002,0.010298975,-0.017099407,-64.5,0.006352155056350092,1.0,-0.2923922652727339,460,0.9083035670286808,1290,0.94091976,1.5,0.11382967254237995,-0.14783605737008365,11.223480304984102,-0.0050000000000000044,1.3056987364587263,0.05798066736854124,0.35568884,0.9999026546168599,-2.8008711,-1.3952548953599766,-2.7896682844060487,0.9259397,8.972980487973717e-05,-5.508083222946513e-18,3.081802
0.4650703843280929,0.00034716117,0.00023238207,-69.25,0.014243532855980323,1.0,-0.6317201735458897,480,0.4446428824131152,1286,0.8771644,1.0,0.11035905588924133,-0.16793596682309683,1.5650470442466045,-0.0050000000000000044,0.9730240658298405,0.04325002413918102,0.3255177,0.999965276267925,-2.3032646,-1.570528824789904,-6.715510290272236,0.9285883,0.00767963781095532,0.0,2.8306231
0.46513189612670547,0.00414143,-0.007998867,-69.5,0.014712174004529078,1.0,-0.6372167959906957,500,0.4443647362204558,1291,0.846657,1.0,0.10668217010049331,-0.16918719939708532,1.9234862580108822,-0.0050000000000000044,1.0568914048136373,0.04674638402467971,0.34674296,0.9999651865888537,-2.3504603,-1.5787739137606362,-6.470073739998404,0.9309834,0.007884221411689995,-2.201526679349652e-17,3.144874
0.9747733598245953,0.0028553181,-0.0032364838,-65.65,0.006569345986651158,1.0,-0.30643863216868267,520,0.8744063029430074,1313,0.90437365,1.0,0.11583824442771468,-0.1502471539040039,3.114422071580126,-0.0050000000000000044,1.4496490629282401,0.057145292979939276,0.3544441,0.9999100731878737,-2.411508,-1.125599049438127,-4.376972609133535,0.9310827,0.0003543548924884427,2.164638951287434e-17,2.8603382
0.9915365853566862,0.00085750787,-0.0010638842,-64.35,0.006314956279686799,1.0,-0.2923922652727339,540,0.9587181460393688,1287,0.957791,0.6666666666666666,0.10348163097162112,-0.1474846225922646,9.60620662275325,-0.0050000000000000044,1.0564317838751003,0.047608471119283326,0.31770965,0.9998697677015196,-2.6646154,-1.0971488799774514,-2.719275729548029,0.93257904,5.3446284600861794e-05,-7.177199351112124e-17,3.0007312
0.992505189633437,0.0135252355,-0.011959717,-65.35,0.006496629333931766,1.0,-0.30643863216868267,560,0.9917193016534065,1307,1.0093086,1.0,0.11199102186032611,-0.149558998932918,4.425567489255929,-0.0050000000000000044,1.4769585648939565,0.058005268254968614,0.38333762,0.9996803309569292,-2.7563844,-1.1323552514421211,-4.31678235828458,0.9341655,4.8730301955606396e-05,-1.6309320637186692e-17,3.5619497
0.994791576280214,0.006226979,-0.00799576,-63.8,0.006220106158125744,1.0,-0.2888364475102853,580,0.9935018922799134,1276,0.8625729,1.5,0.09415513757874815,-0.14635637234246135,5.424866123068672,-0.0050000000000000044,0.9848313142210696,0.02874005166966707,0.21242143,0.9996160187049782,-2.7353039,-1.1176530533494649,-6.662121481162561,0.93554676,3.2532520567506134e-05,-8.35277510689773e-18,2.904873
0.9954417290587126,0.0022429684,-0.00488497,-62.8,0.006042013069998468,1.0,-0.2780614240214839,600,0.9906865087954863,1256,0.77329385,1.5,0.0860300407901761,-0.14427388892037576,7.7356434994817755,-0.0050000000000000044,0.6632073715280674,0.013658796110589212,0.100568555,0.9997105916792118,-2.7985415,-1.5118326921414136,-6.272344604380329,0.93526924,2.8035439832445908e-05,-2.2628749546500007e-17,2.9758887
0.4238487835377792,8.86542e-05,-2.786213e-05,-67.55,0.01447069510403874,1.0,-0.6335615726781603,620,0.39713378274814126,1252,0.8130378,1.0,0.08952020772483792,-0.1652935268100661,0.6458677003151552,-0.0050000000000000044,0.6360314442760024,0.018009679062369905,0.13106874,0.9999668166589675,-2.977416,-1.5453705502795483,-7.399522488272521,0.93559146,0.008456297811738577,0.0,3.0759044
0.973779481585725,0.0033948226,-0.004101254,-62.55,0.006002632893580982,1.0,-0.2744335919813909,640,0.9764859023896735,1251,0.75894946,1.0,0.08500562840044361,-0.14377119726007245,10.423643864412417,-0.0050000000000000044,0.6309381404854554,0.017109623353569844,0.121342316,0.9998245564980671,-2.887619,-1.5509551280283271,-2.676545428922972,0.93696886,0.00021269948782768664,-1.1359596095285374e-17,2.600257
0.996580773985923,0.0012365488,-0.0014486561,-62.3,0.005962424256789439,1.0,-0.2780614240214839,660,0.9779492545329111,1246,0.6829603,0.6666666666666666,0.07861819509114654,-0.14326447137720583,11.09422086085949,-0.0050000000000000044,0.6309216581961387,0.01652438124757852,0.124274574,0.9998124368041432,-2.4967084,-1.3264616611656856,-3.205845500894988,0.9355178,2.0390444862295598e-05,2.2810360698558593e-17,2.4234207
0.34797684353449465,0.0058551426,-0.005499421,-72.25,0.021758644168753876,1.0,-0.6317201735458897,680,0.2823655269644766,1247,0.7002061,0.6666666666666666,0.08524047507265942,-0.18576909562736835,0.40332695905164107,-0.0050000000000000044,0.6293765716598908,0.018932968870214652,0.14812954,0.99997528264325,-2.4407146,-1.5736942340077558,-4.890390692880897,0.9338052,0.014596146154576528,2.2792068508744192e-17,2.7465565
0.8780585220325959,0.001489926,-0.0014183236,-62.6,0.006011481205799981,1.0,-0.2780614240214839,700,0.8733791050240938,1252,0.8155059,0.4444444444444444,0.0890274568084345,-0.14387554563420146,9.713170253974885,-0.0050000000000000044,0.7710167052673531,0.020126951374221793,0.115569144,0.9999221405941001,-2.6462846,-1.5310899965098683,-2.656582189870664,0.9305433,0.0011012085184297963,5.675261467732429e-18,2.639711
0.9964772675967951,0.0025786154,-0.0011702818,-62.5,0.005992261470323614,1.0,-0.2744335919813909,720,0.9657740156690418,1250,0.75548536,0.4444444444444444,0.08217613454663701,-0.14366083364453244,2.276121555163748,-0.0050000000000000044,0.6309718759559071,0.028755865466258298,0.18328132,0.9998178091868031,-2.7398782,-0.735960509677561,-4.652078889104564,0.930268,2.361005768947282e-05,0.0,2.659464
0.9982435387857777,0.012032792,-0.010579626,-62.65,0.0060172997465243305,1.0,-0.2744335919813909,740,0.996300201848182,1253,0.733583,0.6666666666666666,0.08058212810354834,-0.1439680878396355,4.729991564749965,-0.0050000000000000044,0.6293364339772716,0.024506393127106594,0.15091826,0.9995272626879735,-2.5026457,-0.7052508839104014,-4.640418392129619,0.93097866,1.0579772668418671e-05,5.670732128971271e-18,2.7652724
0.9932176648041213,0.013468821,-0.014203658,-63.2,0.006114920052441137,1.0,-0.2852627613168697,760,0.9706910413499278,1264,0.7423558,1.0,0.08279490008628516,-0.14511483347771115,1.3312713195072379,-0.0050000000000000044,0.7168864510497099,0.013642377474707553,0.06851527,0.9998276513330924,-2.4975338,-0.7403116399861416,-6.407207448451667,0.9307614,4.196275370209975e-05,-1.1242764806330699e-17,2.6838977
0.9980025961588644,0.0005680935,-9.753578e-05,-61.95,0.005900670973762844,1.0,-0.27078752962953856,780,0.9969880021415396,1239,0.68163836,0.6666666666666666,0.07819570705958769,-0.14253221620143935,4.451665969654136,-0.0050000000000000044,0.6311607612969533,0.011131724658766587,0.052063555,0.9994969514789309,-3.135926,-0.7459217644515765,-3.3218555796083145,0.92741466,1.4867290449453283e-05,2.293923279290073e-17,2.4082727
0.4814433312933404,0.002705218,-0.002596668,-66.7,0.014177334204438778,1.0,-0.629869521151648,800,0.42050639923578437,1235,0.7260752,0.6666666666666666,0.08121477062138427,-0.16325847134525479,0.44062686079506547,-0.0050000000000000044,0.630811065295904,0.006932967024565818,0.023227124,0.999965933355801,-2.8473399,-1.5851063913660426,-6.883002797575133,0.9281855,0.0074861087265055155,0.0,2.3406987
0.9386677318410452,0.007122327,-0.0046875016,-62.2,0.005947271114753403,1.0,-0.2744335919813909,820,0.8985804168531378,1244,0.59605706,1.0,0.07822273818656685,-0.14306537113311005,11.395853783593633,-0.0050000000000000044,0.6294828102371138,0.0017004305957785573,0.02932685,0.9999116086772326,-2.3903575,-1.610385719568051,-1.8333375002832168,0.92960083,0.0004789561703352855,1.7135274978137466e-17,2.4547281
0.990375516548479,0.00037949966,-0.0003248007,-62.25,0.0059496451470304875,1.0,-0.27078752962953856,840,0.9296477852170846,1245,0.67950445,0.6666666666666666,0.08333292428184497,-0.1431444275363969,12.493400704827721,-0.0050000000000000044,0.6295613480312303,0.017226286750093158,0.11274029,0.9998936744809955,-2.8706298,-1.5942517392547686,-2.2587317241120237,0.93176603,5.7638759115844274e-05,1.7121511705062657e-17,2.6523194
0.9980829458720996,0.00591105,-0.0072085834,-62.35,0.005967703774541943,1.0,-0.2744335919813909,860,0.9962945658327698,1247,0.74598926,0.6666666666666666,0.08320633718109051,-0.1433549955627722,4.836735426389109,-0.0050000000000000044,0.6569285016431903,0.020940728177442275,0.13155468,0.9995291538262194,-2.8010814,-0.7939065529005846,-2.0704395257153747,0.9335904,1.1466542740589125e-05,-1.1396034254372096e-17,2.3586245
0.4612994236042749,0.0016183329,-0.0013277788,-67.35,0.01447631347734914,1.0,-0.6335615726781603,880,0.4008785751375329,1248,0.71252203,0.6666666666666666,0.08132052880017186,-0.16493198876851417,0.407971516004651,-0.0050000000000000044,0.6299401558708744,0.008126171579717047,0.015603344,0.9999667342151227,-2.5783334,-1.6059050765282885,-7.357195461177074,0.9379772,0.007820930904565945,-2.2773805633336544e-17,2.3356457
0.9233746328699154,0.0007674669,-0.0011298355,-62.55,0.005998912912743248,1.0,-0.2744335919813909,900,0.8927653979808226,1251,0.7444846,0.4444444444444444,0.08651541136377279,-0.14375659537709723,9.864182713931752,-0.0050000000000000044,0.6296925680097256,0.010934794284176512,0.06440682,0.9999208342756115,-2.5727787,-1.5903408182157721,-1.7227179910203434,0.94274807,0.0005415537483398456,2.5559091214392094e-17,2.7945125
0.9904452693425557,0.003055025,-0.0022367872,-62.55,0.006000379789059963,1.0,-0.2744335919813909,920,0.9448363017817698,1251,0.7642882,0.4444444444444444,0.08206792390579934,-0.14376245370527183,13.688617595298059,-0.0050000000000000044,0.6298891631969384,0.016251572128377398,0.09604267,0.9998800761100279,-2.3847084,-1.558722634157169,-2.597567928597716,0.94269985,5.769721381103622e-05,5.679798047642687e-17,2.6977837
0.9972542469515915,0.0037500034,-0.0016102233,-63.1,0.006089039738660273,1.0,-0.2780614240214839,940,0.9877274068108918,1262,0.702955,0.4444444444444444,0.08735242084010468,-0.1448753655624785,10.289144739667925,-0.0050000000000000044,0.6741604078171587,0.021357306528399254,0.15469344,0.9997526920905068,-2.3778996,-1.6073990857682874,-2.0260952373938137,0.93890977,1.675658789807998e-05,-5.630291091601428e-18,2.8369956
0.44750441913192185,0.001570487,-0.0018980348,-67.75,0.014462656338080923,1.0,-0.6335615726781603,960,0.38582143397196833,1256,0.83353096,0.4444444444444444,0.09072669545116133,-0.16564091808960882,0.42291858011288286,-0.0050000000000000044,0.913333215054718,0.022926546060748416,0.2036446,0.9999672345043589,-2.6476133,-1.62352705759973,-7.616078103862385,0.93482375,0.008219119489902749,-2.2628749546500007e-17,2.9505906
0.9542996301477115,0.000121358076,-0.00020355817,-63.1,0.006100106722046186,1.0,-0.28167111690137653,980,0.9724393122468278,1262,0.8462411,0.2962962962962963,0.08923763211305263,-0.14491870285895783,2.9241603026053813,-0.0050000000000000044,0.8324320632371741,0.02994955960709244,0.22814767,0.9998014409458196,-3.0887573,-0.8336476013816932,-2.858957965144576,0.9337497,0.00028823609535488017,8.445436637402142e-18,2.9087744
0.9917377883815129,0.009064435,-0.0037918019,-63.85,0.006219741607762735,1.0,-0.28167111690137653,1000,0.8908936215866696,1277,0.88154984,0.4444444444444444,0.09572030434619466,-0.146425602046893,10.415661557980528,-0.0050000000000000044,0.8284106879574283,0.03178910836322261,0.24687794,0.9999147381504169,-2.881733,-1.5591603446552114,-1.3211380589896475,0.93180907,5.1791797855058496e-05,5.5641561140180124e-18,3.0408628
0.9977923528587319,0.0071140653,-0.004726847,-63.15,0.006099726028111308,1.0,-0.2780614240214839,1020,0.9967822375837955,1263,0.8352677,0.6666666666666666,0.08634692537035984,-0.14498659136070707,2.1709337738534464,-0.0050000000000000044,0.7816859393982202,0.030408827831681067,0.2866451,0.9994423081213217,-2.7279603,-0.7687681636989105,-3.343185716525778,0.92718786,1.4183976471829782e-05,4.5006665764693596e-17,2.6116557
0.9987061826880501,0.0069752075,-0.006982512,-62.95,0.006063439585155424,1.0,-0.2744335919813909,1040,0.9982081308787014,1259,0.85142726,1.0,0.08668048783952019,-0.14456666306133076,3.741602122768694,-0.0050000000000000044,0.6810595141447378,0.028146411081433304,0.22225638,0.9992791041507106,-2.354713,-0.8243214763983805,-3.910407532723474,0.9263134,7.869186545115852e-06,-8.465560791422958e-18,2.7499785
0.45649112038277906,0.00065889955,-0.0004606155,-67.3,0.014146868570887417,1.0,-0.629869521151648,1060,0.41096939738140315,1247,0.8155824,0.6666666666666666,0.08863568845683753,-0.164272604822082,0.6855968996177925,-0.0050000000000000044,0.6306950947915857,0.018064823745821513,0.18834639,0.9999664840294067,-2.7134953,-1.5808043695923732,-7.493976129449299,0.9278815,0.007759983033073133,0.0,2.7727098
0.9624292432244799,0.0005965174,-0.0008137364,-62.6,0.0060099642405148776,1.0,-0.2744335919813909,1080,0.9886368866977329,1252,0.7981256,0.4444444444444444,0.08422618261722198,-0.14386973581439963,3.150597738239212,-0.0050000000000000044,0.6310772050231945,0.023251456238304914,0.2200734,0.9996717164721165,-2.7761338,-0.7525204205327692,-2.532679184520082,0.9267274,0.0003249294665514611,0.0,2.5562878
0.9880265296252669,0.012093924,-0.009343657,-62.65,0.0060173170634294304,1.0,-0.2780614240214839,1100,0.9573112981306527,1253,0.8799487,0.6666666666666666,0.08784596688765106,-0.14396807329030445,2.5561393625199247,-0.0050000000000000044,0.7219903477892808,0.02466341645243011,0.2238905,0.9998328801151383,-2.921867,-0.7726012137083011,-3.1761888880924936,0.92491204,7.268855570186084e-05,6.804878554765525e-17,2.6332865
0.997096871687838,0.0072115343,-0.0027168186,-62.8,0.00603828765329431,1.0,-0.2744335919813909,1120,0.9936387907418202,1256,0.8391602,1.0,0.08437452939115438,-0.14425937426801203,2.624599224287727,-0.0050000000000000044,0.6444444969253361,0.027723765574960153,0.19500776,0.9996022566083081,-2.9455566,-0.726780352544011,-3.150948430300514,0.92438376,1.8151517554357745e-05,7.920062341275002e-17,2.5384893
0.9921234571964754,0.00068061514,-0.0008254968,-63.4,0.006137084016744064,1.0,-0.2780614240214839,1140,0.9792822883947014,1268,0.83211964,0.6666666666666666,0.08738719398306452,-0.145479790776562,14.259419916762596,-0.0050000000000000044,0.7375229683973016,0.03373035746209057,0.21780978,0.9998060543356736,-2.7839322,-1.5272811011468157,-2.343827599083955,0.9260304,5.00776029276026e-05,-1.9612772674766174e-17,2.8538136
0.9979423304101429,0.007431315,-0.00335565,-63.55,0.006164734764428262,1.0,-0.28167111690137653,1160,0.9973847258326901,1271,0.80771583,1.0,0.08651545630128997,-0.14579558371356155,2.758290606288989,-0.0050000000000000044,0.7582938052496266,0.03494048533330026,0.20062414,0.9992940104988879,-2.5329537,-0.8175699613841458,-2.9345827569756953,0.92815447,1.2765279367032973e-05,1.1180845566642017e-17,2.5662227
0.9973275804055538,0.0015819785,-0.0016489646,-63.25,0.006114329227907896,1.0,-0.2780614240214839,1180,0.9949229092601674,1265,0.7775594,1.0,0.086462195981498,-0.1451826038620397,10.772594653277906,-0.0050000000000000044,0.6948193686679903,0.020610864508805185,0.09019417,0.9996142248933053,-3.1335611,-1.5553980854930138,-2.7459704233213453,0.93032384,1.6476824842070222e-05,8.425407933914232e-18,2.4685297
0.4875483482115446,0.0011372014,-0.0011969861,-67.95,0.014280514025949003,1.0,-0.6317201735458897,1200,0.4145266858917488,1260,0.7709329,0.6666666666666666,0.08288465601107733,-0.1656579791876766,0.35362250905416287,-0.0050000000000000044,0.6606249545361643,0.02373088926361883,0.090965286,0.9999663194563309,-2.9637384,-1.6390299854865389,-7.40942601306176,0.92642426,0.007500206076899069,4.5113824492704774e-17,2.3600464
0.948509529376327,0.0033552563,-0.0022158176,-63.55,0.006162500879950298,1.0,-0.2780614240214839,1220,0.9864839968396206,1271,0.8320568,0.6666666666666666,0.08577816791279275,-0.1457870207023327,3.053266110642542,-0.0050000000000000044,0.6869500971050898,0.03084455625719026,0.15832382,0.9997497926039942,-2.6839585,-0.7408709274506856,-2.4295313802983616,0.9226692,0.00039398273263032904,0.0,2.4388719
0.9794034346384368,0.013851289,-0.028038196,-63.5,0.0061565489123644864,1.0,-0.28167111690137653,1240,0.8139491794197484,1270,0.8443319,1.0,0.08856242073242357,-0.14569429394327194,10.63828043155686,-0.0050000000000000044,0.7089029632704997,0.02398913941163584,0.109238416,0.9999357226510979,-2.8943925,-1.3571013454754768,-2.9307615824736186,0.9262607,0.0001272490648241695,-3.7765066664414773e-17,2.9806106
0.996218677824488,0.003804429,-0.004292562,-63.35,0.006130240035654299,1.0,-0.2744335919813909,1260,0.9925322351751054,1267,0.92703044,1.0,0.08758023774286354,-0.14538378174247413,3.5044571857900104,-0.0050000000000000044,0.6347771949390426,0.025853035812968397,0.12173611,0.999656224451421,-2.8186479,-0.7523411567468992,-2.762021957270404,0.9301579,2.3296979997244015e-05,1.682421631634018e-17,2.5001411
0.9941173760608226,0.0012989142,-0.0012667517,-63.6,0.006180420167027823,1.0,-0.2888364475102853,1280,0.9914420090189628,1272,1.0778736,0.6666666666666666,0.09580187914287917,-0.14592514999642112,8.513456722034752,-0.0050000000000000044,0.8293626660067809,0.028182630089514306,0.17929861,0.9996560876189601,-3.1840148,-1.5426971144634714,-4.1834596438155724,0.9292382,3.6373563262170405e-05,-1.1172055593712268e-17,2.7505753
0.9974148997607121,0.0025283108,-0.0025224318,-63.35,0.006131006604441932,1.0,-0.2780614240214839,1300,0.9966414547760893,1267,0.94879925,0.6666666666666666,0.08722893931317566,-0.14538663067832916,2.7311046701364146,-0.0050000000000000044,0.6591019555097252,0.02657207361283208,0.16458528,0.9994841920572599,-2.7930026,-0.7638738121807404,-4.5202330008603235,0.9275952,1.5895695357928775e-05,6.168879315991399e-17,2.9912329
