_std_adv,_max_adv,_mean_obs,_std_discrew,_std_obs,_std_act,_mean_discrew,_Episode,_max_act,KL,ExplainedVarOld,_MeanReward,_lr_multiplier,_max_obs,PolicyLoss,PolicyEntropy,_mean_act,ExplainedVarNew,Beta,_min_adv,ValFuncLoss,_min_act,_mean_adv,_min_discrew,_min_obs,Steps,_max_discrew
0.9999998737915127,2.751293291255147,-0.00016838078181591725,4602.903224540357,0.0726135777615287,0.43034017,-97.2015393386545,220,2.7498975,0.0037763382,0.029006049374828757,-175.4,1.0,0.7205259732497701,-0.001234366,0.9423467,0.11196681,0.03145769913130336,0.2962962962962963,-1.1039238763292258,11075.469191360738,-1.8498026,-8.101969620981758e-18,-331.0,-2.7517143623780007,3508,-1.0
0.9999998704869284,1.8142589563359197,0.03813011023290799,1811.6785074761453,0.04152746172096747,0.41001326,-70.54163623082542,240,2.6238427,0.001301325,0.0750078766095611,-136.9,1.0,0.7252408325753482,-0.00078856316,0.9461448,0.18278657,0.06918993178456123,0.19753086419753085,-1.362421467595933,4631.1277570209195,-2.0690687,-1.816581135982725e-16,-200.0,-0.45233152523758596,2738,-1.0
0.9999998722171386,1.8110575323603944,0.03537285572749525,1660.151770769599,0.04231697627673135,0.4101753,-68.56982823002241,260,2.4501815,0.0017926753,0.07370464207349992,-133.9,1.0,0.7236865144669166,-0.0010485603,0.95072174,0.2042192,0.07632158594986382,0.19753086419753085,-1.3621371147064638,4221.085875884252,-1.728143,0.0,-187.0,-0.45152278756235686,2678,-1.0
0.9999998724273467,1.7885842804075254,0.0344060109668541,1582.2309670146715,0.04406543740311582,0.4289978,-66.72482705611068,280,2.4743774,0.004557369,0.07826206045292705,-130.1,1.0,0.7199864334385899,-0.0020035026,0.95551467,0.21294856,0.08470243855649973,0.19753086419753085,-1.3827602658796392,3909.8240424240307,-1.9117011,-3.768443410257257e-16,-178.0,-0.4503307940944803,2602,-1.0
0.9999998683558876,1.6609028064260927,0.05058404107979801,1198.5602320350135,0.03960140105514046,0.40092063,-59.43242087254063,300,2.531452,0.010947546,0.10792290076615696,-116.9,1.0,0.7193733839070291,-0.0028256224,0.959424,0.26498744,0.11383521796065932,0.2962962962962963,-1.4385664406081782,2835.9385512785634,-1.9985666,-6.078209886741661e-18,-143.0,-0.4490200573134921,2338,-1.0
0.9999998665571906,1.6312680049152044,0.05709995040548252,1063.0734377242277,0.03772704059270219,0.3809914,-56.46612830865859,320,2.1688762,0.007303504,0.12239486135014466,-111.45,1.0,0.7151900054274639,-0.0032923054,0.95972073,0.23696433,0.12713732412563028,0.4444444444444444,-1.4281768489294264,2439.645328899467,-1.8100336,1.0678861214878132e-16,-127.0,-0.44903670744435986,2229,-1.0
0.999999863461359,1.5854742209324595,0.07208439053642257,892.5885367372002,0.03415048712453305,0.41097522,-52.14970930232558,340,2.2252393,0.0057600406,0.14015485094014934,-103.2,1.0,0.7089466349677012,-0.003109139,0.95918775,0.33165428,0.1508405393644937,0.4444444444444444,-1.414461265179233,1940.9292483704796,-1.502155,8.950635237288084e-17,-110.0,-0.44944870443835855,2064,-1.0
0.9999998658115737,1.5896228329017945,0.06063363835966513,985.0591050130282,0.036556765078476,0.40921494,-54.39683278993945,360,2.4069142,0.00041088506,0.13400158243715354,-107.35,1.0,0.706419316428225,-0.00051736267,0.95908815,0.29450536,0.14483421456713141,0.2962962962962963,-1.474127401452495,2162.2258884032844,-1.9090823,-3.309467795808571e-17,-124.0,-0.4504781505976231,2147,-1.0
0.9999998650461431,1.5729336752930274,0.05790763059527217,951.5353157485497,0.03564087623273162,0.4016345,-53.82637259502581,380,2.6480634,0.001569371,0.14330224191062269,-106.55,1.0,0.700906135955715,-0.00033094108,0.95833445,0.31757456,0.1538262068647689,0.2962962962962963,-1.4088806019446904,2064.757202307481,-2.0035203,-2.0005895891884568e-17,-114.0,-0.45102206995724475,2131,-1.0
0.9999999809097062,0.4177219039629056,0.051883653734121696,48181.116633549376,0.0487094168012069,0.3986921,-104.12104283054003,400,2.4669442,0.00021232096,0.004626766311026653,-157.35,1.0,0.698906302305149,-0.0002806011,0.9601002,0.33923545,0.004819010810777957,0.19753086419753085,-9.056591337692314,55123.97981322016,-1.8528087,1.3231708300932964e-17,-1106.0,-3.2018444671547406,2148,-1.0
0.9999999807167708,0.47719475878499296,0.04857461672439276,45990.10539427866,0.04516593153644702,0.40583903,-102.9299771167048,420,2.3548944,0.009738941,0.004668181479890898,-159.2,1.0,0.6940893259585386,-0.0031152323,0.9641862,0.31162584,0.0036696955922170815,0.2962962962962963,-9.038501660085041,52600.02471009763,-1.6145521,1.0406117869255472e-16,-1103.0,-3.2183242543415576,2185,-1.0
0.9999998796482935,2.01020817749334,0.041817096799119574,1057.9363084721203,0.035235846955874915,0.40968817,-56.22993688007214,440,2.435267,0.00032403873,0.0665535642647368,-110.9,1.0,0.6925458036133182,-0.0005278927,0.96661425,0.21641587,0.1175460672337324,0.19753086419753085,-1.4194935591715523,2192.6977536916384,-1.9156384,5.606175778089159e-17,-136.0,-0.45244485196642303,2218,-1.0
0.999999874807127,2.018050805721848,0.04249683307899826,1084.7754204955627,0.03751150151309891,0.41042542,-57.13291980505095,460,2.5280263,0.0017659658,0.12107229978073364,-112.85,1.0,0.6899450776375347,-0.00060239166,0.96565247,0.24330263,0.17083966310217902,0.19753086419753085,-1.3840101477399163,2246.8464754053493,-1.9908575,3.62039940684145e-17,-125.0,-0.45285845332728597,2257,-1.0
0.9999998672354875,1.694401106026837,0.04490913726588423,1045.6964248016295,0.0343539907320838,0.4282915,-56.285136955545575,480,2.523852,0.00460515,0.1763971166381575,-111.35,1.0,0.6875346303222807,-0.0016239677,0.96517044,0.21308732,0.1802606935670008,0.19753086419753085,-1.4629889346524088,2119.8787127642618,-2.0038338,9.571747675259544e-17,-124.0,-0.4528781179258211,2227,-1.0
0.9999999805369834,0.438119667173645,0.03862003788213793,43466.649181072964,0.04345217085809495,0.4142057,-101.22342342342343,500,2.1813517,0.0073512583,0.00612196599091952,-160.95,1.0,0.6854758292292907,-0.0017398251,0.9645307,0.260746,0.003951671338152107,0.2962962962962963,-9.11041553237275,49466.6688113134,-2.3266664,3.8407715446491904e-17,-1099.0,-3.3881731310924734,2220,-1.0
0.9999999806853401,0.517076217893144,0.03653928419922124,48784.868540452764,0.053627723111837486,0.4084198,-106.07894736842105,520,2.1945922,0.0045187077,0.003639666341621939,-160.15,1.0,0.6830634670100446,-0.017868347,0.96735495,0.34225485,0.0036045555310217914,0.2962962962962963,-9.033969362992776,55404.33883161058,-2.0280387,-3.8686537337210535e-17,-1110.0,-3.4161605844085967,2204,-1.0
0.9999998846553073,2.1246417018429327,0.03598352931300073,1147.096138590052,0.03834301528582229,0.40830633,-58.351457155284905,540,2.2659283,0.008199673,0.07534427036206692,-114.95,1.0,0.6814567517238683,-0.0037309865,0.9697595,0.31613678,0.1560290655726394,0.4444444444444444,-1.4000905244776434,2197.562591377426,-1.9953774,2.750687406813785e-16,-142.0,-0.4537184334201858,2299,-1.0
0.9999998722106452,1.781286438810193,0.048174714948602766,939.3165948235353,0.03473649308315949,0.3991531,-53.4271523178808,560,2.337049,0.0022646154,0.1793361447938835,-105.7,1.0,0.6789543941411857,-0.0009475261,0.9706813,0.419762,0.23472008904088393,0.4444444444444444,-1.4643569728795114,1654.2352875299546,-1.5441473,1.680564654115658e-16,-116.0,-0.45364321279140735,2114,-1.0
0.9999999812013722,0.4154151074995513,0.04822375625338507,42954.538901683976,0.03410204442693308,0.4267937,-96.74187287724406,580,2.7772899,0.0062666843,0.006335538328644863,-153.0,1.0,0.6785344229398848,-0.0064631854,0.97287536,0.46332166,0.005459429965487317,0.6666666666666666,-8.978850600721087,47875.29013041977,-1.8674133,-4.1370756085013113e-17,-1091.0,-0.45407884106719404,2061,-1.0
0.9999999811538335,0.549678618188854,0.04463934617467127,48555.41402348847,0.04699483279338475,0.4182161,-103.01818181818182,600,2.7160623,0.0016254394,0.0049779949007886515,-154.45,1.0,0.6751721877691294,-0.0056445105,0.97399455,0.48530897,0.0042440507652115045,0.6666666666666666,-8.801709456603957,54247.844509632545,-1.7395341,0.0,-1104.0,-3.5429174574777162,2090,-1.0
0.9999998864828623,2.236932282429001,0.04215220500425464,913.651101532567,0.03521396272967754,0.41655952,-52.75,620,2.5798888,0.0016649408,0.0854620528129093,-104.4,1.0,0.6740295739784834,-0.00069422135,0.9713946,0.53619117,0.15654469616779454,0.6666666666666666,-1.3896781321052682,1474.0787646981134,-2.2697246,-9.188052617587502e-17,-116.0,-0.45511149324578193,2088,-1.0
0.9999998824893647,2.0289051330929633,0.03860725130676549,1036.9087183685951,0.037256884484867456,0.449613,-55.69412835685025,640,2.5721822,0.0012876139,0.14819356888927038,-109.85,1.0,0.6727904248988829,-0.0012216754,0.9698728,0.45766038,0.2565252046276286,0.4444444444444444,-1.4875729245435378,1709.2798587578718,-1.6614331,2.3609294360713386e-16,-133.0,-0.4555136139146117,2197,-1.0
0.9999998667747564,1.750834078664453,0.03760784519424258,959.1507128215301,0.03524603417028333,0.44005764,-53.8774647887324,660,2.3732429,0.002001172,0.2677299277641616,-106.5,1.0,0.6712596313740907,-0.00063645124,0.96633506,0.5103375,0.2777071167873374,0.4444444444444444,-1.5737227364661743,1509.1702043855576,-1.6005658,-5.003822082817607e-17,-119.0,-0.4555911445485493,2130,-1.0
0.999999866321631,1.7017588532944752,0.0421048058111938,972.8322748301591,0.03490165928955639,0.43468612,-54.01407789770061,680,3.0030057,0.0028135534,0.274856624257394,-106.55,1.0,0.66936313953196,-0.00097325956,0.96716,0.5068062,0.2872421164731508,0.4444444444444444,-1.64454629904287,1504.2476442038553,-1.6631832,-9.669516347744207e-17,-125.0,-0.45590215594235894,2131,-1.0
0.9999999810976651,0.42252904932801305,0.03626038093336139,46463.3536783409,0.04182357059042578,0.43488258,-101.2183031458532,700,3.1317778,0.0003379525,0.00796463704165995,-154.85,1.0,0.6673858659135905,-0.000764619,0.96983594,0.53575766,0.002915696086125741,0.2962962962962963,-8.809986238438974,51488.03864429119,-2.2975335,-2.709409859905053e-17,-1100.0,-3.7082588749456753,2098,-1.0
0.9999998898447282,2.048945735021778,0.04590184168765755,911.0024174696996,0.03428661259325072,0.42581943,-52.60788082652571,720,2.6506891,0.0067664874,0.09303893094924587,-104.05,1.0,0.6670515349534123,-0.0040874216,0.9699966,0.49727103,0.09387610770263055,0.4444444444444444,-1.3774568663886246,1341.463197370984,-1.7536114,-1.707214646228016e-17,-114.0,-0.45660026029085865,2081,-1.0
0.9999998912894555,2.1211485621843775,0.045441677132596545,897.2387640318327,0.03369484219121316,0.40492818,-52.29468599033817,740,2.513535,0.0024397918,0.08845569923954266,-103.5,1.0,0.6650971433028234,-0.0009429329,0.9706214,0.48559198,0.33419832931170723,0.4444444444444444,-1.3407083681321714,1244.6954428000902,-1.5627449,-5.148860404058697e-17,-110.0,-0.45700128407454,2070,-1.0
0.999999860537712,1.8944623776360705,0.047836884193596524,851.7425753185183,0.032319368853383025,0.42660826,-50.966782350024786,760,2.8060899,0.006467333,0.3448856368225415,-100.85,1.0,0.6613517297480342,-0.0034963673,0.97157,0.5078733,0.35580771784363907,0.6666666666666666,-1.6203756491628893,1125.3291867156004,-2.0141406,-1.6909296636829355e-16,-107.0,-0.4574285181551187,2017,-1.0
0.9999998592365619,1.79269597948029,0.047401853522545626,879.5692682268809,0.03373480236656446,0.40860093,-51.82358674463938,780,2.4861648,0.005468864,0.3582084779434055,-102.6,1.0,0.6624413111213886,-0.003637727,0.97199786,0.51275754,0.359544992843401,0.6666666666666666,-1.593896207014455,1166.2263170287588,-1.4128792,-1.4543272369358775e-16,-107.0,-0.45805085146888336,2052,-1.0
0.999999859669458,1.741898966771604,0.046403261426678395,830.5797491221789,0.031226734807885133,0.4158864,-50.38997493734336,800,2.542776,0.00018658557,0.3598822511491211,-99.75,1.0,0.6610225837264899,-0.00059216947,0.97447675,0.53393924,0.3741229164098594,0.4444444444444444,-1.5831543780981732,1039.7841791557064,-1.6786366,-3.5616177231082714e-17,-103.0,-0.45851140095146414,1995,-1.0
0.9999998574074639,1.528230909671905,0.050149296956876484,831.2847811237123,0.031755479595254266,0.42534202,-50.38014042126379,820,2.3918035,0.0009545179,0.37451025490665635,-99.7,1.0,0.659015261086454,-0.00070563663,0.9725196,0.531463,0.38919509049856216,0.2962962962962963,-1.653370985416815,1021.7988248687019,-1.6729481,4.810595252137087e-17,-105.0,-0.4591617667744618,1994,-1.0
0.9999998528820035,1.3356373344525054,0.05380652241095531,802.3285752435936,0.030521453766161992,0.39979467,-49.55453618756371,840,2.5767899,0.010689432,0.4003652398048958,-98.1,1.0,0.6571687252235408,-0.0043785204,0.9734713,0.5486898,0.40675682362124244,0.4444444444444444,-1.6405087666051217,946.0922031266696,-1.6079712,5.794436173374926e-17,-100.0,-0.45978944746805794,1962,-1.0
0.9999998566819057,1.3920394653173598,0.04436581884055524,857.6319990245388,0.032802529191982725,0.43457472,-51.15901234567901,860,3.3509536,0.0015470268,0.3850498622683928,-101.25,1.0,0.6568454257506068,-0.0010741199,0.9794361,0.4866324,0.3943653712223443,0.4444444444444444,-1.6414847149208327,1041.8188913804265,-1.951165,-5.789607476563779e-17,-106.0,-0.46051473447459207,2025,-1.0
0.9999998566960377,1.4311663792422231,0.042559851426086946,864.0253539275401,0.03249368757012996,0.42879796,-51.30394088669951,880,2.9649951,0.006729532,0.3900382440806922,-101.5,1.0,0.6557209760474466,-0.0016847962,0.9826552,0.48124844,0.3983508461023533,0.6666666666666666,-1.719185092407061,1034.4325249879755,-1.5873594,-5.77534735962643e-17,-110.0,-0.4610325926733765,2030,-1.0
0.9999999812508117,0.3536694759565208,0.042731401512986156,40039.16030290448,0.032101673054093074,0.42357028,-92.63853028798411,900,2.3818808,0.0038584652,0.0144609736371214,-150.65,1.0,0.654134115767384,-0.0025556507,0.98426425,0.5197458,0.014275425555655419,0.6666666666666666,-8.928113121218008,43275.84679467667,-1.8209224,-2.8224140447273095e-17,-1083.0,-0.4615335920957762,2014,-1.0
0.999999873544741,2.1448769572819018,0.04226998260345328,876.7007278345845,0.03352336916629724,0.42342678,-51.6950146627566,920,2.4720955,0.0002468809,0.3115004663181433,-102.3,1.0,0.6536538288811853,-0.00023771786,0.9831828,0.48310226,0.33524450424508456,0.4444444444444444,-1.5715109446846518,1012.2744660337144,-1.752061,2.7782707165595315e-17,-109.0,-0.4619842408608883,2046,-1.0
0.9999998767434267,2.0782921813906845,0.03570504875893759,884.4461372989394,0.03325135801422061,0.42292568,-51.954302382109866,940,2.7482011,0.002380356,0.2970300010641732,-102.85,1.0,0.651977423772515,-0.001053511,0.982215,0.47991863,0.4142772206541414,0.4444444444444444,-1.5293463371539437,990.3785401504551,-2.0009997,-1.0708227908878516e-16,-108.0,-0.46238262908941175,2057,-1.0
0.9999998579079877,1.753530741528596,0.036573329401567274,870.9830369688385,0.03293059267914401,0.42080235,-51.505888125613346,960,2.6158433,0.003278228,0.41688253513929385,-101.9,1.0,0.6499100619559587,-0.001275984,0.9810741,0.50571275,0.43538396165195503,0.4444444444444444,-1.726396923166501,942.7428061668451,-1.5812237,1.3597235865870415e-16,-110.0,-0.4627192889110392,2038,-1.0
0.9999998520360299,1.4967260378134077,0.039640981323128086,835.577471,0.031712091162934435,0.40767384,-50.523,980,2.5514205,0.00027229797,0.44918116925080565,-100.0,1.0,0.6503787088275724,-0.00020941347,0.9801518,0.54766893,0.45915550899009683,0.2962962962962963,-1.7152519050848132,857.2469783355217,-1.5923393,-1.2434497875801754e-17,-105.0,-0.4631089386423429,2000,-1.0
0.9999998505487289,1.4803419323247573,0.04260511981948409,825.0706978348697,0.03155766488175227,0.41870984,-50.201308505284345,1000,2.9727428,0.0055460404,0.4610467346594582,-99.35,1.0,0.6494752716655767,-0.0025211265,0.98059034,0.53949744,0.4709104360221499,0.2962962962962963,-1.7320844276332485,820.2567559721269,-1.5319341,1.0370276465547512e-16,-104.0,-0.46360459417448285,1987,-1.0
0.9999998555986167,1.607508655635901,0.031116791540488065,900.0267848553854,0.034087649462339865,0.41767937,-52.269956458635704,1020,2.4112957,0.005667828,0.4409436993803727,-103.35,1.0,0.6476514591829496,-0.0022699723,0.9793427,0.49331123,0.4522529857411417,0.2962962962962963,-1.7792109113254004,936.8256824506693,-1.7160106,-1.2718955598995504e-16,-112.0,-0.4749456137695788,2067,-1.0
0.999999851100236,1.5501446955985716,0.038133484146258084,874.5653179978599,0.03417842566672892,0.41362268,-51.65819070904646,1040,2.7103853,0.0012262203,0.46791953344747417,-102.25,1.0,0.6475570611596144,-0.00056346593,0.97924286,0.53437597,0.4730441460522199,0.19753086419753085,-1.7453437992895289,873.4964767825296,-1.4285421,1.3898146420735455e-17,-107.0,-0.464392630803629,2045,-1.0
0.9999998498726214,1.676742332222971,0.040509197183526476,842.2718243652415,0.03334212390627813,0.41519186,-50.655189620758485,1060,2.5900922,0.009707011,0.48023254865040677,-100.2,1.0,0.6467973130069966,-0.0030922433,0.97803867,0.59021044,0.4871100595163016,0.2962962962962963,-1.8524090910523312,794.2968186323876,-1.4631225,-5.672995894292217e-17,-109.0,-0.46469567143891727,2004,-1.0
0.9999998514411709,1.3914234371700518,0.03732445007231264,865.5224017875563,0.033417627159419136,0.45361075,-51.3343180699163,1080,2.8457518,0.010197054,0.47788965587382626,-101.55,1.0,0.6455025328210343,-0.0035504005,0.98057866,0.6131066,0.48871236066452817,0.4444444444444444,-1.893757475796672,817.8238697562094,-1.7898741,1.749243564155835e-17,-113.0,-0.4651239638556574,2031,-1.0
0.9999998547495125,1.439393829341105,0.029436851929921078,917.3609358760101,0.035294134888467374,0.4480501,-52.820095693779905,1100,2.742293,0.0013392771,0.466439552003468,-104.5,1.0,0.6439342332408732,-0.0004104331,0.98416245,0.6291864,0.4786966596385558,0.2962962962962963,-1.8021968581227146,889.802306130085,-1.4957038,6.45947941600091e-17,-113.0,-0.4654694789696551,2090,-1.0
0.9999998557138831,1.4609021369529935,0.022014361345320282,942.0440320602345,0.03671528101360279,0.4770855,-53.50401511572981,1120,2.8195198,0.005602862,0.46792533181622553,-105.85,1.0,0.643899115786581,-0.0024395366,0.9861819,0.6102012,0.4805913491478342,0.2962962962962963,-1.7815149234151058,910.3446603004511,-1.4478741,2.685093002400001e-17,-114.0,-0.4673200273668202,2117,-1.0
0.9999998536210147,1.4028268757248155,0.02218236033308301,938.1806132986208,0.036617211631049015,0.4660713,-53.233000475511176,1140,3.1707988,0.013420156,0.48293862819843303,-105.15,1.0,0.644178320874181,-0.008738734,0.9859685,0.649657,0.49336989469026915,0.4444444444444444,-1.8680968900849166,873.3842014463313,-1.7109699,1.7569292562779463e-16,-117.0,-0.49617964758424676,2103,-1.0
0.9999999867551678,0.38912499297589703,0.041414322740714014,87011.06021266487,0.03059082501468179,0.42960754,-145.37876467585502,1160,2.9686449,0.0067987945,0.006583831654434769,-197.85,1.0,0.6435881467502316,-0.0022511352,0.98823786,0.7401981,0.0003443632261465046,0.6666666666666666,-6.246748118480201,97594.61007065691,-1.2458864,-7.254137169577337e-17,-1096.0,-0.4658104459389994,1959,-1.0
0.9999999889199838,0.6324010910984633,0.03486385459326035,115400.91476845014,0.03017708781060553,0.4305634,-182.94663212435233,1180,2.7018929,0.0068847383,0.00027882895886599535,-246.35,1.0,0.642691259528716,-0.0060289344,0.99151176,0.695847,0.0019493986493995807,1.0,-4.898773823092057,134372.55672801024,-1.4683962,7.363137158135753e-18,-1091.0,-0.4663150665965741,1930,-1.0
0.999999990200306,0.6502185793576104,0.03561398633491653,143135.3118581775,0.029845291274401164,0.41698864,-223.93103448275863,1200,2.8172526,0.0021044007,0.0019477369919673748,-295.5,1.0,0.6415127036005256,-0.0014579445,0.9935936,0.612947,0.003621544290885348,1.0,-4.225118305874054,174053.94324179963,-1.4266613,8.167157882300002e-17,-1090.0,-0.46680514939767054,1914,-1.0
0.9999999066039288,2.5608020076585665,0.04097562508349205,821.2600116624184,0.0318673211181167,0.41894206,-50.096318709026725,1220,2.5008502,0.00048159077,0.14580211074105476,-99.15,1.0,0.641547987255017,-0.0004441175,0.99555045,0.5988348,0.22825520181829628,0.6666666666666666,-1.3619220529545413,648.4900884530541,-1.5217335,-5.195597412264979e-17,-103.0,-0.4672739443075528,1983,-1.0
0.9999999866239231,0.6635099836063344,0.03581672481536647,88867.02853892092,0.03780211671891028,0.40371463,-147.92369883779688,1240,2.6808844,0.0025533657,0.0059592807167232476,-198.85,1.0,0.6409770287164823,-0.0021543629,0.9959223,0.59267926,0.009737639682404486,0.6666666666666666,-6.166750241653376,98216.49731937016,-1.6777451,2.872330412370289e-17,-1097.0,-4.499445851136984,1979,-1.0
0.9999999815440378,0.7235572185011536,0.04452545954847312,45484.880824905806,0.03195035588132647,0.44656807,-96.92682926829268,1260,2.737207,0.0003049501,0.017639911355922355,-148.35,1.0,0.640168108179422,-0.00056305475,1.0014126,0.5805381,0.025343420210024892,0.4444444444444444,-8.495233991794262,47255.612885995004,-1.4811447,2.888385104715855e-17,-1092.0,-0.46810343645165514,1968,-1.0
0.9999999814709123,0.7375768439377848,0.03690789575910096,46595.65461261729,0.03190188796308679,0.44954276,-98.46952141057935,1280,2.93977,0.00088217703,0.01963314880349709,-149.2,1.0,0.6373858327980098,-0.00034635063,1.004872,0.55475265,0.02088378865801166,0.2962962962962963,-8.521144872487119,48426.17844960862,-1.664885,5.727296610660757e-17,-1095.0,-0.5323776307090217,1985,-1.0
0.9999998952972831,3.0792923127937133,0.03872653626391541,830.8152735538612,0.03203996224994718,0.4236962,-50.375626880641924,1300,2.635754,0.0031022546,0.3165601111332239,-99.7,1.0,0.6383141780018728,-0.0016087086,1.0029616,0.518886,0.3123412601749316,0.2962962962962963,-1.561208827387105,589.3863815854564,-1.9513526,7.483148169991026e-17,-104.0,-0.4736785238740728,1994,-1.0
0.9999999816120702,0.7308732685824103,0.03814080773032227,43965.692905784024,0.030017237760789562,0.4517904,-94.87255909558068,1320,2.931896,0.009496617,0.017608206860991293,-147.25,1.0,0.6372402789956976,-0.004230165,1.004095,0.5334405,0.03939813076858756,0.4444444444444444,-8.452947385824174,45207.51779723813,-1.4964461,-7.302597489826312e-17,-1088.0,-0.47555507634909255,1946,-1.0
0.9999999865714454,0.46952590790536153,0.03262010744348519,81884.90099566075,0.030921192217564158,0.43535262,-139.48307692307694,1340,2.9219673,0.0039638393,0.026438702877483955,-197.4,1.0,0.6371298154267551,-0.001115086,1.0074692,0.57375115,0.02403519020803535,0.4444444444444444,-6.29281727243244,88731.85422789647,-1.9077497,2.9150471210670777e-17,-1090.0,-0.48067927829781126,1950,-1.0
0.9999998788448426,3.644139390921357,0.03416212391287695,818.814174829099,0.03190389474953286,0.43552795,-50.02171717171717,1360,2.778318,0.0016499334,0.4959827050306973,-99.0,1.0,0.6366317672185274,-0.0006970117,1.0115361,0.5282175,0.5203776135966265,0.4444444444444444,-1.806570036007767,417.5170798323417,-2.038372,2.153159805333637e-17,-102.0,-0.48551696499987046,1980,-1.0
0.9999998826722771,3.4359586343725095,0.033216164020757395,816.2707177047938,0.03126920019586415,0.4561764,-49.94587759231158,1380,2.8150828,0.0026009427,0.47771962824926617,-98.85,1.0,0.6362803949566783,-0.001262256,1.0148436,0.4858782,0.7404769389258221,0.4444444444444444,-1.7133865217284614,302.1477179285744,-2.12236,-2.5158316390089537e-17,-103.0,-0.49903923318350146,1977,-1.0
