_std_discrew,_std_obs,_mean_discrew,_Episode,ExplainedVarNew,ExplainedVarOld,_mean_act,KL,_mean_obs,_min_act,_max_discrew,_lr_multiplier,PolicyLoss,Beta,_std_adv,_min_obs,ValFuncLoss,_max_obs,_mean_adv,_MeanReward,_std_act,_min_adv,_max_act,_min_discrew,Steps,_max_adv,PolicyEntropy
8.612512313888663,0.05327710096961078,-1.108062568069363,220,0.5849467049027866,-0.007655794921588521,0.089363456,0.0013393108,0.006695945761333585,-2.2767043,-0.0050000000000000044,1.0,-0.0021281675,0.6666666666666666,0.9999985489670997,-0.6246733841532175,3.60298006829654,0.6457392194060001,-1.722266894737404e-17,-580.0,0.38187125,-18.016626731810472,2.5536304,-25.00000000000002,6601,0.1323701835942379,0.9178126
8.757717729057301,0.051519644128399704,-1.1178692589040224,240,0.6171567736498934,0.4119333200055425,0.06956116,0.0072628087,0.006062956289599963,-2.2547834,-0.0050000000000000044,1.0,-0.0034438986,1.0,0.9999981438988009,-0.6387558998877574,3.398779349917662,0.6464899975582781,8.731707966329956e-18,-575.45,0.38559356,-15.313864209663581,2.9177334,-25.00000000000002,6510,4.693466484425573,0.9193498
0.05254625302621361,0.05880964058719881,-0.517282191472344,260,-2.550839421953052,-6.526757442090432,0.062368933,0.0015833182,0.01361208347176147,-2.1759899,-0.0050000000000000044,1.0,-0.0009695613,1.0,0.9999953444002251,-0.6532580324903042,0.18684765229280378,0.6468925953418867,1.2707172621641136e-17,-335.5,0.39088187,-5.556209355518617,2.6102118,-0.8234832437662395,6710,9.235333912390887,0.924094
0.05278065109006432,0.06143020548161618,-0.5193313970827721,280,0.7151060576459564,0.22859880769716268,0.061171245,0.00050865585,0.016783808829975797,-2.3149922,-0.0050000000000000044,1.0,-0.00029166392,0.6666666666666666,0.9999874433668362,-0.663013253669995,0.015052558372914167,0.6461263949885608,2.1031307851416314e-18,-337.85,0.39067623,-7.03073684865184,2.528856,-0.8269871895255347,6757,6.3157301315398415,0.9250102
0.05289080493682502,0.06036619251914023,-0.5201484379620438,300,0.7762778079943452,0.603166783113134,0.058748603,0.0018990759,0.016609739412818344,-2.3286712,-0.0050000000000000044,1.0,-0.0010359331,0.6666666666666666,0.9999834781250636,-0.6701953538352327,0.011981143343185363,0.646086905602466,-1.2585258788370778e-17,-338.75,0.3932927,-10.578664367529127,2.3494697,-0.8287129923100175,6775,4.196709995450046,0.92120934
0.052987812907279684,0.06943011771293502,-0.5209771958631269,320,0.8626604010796204,0.7985853869317585,0.08369661,0.00069874,0.024034413773050295,-2.1555045,-0.0050000000000000044,1.0,-0.00030746256,0.4444444444444444,0.9999759827544933,-0.6775077717495457,0.007309169740360694,0.6449628749761714,-8.366708693083312e-18,-339.7,0.40274468,-4.351522987871857,2.4670565,-0.8304215802117251,6794,3.5302438105765512,0.92022157
0.05317447402865815,0.07189393612147761,-0.5223730354985892,340,0.8883674918445907,0.8462695515561964,0.07386495,0.00048303042,0.02708501468664835,-2.7427132,-0.0050000000000000044,1.0,-0.00035351238,0.2962962962962963,0.999973189699929,-0.6796356765578353,0.005954255116728522,0.6446399988306164,-8.32870606019165e-18,-341.25,0.39194548,-4.602657810408247,2.2594757,-0.8379017558100448,6825,3.7263991590228676,0.92221475
0.05299626410611727,0.07275647350933788,-0.5210963041502861,360,0.9182886646828763,0.8836958767520368,0.089932054,0.0072983275,0.02913482923443682,-2.5628476,-0.0050000000000000044,1.0,-0.0029747146,0.4444444444444444,0.9999697160212091,-0.6803599139517323,0.004330601588761607,0.6436830251616285,1.0453769836105637e-17,-339.85,0.41248876,-7.149679448793722,2.2900333,-0.8269871895255347,6797,3.94061535326051,0.9220331
0.053737795305325645,0.07015276666367028,-0.5271669530329681,380,0.9272679020519495,0.9040766666198411,0.062266383,0.0019672082,0.03075026565564271,-2.3264005,-0.0050000000000000044,1.0,-0.0008510168,0.4444444444444444,0.9999668527770673,-0.6807199069566687,0.003981135506692097,0.6436838859377367,-2.151297210346324e-17,-346.8,0.4051735,-3.9135843601440046,2.6619475,-0.8473645963099624,6936,4.077186471290124,0.9242145
0.05352392985402812,0.0772646031764234,-0.5255309705515023,400,0.9546929154449573,0.9280986739248351,0.09558411,0.00034266803,0.03872796393233994,-2.3286495,-0.0050000000000000044,1.0,-7.9894235e-05,0.2962962962962963,0.9999610799264681,-0.6816139803873005,0.0024272901478410848,0.6432606006044251,-1.8538584205945503e-17,-344.95,0.41259667,-5.779242262321733,2.609051,-0.8362685344410947,6899,4.271642118349072,0.92606115
0.053404661166345554,0.07770510900780135,-0.5246381289795342,420,0.9728730203079569,0.9589038257170945,0.094780594,0.0017063491,0.03865380212016139,-2.3786151,-0.0050000000000000044,1.0,-0.0007164857,0.2962962962962963,0.9999509649820123,-0.6798727672321683,0.0014491754655720486,0.6431249526746063,-1.032915737403838e-17,-343.95,0.41865712,-4.2844136423626855,2.576126,-0.8312694723106665,6879,4.532478284210877,0.92723894
0.05408855822354595,0.08176701501030126,-0.5303309058038764,440,0.9707243755096522,0.96323805417378,0.09338886,0.0009462113,0.04376778124361926,-2.116772,-0.0050000000000000044,1.0,-0.0004908221,0.19753086419753085,0.9999450656602332,-0.6777941018810307,0.0016740867574925188,0.6434697760669961,3.141752219164613e-17,-350.55,0.42580974,-5.589224256578611,2.6172497,-0.8419138894705009,7011,4.0429729083196655,0.92497456
0.054078955529834626,0.08184952749108104,-0.5303488755239252,460,0.9797318675755492,0.9758441137515385,0.10228092,0.004142331,0.04344855567532401,-2.663321,-0.0050000000000000044,1.0,-0.0021911357,0.19753086419753085,0.9999322086287641,-0.674552543184607,0.0010960806496244642,0.6427609519650294,-1.2159887092300631e-17,-350.6,0.41428012,-4.134865371491397,2.706283,-0.8387122470309946,7012,4.103210902954469,0.9252486
0.05447505880541271,0.08008173051438068,-0.5337362233350528,480,0.9733480365311225,0.9708866502604816,0.07212778,0.005105968,0.04594905532721489,-2.748308,-0.0050000000000000044,1.0,-0.0015174318,0.19753086419753085,0.9999365203905424,-0.6712265211192269,0.001526292418113296,0.6430412171128084,-1.9035972898254235e-17,-354.6,0.4180747,-5.665297479546013,2.7965024,-0.846597584231118,7092,4.036135764399659,0.92674273
0.05498048751840784,0.08977330213381206,-0.5380895671965931,500,0.9820497344276701,0.9778586813024936,0.07850569,0.0018613873,0.05302566757613883,-2.242156,-0.0050000000000000044,1.0,-0.00088224787,0.19753086419753085,0.9999304218463899,-0.6686177640345086,0.0010321789906413378,0.6435110454372526,-1.9748269476378548e-18,-359.8,0.4435421,-4.146412166542904,2.6282885,-0.846597584231118,7196,3.907586956498928,0.9289669
0.054971096912499205,0.08887650646601317,-0.5380067080462456,520,0.986406872321851,0.9787810598222546,0.095085986,0.0033465936,0.05592409922493033,-2.5034938,-0.0050000000000000044,1.0,-0.0007641671,0.19753086419753085,0.999928972557701,-0.6631378969231263,0.0007511226407021954,0.6434556746325087,1.1852255809175983e-17,-359.7,0.45837957,-4.379107323376049,2.823913,-0.846597584231118,7194,3.951237380986962,0.93254393
0.05462481127484971,0.09095280363366787,-0.535002856423455,540,0.9901142809848513,0.987918872338178,0.11663455,0.0031598955,0.057177799193702375,-2.515675,-0.0050000000000000044,1.0,-0.00095938204,0.19753086419753085,0.9999085236222098,-0.6582301114547318,0.0005574788657954596,0.6433518683810141,-1.7958114635891327e-17,-356.1,0.4834585,-5.19743214550286,2.513784,-0.845051977708763,7122,4.642627770658756,0.936092
0.05502039161377686,0.09290340209661796,-0.5385920144846797,560,0.99244310493576,0.9904780270712101,0.11772046,0.0011064623,0.058736615436853046,-2.4282937,-0.0050000000000000044,1.0,-0.00069983705,0.1316872427983539,0.9998983929836026,-0.6532249413611321,0.00042481313838915356,0.6433546451902062,1.1827594436289642e-17,-360.45,0.48225665,-6.961859161042382,2.708137,-0.8434907984230327,7209,4.411872060596261,0.9369337
0.05552651887150223,0.09522192282989837,-0.5428684771652111,580,0.9927801401483447,0.9899660428378907,0.14642292,0.0030499278,0.0672682491314248,-2.4824038,-0.0050000000000000044,1.0,-0.001264456,0.1316872427983539,0.9999010862845962,-0.6478847972112121,0.00040720424649347097,0.7918517031878817,-7.773990544421227e-18,-365.6,0.4979859,-6.045444303957191,2.3772964,-0.8639852095391397,7312,4.901744209792103,0.9347991
0.05464526476539323,0.08920492214454728,-0.5352395889664535,600,0.9942807634906023,0.9934284365682319,0.123722,0.008011296,0.056425889320346284,-2.5273402,-0.0050000000000000044,1.0,-0.0037971167,0.19753086419753085,0.9998747369526578,-0.6422654178731347,0.00031574642167951606,0.6447743924127871,3.189866378272055e-17,-356.4,0.48434588,-2.548150151160385,2.768739,-0.8473645963099624,7128,3.846890869275233,0.93178505
0.05418771316344852,0.08712407887615163,-0.5312144413171704,620,0.9948600615652207,0.9932017977580083,0.12829018,0.0013905489,0.04946608409668022,-2.6153677,-0.0050000000000000044,1.0,-0.00039294778,0.1316872427983539,0.9998773091845577,-0.6383496571015493,0.00027852508716689963,0.6451589436603968,-2.0208837763370312e-17,-351.6,0.49567813,-2.6373409830320482,2.4414682,-0.8379017558100448,7032,3.3786744574261625,0.931568
0.0543309507362648,0.08972239381416147,-0.5325104459426557,640,0.9957004286566777,0.9952491295091465,0.17158492,0.0060341866,0.05665665986204085,-2.5348406,-0.0050000000000000044,1.0,-0.0013792897,0.19753086419753085,0.9998563374372302,-0.635184411648991,0.0002339575800098793,0.6455038976678503,-1.6096111811074052e-17,-353.15,0.5295394,-3.8523210359824303,2.5140588,-0.8395186857958395,7063,3.5839441353360124,0.9319495
0.05431983945704664,0.08520871211780562,-0.5324577995464925,660,0.9956344610514634,0.9948351163370851,0.11469586,0.0096982615,0.046637839721541056,-2.5612876,-0.0050000000000000044,1.0,-0.0026642515,0.2962962962962963,0.999858616889272,-0.6315539621414907,0.00023723143078328,0.6454764780125594,-1.0061494417446902e-17,-353.1,0.50190467,-7.712294617910474,2.7590575,-0.8379017558100448,7062,3.424239182657399,0.93278146
0.053917435544988006,0.08507802066977249,-0.5289479320716792,680,0.9957208272805106,0.9958502329021836,0.1427612,0.0035562979,0.04652091452182254,-2.350686,-0.0050000000000000044,1.0,-0.0009287286,0.2962962962962963,0.9998478802390642,-0.6290668659680556,0.00024148674563921176,0.6459381037972006,-1.7307961753720738e-17,-348.95,0.51324624,-7.29475370745013,2.4065378,-0.8354457632573816,6979,3.7961269521118095,0.93098474
0.053785207441588594,0.08411559775169962,-0.5279016474170655,700,0.9973023119032035,0.9961471718374914,0.13785255,0.0005202612,0.04612700090249252,-2.4886205,-0.0050000000000000044,1.0,-0.00034159078,0.19753086419753085,0.9998403701490339,-0.6267200776013101,0.00014575905663755828,0.6461479884198513,4.086514655701511e-18,-347.75,0.497421,-2.851305858853903,2.8211465,-0.8312694723106665,6955,3.7262563485469014,0.9343692
0.05385032619830967,0.08308250911213086,-0.5284577857117593,720,0.9976953604727388,0.9973247300981621,0.12980661,0.002338494,0.04825504178597927,-2.852427,-0.0050000000000000044,1.0,-0.0008669805,0.19753086419753085,0.9998119564677528,-0.6247189795007423,0.00012511331548926088,0.646205900077535,6.118335841791907e-18,-348.4,0.5066123,-3.6185430985358216,2.4350295,-0.8312694723106665,6968,4.224974552717065,0.9358355
0.0538888403820746,0.08143334586965845,-0.5287626337437362,740,0.996197196587974,0.9918888072940043,0.08741568,5.6974914e-05,0.04110081001406368,-2.7985725,-0.0050000000000000044,1.0,-8.114231e-05,0.1316872427983539,0.9998842197765467,-0.6229918884819813,0.00020677243246088745,0.6462855138215243,-2.0373985254769898e-18,-348.75,0.48800898,-13.471900181141276,2.536153,-0.8337877965277458,6975,2.9692665256829027,0.933977
0.05381143766330638,0.08097057393131805,-0.5281175645792169,760,0.9975471020198722,0.9971102922610534,0.10289305,0.0075796954,0.042218182360681325,-2.6079519,-0.0050000000000000044,1.0,-0.002961633,0.19753086419753085,0.999813366348045,-0.6216770620793534,0.0001319995153129872,0.6461629895642889,-2.960594732333751e-17,-348.0,0.49762243,-4.694011274888782,2.4142976,-0.8329525593243676,6960,4.287045335629243,0.9317848
0.053389941303596804,0.08265919704694866,-0.524404795143685,780,0.9967551903442651,0.9961086848320202,0.1458683,0.009137882,0.04078054900842919,-2.6753793,-0.0050000000000000044,1.0,-0.0020616832,0.2962962962962963,0.9998358791800023,-0.6203751194335572,0.0001875607592572501,0.6463415795157716,0.0,-343.65,0.5106169,-11.792676520765635,2.58122,-0.8403210923668604,6873,3.3711200435727284,0.92863214
0.05369034682810335,0.08449938289894358,-0.5270193892079275,800,0.9972409922704566,0.9972940312624232,0.1785275,0.00018037624,0.040876231903812,-3.1184068,-0.0050000000000000044,1.0,-0.00015983934,0.19753086419753085,0.9998091974956762,-0.6190433727079816,0.00016120988328150037,0.6461899066401795,4.098890889876551e-18,-346.7,0.52197134,-11.87365567862432,2.4610538,-0.8312694723106665,6934,4.006198397329144,0.92516327
0.05362770542712922,0.0851697035076135,-0.5265348324496758,820,0.9972093854505799,0.9958837679258278,0.2167902,0.0071397955,0.043825406712080996,-2.5949903,-0.0050000000000000044,1.0,-0.0019129778,0.2962962962962963,0.9998387607093677,-0.6174153712359622,0.00018336322562406788,0.6464538448138422,-8.210807288864367e-18,-346.15,0.5365036,-10.475505248184556,2.553564,-0.8295694273484674,6923,3.1776869973400728,0.9232936
0.052954980338734116,0.07959451501071133,-0.5208519088455121,840,0.996650570976669,0.9944259885876215,0.13849562,0.002871497,0.02997857634508577,-2.427425,-0.0050000000000000044,1.0,-0.0009236041,0.2962962962962963,0.9998574388002468,-0.6159352595703983,0.0002117229507613853,0.6468515736952933,-4.184586194111308e-18,-339.6,0.49570245,-10.410850327208669,2.546496,-0.8269871895255347,6792,6.014480131994886,0.92059994
0.05305940055976211,0.08086444126449502,-0.5216218277488259,860,0.997372772242056,0.9970982985484693,0.17868501,0.008501392,0.03717092681174777,-3.175201,-0.0050000000000000044,1.0,-0.0030413647,0.4444444444444444,0.9998030690422864,-0.6154364519747628,0.00016020990214701751,0.6465720079390761,-4.1741385563818484e-18,-340.45,0.5305867,-12.544803830455704,2.8955312,-0.8312694723106665,6809,4.519007381288148,0.9180313
0.05271212283939872,0.08219707225880912,-0.5188297481949236,880,0.9983236011239868,0.9978023487270442,0.21015297,2.8027684e-05,0.0321797783663842,-2.4224958,-0.0050000000000000044,1.0,-0.00016726945,0.2962962962962963,0.9997802038271537,-0.6146453108273595,0.000106549267687173,0.6467097319577966,-6.319680424785949e-18,-337.3,0.51331496,-3.0329736593393024,2.6925492,-0.8234832437662395,6746,8.671015442536982,0.91565174
0.052869629149180884,0.08194374788683237,-0.5201479216706332,900,0.9980104489910073,0.9959867485064743,0.23651719,0.008919139,0.03675501167714709,-2.6969419,-0.0050000000000000044,1.0,-0.005710995,0.4444444444444444,0.9998425077310188,-0.6265644546730558,0.00010545973919016842,0.6464793205120342,8.913242700650607e-18,-338.8,0.5458725,-5.212044212587042,2.6061966,-0.827852253577907,6776,25.129231218225843,0.91333675
0.052643953914755834,0.0797741513366525,-0.5182221251557931,920,0.9972456595066649,0.997182610090652,0.16259782,0.0011491852,0.030141106996948882,-2.6534836,-0.0050000000000000044,1.0,-0.00057254796,0.2962962962962963,0.9998069370478326,-0.6128775018637488,0.00014621045094028628,0.6466372265361028,-8.443763942484851e-18,-336.6,0.5341049,-14.705429809740078,2.6654365,-0.827852253577907,6732,4.0039375240831765,0.91057533
0.052439035741929804,0.07939030779321164,-0.5165006725001388,940,0.998464968806836,0.9965270563749506,0.1652666,0.0007054858,0.027620641869613213,-3.3189406,-0.0050000000000000044,1.0,-0.0003130717,0.19753086419753085,0.9998084317919788,-0.6123310300618128,8.06693620937529e-05,0.6464428384835839,-8.49296561494218e-18,-334.65,0.53905416,-13.897393387178662,2.5349922,-0.8269871895255347,6693,3.978117134324292,0.90536886
0.05276567778372565,0.07855165419635637,-0.5191303500649233,960,0.997234748250541,0.996101187561072,0.11097859,0.005760785,0.022110751311347328,-2.779484,-0.0050000000000000044,1.0,-0.0044641877,0.19753086419753085,0.9998026688367575,-0.611944492859762,0.0001471639285012476,0.6464418352909258,8.418752793366117e-18,-337.6,0.5315341,-15.092363888991695,2.3791735,-0.8321131249491132,6752,5.500514962047668,0.90203583
0.05208634175051319,0.076472074496058,-0.5135994908995246,980,0.9980218405030851,0.9973123295113273,0.1468778,0.003554361,0.02011489623558396,-2.7771058,-0.0050000000000000044,1.0,-0.0011132038,0.19753086419753085,0.9997854301332662,-0.6117189283943945,0.00011837776573778355,0.6461580877304776,3.4305020435007855e-17,-331.4,0.48978013,-15.668499230196703,2.6808743,-0.8208087925968465,6628,7.728489824668707,0.901734
0.05189419723568951,0.0776190720459266,-0.5120981963849867,1000,0.9988059797830289,0.998054591407155,0.19406925,0.0045721442,0.024591718977652523,-2.8222818,-0.0050000000000000044,1.0,-0.0012541884,0.19753086419753085,0.9997563724563219,-0.6117553855385215,6.677730910383931e-05,0.645814349991225,-2.585750668421896e-17,-329.75,0.5427007,-3.765846673248092,2.7282906,-0.8134771469394084,6595,10.975783934582031,0.902781
0.05220619108902669,0.07530871146001603,-0.5144054898629,1020,0.9963224352617419,0.9973451272185501,0.09891193,0.012042265,0.01617789703937784,-3.0410686,-0.0050000000000000044,1.0,-0.003662635,0.2962962962962963,0.9997350431366213,-0.6116984293592179,0.00023588086441673803,0.6456131168799378,4.277157175380588e-18,-332.25,0.5367813,-6.96976791103517,2.2612288,-0.827852253577907,6645,4.863227535858666,0.9011961
0.05179005350127915,0.0774379818733953,-0.5112067273670785,1040,0.9985995961993837,0.99156109920455,0.1954324,0.00944514,0.020684161034951132,-2.8433337,-0.0050000000000000044,1.0,-0.0030794307,0.4444444444444444,0.9998850670344864,-0.6330853346798108,0.00011718551855586826,0.645213100478578,-1.080673362372776e-18,-328.75,0.5470923,-2.8412586483709257,2.9038973,-0.817179718717511,6575,20.16324672379295,0.9024704
0.05202256932366699,0.07628516860992766,-0.513028354931195,1060,0.9975760983393814,0.9981411516657945,0.13535556,0.0052456255,0.01749830098780353,-3.2282124,-0.0050000000000000044,1.0,-0.004855406,0.4444444444444444,0.9997232221859143,-0.611807814046979,0.00014283933734473913,0.6450577053360045,-1.2889664140772793e-17,-330.75,0.558958,-7.08515913548008,2.5694053,-0.8261177784176229,6615,5.582724008411779,0.9025533
0.052197895225220226,0.0765873801513348,-0.5142136319783189,1080,0.9978404171682449,0.9967298244443137,0.12888509,0.005558407,0.013254815576851566,-2.8555403,-0.0050000000000000044,1.0,-0.0016005419,0.4444444444444444,0.9997949690366368,-0.6118755729411062,0.0001197199648533398,0.644621499329444,-2.140188963132832e-18,-332.0,0.5474809,-9.250872114842243,2.6069324,-0.8295694273484674,6640,4.821334072090294,0.90220803
0.0516772795592956,0.07698120172928483,-0.51029931217808,1100,0.9988037722687276,0.9976951620778717,0.18273209,0.00010432491,0.01663390259831989,-2.842191,-0.0050000000000000044,1.0,-0.00013714621,0.2962962962962963,0.999719153646704,-0.6330789356610668,6.210106705073667e-05,0.6441143951691355,-1.7343529782092454e-17,-327.75,0.54112,-2.969386672492038,2.362806,-0.8144097612047114,6555,11.748433248900964,0.9025105
0.05176838435335149,0.07795118421330842,-0.510810010239561,1120,0.9969406193195318,0.9959736058110034,0.19793594,0.012150445,0.018232897605192495,-2.8397334,-0.0050000000000000044,1.0,-0.005005708,0.4444444444444444,0.9997635654695807,-0.6504008692604385,0.00017198013987124684,0.6440725897998238,8.658555805149735e-18,-328.25,0.5681518,-17.01097770070164,3.0127833,-0.8337877965277458,6565,8.648344657778399,0.9021797
0.051497327590649164,0.07806998281435547,-0.5088448242796852,1140,0.999143952096496,0.9960604901292399,0.20146479,0.00061422854,0.012049107622110665,-2.7015064,-0.0050000000000000044,1.0,-0.00028867708,0.2962962962962963,0.9998340711936297,-0.6833431849833678,4.5556955018089196e-05,0.6436930041453384,5.446441328837193e-18,-326.15,0.5376299,-1.8990486552267787,2.5747514,-0.8106510908009997,6523,17.90621462635464,0.9015794
8.784868739490733,0.07608227954311027,-1.1201120542591907,1160,0.8696699697970103,0.12975503448946912,0.23632875,0.0027349824,0.014275134044073861,-2.6146865,-0.0050000000000000044,1.0,-0.00047825184,0.2962962962962963,0.9999983092543379,-0.7338117875815119,1.15011873193287,0.6435302255215402,-8.751873573642497e-18,-574.7,0.54493773,-12.824017817920664,2.8230267,-25.00000000000002,6495,0.19464937405152036,0.90158963
0.05132467122932169,0.07528249829222546,-0.5074706850237913,1180,-0.687549383713369,-7.7476783365288036,0.18270893,0.0018489994,0.01228247146705927,-2.7648206,-0.0050000000000000044,1.0,-0.00052910205,0.2962962962962963,0.9999960802354243,-0.6754706552841794,0.09313679764852056,0.6436287929037781,-2.626370808292377e-17,-324.65,0.5244477,-2.624462030600599,2.6286838,-0.8096995887447234,6493,19.755240357354094,0.9022221
0.051265182130613964,0.07617178187068412,-0.5068999632182984,1200,0.8880656565163051,0.5084067544300199,0.2242868,0.008260422,0.015708647987568245,-2.8895745,-0.0050000000000000044,1.0,-0.0030438483,0.4444444444444444,0.9999847946748596,-0.6887866643078586,0.005757022692494305,0.643401623060337,-1.75442650804963e-17,-324.0,0.5633463,-3.6153730702676876,2.6281967,-0.8134771469394084,6480,10.571410332735738,0.9067804
0.05143051152730589,0.07757168275805934,-0.5082993323090034,1220,0.9194466986763441,0.8557805810052534,0.26050693,0.00062990095,0.021561390283093996,-3.4133368,-0.0050000000000000044,1.0,-0.00029582897,0.2962962962962963,0.9999741968222786,-0.6759868214449101,0.00415885564453253,0.6431895310349525,5.4564793100913854e-18,-325.55,0.59860444,-4.764772065798017,2.7114646,-0.8134771469394084,6511,7.719653099429746,0.90711397
8.812213500264527,0.07857320130580772,-1.1396494730118363,1240,0.8683772015959099,0.2639447934294833,0.24848227,0.001828004,0.020481504900658584,-2.8643432,-0.0050000000000000044,1.0,-0.0005274454,0.2962962962962963,0.9999985321964833,-0.7322196029110123,1.1618819815791273,0.6430036658587595,-8.68899707441272e-18,-577.05,0.6207283,-17.39585395946614,2.747064,-25.00000000000002,6542,3.904519859513619,0.9036136
0.05163618974015733,0.07928613376208139,-0.5100144974697194,1260,-0.8059254923846149,0.03986474642472637,0.23918256,0.0012428524,0.021579649309611502,-2.7644138,-0.0050000000000000044,1.0,-0.000282732,0.19753086419753085,0.9999887201729599,-0.6422900038795925,0.10302489685815669,0.6427143933688532,-3.037898396897664e-17,-327.45,0.5914057,-1.490178927182385,2.6646771,-0.8144097612047114,6549,9.737709887252512,0.9007294
0.05174754087095729,0.08018596820849767,-0.5108842912286883,1280,0.9457148496368395,0.723810131957396,0.28324404,0.0015110711,0.024377408411056577,-3.1317873,-0.0050000000000000044,1.0,-0.00031963078,0.19753086419753085,0.9999804530264236,-0.6454966805918081,0.00281623964856183,0.6427735882327218,-8.654600922778321e-18,-328.4,0.630301,-4.380825287743784,2.6366413,-0.8134771469394084,6568,12.7156508777847,0.8968719
0.051729601950011986,0.08062089824829011,-0.5107105759958023,1300,0.9549070755142106,0.9314866964867226,0.33342016,0.007694091,0.028066835010990655,-2.9922218,-0.0050000000000000044,1.0,-0.001967752,0.2962962962962963,0.9999635304705199,-0.6294750838488925,0.002333914547449946,0.6428883066844926,-4.3299374513107875e-18,-328.2,0.67120117,-6.462896949725871,2.749754,-0.8153377123986879,6564,9.838026315428268,0.8919315
