Steps,_min_act,_mean_adv,_min_obs,_Episode,KL,ExplainedVarNew,_MeanReward,ValFuncLoss,_std_act,_max_adv,_min_discrew,_std_discrew,_min_adv,_max_obs,Beta,_std_adv,PolicyLoss,_mean_discrew,PolicyEntropy,_max_discrew,_mean_act,_std_obs,_mean_obs,_lr_multiplier,_max_act,ExplainedVarOld
2476,-1.7751155,-1.1048422991423206e-16,-1.3804782538301668,20,0.0007543813,0.9389773820906109,-123.8,0.001093130939971397,0.41956756,2.69753971274405,-0.5116844585564646,0.01784155107824831,-1.0423775132793485,3.54424540750881,0.6666666666666666,0.9999998015870202,-0.0016316918,-0.2573443103422135,0.9226236,-0.0050000000000000044,0.3354051,0.24237819187199183,0.20041451593037252,1.0,2.7163634,-1.1539275034223082
3018,-2.2111025,-2.4014366814953685e-16,-1.1613430908141258,40,0.0028919512,0.9702723790320358,-150.9,0.0007927583735562219,0.44664496,2.864575271474943,-0.5734953929016984,0.023569562828428616,-0.9624716289844469,1.5517851645505065,0.6666666666666666,0.9999998017621039,-0.0026066648,-0.30117736165649495,0.9271554,-0.0050000000000000044,0.21282159,0.1340637978687807,0.07792967905783228,1.0,2.4808705,0.8905259463020344
3460,-2.542799,-1.8071607152280006e-16,-0.7929798938258162,60,0.001095638,0.9724259551147235,-173.0,0.0008706929272595932,0.43740496,3.0296265366986947,-0.6456946466151516,0.028215796776644483,-0.8820412355565245,1.4467983691842974,0.4444444444444444,0.9999997988396498,-0.0009721755,-0.33437641869914325,0.9311424,-0.0050000000000000044,0.13671312,0.10795216360392024,0.06468789702562926,1.0,2.433045,0.9481351952987475
