_min_obs,_max_discrew,ExplainedVarNew,PolicyEntropy,_max_adv,_lr_multiplier,PolicyLoss,_Episode,_std_obs,Steps,_mean_obs,_std_act,_mean_act,ValFuncLoss,Beta,_min_act,_MeanReward,_min_adv,_min_discrew,_mean_discrew,_max_act,ExplainedVarOld,_max_obs,KL,_std_adv,_mean_adv,_std_discrew
-0.4618855580624678,-0.25222267071241633,0.9488630713512622,0.9284331,4.820837529530733,1.0,-0.0037354291,380,0.0501403665318093,2727,0.01677327415852756,0.39467502,0.09263727,2.8586968556809333,0.6666666666666666,-2.3755383,-136.35,-2.3041891202576843,-30.18568309192561,-14.159723137782244,2.3420846,0.6843737620402055,0.6723400722439788,0.0046958677,0.9999991770588011,7.295634983968759e-17,55.32212336039221
-5.006736704085062,-0.25770241010132483,0.9694751630394519,0.9316318,8.142436592927705,1.0,-0.007060622,400,0.10515842940199234,2783,0.007428102160249434,0.39147437,0.07331832,1.7782464634742177,1.0,-2.8550313,-139.15,-3.6719377914922338,-31.454750372738033,-14.632902233214354,2.534957,0.9363826620652,0.6731159191230242,0.012468418,0.999998675355606,3.0637847032415384e-17,57.70864828122128
-4.795899994299291,-0.18530211560214954,0.09896746075663054,0.93265206,0.44454209416202584,1.0,-0.0025290167,420,0.09352014191320338,2473,-0.004157212812414122,0.39110228,0.11109175,859.5791954668433,0.6666666666666666,-2.0641148,-173.6,-10.836395656341582,-185.30211560214954,-16.420674963893294,2.212008,0.011182946039298813,0.673131304404511,0.0013497306,0.9999998792924659,1.1492806077801862e-17,948.5743273153607
-4.6478359635209925,-0.15380708568217785,0.1003075921054013,0.9355763,0.3829282834768777,1.0,-0.018540872,440,0.07702636167539711,2389,0.005931961274013093,0.41148016,0.09691818,584.1979011913436,0.6666666666666666,-2.2199686,-169.4,-9.620008275655735,-153.80708568217784,-13.292214132259563,2.1314976,0.07682953889333932,0.6728446516733919,0.0052008918,0.9999998479364769,1.1896906417079953e-17,648.986991845796
-0.4623840157634374,-0.15640906488433431,0.6782387686517797,0.9372332,2.490608915757267,1.0,-0.0004918338,460,0.041694699532199474,2410,0.01209059465553444,0.39670163,0.09928628,9.39757468463735,0.6666666666666666,-2.421394,-120.5,-2.164104916240795,-15.618736872195113,-7.880083784667541,2.1774664,0.3839611884957055,0.6696172657568906,0.002744259,0.9999991532803642,8.992345826009567e-17,16.843289668194497
-0.46267262845114254,-0.15893176595813216,0.9643836513363709,0.9409735,3.2413181646131615,1.0,-0.0020686756,480,0.040690050823677784,2374,0.01266074028098217,0.37267673,0.0974711,0.6046302384932368,0.6666666666666666,-1.9940032,-118.7,-2.4741257321366863,-15.219455066061622,-7.905997714024443,2.2109213,0.6481713166606005,0.6685283397964964,0.0049603516,0.9999988871658466,-4.7888305695710204e-17,16.95786254792416
-0.47758589597746376,-0.16136473943275606,0.9823962658140067,0.9436145,3.394495371396841,1.0,-0.0017874406,500,0.04136357769689459,2324,0.011511286801159919,0.39550126,0.12382526,0.29910146402940146,0.6666666666666666,-2.0775487,-116.2,-2.166660613941736,-15.536541434330122,-7.886740285804433,2.4044693,0.96297325682055,0.668771680847473,0.0037727884,0.999996868535742,-3.0574128044754742e-18,16.91626690655099
-4.763286975756178,-0.1267128095023114,0.12204508469559261,0.94316316,0.3846092265079461,1.0,-0.00012788136,520,0.12331647648846618,2290,-0.002630897142225648,0.37600583,0.13575435,777.425342155704,0.4444444444444444,-2.0166376,-214.4,-6.39569421080807,-126.7128095023114,-15.805593917072091,2.3024313,0.11155281151792074,0.6659212574089363,0.00039095958,0.9999998649204406,-4.9644907302015735e-17,866.3527209625529
-0.4635131709830823,-0.12850041344799107,0.3425126672932768,0.94728875,3.30823661296572,1.0,-0.00062804855,540,0.04086080179861849,2270,0.013798856571918204,0.39789158,0.14460976,25.512266645695767,0.2962962962962963,-1.7753073,-113.5,-2.036814649687842,-12.034042466880551,-6.159000303604618,2.1431344,0.26965728070251826,0.666475448064329,0.0005617413,0.9999989193792915,-1.8467850841341812e-16,10.343877503199096
-0.46379394542302343,-0.13022595443891316,0.9632897139114369,0.9505343,3.704547239839004,1.0,-0.002321508,560,0.03999002639164901,2220,0.02032176298758412,0.39567998,0.16770333,0.4221043265024235,0.2962962962962963,-2.3991086,-111.0,-1.939543376267831,-11.772783478307513,-6.1265283643578305,2.3409815,0.2989307479830017,0.6650828857557238,0.0032870744,0.9999988960841495,4.800964430811488e-17,10.257227998356282
-0.4640675739549472,-0.1319103693815257,0.9808169401462565,0.9513378,3.2255674615791086,1.0,-0.004329227,580,0.038912295579095986,2195,0.016672224851021072,0.39324185,0.1446807,0.23269779113378058,0.4444444444444444,-2.3055634,-109.75,-2.813128731441443,-11.779397512576615,-6.147470236235397,2.2595026,0.9582378512414635,0.6633590953869161,0.010131561,0.999996389212239,9.711290238179046e-18,10.341352644826905
-0.46883218953208994,-0.13347354178917428,0.9961072099056272,0.9511763,2.8627769205017404,1.0,-0.0025145109,600,0.03703005087425977,2059,0.02142310488436844,0.40889612,0.20459591,0.043702551454381414,0.4444444444444444,-2.0087886,-102.95,-3.334701629833823,-11.237146903296699,-5.8959194857196335,2.3101552,0.9892847999715786,0.6623875728874595,0.00539638,0.9999932160066747,3.450911781253522e-17,9.582268036828825
-0.4651539407753416,-0.13498945214785948,0.9919668543913422,0.9480946,6.428902656948622,1.0,-0.0013466787,620,0.035808067094985935,2019,0.02995221801514531,0.41274875,0.22080027,0.0764809583620613,0.4444444444444444,-2.1288137,-100.95,-5.405086000667054,-10.968012025578176,-5.86567106723338,2.8716197,0.9880623820195021,0.6598255058033619,0.0023518205,0.9999923953380269,-7.038561027836554e-18,9.50781605401921
-0.46593121715912156,-0.13647119541429448,0.9967742692734999,0.94819814,6.231147800426281,1.0,-0.0046760435,640,0.03402147429988322,1995,0.02240738179031434,0.43074495,0.26704404,0.03372984652106224,0.6666666666666666,-1.8077624,-99.75,-5.521111586338607,-11.16943414318179,-5.870461558830302,2.2699332,0.9964119681834087,0.6582114666092845,0.008137719,0.999987782371411,-7.123235446216543e-18,9.535768941943076
-0.46678204818968977,-0.13791413064019523,0.99692952436474,0.94922125,7.553817402858783,1.0,-0.0015766614,660,0.033071618793342014,1963,0.030274477336542763,0.43679178,0.31293535,0.029993581493001183,0.6666666666666666,-1.693107,-98.15,-5.131921053055594,-10.957509807925133,-5.852289642109881,2.5321763,0.9965998207234356,0.6553729704399663,0.0025568593,0.999986987664456,0.0,9.495391882230528
-4.888027067153211,-0.09833998859367366,0.18121589454321008,0.9493302,0.4922145923811063,1.0,-0.00035281773,680,0.03866306793405607,1920,0.023786192763550686,0.458751,0.36171708,1016.2097443325023,0.4444444444444444,-1.5629611,-345.75,-4.396579100180171,-98.33998859367365,-22.765921210874943,2.3904476,0.003191359216167755,0.6544087431397225,0.0002137453,0.9999999018517883,-7.401486830834377e-18,1141.1913205641677
-0.4686609339122556,-0.08708063878633042,0.21637136700466275,0.94714487,2.095033866781876,1.0,-0.0006765412,700,0.03272350011643018,1936,0.025335751183927474,0.47545722,0.35914364,478.51049416783076,0.2962962962962963,-1.8516419,-246.65,-6.1933569410243345,-87.08063878633043,-13.696968598235703,2.7601938,0.21554225847792097,0.6532232252192076,0.0013599467,0.999999845467364,-2.9361270072731413e-17,608.0384967616569
-0.4695751485899255,-0.07924015517497672,0.3287629695371014,0.9439889,2.416448580846118,1.0,-0.0031543828,720,0.032302308581870554,1925,0.020785427303237146,0.48797926,0.36411768,328.3365275819012,0.2962962962962963,-1.990976,-246.1,-4.8075858294410105,-79.24015517497672,-12.003392582956211,2.5068479,0.2568021316313016,0.6515728704624151,0.0045119943,0.9999998245707856,2.9529048758861306e-17,487.16314441016766
-0.47044108976261256,-0.07761369071242522,0.3833267421299136,0.9427536,3.9173231496615273,1.0,-0.0073238006,740,0.03201020286923668,1946,0.023695199021085588,0.49064192,0.30252543,101.50121421829449,0.4444444444444444,-2.0052016,-147.25,-6.782293418084654,-77.61369071242522,-5.906509481599946,2.5909247,0.3149666043891105,0.6497850180397757,0.0064863707,0.9999997239676318,1.4605194979652625e-17,163.31849063220437
-0.4734809090053378,-0.07411317835176273,0.22715056263799793,0.9410618,3.1592137907913753,1.0,-0.0052238894,760,0.032513849475742644,1967,0.015618526285674042,0.4761132,0.2488026,231.21528729747726,0.6666666666666666,-1.7444122,-198.25,-4.941487931673258,-74.11317835176274,-8.548783435037333,2.864534,0.18284769594991612,0.647897169988755,0.00753239,0.9999997819899562,2.8898535262230816e-17,297.2853587241422
-0.4722695312350186,-0.07291705051272278,0.4265093470386889,0.9359446,3.8028487859330546,1.0,-0.0031704397,780,0.03256445566739162,1976,0.02492640234332227,0.48894042,0.2148019,82.83933438184708,0.6666666666666666,-2.0588343,-148.75,-8.846310384102518,-72.91705051272278,-5.601036268644341,2.665282,0.41439360519851554,0.6467922481482891,0.0026418916,0.999999649207386,1.4383456189475712e-17,144.29240758865475
-0.48101246369015516,-0.07361268913449795,-1.8178433644069352,0.9332847,6.85140543617724,1.0,-0.0043008854,800,0.03305134384621269,2033,0.01765667357136525,0.52192813,0.16432056,8.731319003658323,1.0,-1.8668662,-101.65,-2.4080625570171503,-6.324695383153568,-3.218948397693604,2.6717463,-2.8412853015479347,0.6453391243350571,0.0063222637,0.9999992184895585,1.7475227146091988e-17,2.8671949248412134
-0.6068159242999359,-0.07432728368657998,0.7820238948403475,0.92960787,6.5478813945783925,1.0,-0.0041991067,820,0.038080225346787816,2110,0.00665316980592249,0.49564713,0.112805724,0.8015084774126552,1.0,-2.0470493,-105.5,-2.1133236400675863,-7.496439681137499,-3.3678561848799977,3.0435383,-2.618623400909313,0.6425531610153246,0.004105699,0.9999992574011162,2.0205006704078677e-17,3.189868038442846
-0.4847748573260487,-0.07502426245652478,0.8758347593218843,0.929781,3.48798772639362,1.0,-0.00067096006,840,0.035553607739568546,2077,0.016465332189388737,0.5034662,0.14706036,0.40896734607241564,0.6666666666666666,-2.2911258,-103.85,-2.630416615730084,-6.573718019494298,-3.342516106085968,2.32907,0.8255137816309218,0.6401946013022989,0.00061728363,0.999996463059831,0.0,3.092501547312211
-0.5042065430489311,-0.07572878725017136,0.9025742542045638,0.9299784,3.965252868467606,1.0,-0.0005029226,860,0.03585649868527372,2120,0.01055300769813246,0.5030101,0.11798083,0.36178273524605353,0.4444444444444444,-2.3700895,-106.0,-2.9236408202615047,-6.969963656952496,-3.434762185892402,2.4846013,0.8688281091666723,0.6389632048960817,0.0007196017,0.9999959844281935,-6.70323335622736e-17,3.2677440846289714
-0.4766737101089709,-0.07642424409226567,0.8881852123654718,0.93123674,3.3864042691851246,1.0,-0.001233529,880,0.035900182580597184,2112,0.011198180181070655,0.5033627,0.10477054,0.3771572757395919,0.4444444444444444,-2.2320986,-105.6,-3.757591154086972,-7.35828929604319,-3.4623071360648283,2.4920614,0.8743881722342443,0.6369053501553054,0.0029645967,0.9999958819349726,2.0185873175002847e-17,3.3544928702901617
-0.5699095400444831,-0.07714911177493453,0.916249648898689,0.933096,3.3825412341917582,1.0,-0.003731227,900,0.036974891593399284,2224,0.0016269542148245298,0.47495875,0.04738282,0.3718737297337606,0.6666666666666666,-2.2138932,-111.2,-2.9462308414981244,-7.347459534122557,-3.645460992769613,2.3105705,0.9000143609397524,0.6346981803568847,0.007919546,0.9999954771116322,7.667727364317628e-17,3.672826733047231
-5.347003150220882,-0.0779753399937854,0.41203891231291734,0.9351757,6.306718188560986,1.0,-0.008406887,920,0.1808003527049674,2568,0.022684001992590783,0.5102786,0.0033411607,5.571142323414466,1.0,-2.5015874,-128.4,-4.52581152186693,-13.387120392329589,-4.6210696459203575,2.8030293,-0.08775649874262292,2.2670736001790015,0.013086541,0.9999985819446777,8.854115087353273e-17,9.263533042636121
-0.7852262102408567,-0.07870210375386721,0.688271395069928,0.9400731,7.118708407730315,1.0,-0.0006983577,940,0.044591900778088875,2276,0.013825529840507337,0.4771428,0.051666517,1.5272485689516428,0.6666666666666666,-2.2489188,-113.8,-3.9255701029273014,-9.906153422415914,-3.8652848957600776,2.059338,0.6309395394381383,0.657227262018483,0.0014753895,0.9999979470364321,3.7462710145523736e-17,4.54083190630648
-0.4996527462501925,-0.0793773225378007,0.9528284957112065,0.94231266,6.75367845849485,1.0,-0.0049745576,960,0.03448303879551499,2131,0.020268981346138228,0.46624947,0.09273847,0.18457572562649296,1.0,-2.6833947,-106.55,-2.8909283494496827,-7.219425365762895,-3.6121806774891407,2.8008952,0.8637323425460897,0.6242415652877321,0.006310151,0.9999962491502215,4.6680423747730656e-17,3.596458668776218
-0.4947077323964209,-0.08003884701820041,0.9687465027370964,0.9414817,6.249179209995037,1.0,-0.00073660444,980,0.03278020826214138,2105,0.014334162796571856,0.45045453,0.10688177,0.11509517952199942,0.6666666666666666,-1.8601012,-105.25,-2.520380691772439,-7.147348611759195,-3.604351172459127,2.6466868,0.9339193809167243,0.6231395947613009,0.0008239746,0.9999949642619246,1.350199972940808e-17,3.5830671768154345
-0.5198716012125614,-0.08068395360151845,0.9804282254265703,0.94164675,5.60896319847256,1.0,-0.0013322626,1000,0.03424595126627849,2069,0.019273820000682295,0.44841966,0.13362634,0.06968182677946104,0.6666666666666666,-1.9982923,-103.45,-2.916532055432038,-6.8395077629462655,-3.579662242330151,2.769404,0.9700975957427924,0.6209839713046412,0.0018221047,0.9999919965917162,2.0605395913777674e-17,3.534585343470458
-0.5245858488636327,-0.0813233365938845,0.9787388028098951,0.9467938,5.254078918130876,1.0,-0.010627574,1020,0.03265737843671897,2067,0.014351562622006687,0.42051208,0.11793364,0.07658927697358905,1.0,-2.4225948,-103.35,-2.962141111434856,-7.171345715220999,-3.60650039077319,2.2419574,0.9742908221547747,0.621276364178244,0.0071380036,0.9999905021836661,-6.875111134592164e-18,3.59442424107529
-0.5265362979920966,-0.08195291591421278,0.9915133990311058,0.9552551,3.669920076722994,1.0,-0.002927437,1040,0.03366364991075711,2051,0.018538580017512317,0.42196074,0.18848391,0.030687971346245794,1.0,-2.1203063,-102.55,-2.9873372718970486,-6.851928501342072,-3.608781328363859,2.3397388,0.9890032995194781,0.6203989593785794,0.0048567047,0.9999873386006669,-6.928744376012678e-18,3.593500081493291
-0.5338457993077473,-0.08256304633809299,0.9917467239260548,0.9612864,5.173007028641423,1.0,-0.00046923826,1060,0.0327327392931306,2002,0.015921940728002716,0.45013574,0.21760121,0.03067146955776697,0.6666666666666666,-2.0601158,-100.1,-3.4395872760936848,-6.806118104272427,-3.563033563766459,2.2313035,0.9899132246959267,0.618788197695465,0.0005375121,0.999987855603195,-3.1942480628575935e-17,3.515291093131975
-0.5348003979985435,-0.08316988882570144,0.9921367477235301,0.96034944,6.1710552389785285,1.0,-0.00037351725,1080,0.03364375054168812,2006,0.015266461208209795,0.45196557,0.22552456,0.028259108651316246,0.4444444444444444,-2.3597531,-100.3,-3.8829392165935337,-6.905032581853944,-3.5949600916051074,2.4183033,0.9888403051240106,0.6194943419870486,0.0004943747,0.9999876859162097,1.4168349666203392e-17,3.576599618752493
-5.48327125197681,-0.08175535117337382,0.09273437858401856,0.9585215,0.3704132837895225,1.0,-0.007867602,1100,0.040623406520575917,2017,0.013483621060853759,0.4564454,0.22057739,184.04069347686928,0.6666666666666666,-1.7988895,-150.8,-9.75708525739449,-81.75535117337382,-6.717652741150519,2.4562697,0.031661681223780436,0.6188846233137066,0.0093644895,0.9999997462663456,1.4091080530691128e-17,200.08532629352243
-5.501926104926304,-0.08044439660668501,0.0771603119283043,0.9621928,0.9496186973415904,1.0,-0.0049465294,1120,0.06052644448829856,2005,0.013503501251086174,0.45889995,0.21903843,184.16056724696853,0.6666666666666666,-2.2646716,-150.2,-8.91361183411888,-80.444396606685,-6.70877026916007,2.545468,0.030609475006645792,0.6177887528560265,0.0023082774,0.9999997401901353,5.670166469906036e-17,199.53621302100845
-0.5370600720008457,-0.08100704744037886,0.7075819321631162,0.96400535,4.2130203778065525,1.0,-0.00030289433,1140,0.03339572876596876,1993,0.02299257474044989,0.48355132,0.26808432,3.4538046642152156,0.4444444444444444,-2.2940814,-99.65,-2.2713482923101624,-6.819989041181619,-3.483114973383494,2.535899,0.7607813469831494,0.6176252855401425,0.0005996232,0.9999979842193145,5.704306960442349e-17,3.3632446048193207
-0.5506174223179731,-0.08156554159285323,0.9540778784100148,0.9619468,2.9878185544465143,1.0,-0.0040513687,1160,0.03317365211104267,1992,0.02601509986118947,0.47921127,0.27676815,0.15936293580955277,0.4444444444444444,-1.7400128,-99.6,-2.482647642756928,-6.867008703294872,-3.506132364230255,2.4313817,0.7574324064464018,0.6163671612188809,0.004846772,0.9999973021823549,1.0879293895925228e-16,3.4099764639653682
-0.5256832902447451,-0.08211722619736017,0.9654737766987076,0.9595486,4.714403289192413,1.0,-0.004772305,1180,0.03215457304580149,1981,0.015582505327519276,0.4886764,0.28301042,0.12380824152221971,0.6666666666666666,-1.8731947,-99.05,-3.8764719876323124,-6.913455069084149,-3.5135944625417674,2.4613953,0.9549394521431323,0.6163079755096488,0.010635268,0.9999936020663275,4.304145799657346e-17,3.4276497472497405
-0.529351190741175,-0.0826611482755258,0.9706393372641676,0.96137094,5.999457289639792,1.0,-0.0035087266,1200,0.03338319438880201,1966,0.025080013622951994,0.5053958,0.34461382,0.11432606225253818,0.6666666666666666,-2.1784332,-98.3,-3.6666912424458173,-7.242871334400643,-3.5164290426797704,2.8217535,0.9664990092610818,0.6154268188963674,0.0042468673,0.9999931848234342,-2.8913234415466945e-17,3.4461110497326333
-0.5354484122439557,-0.0813613685789593,0.07362923562108448,0.9645029,0.4256142998904373,1.0,-8.905468e-05,1220,0.03129340348890011,1931,0.02143408376320704,0.49893302,0.34846827,182.2067787517005,0.4444444444444444,-2.0906217,-146.5,-9.76318494121837,-81.3613685789593,-6.463228862840263,2.8094194,0.0026828263019942344,0.6146971525061226,0.0002315236,0.99999975514443,-2.9437296147492496e-17,195.175994573455
-5.629906426693585,-0.07852909722917956,0.08887102698527838,0.9627797,0.7083995470191276,1.0,-0.0032800748,1240,0.034773181129383844,1926,0.01699766326316305,0.55077225,0.37164694,321.0278417144219,0.6666666666666666,-2.703302,-196.2,-7.077569096360723,-78.52909722917956,-9.246909717916813,2.8852282,0.03441006146159098,0.6137597194939888,0.00679505,0.9999998122997696,1.4756858478922122e-17,346.081654662531
-0.5451390882594681,-0.07747993066192826,0.1999008786357016,0.9611556,1.3632127713182387,1.0,-0.0034212745,1260,0.030791866371686284,1912,0.030329657353855618,0.5780454,0.3733914,135.1790532823392,0.6666666666666666,-1.9403782,-145.55,-8.68593685958079,-77.47993066192826,-5.947491482077823,3.0874977,0.11692459198764271,0.6137693128574914,0.00506545,0.9999997264736197,2.972982157992051e-17,168.3682824341794
-0.558921148677661,-0.07796820122034072,-0.2273904710361998,0.9589891,4.295350811366979,1.0,-0.0030954597,1280,0.03097509497866211,1968,0.015406754078794644,0.57836604,0.24978973,3.745725800581483,1.0,-2.1366277,-98.4,-2.541148965619727,-6.288459199098037,-3.3164393190362564,3.015212,-3.1290869028188277,0.6134452242951053,0.0063381842,0.9999992275847635,-3.0689091737605954e-17,3.0514299091841606
-0.5577625678858559,-0.0784614409741202,0.7528958594875274,0.95573914,3.8720626834433913,1.0,-0.0017555449,1300,0.03192138003887375,2001,0.016078812506266135,0.56706166,0.20534998,0.9506860237050027,1.0,-2.2993305,-100.05,-2.0128709887163807,-6.651107322836335,-3.386202271051611,2.8018641,-0.006430173548130691,0.6124470939031665,0.0034003016,0.9999986013510159,4.2611258516347836e-17,3.181574007231557
-0.5509589060575719,-0.07895328719552105,0.9297606279479311,0.9538888,3.287130277835059,1.0,-0.0020625454,1320,0.03194069733127028,2008,0.007900695669987141,0.55519706,0.1535898,0.2526518126623614,1.0,-2.664586,-100.4,-2.0582049237072404,-6.461902374643658,-3.4154334111048232,3.138775,0.8077535103012451,0.6108064419787795,0.0023102642,0.9999969845786403,1.273881398773088e-16,3.227349182320493
