_MeanReward,_min_act,_max_discrew,_mean_act,_max_adv,_std_act,_std_adv,ExplainedVarOld,_max_obs,PolicyLoss,_min_discrew,_std_discrew,PolicyEntropy,_min_adv,_mean_obs,_min_obs,_mean_discrew,_lr_multiplier,_std_obs,KL,_mean_adv,ValFuncLoss,_Episode,Beta,ExplainedVarNew,_max_act,Steps
-325.95,-2.4443579,-0.0050000000000000044,0.0015251865,5.32161912271535,0.40930274,0.9997709212997382,0.995422602922001,0.8072633825055006,-0.0013480334,-0.8304215802117251,0.05155890529725671,0.93266046,-4.048813190513502,0.08967936282714452,-0.808705161280159,-0.5088036758219674,1.0,0.0477190927154208,0.004260566,0.0,0.0002014725586445908,340,0.4444444444444444,0.9961202537690302,2.5885508,6519
-330.35,-2.2175596,-0.0050000000000000044,-0.002904225,5.622309719697987,0.41875613,0.9997774008376503,0.9963566355894514,0.8003439111374583,-0.0010957666,-0.8243658275474083,0.052013999444664734,0.9344864,-5.666013677473172,0.0820506597216817,-0.8452290958981411,-0.5127287786185821,1.0,0.050750907249646655,0.0037171405,8.603514281944607e-18,0.00015071914806474713,360,0.4444444444444444,0.9972807468913687,2.5252266,6607
-321.55,-2.592497,-0.0050000000000000044,0.001268195,3.795569657553277,0.41371855,0.999719190299793,0.9967691429038007,0.7425953183048483,-0.000979116,-0.8153377123986879,0.051028727822487845,0.93325675,-4.353084350746706,0.11169662186842738,-0.837494053326151,-0.5047221383556204,1.0,0.04824945714120098,0.0030860282,2.2097426084904375e-17,0.00014113154959815606,380,0.4444444444444444,0.9973109167240584,2.2844238,6431
-321.25,-2.6350503,-0.0050000000000000044,-0.000290354,3.928971957674359,0.42461047,0.9997091030324035,0.9968449464287609,0.83803265967301,-0.0010053802,-0.8153377123986879,0.051010377416887194,0.93002295,-3.921558202592984,0.11149436289537738,-0.936247000940427,-0.5044724539622838,1.0,0.05262964197019177,0.0039534094,0.0,0.0001424939573702262,400,0.4444444444444444,0.9972195113009251,2.2903194,6425
-325.35,-2.5017817,-0.0050000000000000044,0.0014064525,4.007566029909008,0.4110323,0.9996905923770445,0.9972354496024686,0.8361193834110519,-0.00071321457,-0.8243658275474083,0.0514568871607816,0.926613,-3.649170957422536,0.09741145195407847,-1.0018272087171525,-0.5081988959856001,1.0,0.0538350183447688,0.0018141434,1.7471467300079302e-17,0.00012947799106490768,420,0.4444444444444444,0.9974841934409374,2.380381,6507
-321.05,-2.2251034,-0.0050000000000000044,0.0012623374,4.32298478805035,0.410683,0.9996811806373611,0.9974383009294238,0.8604968506898188,-0.0011030368,-0.8217047486338622,0.05098835297589074,0.92462957,-4.276808102568681,0.11950006437718268,-1.0984949327776385,-0.5042888041017274,1.0,0.05904646117129021,0.0036916567,-3.541094462595111e-17,0.00012515067671883286,440,0.4444444444444444,0.9975661052393637,2.4144475,6421
-324.25,-2.3078213,-0.0050000000000000044,0.0016912203,4.087670029606244,0.41215816,0.999705731607889,0.9969933869135209,0.8538338760716427,-0.0036500704,-0.8252439984096712,0.051365910112168824,0.9228822,-4.4077513144116764,0.10943901609651588,-1.0492776827551429,-0.5072496564786948,1.0,0.06688220925356082,0.0036385176,-1.7530738276270782e-17,0.0001432456186246103,460,0.4444444444444444,0.997212056897418,2.3187876,6485
-321.4,-2.8403091,-0.0050000000000000044,0.0022549636,4.235729578054692,0.41078332,0.9996987277852198,0.9966513721729192,0.9276153170796277,-0.0021528602,-0.8199083342681874,0.05107224534023217,0.92337394,-3.9586371792658976,0.12634002908747274,-1.1538297697101858,-0.5046874729147504,1.0,0.07494461069942078,0.0030632766,-1.768619130703423e-17,0.00015303045799026623,480,0.4444444444444444,0.997004951757672,2.3440182,6428
-322.4,-2.2206507,-0.0050000000000000044,0.0033410671,4.887332898995387,0.43006748,0.9997319554159346,0.9964321409031625,1.2684765279674735,-0.0034410264,-0.8312694723106665,0.051224222922496565,0.92792046,-3.865891169302613,0.12685902806868007,-1.1604081917837228,-0.5056689224193763,1.0,0.08254327426786703,0.004493797,8.815666696775437e-18,0.0001721367994000424,500,0.4444444444444444,0.9966767391325193,2.4215636,6448
-324.0,-2.6216326,-0.0050000000000000044,0.0016738684,4.636182911294709,0.39711457,0.9997507539446108,0.9960728108907639,1.0406019455299222,-0.0046305824,-0.8287129923100175,0.051381087741548176,0.932441,-14.053230563383732,0.12407037805111074,-1.1018039406194973,-0.5070943706086615,1.0,0.08736566930582182,0.006027946,-4.386066270124075e-18,0.00017693689532709083,520,0.6666666666666666,0.9965681795397067,2.3221948,6480
-325.95,-2.39529,-0.0050000000000000044,0.0030597278,2.7767486198191222,0.41518953,0.9997928024086411,0.9960094261100436,1.250503812562004,-0.002378984,-0.8208087925968465,0.051516749126075054,0.93072504,-18.890630919806654,0.11006231599683142,-1.1521345363385798,-0.5087334243406678,1.0,0.10105739906338004,0.0030067947,8.719653146312013e-18,0.00010237987974830581,540,0.6666666666666666,0.9980327130997688,2.293565,6519
-317.6,-2.5268874,-0.0050000000000000044,0.0042028055,4.320491195381031,0.40627432,0.999766330799207,0.9973894692658096,1.2412713613806787,-0.007430154,-0.8087433052710787,0.050535195606267146,0.9302726,-16.06981813042252,0.1472384095518448,-1.140856530045084,-0.5009996258269642,1.0,0.11261545302618113,0.012305959,-4.4744504770787164e-18,9.358186634611534e-05,560,1.0,0.9984857685056621,2.342504,6352
-316.35,-2.3847075,-0.0050000000000000044,0.007766744,4.546718185295156,0.40160242,0.9998626204444966,0.9942824912317095,1.7185783066652986,-0.0024302888,-0.8144097612047114,0.05042054173479499,0.9323965,-16.193504610851466,0.16327941506752996,-1.4455958533403157,-0.499886052824906,1.0,0.17275049477244295,0.0020529598,2.246065230789e-17,9.107519949717544e-05,580,1.0,0.9984425145944376,2.6853805,6327
-314.7,-2.585111,-0.0050000000000000044,0.013756987,4.074966425372483,0.4132434,0.9996959815338544,0.99806149068424,1.6342697697788284,-0.0015775881,-0.8048698748436184,0.050198040110265074,0.9318516,-24.916713378719717,0.1792265734559048,-1.4880626351189696,-0.4982929977471535,1.0,0.16786697098929804,0.0015192308,2.709409859905053e-17,6.555162381787786e-05,600,1.0,0.998713640289293,2.24275,6294
-1062.4,-2.4905977,-0.0050000000000000044,0.017018493,0.2086039060105901,0.4162774,0.9999991715171954,-0.007551659765913099,1.9652358725363088,-0.0010663591,-25.00000000000002,24.789183175592335,0.9292393,-10.141777702437215,0.16200655401619624,-1.5086356372537133,-2.381775096924993,1.0,0.17231039186243452,0.000982942,-2.2733730147499605e-17,14.29837383161419,620,0.6666666666666666,0.45008247037949556,2.1632745,6251
-1063.05,-2.0791285,-0.0050000000000000044,0.01870863,1.935664370259975,0.41445735,0.9999990323339998,0.24006214487155508,1.7074031970216497,-0.0017485864,-25.00000000000002,24.78239315540569,0.9275003,-9.652876951088185,0.16889435803332728,-1.431922203097941,-2.3965093819982846,1.0,0.17046403011200834,0.002271154,-3.62984794768889e-17,14.39430034988163,640,0.6666666666666666,0.4299332729818188,2.3916094,6264
-317.65,-2.3199751,-0.0050000000000000044,0.013719398,5.688630044926213,0.4051262,0.9999972540875925,-29.923431885198852,1.9294563466485521,-0.001431091,-0.8106510908009997,0.050557160758436456,0.927037,-2.736229835228365,0.1715382535525456,-1.1927699027204077,-0.5010732595786672,1.0,0.1456406296057707,0.0010954372,-6.7106192579263355e-18,0.8200008195512419,660,0.4444444444444444,-11.824878616470212,2.2831485,6353
-316.05,-3.1875198,-0.0050000000000000044,0.016765326,6.865732871321013,0.40377477,0.9999948969137848,-5.1893139912657045,1.7267108471629828,-0.0014158441,-0.8087433052710787,0.05036631732425946,0.9231653,-4.0719886214821015,0.1955634538803986,-1.2721118549287558,-0.49957372066605554,1.0,0.14335838551760877,0.0021462087,2.1357873721629337e-17,0.018535256191360358,680,0.4444444444444444,0.6353096220616778,2.3814073,6321
-567.25,-2.0287929,-0.0050000000000000044,0.02371986,0.5437785339265051,0.40481523,0.9999985829180701,-0.010511086629266364,2.0571271766612864,-0.00023125044,-25.00000000000002,9.038357387112349,0.92571914,-17.486558039112303,0.22047656653192385,-1.3626918933559153,-1.1393504794608986,1.0,0.19007138310091648,0.00028612168,-1.7914723876712263e-17,4.924750627512251,700,0.2962962962962963,0.4589481911868488,2.4797857,6346
-320.4,-3.0420687,-0.0050000000000000044,0.0213511,9.462857417284999,0.38227314,0.9999944994488977,-4.479357292776647,2.188521170656392,-0.0021442946,-0.8106510908009997,0.050870110202469045,0.92911404,-3.8234192382987806,0.20583856050169644,-1.3828410092364518,-0.5036155313546911,1.0,0.1749279692237345,0.0031804726,-2.2176739568043077e-18,0.14151102775729602,720,0.2962962962962963,-1.7150586833368604,2.3583198,6408
-323.9,-2.7127604,-0.0050000000000000044,0.028644774,8.976974271507508,0.41379288,0.9999910817135574,-0.9338273365351024,2.12576453237147,-0.0039888504,-0.8162610238366945,0.05125914670406852,0.9294479,-4.977247722765755,0.22382665923700362,-1.3033594077206212,-0.5068172256559639,1.0,0.17418591491508506,0.006818111,-4.387420412226614e-18,0.011758186833456126,740,0.4444444444444444,0.7730557098208678,2.4950287,6478
-335.65,-2.465415,-0.0050000000000000044,0.03207473,2.83801433171178,0.40038374,0.9999940841468361,-3.0039793933415195,3.012712536352313,-0.005243865,-0.8269871895255347,0.052560863396589004,0.9335104,-7.981984951560477,0.27251970639424256,-1.256282105642134,-0.517412397939067,1.0,0.2032331118748657,0.008450559,-2.1169156435575755e-18,0.009613146014763593,760,0.6666666666666666,0.8171296852683257,2.2626674,6713
-345.8,-2.3085747,-0.0050000000000000044,0.020558355,4.370315474493187,0.40469274,0.9999857473601893,0.3075893321356382,3.594352455303228,-0.0001383739,-0.8488871344617706,0.05362321498068211,0.93147457,-11.454564685177411,0.2477478307377353,-1.1529720226424418,-0.5262839892815623,1.0,0.1737412205505648,0.00015271954,-8.21911782255755e-18,0.00512615547432108,780,0.4444444444444444,0.9044187496951843,2.1925585,6916
-347.2,-2.3031783,-0.0050000000000000044,0.018637404,5.411276411241376,0.4047182,0.9999615781837778,0.9323697569773558,1.783027029961397,-0.0002917488,-0.8346188575451071,0.05374287409439336,0.9283235,-5.597109753552326,0.2273811417371015,-1.2229164714552831,-0.5274519567559354,1.0,0.13447647834652576,0.0010770065,-2.0464940546085836e-17,0.0022358031740056647,800,0.2962962962962963,0.9586268233074712,2.2399457,6944
-351.8,-2.6299722,-0.0050000000000000044,0.021720119,4.682969056342716,0.40282947,0.9999522261082097,0.9545248594737052,2.291481001943592,-0.0020539765,-0.8434907984230327,0.05424282596344925,0.92926925,-4.637575073684196,0.21266637264737032,-1.3582996530333349,-0.5314434602281598,1.0,0.1469526521969034,0.0035710002,1.0098674470723425e-17,0.0016459310925069541,820,0.2962962962962963,0.969704532695884,2.4414976,7036
-348.0,-2.2849016,-0.0050000000000000044,0.02459254,9.633327099285255,0.41773346,0.9999577006946843,0.9351996652847546,1.600776182294853,-0.0017816211,-0.8354457632573816,0.05381664178359892,0.9331081,-3.538548167394159,0.19295375071416368,-1.3203499203769458,-0.5281262522027995,1.0,0.1320836565773959,0.0038852734,8.167157882300002e-18,0.0019604749583180905,840,0.2962962962962963,0.9642431418438634,2.521068,6960
-360.7,-2.7293758,-0.0050000000000000044,0.035494007,6.575520512908136,0.40405008,0.9999457243209474,0.9579101202132355,2.7877826811427555,-0.00084543054,-0.8569936476291636,0.05510832874713778,0.93496436,-5.297963028116079,0.22595238302539483,-1.5425334868350586,-0.5389062575236676,1.0,0.18220547851430607,0.002774269,-3.939798922983644e-18,0.0018034375896048447,860,0.2962962962962963,0.9678521054889134,2.0972235,7214
-359.1,-2.3364685,-0.0050000000000000044,0.03849014,12.003128889907341,0.4162515,0.9999436276361084,0.9659562481799733,1.8075860284325145,-0.0008952679,-0.8488871344617706,0.05490480806142649,0.93514717,-6.393734485037733,0.1891970576934401,-1.3416191032270386,-0.5374928095914699,1.0,0.15179762297029392,0.0030034697,-1.1872059077027571e-17,0.0014454452389615208,880,0.2962962962962963,0.9749344549823051,2.2308915,7182
-358.55,-2.8795033,-0.0050000000000000044,0.042456366,4.984578808357694,0.41703025,0.9999245364944929,0.9822705269323012,1.6207335546315045,-0.0028307405,-0.8442733444309175,0.05485331758485057,0.9394561,-5.437612436091981,0.18866152231507488,-1.5010906686981358,-0.537037599012606,1.0,0.1598398104040206,0.004205279,3.9634234319347385e-18,0.0007183260146188804,900,0.2962962962962963,0.9869194882927282,2.4491248,7171
-352.4,-2.3716092,-0.0050000000000000044,0.06250419,4.594492554427898,0.42676798,0.9999210038708689,0.9834431243280959,1.569250086134987,-0.0034776393,-0.8403210923668604,0.05425256018520296,0.9449228,-5.084706371320545,0.18006230009009908,-1.6454867251852046,-0.5318683628554698,1.0,0.15345913448081064,0.004862826,-1.6130368575711695e-17,0.0006841490192513066,920,0.2962962962962963,0.9876756091153229,2.7088742,7048
-354.65,-2.713504,-0.0050000000000000044,0.08536298,7.538505957509516,0.423942,0.9999119275746403,0.9872940994664653,1.4811638762496884,-0.00218637,-0.8427043200231484,0.05448526210064903,0.94937277,-4.838582853229096,0.17657415241310526,-1.4638757674533214,-0.5337875848533813,1.0,0.17069096447220364,0.0040553953,-5.008760297195123e-18,0.0005345438651198414,940,0.2962962962962963,0.9903876002868602,2.720599,7093
-352.9,-2.5870235,-0.0050000000000000044,0.097776346,7.437541572085852,0.4277407,0.999913596969767,0.9847028051799503,1.3697010863817727,-0.0005939525,-0.8427043200231484,0.05430665008678929,0.9490648,-4.802690122840242,0.17203545560195724,-1.635838237508241,-0.5322994280876443,1.0,0.17338967363830232,0.0016631946,1.0067196596204309e-17,0.0005758954165554308,960,0.2962962962962963,0.9894219119500522,2.551941,7058
-351.5,-2.392295,-0.0050000000000000044,0.10701918,13.70154533759246,0.42917594,0.9999299029128629,0.9754825958545953,1.5081640817762032,-0.00047233078,-0.8370871917688892,0.05416707130079869,0.9511925,-2.7933380882529937,0.16684411358616275,-1.6226550485576139,-0.5311116053346291,1.0,0.17904799318891618,0.0014264798,-4.0429174154202006e-18,0.0007545392753126582,980,0.19753086419753085,0.9860784348385675,2.6719673,7030
-356.8,-2.7682693,-0.0050000000000000044,0.13687445,7.94262384387302,0.4457487,0.9999116411708621,0.9871364706489144,1.4385252471587529,-0.0014419185,-0.841119486905026,0.05468024790805506,0.9547239,-5.091036502066745,0.1712842555805445,-1.6241829895494493,-0.5355685520144258,1.0,0.1808872544849019,0.007567255,-6.970010020068247e-18,0.0006225181011004707,1000,0.2962962962962963,0.9886290428340317,2.8379476,7136
-359.05,-2.6390495,-0.0050000000000000044,0.16857567,10.72263441781781,0.46956313,0.9999130493448782,0.9868608402354581,1.612570458922983,-0.00055261416,-0.8496426987894617,0.054925041921576,0.9572001,-3.6303487445062075,0.16895648311646355,-1.5683825260789204,-0.5374933148405794,1.0,0.19872009771309523,0.0019708811,1.0884236308816464e-17,0.0006544303768180743,1020,0.2962962962962963,0.9881317881110805,2.3116083,7181
-350.35,-2.9627872,-0.0050000000000000044,0.14829864,12.2451612815265,0.4467009,0.9999287144382879,0.9752695135026833,1.51170060562293,-0.00083237945,-0.8442733444309175,0.05407617492683988,0.95880854,-2.4543168176550205,0.15304066601514515,-1.5074244685932046,-0.5301729466921736,1.0,0.1812457711004605,0.004510462,0.0,0.000796134313774811,1040,0.2962962962962963,0.985352682269221,2.343148,7007
-371.9,-2.697824,-0.0050000000000000044,0.16709729,8.769956942819393,0.47239792,0.9999152459802199,0.9856213897997081,1.578164495013,-0.0017387752,-0.8693315369808807,0.0561176961504306,0.9575905,-6.244572403264589,0.17874005229595213,-1.456659026407268,-0.5480044997941264,1.0,0.2021570042174393,0.0050523784,-1.337402299091342e-17,0.0007424239906679576,1060,0.2962962962962963,0.9875714810988427,2.475018,7438
-366.95,-2.479608,-0.0050000000000000044,0.17295548,10.163602874432888,0.46359736,0.9998874470518453,0.9911721883029267,1.4360898628766139,-0.00083900243,-0.8511425128690369,0.05562980719834429,0.95515054,-2.818474263539656,0.1554191019331464,-1.3992130857530436,-0.5439358413396548,1.0,0.1890083473860335,0.0030821846,1.9363475562340925e-17,0.00043798562036002973,1080,0.2962962962962963,0.9926634342358659,2.6908858,7339
-362.25,-2.2500508,-0.0050000000000000044,0.14627798,14.03686064339596,0.44540316,0.9999435920786479,0.9555844247677231,1.2890210768283306,-9.0763904e-05,-0.8503944852955144,0.05523185562186193,0.9562317,-2.070575217371909,0.1367208384790442,-1.3489998533071355,-0.5401496972821899,1.0,0.16679146580366538,0.000137532,-1.5691765040940792e-17,0.0008427906105799479,1100,0.19753086419753085,0.9855308762499579,2.7897377,7245
-361.2,-2.6457062,-0.0050000000000000044,0.12880284,4.801349983385768,0.45434284,0.9998952378832379,0.989219113988516,1.189959213710207,-0.0014363221,-0.8511425128690369,0.055136509062146566,0.9573015,-4.118370670490218,0.12942491275015294,-1.3101609906482474,-0.5392886103619142,1.0,0.15141267348644916,0.007982177,-9.835862898118774e-18,0.0005083833479927717,1120,0.2962962962962963,0.9908982682941463,2.9012103,7224
-361.4,-2.4360478,-0.0050000000000000044,0.18434374,5.183494653055397,0.46658254,0.9998930229507308,0.9914627410049016,1.3044695603607748,-0.0006327944,-0.8533642294716524,0.05514688270048699,0.9576942,-6.744637723692978,0.13559417850304903,-1.277798546326662,-0.5394393698641968,1.0,0.17043278990235813,0.0022718364,-7.86433575827449e-18,0.0003716161895122361,1140,0.2962962962962963,0.9934131059990343,2.5824528,7228
-356.75,-2.4175465,-0.0050000000000000044,0.15557386,14.828249780458664,0.4667576,0.9999230441015781,0.9757145461652444,1.0168173985202407,-0.0010511328,-0.8419138894705009,0.05468616330703472,0.9576355,-2.3260628018040252,0.11337263518589281,-1.2406612063647333,-0.5355448743857719,1.0,0.14744558662981633,0.0036068014,0.0,0.0005240842587051114,1160,0.2962962962962963,0.9912353907633298,2.4615479,7135
-356.85,-2.739782,-0.0050000000000000044,0.17496786,5.011551423636425,0.46564245,0.9998783514992853,0.9929710959405444,1.0577896007561518,-0.00034862407,-0.841119486905026,0.0546938292622625,0.9581385,-4.541206498169054,0.11634339148554634,-1.212479767973763,-0.535625109372605,1.0,0.15185860634261936,0.0003856096,1.4933643038253472e-17,0.00031459172956546113,1180,0.19753086419753085,0.994379935315322,2.5523295,7137
-353.45,-2.458209,-0.0050000000000000044,0.17504954,4.110795080180342,0.47209543,0.9998694826620588,0.9936499938032685,0.9057044694727499,-0.00088673196,-0.845051977708763,0.05437402565009157,0.9632074,-6.3839437668700105,0.11089326616268642,-1.1844126789645053,-0.5327866831943037,1.0,0.1377943468429036,0.0037609302,0.0,0.00026434612570867236,1200,0.19753086419753085,0.9952723121440469,2.850478,7069
-353.05,-2.6738832,-0.0050000000000000044,0.20481935,8.313749346080312,0.50811976,0.9998497157964528,0.9950358289986836,0.9720412146165879,-0.0025049143,-0.8395186857958395,0.05431819500631494,0.96701074,-3.076103287824318,0.11208635855470822,-1.1616760751947142,-0.53242089451894,1.0,0.14733168763830343,0.005507537,-1.6100670970346413e-17,0.00024559122092638984,1220,0.19753086419753085,0.9955077610898848,2.884572,7061
-345.0,-2.8657246,-0.0050000000000000044,0.19517052,26.00360708409966,0.50040066,0.9999184848695291,0.9817208560762722,0.8477375740903464,-0.0009434887,-0.8304215802117251,0.053520186029372085,0.9699653,-2.390230207710719,0.10169365041983491,-1.1372716726736478,-0.5255596733267623,1.0,0.13632308174524443,0.0043768603,0.0,0.0003360533752918539,1240,0.19753086419753085,0.994257494716952,2.6760938,6900
-349.95,-2.2516031,-0.0050000000000000044,0.18490376,5.1608833126348905,0.47978017,0.9998335985256898,0.9963604477239812,0.8894079688365026,-0.0015074356,-0.8387122470309946,0.054013763443697044,0.9677703,-4.920263378784529,0.10455849844657436,-1.1174420842701798,-0.5297947589464584,1.0,0.1338731014458739,0.0074547576,-1.624329728841492e-17,0.00016833496665233879,1260,0.2962962962962963,0.9968858208847409,2.902524,6999
-345.15,-2.7763662,-0.0050000000000000044,0.1400625,5.620543193897233,0.46175334,0.9998647162278342,0.9932992835711336,0.7985612459969698,-0.00017075622,-0.8370871917688892,0.05353527263429518,0.9674573,-3.2583627645486364,0.09163510268868916,-1.0984238286398726,-0.5256884823874839,1.0,0.12335060484671337,0.00040371568,-8.234596387195134e-18,0.0002810084860816871,1280,0.19753086419753085,0.9953740642231237,2.8036642,6903
-345.0,-2.7559752,-0.0050000000000000044,0.14900483,5.360164406829829,0.48041964,0.9998132998718834,0.9970421259300387,0.7434001014566964,-0.0003651303,-0.8287129923100175,0.053510813580678884,0.9684453,-3.1764463766821436,0.0943751794223677,-1.083181315724333,-0.5255438063759468,1.0,0.12501668035207136,0.00051288115,1.1327492888929133e-17,0.00013865912583633583,1300,0.1316872427983539,0.9974654590925968,2.5257902,6900
