_mean_obs,_std_discrew,_max_discrew,ExplainedVarOld,_min_obs,_mean_adv,ExplainedVarNew,Beta,_max_act,_Episode,_min_adv,_min_discrew,_mean_act,_max_adv,Steps,_lr_multiplier,_max_obs,ValFuncLoss,_std_adv,_std_act,PolicyLoss,_mean_discrew,_MeanReward,PolicyEntropy,_std_obs,_min_act,KL
0.4097856736296466,36.27137692359334,-0.0050000000000000044,0.0004061016621601521,-0.6082032329932003,4.568672147629643e-18,0.16262988304275727,0.4444444444444444,2.1232014,220,-7.892707953217348,-25.00000000000002,0.047108583,0.2968544911877706,6221,1.0,2.8091894293077466,31.847422060165687,0.9999993462027308,0.39694872,-0.0003758347,-3.181794082890728,-1560.8,0.93452644,0.11795388820016825,-2.1989574,0.00044095315
0.33599141345258693,33.50392010112702,-0.0050000000000000044,0.1982770545447451,-0.6077657145577755,-2.5539951562441822e-17,0.7219493726324108,0.6666666666666666,2.294778,240,-8.76518032201702,-25.00000000000002,0.047321826,1.0528150158357512,6677,1.0,2.634474419021517,9.51190540504545,0.9999992394528566,0.38767245,-0.0033087507,-2.943051529460812,-1583.6,0.9347042,0.1702461422807527,-2.2551763,0.012118325
0.2350300439487961,0.06331218234833232,-0.0050000000000000044,-14.118389420189645,-0.6070837965825528,-3.1579677144893343e-18,-1.2687365946983844,0.4444444444444444,2.1711369,260,-1.995827014572821,-0.9522899345149866,0.016062347,9.617545129006107,9000,1.0,2.4910747808480074,0.1439129993913626,0.9999968452042657,0.38884172,-0.0038378634,-0.6074110377388635,-450.0,0.939368,0.16912683101688641,-2.311417,0.0014868652
0.20090915211172036,0.06425986552445465,-0.0050000000000000044,-1.8087411041200125,-0.6060899085327616,9.70482828838128e-18,0.8629501584019825,0.4444444444444444,2.2127068,280,-6.468663482699317,-0.9527658424181995,0.014089447,21.95192188803351,9518,1.0,2.377272304004946,0.008993738866627604,0.9999929881837956,0.39500362,-0.002621634,-0.6231804326400794,-475.9,0.9438808,0.16754168256250587,-2.4422724,0.003701498
0.1321251945970668,0.06592956307743154,-0.0050000000000000044,0.9009878678891485,-0.6048860205819963,5.1131319972456454e-17,0.9307667044501403,0.4444444444444444,2.3345468,300,-2.541877949771208,-0.9667438610280327,-0.0068754386,4.234285879275573,11673,1.0,2.2799579139652293,0.005192680474896909,0.999951159437329,0.40714315,-0.003744613,-0.6782505165803624,-583.65,0.94675934,0.18507686715783314,-2.621125,0.004452621
0.1259143941044796,0.06567404545268254,-0.0050000000000000044,0.9291520000737363,-0.6027446216724833,1.0100109961053307e-17,0.9681035026302964,0.4444444444444444,2.310134,320,-2.1517464287353296,-0.9641469905851487,0.0011404356,4.973019324608994,11256,1.0,2.1963339813097993,0.002132380265354735,0.9999516611836763,0.4050656,-0.0014807861,-0.6684998437393895,-562.8,0.94524056,0.20014915631839333,-2.2691433,0.005132894
0.14031876185971362,0.06555048300224853,-0.0050000000000000044,0.9215658859228217,-0.6004748429623117,1.676137768649735e-17,0.9403543266968234,0.4444444444444444,2.779409,340,-8.712704491083661,-0.9591562587921723,0.033946987,14.056240187954065,10174,1.0,2.1158005165937595,0.004130179553996164,0.9999382058939408,0.4142623,-0.0031466677,-0.6426054170492422,-508.7,0.9463423,0.21050115732356164,-2.4259684,0.0043654414
0.15899028364479023,11.68530332001861,-0.0050000000000000044,0.27761362636071385,-0.598523224177734,3.169236109545496e-18,0.8836765487182576,0.2962962962962963,2.50692,360,-14.07194215842443,-25.00000000000002,0.06373985,0.43879059903896206,8968,1.0,2.0380365104400546,1.3663139548424206,0.999998422047095,0.4280317,-9.8291275e-05,-1.3900843176169484,-948.3,0.94492805,0.20012423308207133,-2.3755543,0.00035024268
0.1257937108874705,10.29138554221448,-0.0050000000000000044,0.7392731756341624,-0.5969785653633431,-5.860750475390042e-18,0.7991091338719282,0.2962962962962963,2.7469764,380,-14.817456058597816,-25.00000000000002,0.06336718,6.965764332419368,9699,1.0,1.967326509502276,2.076628598991096,0.9999976037698856,0.44843456,-0.004705599,-1.3008068240180408,-984.85,0.94603634,0.20658180484979957,-2.6743896,0.004632228
0.09007240953574719,4.845283465188833,-0.0050000000000000044,0.9198252310859134,-0.5950765604820883,-3.819095596668101e-18,0.9373616486529914,0.4444444444444444,2.617231,400,-16.567397370334508,-25.00000000000002,0.027912775,6.525646368227505,11163,1.0,1.903526958428657,0.3051497733387866,0.9999960203346655,0.4368895,-0.005565466,-0.9779418456746076,-808.1,0.9455612,0.1928988965633908,-2.5504172,0.0066142497
0.060141734862604684,0.06595157593998913,-0.0050000000000000044,0.9553497645146931,-0.5925572517461182,7.678578387218374e-18,0.9602724526945553,0.2962962962962963,2.5732439,420,-4.5795624405237305,-0.9752580690606198,-0.0110984,21.81810006552757,12955,1.0,1.8471161501806808,0.00287549662724497,0.9999413989486012,0.4363173,-0.00029149262,-0.7050125360955233,-647.75,0.94472486,0.1787055877370666,-2.8575008,0.00027730106
0.058000720366838635,0.06595136960349114,-0.0050000000000000044,0.9672765093015507,-0.5892402835112435,4.430508095152612e-18,0.9876198324338237,0.19753086419753085,2.9644904,440,-4.496560624673114,-0.9751337377493667,-0.0082897805,30.738770982038286,12830,1.0,1.7972698283594526,0.0008170108023076677,0.9999407478621785,0.44404864,-0.0007366626,-0.7025233969158444,-641.5,0.94641083,0.1735903899814756,-2.4035892,0.0014250743
0.06589332660584565,0.0657128201098432,-0.0050000000000000044,0.9822372930733496,-0.5860425464655357,4.80664796725926e-18,0.9870858197708456,0.2962962962962963,2.6679912,460,-4.646944770671008,-0.9648586907261301,0.012957862,9.871346402824392,11826,1.0,1.7512557762427554,0.0009928638959665085,0.9998852491809395,0.45501676,-0.0028996884,-0.6811665981505846,-591.3,0.9471487,0.1720788777734328,-2.6002722,0.012377776
0.09381361932436497,0.06409058547660736,-0.0050000000000000044,0.9505232192118639,-0.5832214215585522,3.957274311543074e-17,0.974395024520706,0.2962962962962963,2.8528044,480,-3.8798892621871595,-0.9464599027744803,0.082724735,10.362793816474415,10055,1.0,1.7078366128245925,0.0021253564458114803,0.999930105599973,0.47226447,-0.0022199017,-0.6367876804759014,-502.75,0.94659483,0.16765671449938363,-2.8246174,0.0058769835
0.10913894658884667,0.06236963977049378,-0.0050000000000000044,0.941584165976791,-0.581239342824537,-2.0028307816308114e-17,0.9743748545263375,0.2962962962962963,2.5361288,500,-3.4736869504706727,-0.9235741244910475,0.1336464,8.281884657992984,9224,1.0,1.6661565324212462,0.0016847766754968646,0.9999414902031243,0.46902034,-0.0005241826,-0.611967895325737,-461.2,0.94328713,0.15909610043601125,-2.4824471,0.0020257402
0.13111541183114642,0.05977684322141573,-0.0050000000000000044,0.9408049036231116,-0.5796286707630727,-2.2193790400964207e-17,0.9738295247148805,0.19753086419753085,2.8689823,520,-3.716244606687836,-0.9022966474833567,0.1703826,12.621171482499541,8324,1.0,1.6268527835882463,0.0017226048898156107,0.999947321751335,0.46321368,-0.00058448984,-0.5818416482364447,-416.2,0.94188815,0.14514517940248417,-2.5345263,0.00030684436
0.1435084818764752,0.058228333592982066,-0.0050000000000000044,-6.3488454514575015,-0.5784346801305688,-1.0877041496518947e-17,0.980023427110337,0.2962962962962963,2.9398868,540,-3.015738610746641,-0.8812019486548024,0.1897523,22.311757642456037,7839,1.0,1.5897465890014735,0.0012336409941769836,0.9999954268123432,0.4649036,-0.0040215226,-0.5644262103115337,-391.95,0.9463841,0.13027430227324177,-2.4000578,0.00920581
0.11287518478597292,0.0608160834254103,-0.0050000000000000044,0.9786248013683688,-0.577456574856774,-4.317894385827417e-17,0.9838116699991855,0.2962962962962963,3.1354318,560,-5.0937157695684725,-0.9204471438405379,0.2181045,6.446228524818557,8557,1.0,1.5551567377278472,0.001122713846616079,0.9998957657463631,0.5306359,-0.0027185506,-0.590489816830436,-427.85,0.9510953,0.14868767328987198,-2.236197,0.004476081
0.15683541345559843,34.39126322434766,-0.0050000000000000044,0.014070643439158315,-0.5760862211650934,0.0,0.5802789421841098,0.19753086419753085,3.186198,580,-8.245082802431789,-25.00000000000002,0.27738455,0.33638281105570556,6733,1.0,1.5221306858459642,15.564313652530643,0.9999993139801919,0.5172583,-0.0002078523,-3.088623355759671,-1586.4,0.953619,0.11392606684085435,-2.4231372,0.0007026085
0.152269923559003,28.18104682894442,-0.0050000000000000044,0.36827047583022,-0.5753397645439925,-3.3466834772333246e-17,0.5757024281144687,0.19753086419753085,2.9178376,600,-12.139010470225687,-25.00000000000002,0.26487803,0.9657652080789719,6794,1.0,1.4922662966652833,12.153663276454768,0.9999990167926632,0.50224894,-0.0017029307,-2.5468578357593548,-1339.5,0.95284116,0.10907030830405115,-2.2438629,0.004821717
0.12588878436099504,0.05869297488294231,-0.0050000000000000044,-28.206053369457894,-0.5745994185707475,-2.911687481665156e-17,-17.881583284957596,0.2962962962962963,3.1096134,620,-4.648469143473411,-0.9089179920161242,0.22801846,7.925379811600592,7809,1.0,1.4643071682045325,1.2192693060796334,0.9999965425835566,0.50380385,-0.0034321717,-0.5642437782410283,-390.45,0.95137763,0.12292587070395879,-2.1243894,0.01298249
0.0941343560758089,0.06124017470180946,-0.0050000000000000044,0.5540541850645754,-0.5735980406910736,3.2679900460393246e-18,0.9250449501178833,0.19753086419753085,2.8637805,640,-1.0374316654219222,-0.9212406835807285,0.17182243,15.467145519817128,8697,1.0,1.4370387392680264,0.004690544683343453,0.9999835507737093,0.5043062,-0.0004187628,-0.5952559245619848,-434.85,0.9476838,0.13019402991528783,-2.3150911,0.00097066665
0.08287824802434272,0.06164210778213674,-0.0050000000000000044,0.9281284582429032,-0.572223694189251,2.4860708848653956e-17,0.9612469152568984,0.19753086419753085,2.859878,660,-2.972166019660329,-0.9159375799976112,0.15788221,3.353182095483389,9003,1.0,1.4118852383752747,0.0024108634480240346,0.9999550998014795,0.4927657,-0.0004839069,-0.6045969674393967,-450.15,0.9444541,0.1271098140929105,-2.5341783,0.0026252023
0.09602611156434115,0.06004433850587756,-0.0050000000000000044,0.9561792084327829,-0.5707398660770302,-1.107059996064971e-17,0.9666889865283192,0.1316872427983539,2.9720283,680,-7.894145340914243,-0.9180182297082629,0.19581419,2.4498048153704866,8424,1.0,1.3885213226233133,0.0020231021473515196,0.9999509865087772,0.498553,-0.00039451272,-0.5852441505482331,-421.2,0.9453954,0.1205371625305021,-2.7064407,0.0012019394
0.11648881689799251,0.05747972076473138,-0.0050000000000000044,0.9428731740939792,-0.569521983751046,-1.8462848791999485e-17,0.969754914194979,0.19753086419753085,3.0976043,700,-7.100872016757585,-0.8903575809460276,0.2114973,2.2674883925870866,7697,1.0,1.3660104192605649,0.0018354650366909162,0.9999532129499602,0.47309148,-0.0016653598,-0.5586474634698089,-384.85,0.9447924,0.1057153943209225,-2.1884575,0.0063316193
0.12651542088882858,0.05608134735331435,-0.0050000000000000044,0.9627045584332466,-0.5686185275969697,3.470294191746521e-17,0.9750666234408798,0.2962962962962963,2.5789754,720,-4.817505715010072,-0.877574797101366,0.18329641,3.565560721467551,7371,1.0,1.3445504876388306,0.0014320917072718653,0.9999413143374918,0.46230093,-0.0012055141,-0.5457452918919058,-368.55,0.9416001,0.091722072131011,-2.1498306,0.0065380298
0.15398293574092956,16.465996735855214,-0.0050000000000000044,0.0003670073749328928,-0.5678968056494325,2.5983583206220334e-17,0.13256809532035818,0.19753086419753085,2.7413418,740,-12.784057029667158,-25.00000000000002,0.2102469,0.4444312709162536,6563,1.0,1.3244449358933417,14.288468820104075,0.9999989614785985,0.46187708,-0.00011664498,-1.6873892953601912,-828.05,0.93897986,0.0758824843543868,-2.6225438,0.00015995269
0.154639195361464,8.568984430856494,-0.0050000000000000044,0.0030599958954942164,-0.5674251705681037,2.640195952661775e-17,0.08289172329587324,0.2962962962962963,2.8326404,760,-15.521489215838214,-25.00000000000002,0.22179478,1.7860410631044719,6459,1.0,1.3045995725038517,8.003684181101171,0.9999985565206467,0.4631587,-0.0027468966,-1.0724648750139578,-572.9,0.9384412,0.07066750939579028,-2.202808,0.012491299
0.12301120866917445,0.05553781910070965,-0.0050000000000000044,-0.15853336670233054,-0.5669945086467894,3.916454379275735e-18,0.3969741338177645,0.2962962962962963,2.3227885,780,-5.378075275475548,-0.8787959885002798,0.17470323,10.739197663942917,7257,1.0,1.2857611070841644,0.03362168286742093,0.999988147916092,0.44335827,-0.0017882487,-0.5410523752362256,-362.85,0.93676794,0.08307543993085892,-2.228829,0.0048770444
0.08366344385884557,0.05971303183394049,-0.0050000000000000044,0.37599875138997174,-0.5663691823389282,-3.398912871370965e-18,0.9481862499600567,0.4444444444444444,2.6762319,800,-0.9083566723794451,-0.9037548822325867,0.15378745,4.635165347432187,8362,1.0,1.2683909404270204,0.0033917645294953506,0.9999827534754282,0.46857554,-0.0034952583,-0.5828508121419613,-418.1,0.93983185,0.10158597461636916,-2.5435014,0.008399263
0.08934513185379478,0.058909948715735905,-0.0050000000000000044,0.954606269600991,-0.565269144642037,-3.498056545280493e-18,0.9829819146349587,0.2962962962962963,2.6814792,820,-3.4736958192843477,-0.891451264076091,0.12766989,3.7286836925285045,8125,1.0,1.2520408877884144,0.0010061580031060903,0.9999424575764061,0.43381524,-0.00044527947,-0.5743665228291225,-406.25,0.94140744,0.0929325015840828,-2.7117434,0.0012231199
0.10607305978975697,0.05688934569148408,-0.0050000000000000044,0.9200363623687594,-0.5643155936531162,-3.0087822607282264e-17,0.9779637974452449,0.2962962962962963,2.5194018,840,-13.05595561229487,-0.8738369010681788,0.12973534,4.405011476780401,7557,1.0,1.2366540796371859,0.0012557318547447237,0.9999551023679635,0.43000248,-0.0012349396,-0.5531720670349696,-377.85,0.9393866,0.08314427342107295,-2.4179301,0.005735455
0.130409862623927,8.234439537836876,-0.0050000000000000044,0.18534977070732706,-0.5636043517334027,3.369497265015294e-17,0.2627272727167619,0.19753086419753085,2.4036238,860,-18.35815772236464,-25.00000000000002,0.1532648,1.3936425784834994,6748,1.0,1.2216578982244417,6.23474755297647,0.9999983052921472,0.43230695,-0.0004537503,-1.0660946641870004,-587.35,0.93994826,0.06798867750657323,-2.8199663,0.0006450951
0.1254206445849835,8.280735983632526,-0.0050000000000000044,0.11911253175349656,-0.5631415785251535,-1.654589400693e-17,0.33420191661171983,0.1316872427983539,2.6810224,880,-18.75428519548219,-25.00000000000002,0.16182321,0.5500624787629909,6871,1.0,1.206917952946863,5.653260696413734,0.9999984686570297,0.4460549,-8.547882e-05,-1.0977854282171797,-593.5,0.9390327,0.07269919600601987,-2.453111,0.0004606871
0.11580995596078401,0.054660186527409615,-0.0050000000000000044,0.3728428902687544,-0.5626305854939084,-8.03213492451717e-18,0.5319698289425623,0.19753086419753085,2.6360283,900,-4.318839832945591,-0.8612305669960252,0.15885419,10.68189315603728,7077,1.0,1.1924595807930858,0.026258598002942276,0.9999840250916002,0.42973322,-0.0053630355,-0.5335356542233517,-353.85,0.9410003,0.07411840681485013,-2.45457,0.007947683
0.08843862558386409,0.05776345667117555,-0.0050000000000000044,0.7233323915763474,-0.5620717484903379,-2.1913422845338478e-17,0.9645996566288814,0.1316872427983539,2.4513588,920,-3.351122299793388,-0.8817959389115284,0.18459831,17.254213009413224,7782,1.0,1.17877679060928,0.0021494220832830816,0.99997878905753,0.46760824,-9.4394774e-05,-0.561817175170764,-389.1,0.94495076,0.08867718405220278,-2.7521539,0.0004465617
0.07900189241458416,0.05883150819114057,-0.0050000000000000044,0.9537108191622102,-0.5612207333352613,1.4071894754501304e-17,0.9781083956853353,0.19753086419753085,2.8877163,940,-1.9068574873967488,-0.8951939542803956,0.17618969,7.164956787860034,8079,1.0,1.1656685710305963,0.0012958270587368126,0.9999407574553013,0.47534522,-0.00123405,-0.5728331945423647,-403.95,0.9451119,0.08884716538072573,-2.3285635,0.007977403
0.08270320268952734,0.057919170794447694,-0.0050000000000000044,0.9801366944981159,-0.5602967852609325,-3.623831369425476e-18,0.9831625221109169,0.19753086419753085,2.8043504,960,-5.126026552722843,-0.8892528784081489,0.22566923,6.3534520702999995,7843,1.0,1.153287326898245,0.000982625714263246,0.999915672223102,0.4887367,-0.0016562622,-0.5639908970375854,-392.15,0.94039786,0.09166141708736988,-2.4148173,0.0055709598
0.08926754851129252,0.05686818669758168,-0.0050000000000000044,0.9764315246090146,-0.5594119820038943,-3.011970796704624e-17,0.9812597054985849,0.1316872427983539,2.827704,980,-5.0178858380108595,-0.8847216368095261,0.2755244,4.70751219421799,7549,1.0,1.1408280436814686,0.0010828017135145833,0.9999109691637686,0.5236956,-0.0002862827,-0.5528733478975134,-377.45,0.94195807,0.0895656445457716,-2.418789,0.0001431674
0.08441995785348948,0.057221313258446455,-0.0050000000000000044,0.9754484436605265,-0.558599550366895,9.300297588482987e-18,0.9811498262570164,0.1316872427983539,2.8011322,1000,-2.93921561134122,-0.8757199010901237,0.2720774,5.688457153763328,7640,1.0,1.1285615384177876,0.0010845480079125466,0.9999087814610913,0.5261483,-0.002235669,-0.5564028684022009,-382.0,0.94446295,0.09237975393969007,-2.1551838,0.0047677546
0.10944590265214078,0.053773197865692325,-0.0050000000000000044,-61.05787156383379,-0.5577505943205906,-1.6529054626579824e-17,0.9815342339758997,0.1316872427983539,2.966791,1020,-3.3998009219291006,-0.8503944852955144,0.30983457,15.3120175811087,6878,1.0,1.116585609299534,0.0010205029952757613,0.9999979730884274,0.52721155,-0.00033731773,-0.5252280421397127,-343.9,0.9451786,0.07752327983527064,-2.6693892,0.0015992685
0.08781222524554794,0.056349047215578145,-0.0050000000000000044,0.9837166230222882,-0.5571905261062425,-3.8175566729891215e-18,0.9855347624684004,0.1316872427983539,3.5439327,1040,-2.686329756703998,-0.8769595950767497,0.29811722,4.972162778939146,7445,1.0,1.1048553934215577,0.0008327868304783226,0.9999080224830872,0.52938485,-0.0010499529,-0.5486206894306809,-372.25,0.9485602,0.08676797585011423,-2.2056818,0.0036987208
0.10827510541642094,8.323049979630701,-0.0050000000000000044,-0.007864327058137777,-0.5564390867754188,2.5052189890175415e-17,0.2962831033030152,0.0877914951989026,2.980245,1060,-18.336326252414583,-25.00000000000002,0.32114825,0.15875396334994585,6807,1.0,1.0936793116789933,6.4217668059736255,0.999998526714291,0.5235773,-9.2414775e-05,-1.0933765835456133,-590.3,0.9498613,0.0758016544126248,-2.4094102,0.0010752269
0.11243191985539663,36.779731134265944,-0.0050000000000000044,0.4461535765989263,-0.5558942265331441,3.1321153339551016e-17,0.5115008353977357,0.1316872427983539,2.961743,1080,-9.856205708109783,-25.00000000000002,0.28152886,3.624519851107698,6352,1.0,1.0826424169259006,18.597320305801688,0.9999990363732111,0.5012073,-0.0030700024,-3.4473832270714397,-1567.35,0.94825935,0.06585667354872152,-2.2401626,0.008315837
0.08746221074567423,7.738089156777043,-0.0050000000000000044,0.8968489729449154,-0.5554627494504639,2.3521414701024006e-17,0.9201286933537879,0.19753086419753085,2.7515795,1100,-17.62093285641943,-25.00000000000002,0.30923614,1.7080449832696176,7250,1.0,1.072348284638473,0.6200782768195858,0.9999957817668601,0.5475534,-0.0031070998,-1.0621419634507079,-612.45,0.9478328,0.08372986839093947,-2.4066558,0.012979376
0.052736943876437854,0.060127945555734016,-0.0050000000000000044,0.06924587511214908,-0.5547565414885771,-6.6953379105780936e-18,0.7428912756586695,0.19753086419753085,3.2713065,1120,-2.6185643796831464,-0.9008163186411151,0.2611804,8.662382213688167,8490,1.0,1.062116239863271,0.015617563441599853,0.9999870465459308,0.5754006,-0.001117781,-0.5873355037417981,-424.5,0.9446859,0.09537268286167058,-2.6871998,0.0047596074
0.03398983953383184,0.06217516047931101,-0.0050000000000000044,0.8939223194483912,-0.5536075982401721,1.53200244881436e-17,0.9784624122428265,0.1316872427983539,3.0573826,1140,-2.208548276093677,-0.9142351039828254,0.2301636,13.483453217837667,9276,1.0,1.052501322605854,0.001397254184468994,0.9999605832536004,0.61235476,-0.002102208,-0.6130286177737572,-463.8,0.94233,0.10149374382584488,-3.065773,0.0007176858
0.03953353283961923,0.06136945493918884,-0.0050000000000000044,0.9834030409722445,-0.5520904648498318,-1.5867412589551142e-18,0.9876644656903447,0.19753086419753085,3.277542,1160,-2.857276026654406,-0.9107260153586819,0.24577412,3.1629296470688586,8956,1.0,1.043188493100036,0.0007712473060779863,0.9999213020638584,0.6231234,-0.0025205272,-0.6028124784751507,-447.8,0.9420961,0.0987240643401137,-2.8002076,0.01204803
0.05222221467890804,0.05963541132933774,-0.0050000000000000044,0.974726991711564,-0.5507257820935795,1.791714391325901e-17,0.9829443625918209,0.2962962962962963,3.1959062,1180,-3.363304408156732,-0.8967581976135164,0.32175758,3.7209542544865353,8328,1.0,1.0341274842525254,0.0010392699572657766,0.9999227066404747,0.63402337,-0.0028320332,-0.581707645759569,-416.4,0.94166076,0.09596049552952796,-2.3174047,0.008783154
0.0632650802052787,0.058047920890741504,-0.0050000000000000044,0.9591823413638106,-0.549594414691268,-3.2375064532797884e-17,0.9786827206438441,0.19753086419753085,3.0660188,1200,-2.430709291945985,-0.8781869231158591,0.3188826,4.744111351856467,7901,1.0,1.025100020906366,0.0012488799767846146,0.9999332903010826,0.5868441,-0.00090983586,-0.5660185287753975,-395.05,0.9403535,0.08811876518952112,-3.0437245,0.0008418896
0.06388728649634604,0.057795883678653834,-0.0050000000000000044,0.9809866199483638,-0.5486802970258321,-2.5457705183983116e-17,0.9872680157753635,0.19753086419753085,2.7838566,1220,-3.1747783210372074,-0.8812019486548024,0.32612598,4.486101008670197,7815,1.0,1.0164242741163092,0.0007372159613307241,0.9999129133747577,0.6005778,-0.0032286276,-0.5629035791860366,-390.75,0.94484925,0.08882892305168019,-2.3775275,0.0046556215
0.07529261418226504,0.056020537679330636,-0.0050000000000000044,0.9732658526192224,-0.5477722888248191,7.673247686394171e-18,0.9845784221638846,0.19753086419753085,3.2810698,1240,-3.270323344231943,-0.8666851710521737,0.3561063,6.745603365936161,7408,1.0,1.0078666443320958,0.0008866135473053916,0.999918385824017,0.59094733,-0.0040274216,-0.5468614888825054,-370.4,0.9473091,0.08347395497392444,-2.0935824,0.0057183593
0.05858831833875553,0.0581187990423429,-0.0050000000000000044,0.9863352983096038,-0.5470386741555555,-2.868706477961545e-17,0.9895243370111264,0.2962962962962963,3.2339056,1260,-2.784054972541509,-0.8806049735224145,0.32796666,2.9942107746220037,7926,1.0,0.9994358268179476,0.0006461414835519123,0.9998852600782184,0.60737836,-0.0014702894,-0.5669142261247818,-396.3,0.94511366,0.08880910444228092,-2.7269602,0.0065157474
0.05505420754340997,0.058335913733570825,-0.0050000000000000044,0.9893018427623325,-0.5460953550941758,4.9825185577968456e-17,0.9936245299538311,0.2962962962962963,3.5758328,1280,-2.7486295535811642,-0.8800049985149895,0.3636163,3.523095947783068,7986,1.0,0.991363545147021,0.0003723147072433748,0.9998735214820902,0.6726332,-0.0031680309,-0.5691384480296628,-399.3,0.94776785,0.09276425193712258,-2.6634138,0.004504966
0.07192265560303965,0.05591044602154655,-0.0050000000000000044,0.9839102781350147,-0.545091999511188,4.044835307932259e-17,0.989577893319849,0.19753086419753085,3.1769123,1300,-3.3866279385515963,-0.864665283491444,0.39277807,5.618972912184366,7378,1.0,0.9833128501733744,0.0006460537766362058,0.9998848827468265,0.6477601,-0.00065886736,-0.5456913643955229,-368.9,0.94814193,0.0846962535296293,-2.3141477,0.0006802105
