_max_discrew,_MeanReward,_min_obs,_std_discrew,KL,_max_act,_mean_act,_min_adv,_std_adv,_min_act,ExplainedVarNew,_max_obs,PolicyEntropy,ValFuncLoss,PolicyLoss,_max_adv,_lr_multiplier,_mean_discrew,_std_obs,_min_discrew,_Episode,Beta,_mean_obs,_std_act,ExplainedVarOld,Steps,_mean_adv
-0.0050000000000000044,-76.3,-0.6358198227481663,0.02056420354098265,0.000643402,2.1299224,-0.011739929,-4.978803437835601,0.9999867151616514,-1.9207495,0.33150452851630663,0.5148337752350137,0.9150637,0.013761044457209111,-0.0009725733,1.324794589486703,1.0,-0.1917335833458983,0.03618762373990326,-0.6280095689966311,20,0.6666666666666666,-0.004398989646027937,0.4168123,-0.2765990675611709,1328,1.33761810195802e-16
-0.0050000000000000044,-64.8,-0.6067829777651521,0.0065668738881618565,0.003844462,2.0207114,0.00033638746,-3.885987447093539,0.9999102831626494,-2.1834092,0.9560125053262323,0.5863211037435793,0.9142727,0.0004016665093982558,-0.0028516937,2.952632301151878,1.0,-0.14907080316533167,0.04566304817247061,-0.3133569068128001,40,0.6666666666666666,0.013259653365051244,0.3826328,0.8341787809415204,1296,-2.1930331350620375e-17
