_std_discrew,Steps,ValFuncLoss,_std_act,_lr_multiplier,KL,Beta,_mean_obs,ExplainedVarOld,_std_adv,ExplainedVarNew,_std_obs,_mean_act,_max_obs,_min_act,_Episode,_mean_discrew,_mean_adv,_MeanReward,_min_adv,_max_discrew,_min_obs,_max_act,PolicyLoss,PolicyEntropy,_max_adv,_min_discrew
0.03072913223664301,2135,0.027935826243677825,0.35689133,1.0,0.00662046,0.4444444444444444,-0.01465957762294848,0.1269366285651109,0.99998213704125,0.12473973419520379,0.04292156544550789,0.29574093,0.5859551923353432,-1.7359248,440,-0.19968981392080645,0.0,-70.7,-3.957612248956666,-0.0050000000000000044,-0.9636743723019686,2.4094403,-0.0043937573,0.92525184,0.5161136172534565,-0.6147255553440591
0.017053269547411626,2141,0.013642364622061719,0.38032115,1.0,0.00012833667,0.2962962962962963,-0.015958112371896368,0.2530854065391597,0.9999739463672895,0.25349956780853633,0.041226633565642885,0.23339362,0.5591696788777237,-1.8264501,480,-0.15704070202415343,2.654993874862588e-17,-60.95,-6.104314556949376,-0.0050000000000000044,-0.938830674923216,2.2440205,-0.00024564104,0.92186356,0.43351461807149105,-0.6147255553440591
0.01727915408227839,2132,0.01309749685957999,0.36665073,1.0,0.0013554913,0.19753086419753085,-0.015864687091468883,0.2500551453226999,0.9999740482906906,0.2511688925720633,0.040031620083016556,0.24727638,0.5361199467496817,-2.1473258,520,-0.15701062427248832,-9.331705722928146e-17,-60.725,-5.978738280649621,-0.0050000000000000044,-0.9169612297496041,2.535779,-0.000290626,0.91792387,0.4757556742770111,-0.6166519275673389
0.020471012191410308,2142,0.016200330812116664,0.37086636,1.0,0.0046684383,0.19753086419753085,-0.017057334862350938,0.2083828367765146,0.999977092426477,0.2098351810477601,0.039013401389560394,0.2596006,0.515691019103937,-1.7858413,560,-0.16715687282236893,0.0,-63.45,-5.35002733803303,-0.0050000000000000044,-0.8974422337091731,2.448609,-0.003762893,0.9125163,0.41157310847300055,-0.6127895028583509
0.016885730569996826,2157,0.012519012828172024,0.36338088,1.0,0.007289136,0.2962962962962963,-0.018481218548085713,0.2607451373558064,0.9999737408147698,0.26171147601838807,0.038166141415153364,0.19692588,0.4976818319345821,-1.6633061,600,-0.1574843416064018,-6.588249752063979e-18,-61.35,-6.052672583620862,-0.0050000000000000044,-0.8797853620033749,2.1264296,-0.0015551858,0.9097235,0.4706436471845156,-0.6166519275673389
0.023845955871985416,2201,0.019367013953904836,0.37009528,1.0,0.00484005,0.2962962962962963,-0.022424356843158334,0.1921977505007061,0.9999788089175796,0.19112982009706359,0.03689945805598022,0.10715842,0.481813185073794,-2.2499726,640,-0.18039067047984284,1.291308924598092e-17,-67.4,-4.75014683976268,-0.0050000000000000044,-0.8636980902149586,2.158026,-0.00083941873,0.90650845,0.5488028164578705,-0.6147255553440591
0.021296311692929542,2259,0.016865853997371588,0.3659568,1.0,0.006194096,0.4444444444444444,-0.025565157089704582,0.20521561568171953,0.9999769979262484,0.212129696038179,0.03620274047646174,0.061545108,0.4682193375725047,-1.9005007,680,-0.17438687651223236,-2.516308935848075e-17,-66.375,-5.328746750841834,-0.0050000000000000044,-0.848870498268671,2.6800923,-0.0014134151,0.9076011,0.7657687380121878,-0.6317201735458897
0.00918760381995487,2228,0.0047819952096843366,0.35154575,1.0,0.00464154,0.4444444444444444,-0.02418222746813156,0.5305012293452127,0.9999559631473989,0.5335247032858991,0.03582384856427391,0.124749996,0.45656274600041563,-2.3926852,720,-0.14029591950789336,-5.102640831311312e-17,-58.175,-9.990579935075138,-0.0050000000000000044,-0.8351402223380534,1.9761628,-0.001999758,0.9116788,0.7615065534347991,-0.6147255553440591
0.009041031733820648,2201,0.0043044742811674044,0.35988468,1.0,0.002867747,0.4444444444444444,-0.019875282607064493,0.5243120881524366,0.9999552318462671,0.5239002649308849,0.03509493174676138,0.09011457,0.44549126496605274,-1.8953688,760,-0.13873454267989627,-2.582617849196184e-17,-57.5,-10.493906792697166,-0.0050000000000000044,-0.8223611096471802,2.0763218,-0.00072483066,0.91182154,0.5128556601552826,-0.6127895028583509
0.017493992667549876,2207,0.013268201397239677,0.36037984,1.0,0.001734621,0.4444444444444444,-0.018846323102218763,0.25827572397974863,0.9999740136373979,0.2604318714656012,0.03472062245667413,0.07635681,0.43506924509389033,-1.9482791,800,-0.16099138771230917,2.5755966860357053e-17,-62.6,-6.329701288954774,-0.0050000000000000044,-0.8111531405008995,2.5373998,-0.0006322351,0.91094285,0.3754888600067226,-0.6223734454669053
0.02154161136362155,2183,0.017219265651970253,0.3870541,1.0,0.0019044642,0.4444444444444444,-0.017868153400326006,0.19729021848245265,0.9999773451719489,0.20095193697672176,0.03399153324394095,0.11497054,0.4319490659322123,-2.2223794,840,-0.171197815556354,0.0,-64.475,-5.336283290973697,-0.0050000000000000044,-0.8009389897133753,2.259756,-0.0007372352,0.9087369,0.45055313479484865,-0.6261402703483729
0.020340737791616537,2177,0.015962571031768756,0.38230544,1.0,0.00036457906,0.2962962962962963,-0.015595444205277148,0.2269371437279344,0.999976638326671,0.2276466566350256,0.03387882493156165,0.09838578,0.43432203206527403,-1.7960054,880,-0.16865076764964407,0.0,-64.325,-5.31342575997417,-0.0050000000000000044,-0.7915567785883886,1.9821347,-0.00017672821,0.9112322,0.48069106485311514,-0.6127895028583509
0.013658487152115893,2165,0.00927870707013979,0.4014348,1.0,0.0051506446,0.2962962962962963,-0.013993277856616776,0.33240910006120683,0.9999689624491569,0.33165918031637076,0.03326008876140925,0.10103695,0.43448305691123174,-1.9605855,920,-0.1484776664522145,2.625562072092749e-17,-59.075,-7.115717927270842,-0.0050000000000000044,-0.7830016514658626,2.353569,-0.0011132288,0.90968823,0.6106871301515616,-0.6204758245898546
0.02441305089370828,2130,0.021590481819830983,0.38955584,1.0,0.0032849445,0.2962962962962963,-0.010939874548492622,0.16623353280263764,0.999979472458438,0.16886109521662496,0.032965839440366504,0.1509483,0.4380075297908933,-1.9619505,960,-0.17810519748541884,2.668705110836057e-17,-65.625,-4.715217145849123,-0.0050000000000000044,-0.7751601208518477,2.0756578,-0.0007376053,0.9095452,0.4094604958686154,-0.6147255553440591
0.013147445625365298,2129,0.009329954320050375,0.38160285,1.0,0.001433065,0.19753086419753085,-0.01066639880188548,0.33307155305457326,0.9999686177243262,0.3335437129547565,0.03259974535216073,0.16638808,0.43953018709586317,-1.8882679,1000,-0.14587584180217078,0.0,-58.175,-7.274779396424631,-0.0050000000000000044,-0.7679506055471793,2.0490193,-0.0006636251,0.9098849,0.47300143794260063,-0.6127895028583509
0.020686797729713633,2124,0.016564651567232316,0.38645163,1.0,0.0014099944,0.1316872427983539,-0.010053764858172814,0.20056597320451208,0.9999772062048463,0.20201541224119013,0.032352264691988784,0.17540355,0.4413382998771818,-1.925714,1040,-0.16669877165323058,4.014365738757628e-17,-63.0,-5.241936247430347,-0.0050000000000000044,-0.7611832832593883,2.3030257,-0.0010170068,0.9129591,0.445472514965095,-0.6127895028583509
0.020725344216037663,2131,0.016516481258565384,0.40034384,1.0,0.012520272,0.19753086419753085,-0.010202925391677702,0.2021697893172969,0.9999771939936494,0.20377498136012995,0.032226006283572584,0.1683736,0.441981244498575,-1.8827536,1080,-0.167100998489233,-1.3337263927923044e-17,-63.175,-5.286957633950789,-0.0050000000000000044,-0.7548951185458582,2.3527813,-0.0034016608,0.917387,0.45234225444549386,-0.6127895028583509
0.01353189877558968,2177,0.008983906469493288,0.39445958,1.0,0.0029237159,0.19753086419753085,-0.013564861772315116,0.3463485035591456,0.9999685038027429,0.349580002399254,0.03223169175810572,0.07562338,0.44454916529992633,-2.1870542,1120,-0.148806052575584,-1.3055447602390449e-17,-59.375,-7.224472891277005,-0.0050000000000000044,-0.7488926451704749,2.2968795,-0.00091341446,0.9179115,0.6224114231763547,-0.6204758245898546
0.00475288544635895,2181,0.00012063521457607955,0.40202904,1.0,0.013624212,0.2962962962962963,-0.01263422254803449,0.9905741516552822,0.9997464036752836,0.98892190168237,0.032127622586161586,0.06665975,0.44535006800035304,-1.9218428,1160,-0.12728216327700984,1.0425202908905642e-16,-54.525,-2.183241564667736,-0.0050000000000000044,-0.7430924071603147,2.0478604,-0.0059837904,0.91698194,2.438989955280209,-0.2560191379932618
0.008863224428339467,2129,0.0045046580706581555,0.39458814,1.0,0.0008385549,0.19753086419753085,-0.008476556443401213,0.5036135754896243,0.999956040933633,0.5059413742498662,0.03149005662095058,0.14502372,0.4474687443531954,-1.9070067,1200,-0.1350387695198214,-1.3349793062660408e-17,-55.7,-10.740625100287737,-0.0050000000000000044,-0.7376905564140214,2.3933225,-0.00023164286,0.9176905,0.40751099503233434,-0.6108437214656792
0.024157159127047377,2120,0.020049915863240658,0.43085116,1.0,0.01259321,0.2962962962962963,-0.007773167719626669,0.17514199877027903,0.9999794350142696,0.17677473706564484,0.03127465930824823,0.16934253,0.4490511898934078,-1.9460247,1240,-0.17710001881324305,-5.362586684981888e-17,-65.375,-4.739572834726891,-0.0050000000000000044,-0.7327807970479483,2.7478652,-0.0059942305,0.91820794,0.4199171738030525,-0.6127895028583509
0.009183871169986292,2162,0.004693444138347658,0.4371604,1.0,0.0048995586,0.2962962962962963,-0.009142812418711233,0.49413738274655283,0.9999566160193191,0.4889474913159695,0.0314156149030733,0.04623367,0.44927943783620544,-2.2100458,1280,-0.13710351407164797,1.314602656355412e-17,-56.525,-10.164565287055312,-0.0050000000000000044,-0.7281826451986416,1.9769242,-0.0020880373,0.9130697,0.6232748871996735,-0.6166519275673389
0.017023011635566892,2166,0.012637111121178293,0.45131066,1.0,0.0018459555,0.2962962962962963,-0.008134952405707876,0.265217575809084,0.9999736658627345,0.2660673088182084,0.031537889637890656,0.073523775,0.4517929355585902,-1.9403774,1320,-0.15813262947110618,0.0,-61.575,-6.334635971593103,-0.0050000000000000044,-0.7238646294662949,2.4906752,-0.0006265575,0.9099943,0.5994086190206961,-0.6185686679295022
0.013081736835354506,2162,0.008521961805422161,0.48525614,1.0,0.0051220884,0.2962962962962963,-0.006838378356419035,0.35012956706072285,0.9999681580830148,0.35011903631500274,0.03156198999215771,0.059035417,0.4530092101076622,-2.0224986,1360,-0.14731968909821974,-3.943807969066236e-17,-59.0,-7.613622583045134,-0.0050000000000000044,-0.719837434075793,2.1961424,-0.002271997,0.90569836,0.5430120029009969,-0.6127895028583509
0.017337966039585262,2179,0.012833774391696754,0.42122397,1.0,2.5126817e-05,0.19753086419753085,-0.009073428914871791,0.26020469461581,0.9999738048260483,0.2602683660159353,0.031177807090145154,0.041713566,0.452691718517844,-2.1061807,1400,-0.15934156043559167,-6.5217323153749445e-18,-61.9,-6.312897050445502,-0.0050000000000000044,-0.7161018265963431,2.0813186,-0.00015516371,0.9028825,0.630371102475586,-0.6204758245898546
0.013450411331827866,2169,0.008854729194968476,0.42754865,1.0,0.0081844535,0.2962962962962963,-0.00914478450332749,0.3401043693018889,0.9999684643057686,0.3416998942532067,0.030976145215274888,0.051372517,0.4553932740126717,-2.574953,1440,-0.14828409030767048,-1.3103600475059478e-17,-59.175,-7.434312367388424,-0.0050000000000000044,-0.7124161963373028,2.1018658,-0.0021640866,0.90222776,0.5249807359414288,-0.6185686679295022
0.02759600650557325,2138,0.023791651316675103,0.4662047,1.0,0.0020174566,0.2962962962962963,-0.006229961545167031,0.15162795400708085,0.9999808489494305,0.15109690721141433,0.03083498859228754,0.09975922,0.456525486813775,-2.4783008,1480,-0.1889529445993755,-1.3293596553042099e-17,-68.3,-4.361128795624537,-0.0050000000000000044,-0.7087783572913198,2.4694855,-0.00043590023,0.90293324,0.5736244401993927,-0.6166519275673389
0.016923069337911236,2148,0.012549618667696662,0.46016684,1.0,0.0057103797,0.2962962962962963,-0.005385166627228785,0.26471597848315276,0.9999736560842972,0.2637653911141161,0.030960526185030795,0.11865529,0.4580801589281327,-2.14797,1520,-0.15712762931498273,6.615854150466482e-18,-61.125,-6.093884987889725,-0.0050000000000000044,-0.7054267021765163,2.3691397,-0.0022749938,0.9004879,0.5163195621948529,-0.6127895028583509
0.016957004374162612,2160,0.0123099484042679,0.46674764,1.0,0.004109127,0.2962962962962963,-0.006149891678561416,0.2713562580564972,0.9999735986121993,0.2755331758478142,0.03092136855715626,0.08824503,0.4592374178968341,-2.2254572,1560,-0.1577330252901874,0.0,-61.425,-6.010681255351531,-0.0050000000000000044,-0.7022839196935704,2.2127595,-0.0011175347,0.89888495,0.7159237875345005,-0.6166519275673389
0.013403926526518424,2196,0.00867926197032576,0.4613328,1.0,0.0017330423,0.2962962962962963,-0.007470683476647646,0.35361547710015473,0.9999681289718364,0.3538784031088741,0.031157305450348463,0.025406027,0.4591080994022292,-2.1628222,1600,-0.14949917932169868,1.2942490633153009e-17,-59.85,-7.588428945969008,-0.0050000000000000044,-0.6992711023916243,2.0871892,-0.0008529788,0.90230906,0.6571209596463411,-0.6185686679295022
0.02092243109293757,2167,0.016827665784950614,0.47181574,1.0,0.00024490675,0.19753086419753085,-0.006145740187746717,0.21206671005481093,0.9999771173018687,0.21282390841345866,0.030763083293230853,0.07081035,0.4598156572630436,-2.1767733,1640,-0.16921882775815703,2.6231388491374257e-17,-64.075,-5.382907034046455,-0.0050000000000000044,-0.6964494702012288,2.4006076,-0.000100189594,0.90507776,0.5650426825103205,-0.6166519275673389
0.009089806571224601,2165,0.004720811691945778,0.49217543,1.0,0.0059622233,0.19753086419753085,-0.0048399388846597355,0.5109207219910867,0.9999556430491017,0.512023648140731,0.030712929749407286,0.07005153,0.46234302374280684,-2.1032596,1680,-0.137096564541509,-1.3127810360463745e-17,-56.6,-10.529743749549162,-0.0050000000000000044,-0.6937286954769682,2.7029912,-0.0019907765,0.90436256,0.62609604175842,-0.6147255553440591
0.004832321124466528,2201,8.297048647669221e-05,0.5182603,1.0,0.013378396,0.2962962962962963,-0.005564648457781965,0.983324152498825,0.9997504466535199,0.9859934395215308,0.031160873010173028,0.029734243,0.46345022355003823,-2.8362432,1720,-0.12834063423772213,-1.291308924598092e-17,-55.025,-4.554479489741328,-0.0050000000000000044,-0.6911256597573399,2.1600463,-0.0077082934,0.90572745,3.5250011272470667,-0.26344034709177905
0.024267828452287293,2154,0.02008234373114276,0.5451719,1.0,0.003048834,0.2962962962962963,-0.0032867918732757784,0.18885276832718734,0.99997914174431,0.19043221717196213,0.030590963292577905,0.13424343,0.4644314968429388,-2.4046998,1760,-0.17894611340884514,0.0,-66.225,-4.813570546276432,-0.0050000000000000044,-0.6887165389670487,2.6412516,-0.0014294505,0.90811074,0.5523930659718768,-0.6166519275673389
0.016940445986158934,2143,0.01253855175437588,0.567962,1.0,0.007876829,0.4444444444444444,-0.002400610543551584,0.2660057429419509,0.9999736819142063,0.265658237248766,0.030360619021936913,0.16740392,0.4648522232366537,-2.6656172,1800,-0.15688442209926196,-3.3156450572099866e-17,-61.0,-6.359623861108771,-0.0050000000000000044,-0.6863811782715226,2.6224985,-0.0036907136,0.91066784,0.5658486141860863,-0.6166519275673389
0.01309920922798592,2206,0.00830497087415281,0.6074423,1.0,0.0023253001,0.4444444444444444,-0.0037509941792353767,0.35843151191295886,0.9999680325028303,0.3667689112168663,0.03162412678438817,0.0726108,0.4661096708841718,-2.4698973,1840,-0.1494178074367504,-2.5767642275978248e-17,-60.1,-7.8924938104217395,-0.0050000000000000044,-0.6841884879968585,2.6306705,-0.00059608684,0.91079026,0.6328162715330607,-0.6147255553440591
0.017119466141168483,2185,0.012528043928110381,0.5485384,1.0,0.0071029887,0.6666666666666666,-0.003699704131325896,0.27191083521467063,0.9999735459670093,0.27180911473932223,0.030969732354304124,0.06088669,0.4666913069351649,-2.1546307,1880,-0.15921723669344548,-2.601529467313868e-17,-62.05,-6.167218183635413,-0.0050000000000000044,-0.6821861137147948,2.6817102,-0.0022265008,0.9110372,0.7221504303382991,-0.6166519275673389
0.013347795635807048,2221,0.008715738971438416,0.634704,1.0,0.00027157424,0.4444444444444444,-0.004263730120737693,0.3577247934650186,0.9999679571510055,0.35794659037177323,0.03178149892629904,0.033230964,0.46799228678696375,-2.2450826,1920,-0.15053706821244559,0.0,-60.475,-7.756985242998902,-0.0050000000000000044,-0.680182220096202,2.9048457,-8.079743e-05,0.9110025,0.7726744383676335,-0.6185686679295022
0.013256724108936253,2222,0.008480950350161727,0.6548353,1.0,0.0017938736,0.4444444444444444,-0.00385432475864309,0.36295021646247494,0.9999678887716201,0.36349620135316063,0.031712809912457514,0.02807018,0.46753860262573027,-2.5077393,1960,-0.15043817743672996,3.8373145045549965e-17,-60.5,-7.598472183181975,-0.0050000000000000044,-0.6783164584399107,2.7139208,-0.00050823,0.91269785,0.607854136121998,-0.6166519275673389
0.004826438355145024,2197,0.0002582426737758819,0.6271932,1.0,0.008889978,0.6666666666666666,-0.0031469739564565055,0.9789832885872074,0.999798150400186,0.9816918272771595,0.031167764290187274,0.07045686,0.4686867323171619,-2.3946557,2000,-0.1281717815211241,2.5226369316926634e-16,-54.925,-3.739155699339783,-0.0050000000000000044,-0.6765496660541109,2.5731592,-0.0050392332,0.9165933,3.5015616828712517,-0.26344034709177905
0.013089376319831848,2160,0.008591406502139111,0.6270458,1.0,0.00095950265,0.4444444444444444,-0.0025644382169941605,0.3524700011177959,0.9999680732629292,0.3521805768025641,0.03046968413573512,0.1504413,0.4692926040084914,-2.3498187,2040,-0.14724986085019992,-3.947459643111668e-17,-58.95,-7.430104324235926,-0.0050000000000000044,-0.674773983699857,2.5894876,-0.0003074255,0.9181198,0.6580429928565199,-0.6147255553440591
0.01698042296478804,2134,0.012598002191899417,0.5903038,1.0,0.0028634057,0.4444444444444444,-0.0014486361012686934,0.2587594284297273,0.9999739371595657,0.25985072928478437,0.030036471677181584,0.18171796,0.4703530557960762,-2.1166255,2080,-0.15653696076188905,5.327405703918277e-17,-60.775,-6.129750575868061,-0.0050000000000000044,-0.6729707339884283,2.8348155,-0.0012141573,0.9222451,0.4392077178682841,-0.6127895028583509
0.013179554689432212,2161,0.008733239357423582,0.6123186,1.0,0.0011911825,0.2962962962962963,-0.001861805720621763,0.34240153748369206,0.999968363013958,0.3423245911445597,0.030323518626102983,0.1324253,0.4708487301115247,-2.5528667,2120,-0.14744420480553624,-5.260843948246924e-17,-58.975,-7.447847858257648,-0.0050000000000000044,-0.671166454166624,2.8887048,-0.00033523847,0.92285824,0.712579996035439,-0.6147255553440591
0.01330548600108873,2193,0.008713406791014802,0.6064846,1.0,0.0016213063,0.2962962962962963,-0.003340794812140815,0.3464287814121856,0.9999682578774272,0.3461254480450493,0.030796149396162584,0.063044935,0.4725844693904071,-2.6881995,2160,-0.1491571171503274,-7.776117491218607e-17,-59.775,-7.498845635767211,-0.0050000000000000044,-0.6694892194456125,2.4904692,-0.0007365205,0.9186834,0.668859491427127,-0.6166519275673389
0.013028921683176396,2190,0.00831101828781505,0.55070233,1.0,0.00020141242,0.19753086419753085,-0.0035024465957600513,0.36256224027473827,0.9999677410193317,0.3621505999724728,0.030681199649971343,0.063734956,0.47282701456404286,-2.2764049,2200,-0.14853129721162026,-3.893384853480001e-17,-59.7,-7.7380878517248,-0.0050000000000000044,-0.6678915408986786,2.617675,-0.0001502473,0.9145615,0.55954606755092,-0.6147255553440591
0.009112214471200936,2188,0.004445488089071898,0.5779129,1.0,0.0014713774,0.1316872427983539,-0.0033950437339594635,0.5134735409153512,0.9999557541246901,0.5138911133544578,0.030732508556124985,0.06188492,0.4732802779147058,-2.3094075,2240,-0.1382140443516588,0.0,-57.175,-10.368347958511077,-0.0050000000000000044,-0.6663233467228019,2.4912105,-0.0004847837,0.91463184,0.7125337455293477,-0.6147255553440591
0.01683949298351668,2209,0.012004339908087941,0.63321036,1.0,0.009945854,0.19753086419753085,-0.003378532599352365,0.29206591634118406,0.9999730613251483,0.2921112091398934,0.031183232554873125,0.0522809,0.4731030685498344,-2.1774542,2280,-0.15985610475746598,-6.4331619353562714e-18,-62.65,-6.14666602238626,-0.0050000000000000044,-0.6647698778352286,2.41028,-0.003317955,0.90953374,0.6203133387040819,-0.6147255553440591
0.005098690060899343,2263,0.0002684723083412873,0.6888833,1.0,0.013382806,0.2962962962962963,-0.003999018201873565,0.9696238063217023,0.9997826404635805,0.9649669927077376,0.03225488916286708,-0.015237293,0.47518791007626826,-2.835725,2320,-0.131683450837683,1.2559305978967746e-17,-56.575,-5.4237369832481495,-0.0050000000000000044,-0.6633611443546102,2.5660615,-0.007522887,0.91013914,3.1609478412007306,-0.2780614240214839
0.012772732795388845,2185,0.007919870797541525,0.6589921,1.0,0.0007426016,0.19753086419753085,-0.0020075182268126115,0.38328009463367596,0.9999671241096539,0.38384541251365856,0.030786009076650526,0.11061105,0.47523422527582976,-2.5618243,2360,-0.14785935909164194,-1.300764733656934e-17,-59.575,-8.008032382485373,-0.0050000000000000044,-0.6621055837500449,2.5093622,-0.00055462756,0.91085255,0.5264203019222652,-0.6166519275673389
0.017493384103531608,2203,0.013066891470424556,0.6833421,1.0,0.004638847,0.19753086419753085,-0.0017607575971993947,0.2590243029738204,0.9999739062348132,0.2608187013389993,0.031087496382488842,0.07595142,0.47636613464713806,-2.492646,2400,-0.1607369537058913,-3.870409818030505e-17,-62.5,-6.229780350225454,-0.0050000000000000044,-0.6607893165725881,2.5936449,-0.0017453416,0.9089597,0.5290447040503644,-0.6204758245898546
0.008909449208712244,2184,0.004173333215188746,0.7055922,1.0,0.0027495918,0.19753086419753085,-0.001435606531130138,0.5392115128079944,0.9999544208475633,0.5387201410476387,0.03066294948333927,0.11747465,0.4762386149338413,-2.4266202,2440,-0.137674230073726,1.3013603219049454e-17,-57.075,-10.519570558881666,-0.0050000000000000044,-0.6595261715350079,2.7718852,-0.001720752,0.9008763,0.6448054998505065,-0.6108437214656792
0.017408028204093026,2202,0.012987044010154434,0.7668597,1.0,0.008595773,0.2962962962962963,-0.0013024237008170622,0.2645529753865292,0.9999737710608807,0.26542800032799296,0.031090008127520434,0.10397307,0.4775629667142477,-2.365684,2480,-0.16053246313304628,-1.936083748665123e-17,-62.475,-6.201079370386357,-0.0050000000000000044,-0.6582693252325567,3.2876291,-0.0038140253,0.8996039,0.4327317701757185,-0.6204758245898546
0.009109132502815356,2188,0.004659475375102598,0.7401374,1.0,0.0024811092,0.2962962962962963,-0.0006562484471625254,0.5188909814031972,0.9999554266324593,0.5161819583067808,0.030702952774023247,0.15861161,0.4772738623358726,-2.3460069,2520,-0.1382003060294521,-3.8969437061797083e-17,-57.175,-10.51478822719395,-0.0050000000000000044,-0.6571063518794604,2.9385185,-0.0004347865,0.90068597,0.5408814711010066,-0.6147255553440591
0.0089836672479829,2153,0.0043920855272441125,0.68906194,1.0,0.009838105,0.4444444444444444,0.00032538174080219413,0.5083269501631673,0.9999562344166123,0.5112078696194812,0.02998760224256121,0.17572169,0.4786888968302066,-2.6539104,2560,-0.13636706248591393,-1.3200979763308875e-17,-56.3,-10.181775092807522,-0.0050000000000000044,-0.6559463613580903,2.743151,-0.0037979258,0.9021028,0.6954349263878612,-0.6127895028583509
