_mean_obs,ValFuncLoss,_min_discrew,ExplainedVarOld,_min_obs,KL,_min_act,_max_act,PolicyLoss,_mean_adv,_Episode,_max_obs,_mean_discrew,PolicyEntropy,ExplainedVarNew,_std_act,_max_adv,_max_discrew,_std_discrew,_MeanReward,Steps,_std_adv,_mean_act,_min_adv,_std_obs,Beta,_lr_multiplier
-0.01542472881015671,3024.3311198738384,-193.0,0.3626601465730671,-3.6911478138242626,0.0009971828,-2.5606155,2.3402658,-0.0002738,1.4527031278318345e-16,560,0.7490618680144122,-83.98286229705352,0.9543896,0.3711451346431357,0.50302094,1.3155725231596886,-1.0,2363.764288379715,-166.3,3326,0.9999998847622787,0.14362505,-1.4921712870160988,0.1389038947100185,0.19753086419753085,1.0
0.02118029303968678,2602.1700097366675,-171.0,0.3944037381988723,-0.7060012774546952,0.0016194725,-2.270279,2.6908305,-0.000901,-1.1403772302322596e-16,580,0.7489020899525997,-81.56882716049383,0.9520421,0.4084299622014236,0.49762928,1.2991788969066211,-1.0,2198.0884726985214,-162.0,3240,0.9999998837884413,0.18162267,-1.4615344501323284,0.06615876475252588,0.19753086419753085,1.0
0.008672775654882342,2825.5829380192276,-205.0,0.3823801262548464,-3.5713154351915986,0.0026757892,-2.3670263,2.5814776,-0.0012922809,4.2778009377489475e-18,600,0.7479639388610863,-84.00872968091511,0.9506401,0.3991667053621737,0.5436395,1.5713905259427288,-1.0,2383.7696408306,-166.1,3322,0.9999998859789946,0.17858265,-1.552966271379919,0.11516902085725475,0.19753086419753085,1.0
0.00029606474372939655,2479.297198950542,-187.0,0.4170494305937279,-3.4887282149032237,0.0003678699,-2.370795,2.5408096,-8.3053215e-05,-8.726346156095796e-18,620,0.7481168111770968,-82.14307645072152,0.95106745,0.4312115790895332,0.50710404,1.550195129254694,-1.0,2247.398626458079,-162.85,3257,0.999999884017828,0.1837279,-1.5558602905373768,0.11149442956347462,0.1316872427983539,1.0
0.0013733664691641396,2388.6634177624715,-191.0,0.4273607747539043,-3.414861900800579,0.005832355,-2.298795,2.7093349,-0.0027768705,2.5165511121777493e-17,640,0.7478064281254516,-82.03695719125346,0.9507802,0.4416096572796472,0.5156496,1.3016994179479546,-1.0,2259.0820958229287,-162.35,3247,0.9999998840538546,0.18701653,-1.6007655953318018,0.13146001316598183,0.1316872427983539,1.0
0.004245940295603567,1976.4125752605885,-193.0,0.46717946789947307,-3.297357890027611,0.009051153,-2.5487442,2.8181486,-0.0040405677,-1.8195716664791297e-17,660,0.7470380072466931,-78.8809218950064,0.94966483,0.4846694321887015,0.5109129,1.2129715115691264,-1.0,2082.0459996622735,-156.2,3124,0.9999998809294897,0.21651947,-1.7118208757516666,0.08430754705949163,0.19753086419753085,1.0
0.0034391120100751636,1770.5400841903313,-182.0,0.4951304706778258,-3.289204225525595,0.007583045,-2.3908868,2.431438,-0.0036373476,8.213698182834111e-17,680,0.7462735403144399,-77.4903940084663,0.9516613,0.5096123364758101,0.51906484,1.5633895790609615,-1.0,2000.0766742504886,-153.55,3071,0.9999998788636384,0.22905375,-1.7453507338492116,0.0834456698937183,0.2962962962962963,1.0
0.01377476366602844,1657.3944527478482,-161.0,0.5164711372235116,-0.7158014160009976,0.0014989824,-2.4286761,2.4674523,-0.002320534,-3.478505560183258e-17,700,0.7445636634928587,-77.14588772845953,0.9482924,0.5291409921971442,0.5072164,1.1604648880382904,-1.0,1962.8073721231654,-153.2,3064,0.9999998776249481,0.21488367,-1.6379603592896983,0.061183527631469135,0.19753086419753085,1.0
-0.006987044312728161,1819.8516027694234,-197.0,0.49523579912067106,-3.3196604169891577,0.005433989,-2.343411,2.3985033,-0.0019122431,3.869066786650129e-17,720,0.7439070421931087,-79.10025624599615,0.9415455,0.5135735901461274,0.50974256,1.4980617571691361,-1.0,2126.521338819668,-156.1,3122,0.9999998805289226,0.18777788,-1.7983495740123487,0.1045022363878932,0.19753086419753085,1.0
-0.0021582057778420285,1485.288331984493,-187.0,0.5405079204074501,-3.266387864311907,0.0059164567,-3.4405236,2.9302387,-0.0041637556,0.0,740,0.7429316861739296,-76.27847682119206,0.93909276,0.54965653179777,0.49498203,1.2837786663172301,-1.0,1946.9446360905224,-151.0,3020,0.9999998762817406,0.22787759,-1.8795976339524836,0.08138171579844436,0.19753086419753085,1.0
-0.0029381967815180123,1205.453026718758,-152.0,0.5796026435715682,-0.7169156135663287,0.00078559184,-2.3767772,2.6090293,-0.0004169966,-4.126828325220944e-17,760,0.7427488480482275,-73.69969251793646,0.9381338,0.6038881869539767,0.5059143,1.3371870056143351,-1.0,1788.4151109406444,-146.35,2927,0.9999998736246554,0.21271989,-1.7313203674898543,0.058252898173792825,0.1316872427983539,1.0
0.006194394954213296,1068.653648325703,-148.0,0.614127904765728,-0.7160822540746699,0.0029500315,-2.248729,2.4195719,-0.0011124725,3.9543247903170796e-17,780,0.7390034264527914,-72.39095652173913,0.94087756,0.6285134932365828,0.5174384,1.0698827422266886,-1.0,1724.2297616937622,-143.75,2875,0.9999998668860455,0.22957711,-1.7931120231914015,0.05727365032064161,0.1316872427983539,1.0
0.0037371983962598515,1069.2402956472974,-149.0,0.6234375765850201,-0.7151001408394473,0.0057568694,-2.8043396,2.4985223,-0.0013043989,-9.068672377759126e-17,800,0.7403707308028669,-72.99793032080028,0.9400289,0.6328969675222494,0.48288506,0.9931183576241359,-1.0,1754.1131381793464,-144.95,2899,0.9999998657732619,0.22960106,-1.8073297674547046,0.056656567971803004,0.1316872427983539,1.0
-5.401896014548698e-05,947.6029001819772,-147.0,0.6435261493218809,-0.7142738607643551,0.0092608,-2.3815615,2.6741714,-0.0033209375,-1.0724232235059427e-16,820,0.7396294033762079,-71.75184275184276,0.9385744,0.6559212290703702,0.46404347,1.0588275153578985,-1.0,1694.7123737541426,-142.45,2849,0.9999998633899281,0.20429176,-1.8583205067892157,0.05388449316856947,0.19753086419753085,1.0
-0.008535634545959032,792.4641141044658,-145.0,0.6763145868581777,-0.7125817654216486,0.008564158,-2.3589246,2.439268,-0.0031223216,-3.082614905683732e-17,840,0.7373682054034144,-69.68944323933478,0.9446316,0.6903121870048821,0.41178668,1.0354216868798314,-1.0,1599.284971707371,-138.3,2766,0.9999998575229243,0.19091485,-1.976007900097267,0.04809826403487312,0.2962962962962963,1.0
-0.002275214947055078,822.5414380194647,-145.0,0.6760230673755552,-0.7089905754422242,0.005113019,-2.8467095,2.4612336,-0.0021309927,9.359231478506126e-17,860,0.7368408409826106,-70.74724101103595,0.9476521,0.6867466912872457,0.47078574,0.9717268928528474,-1.0,1646.8909010743453,-140.45,2809,0.9999998583859684,0.23687151,-1.9307219434710414,0.05274722366354608,0.2962962962962963,1.0
-0.01277737190006981,875.7693936310211,-178.0,0.6602462891317753,-3.4545139663788085,0.012042104,-2.20809,3.0179188,-0.0052842693,-1.0060782099258056e-17,880,0.7356448588435813,-71.48601769911504,0.94787425,0.6737713676287842,0.48523074,3.251590183539237,-1.0,1719.9644947607485,-141.25,2825,0.9999998616913031,0.21427214,-2.1711605114065233,0.10515717394440252,0.4444444444444444,1.0
-0.022470091765319434,656.8866119108746,-157.0,0.7069571740452725,-3.397847770699689,0.0010930817,-1.9982753,2.8793552,-0.00095918437,4.989028817236476e-17,900,0.7346931835862299,-68.35809312638581,0.9455745,0.7185815479023676,0.4196444,1.629629943756343,-1.0,1555.7679260016748,-135.3,2706,0.9999998513420238,0.18034245,-2.2414942936658475,0.0976615752906777,0.2962962962962963,1.0
-0.005074113254556935,589.1642938984205,-140.0,0.7280606430177103,-0.6990115434327371,0.0134075545,-2.3156595,2.7083442,-0.005881075,3.953316408160795e-17,920,0.7327820722432631,-67.92692878338279,0.945094,0.7446328308528486,0.44163227,1.0847011038958254,-1.0,1517.8229246922574,-134.8,2696,0.9999998494584387,0.21088417,-2.06791173088935,0.04706320182688536,0.4444444444444444,1.0
-0.037797380130372905,523.2845041371284,-149.0,0.7620991617729997,-3.373224941675715,0.0009929371,-2.1844409,2.3072455,-0.0009028877,-5.106018146536272e-17,940,0.731827664545329,-66.70272314674735,0.9419441,0.7624572557745759,0.39662585,1.5798798729682526,-1.0,1470.5787974256214,-132.2,2644,0.9999998316388522,0.12348717,-2.326011643613509,0.11776080394352569,0.2962962962962963,1.0
-0.0126585893989694,439.7895370083321,-137.0,0.7717006205492825,-0.6880016777866125,0.0070520053,-2.1387742,2.4059763,-0.0025643553,9.172709690930002e-17,960,0.7295763596605525,-65.41541425818882,0.9416828,0.7789747083881101,0.41705748,1.1512310834786816,-1.0,1408.1156776222244,-129.75,2595,0.9999998366151601,0.15885165,-2.242040846944392,0.04006271340406367,0.4444444444444444,1.0
-0.027239569974915178,350.5493530066804,-136.0,0.7967599602118154,-3.311852414341281,0.004446498,-2.008964,2.307385,-0.0017235612,3.394312431975001e-17,980,0.7283892865259024,-63.352308917197455,0.9388424,0.8114299627786332,0.39986107,1.1085473355246687,-1.0,1321.1979325669904,-125.6,2512,0.9999998257881263,0.14315334,-2.3264540256033923,0.06441509410135873,0.4444444444444444,1.0
-0.013565852412121613,794.1556883829771,-221.0,0.6081846944676363,-3.2998039027286605,0.00050358794,-1.7445827,2.2093735,-0.00011389505,2.285621988773945e-17,1000,0.725052999786184,-67.55448331322879,0.93922544,0.6464009091604657,0.40029672,0.9358795878751126,-1.0,1736.922544234442,-129.3,2487,0.9999998574777275,0.18987392,-6.512944193737296,0.061195444727651094,0.2962962962962963,1.0
-0.028382807326769646,811.184251427713,-222.0,0.6193011810510698,-3.2945742920527943,0.00489527,-2.1953883,2.407186,-0.0028391427,-6.88732861803005e-17,1020,0.7251505534843284,-67.34571890145396,0.9395106,0.5989082699518242,0.39909148,3.8252010618073036,-1.0,1739.0622231907735,-128.75,2476,0.9999998600341298,0.1725112,-4.569744888345822,0.08944673539535855,0.2962962962962963,1.0
-0.017319169367419705,322.6915440342976,-130.0,0.7563527953852676,-3.254506997734031,0.005578637,-2.1816769,2.447776,-0.0026442218,1.701219638691381e-17,1040,0.7223358138762158,-63.167597765363126,0.94001293,0.7968529104499834,0.42482942,5.807027223618527,-1.0,1310.471511946747,-125.3,2506,0.9999998545123229,0.20493624,-2.1831762266187127,0.06651909115458168,0.2962962962962963,1.0
-0.014706389446193117,335.4669982474748,-132.0,0.7943488323843653,-3.2448804180409834,0.0026611346,-1.9504383,3.0860543,-0.0015518503,-4.163336342344337e-17,1060,0.7219607743286376,-64.524609375,0.9427799,0.8309276583876124,0.43700695,4.080948884003279,-1.0,1368.389238128662,-128.0,2560,0.9999998339629703,0.2693333,-2.3239207246596814,0.070470348762988,0.2962962962962963,1.0
-0.019466316170905967,743.2553107733199,-225.0,0.6133818358753675,-3.236072233782785,0.008777959,-1.7320063,2.7340345,-0.004946143,0.0,1080,0.720295226247785,-67.54556451612903,0.94506,0.6523280893300321,0.44496745,0.8354515369740726,-1.0,1765.7382464555153,-128.95,2480,0.999999853398823,0.19491705,-6.289569134975701,0.06305198528188846,0.4444444444444444,1.0
0.0002649795023260579,313.71530299887,-134.0,0.8282456890703866,-0.6438619593462972,0.0007739129,-1.8021467,2.4404142,-0.0010727448,1.0551240312185935e-16,1100,0.7196142445240256,-64.50058616647128,0.9471038,0.8418581335949245,0.46328688,1.1190172062757096,-1.0,1367.476259914322,-127.95,2559,0.9999998183142137,0.32222387,-2.3190203946095895,0.04755207805672123,0.2962962962962963,1.0
-0.012877845835491744,275.9767833736447,-134.0,0.7993955873887432,-3.252833344182168,0.008643132,-2.0979977,2.8142219,-0.025056241,-6.040596606896858e-17,1120,0.7171546976308071,-63.766310794780544,0.9527182,0.8504303458441648,0.47230825,6.296825752547035,-1.0,1337.6713680030507,-126.45,2529,0.9999998354331275,0.27172983,-2.3598813919729835,0.07212424763311417,0.4444444444444444,1.0
-0.019847813003167267,791.2036557280607,-226.0,0.6372597898627508,-3.243987448226061,0.013137295,-2.1513467,2.4503994,-0.01832853,5.497429290213541e-17,1140,0.7167963829235366,-70.02630560928434,0.9564614,0.6549855460830594,0.48602873,1.12629548246226,-1.0,1843.474743218015,-134.2,2585,0.9999998530691707,0.36193308,-6.308904049292242,0.0998559860300313,0.6666666666666666,1.0
-0.009931373238616594,228.94031323238573,-130.0,0.849975126885429,-0.634447751942153,0.0054978454,-2.0565128,2.5096002,-0.0020502657,4.698980016048759e-17,1160,0.7159481446894326,-62.92144288577154,0.96108675,0.8659304969020648,0.46241224,1.296358498837358,-1.0,1302.5445301826096,-124.75,2495,0.999999809349141,0.32677546,-2.4570986241713055,0.04524574906985271,0.6666666666666666,1.0
-0.010224252711411115,183.61756717880053,-131.0,0.8813863598294708,-0.630445520380943,0.007760549,-2.545403,2.7394838,-0.0065554236,1.7508239895526084e-17,1180,0.7149222179340883,-61.45708418891171,0.9651923,0.8877570282659725,0.4456591,1.4808580401681106,-1.0,1245.2140719908589,-121.75,2435,0.9999997848808132,0.2625251,-2.860435563710325,0.04104193210036617,1.0,1.0
-0.006024678642289486,144.63778484701086,-126.0,0.9062739152894439,-0.6254313747558827,0.002396769,-2.572513,2.1843865,-0.0012255604,-1.2245587291367846e-16,1200,0.7135543747708767,-60.032786885245905,0.9699529,0.9080721600985976,0.45336482,1.3491390971672086,-1.0,1185.8560078280586,-118.95,2379,0.999999747512329,0.19344564,-3.0057246845029324,0.035233301133059496,1.0,1.0
-0.010206146276564732,111.97287929937636,-127.0,0.9223009929350692,-0.6191835221809882,0.0021989949,-1.9236099,2.3047311,-0.0026900142,4.302594420692648e-17,1220,0.7125435247474801,-58.3568339100346,0.973727,0.9201284451657712,0.42766404,1.4136074500971312,-1.0,1120.2814065848709,-115.6,2312,0.9999997106262527,0.16255589,-3.1920206921811447,0.03192061229500523,1.0,1.0
-0.014243142005435392,547.3327001813445,-216.0,0.6914232101146353,-3.2850003970398385,0.0020966418,-2.1205041,2.2170906,-0.0016940681,-4.8604890004966235e-17,1240,0.7105447592946694,-63.96665241556221,0.97238415,0.6969233402043045,0.44701627,0.8874146182153307,-1.0,1609.8783235948756,-121.9,2339,0.9999998276786628,0.26094168,-6.548717728108224,0.05663684528406419,1.0,1.0
-0.012259558086098193,97.29054167445936,-122.0,0.92134808389186,-0.605617643924196,0.0020520696,-1.8801504,2.2703538,-0.00192378,-2.6327869459288804e-17,1260,0.7087700182374952,-57.92197035745423,0.96747386,0.9315130388890229,0.42013085,1.6088933345980945,-1.0,1104.5427343914491,-114.7,2294,0.9999997411745073,0.1952368,-3.12954888502897,0.0335145911879977,1.0,1.0
-0.013135206131595726,506.1287710777719,-208.0,0.7139363778510375,-3.3014120031235485,0.0006733399,-2.0169816,2.31704,-0.0013006444,-1.2319770017513657e-17,1280,0.7076575427369817,-62.990030342436064,0.96874774,0.7052262851426903,0.42102748,1.1321839111459038,-1.0,1535.3934853480177,-120.3,2307,0.9999998184229658,0.15719855,-7.925981931177692,0.04365563761656149,0.6666666666666666,1.0
-0.00947729528480477,71.55801673453882,-117.0,0.9239149055546105,-0.5912597785542455,0.00096026255,-1.8526931,2.5216064,-0.0011404023,2.2394413103650163e-17,1300,0.7054374924422753,-56.062134173795585,0.9658824,0.931220461866833,0.43221796,1.099570674369822,-1.0,1031.7214882863648,-111.05,2221,0.9999997428092553,0.1959712,-3.0006315630604696,0.03068922454366251,0.4444444444444444,1.0
-0.01005386243890114,66.80889918185461,-122.0,0.9248547147100673,-0.5840427282073285,0.0077078403,-2.2150278,2.1801665,-0.0037647644,7.95502391133117e-18,1320,0.7033831777546801,-56.4128974473802,0.9648644,0.9473152209400626,0.4252672,1.1791737246470455,-1.0,1048.7126325810639,-111.65,2233,0.9999997313881726,0.20634927,-3.222505030144992,0.031942359712478094,0.6666666666666666,1.0
-0.009239815015824241,468.7615431621387,-203.0,0.6847307955470795,-3.341800522693211,0.004137169,-1.9599062,2.326626,-0.002479236,-1.3207114047585505e-17,1340,0.7026541650292366,-59.2021375464684,0.96882665,0.6812706190304261,0.4336622,0.8558934368849546,-1.0,1410.3174117877725,-112.55,2152,0.9999998162477934,0.17076962,-8.10842882110379,0.03845364165069855,0.6666666666666666,1.0
-0.009758085954332876,49.6715841267192,-115.0,0.9456212319231929,-0.6122669960548127,0.0018301011,-2.020814,2.3747098,-0.0012449052,6.722258616462632e-18,1360,0.69986321148065,-53.40823084200568,0.9746645,0.9487451989300507,0.41974336,1.3544482155144375,-1.0,937.1980590271281,-105.7,2114,0.9999996928353435,0.23999183,-3.2619558061896323,0.029291265743681495,0.6666666666666666,1.0
