_max_discrew,ExplainedVarOld,_std_obs,_mean_obs,_min_act,_MeanReward,_mean_discrew,_Episode,_std_adv,Steps,_min_adv,_min_obs,_max_obs,_mean_adv,PolicyEntropy,_min_discrew,KL,_max_act,_mean_act,ExplainedVarNew,PolicyLoss,_lr_multiplier,_max_adv,_std_discrew,ValFuncLoss,Beta,_std_act
-16.831677833057483,0.043469846254856837,0.35412713825050346,3.421823272504832,-1.6911335,-5058.3,-21.77649312066009,20,0.9999996422043304,1186,-2.1178794951014845,-0.6145351433957897,15.394302588600283,1.5277267927388327e-16,0.9152625,-25.00000000000002,0.00019953896,2.2571943,0.29915935,0.000620774006177327,-0.0002456195,1.0,1.7689590295021154,3.4305750013392156,381.1918210521069,0.6666666666666666,0.38599622
-17.729118420051844,0.00559417219087277,0.03030306273007812,0.8141453955239404,-1.6473367,-5057.95,-21.806666721797978,40,0.9999996110788233,1179,-2.1160543768996907,-0.6101781734305841,4.3606879728074475,-1.9887964614150387e-16,0.9111469,-25.00000000000002,0.0014187082,2.4424126,0.33901474,0.001057516115489543,-0.0019596412,1.0,1.6171662556518853,3.2990652563055742,352.1241275464993,0.4444444444444444,0.34887058
-16.439824066516532,0.0017174082774852328,0.01972271445521255,0.5323637905662101,-1.8204613,-5062.55,-21.56163746877386,60,0.9999996130592479,1271,-2.146937739716237,-0.6059386999710321,3.184956476373979,-1.6771268349963027e-16,0.91257936,-25.00000000000002,0.012239554,2.5842512,0.31018782,0.0006155555301486926,-0.004016096,1.0,1.6975845248544785,3.8748001307582176,318.77457616896555,0.6666666666666666,0.37675217
-16.595388062439365,0.0007329409141793031,0.0142377974972272,0.39391479212266406,-1.8199369,-5066.05,-21.38557258492144,80,0.9999996109123017,1341,-2.1749984274629903,-0.6016499477053575,2.6113149099557043,4.5038130156307616e-17,0.9183116,-25.00000000000002,0.00014261974,2.686375,0.20250721,0.00031539701609739623,-0.00040316983,1.0,1.572137785402178,4.2543735298944,285.3796307475425,0.4444444444444444,0.37061766
-14.020482935014677,0.00039921884658145057,0.016882324044665123,0.3005025139302583,-1.702438,-5076.5,-20.818097834948894,100,0.9999996199913324,1550,-2.2455043061975326,-0.5973702977548927,2.259983055440513,-5.5009760187878724e-17,0.91888684,-25.00000000000002,0.0048965635,2.1447396,0.1733179,0.00019999688653882242,-0.00311517,1.0,1.5800289083719425,5.969732222004699,239.87739788533077,0.4444444444444444,0.37429193
