_std_adv,PolicyEntropy,_min_adv,Beta,_max_discrew,_std_act,_max_act,ExplainedVarNew,_max_adv,_max_obs,_mean_discrew,_mean_adv,_std_discrew,_Episode,KL,_std_obs,_min_obs,Steps,_min_discrew,_lr_multiplier,_mean_obs,_MeanReward,_min_act,ValFuncLoss,PolicyLoss,ExplainedVarOld,_mean_act
0.9999987137189363,0.92171204,-1.4809243835997048,0.4444444444444444,0.0,0.37089986,2.1716626,0.7301950092948553,5.4005068108791425,0.6370511557794635,0.0,-3.3964757923522952e-18,0.0,280,0.007359121,0.04024634564152731,-0.662932158205357,2092,0.0,1.0,0.002506424341602473,-104.6,-1.8358272,0.4537357507146539,-0.0049022487,-2.1459972246132826,0.30856848
0.9999997678670974,0.92088187,-9.953916425871759,0.2962962962962963,0.0,0.36650977,2.3564992,0.0020012544250209707,0.3137089315100607,0.6349199414970286,-3.2222796133304525,-2.832258039900748e-17,220.12572767579204,300,0.0004779018,0.03590467965918301,-0.5863383017649443,2007,-87.52489197938127,1.0,0.000767519637983603,-150.3,-1.6160508,223.2267815913738,-0.000122308,0.0004783160892141147,0.4023758
0.9999997499670122,0.92158484,-9.958953755715559,0.4444444444444444,0.0,0.38430426,2.3196034,0.017368137826346497,0.30321401105897056,0.6323837614717642,-3.110319102736764,-2.801548489936324e-17,196.65434546609913,320,0.009498935,0.03679712576254544,-0.6270301092518211,2029,-81.9479920396966,1.0,0.002267088363756982,-151.4,-1.6810684,194.42786976054467,-0.003889412,0.0031505937121176775,0.36976922
0.9999997956616746,0.9194056,-6.916477212125292,0.6666666666666666,0.0,0.3616631,2.1335452,0.060303724781771484,0.5094803549412218,0.6291396213155568,-5.922450821378379,-2.7500444538368656e-17,305.77938402566537,340,0.0075650294,0.10293751747150026,-4.798962768607755,2067,-72.72289720424594,1.0,-0.013311978047687426,-203.25,-1.737507,301.0278052608607,-0.021337109,-0.026991145280083062,0.28039995
0.9999985356720837,0.9193239,-3.067058318967783,0.6666666666666666,0.0,0.38596293,2.921464,-2.323701824386086,6.028713100906863,0.6281580918251958,0.0,-8.548396724736527e-17,0.0,360,0.0026485445,0.03863189101842466,-0.6784703187455149,2078,0.0,1.0,0.003166675584808672,-103.9,-2.0845816,7.119434431556714,-0.0021073376,-0.7105389931511719,0.26954627
0.999999702874765,0.91924286,-8.820068543749887,0.4444444444444444,0.0,0.41160616,2.4178128,0.057300786358649214,1.594727552013409,0.6266270834431892,-2.839628741154813,1.3624980551488018e-17,154.33531800661302,380,0.001495623,0.06199941899303886,-4.633727492653217,2086,-71.85584404038492,1.0,-0.010003075559182114,-154.25,-1.7984335,148.00298777604746,-0.0069350414,0.05509048358630819,0.27144063
0.9999967484869907,0.91680825,-3.7382001437832053,0.4444444444444444,0.0,0.39954916,2.2687209,0.5218366030353261,8.904812932263962,0.6243814280508599,0.0,-4.1755694559849177e-17,0.0,400,0.0020687454,0.038058957552056474,-0.681583543758949,2042,0.0,1.0,-0.000443409748458982,-102.1,-1.727639,1.759692264559361,-0.0010993134,0.4762345589151853,0.30873793
0.9999953418226136,0.91551304,-5.811928789730031,0.4444444444444444,0.0,0.42279413,2.5801196,0.8591002084721997,3.0944186076498315,0.6227366617814468,0.0,6.543076461703262e-17,0.0,420,0.0059141754,0.03740670224972391,-0.6589772031418989,2009,0.0,1.0,-0.0047400046210613386,-100.45,-1.8831732,0.2561312315810688,-0.003734705,0.8571568379745125,0.31676748
0.9999997807286531,0.9211168,-6.339489959010472,0.4444444444444444,0.0,0.45389804,2.605221,0.11179684475030616,0.38599864774832515,0.620592926839161,-5.573204119995413,4.297637514678025e-17,277.5964827313363,440,0.002294186,0.07727665751392068,-4.764582593008666,1984,-69.07244990811955,1.0,-0.0005418274795530949,-199.1,-1.9748399,259.1147025731912,-0.0010799547,0.04450093703866387,0.38900775
0.9999980441308568,0.92361814,-2.8451966143477607,0.4444444444444444,0.0,0.43170446,3.1832452,-3.548813876471373,5.389360039214353,0.6186324169137,0.0,7.250436079184695e-17,0.0,460,0.0017816025,0.034168515234716604,-0.6701972634832991,1960,0.0,1.0,0.005106990155575443,-98.0,-1.6900702,6.802609870649655,-0.0015182251,-0.7433513191341699,0.4398795
0.9999984393826136,0.9227035,-2.8496497043862314,0.4444444444444444,0.0,0.45675638,2.6177387,0.9977584784647228,8.282748776590191,0.6173272632299491,0.0,-7.184456377756322e-18,0.0,480,0.005762928,0.03522110178122358,-0.6886388364257159,1978,0.0,1.0,-0.0039348758799912075,-98.9,-2.6725998,0.04019887846480131,-0.0041630706,-1.596603004477387,0.3619286
0.9999997105694584,0.91923773,-9.896294639561162,0.4444444444444444,0.0,0.4814407,2.6030016,9.197281498773968e-05,0.28165589676021785,0.6137978469852752,-2.664476614943522,-4.297637514678025e-17,143.95753920477736,500,0.0056760083,0.0342935990099891,-0.6924202484253791,1984,-69.76699742431363,1.0,-0.0054839461788119565,-149.15,-2.1196432,146.92533222219393,-0.00292719,2.7419700938224878e-05,0.2945254
0.9999920173642772,0.9180476,-4.019769195728372,0.6666666666666666,0.0,0.5179521,2.7824285,0.9871135277072212,19.44847569459647,0.6139303454917069,0.0,-7.264900789567109e-17,0.0,520,0.008714531,0.034114348684332704,-0.7012042413384308,2005,0.0,1.0,-0.005808220693731906,-100.25,-2.0245736,1.3751841353570529,-0.006787747,0.979830771091739,0.2594641
0.9999988665660206,0.9167979,-3.6522863865576993,0.4444444444444444,0.0,0.5819757,2.305982,-1.064735514436277,6.135275193892181,12.405129513209763,0.0,9.143013143971877e-18,0.0,540,0.0012750702,2.0655670012367993,-4.950280151754556,2720,0.0,1.0,0.22559763938016197,-136.0,-2.308678,3.7061711872887373,-0.0009744043,-4.345823914713181,0.018114423
0.9999997058056125,0.9173177,-9.216512769344066,0.2962962962962963,0.0,0.52705306,2.3754554,0.0426914323563663,1.3029114859505861,0.5969716872231108,-2.927268822999778,-1.3959582234972498e-17,155.45041441851268,560,0.0013990685,0.059831180863077746,-4.481967187110949,2036,-70.79123800267577,1.0,0.00998190250360469,-151.75,-1.8133788,150.2728203744886,-0.0025547892,0.017537427991914822,0.21014707
0.9999979847308472,0.9196634,-2.405273849060018,0.4444444444444444,0.0,0.5254819,2.6896286,0.8084739257373339,8.205671189825772,0.5955237172519955,0.0,1.871708001753743e-16,0.0,580,0.007823283,0.0333873101923057,-0.6873293112175305,2012,0.0,1.0,0.02375703834564466,-100.6,-2.2811441,1.8257355475052617,-0.0053670183,-0.9721850012575979,0.26729012
0.9999958764161012,0.9159947,-10.235521195780974,0.6666666666666666,0.0,0.59182626,2.824218,0.6006064734451402,4.709545014719532,0.7623691966765304,0.0,1.6072597227372672e-16,0.0,600,0.0067936233,0.04796759716104086,-1.0534464000611514,2122,0.0,1.0,0.014676263092644979,-106.1,-2.145431,0.5562086635868976,-0.004238018,0.6588657640188021,0.22648148
0.9999997187810598,0.9098783,-9.813663228012887,0.6666666666666666,0.0,0.5318608,2.8079815,0.0002358935265737161,0.21553301124742014,0.5909976036907834,-2.5684191286410227,2.9225408154657075e-17,144.9007138224957,620,0.005730524,0.030579829050286944,-0.6649950774366074,1945,-71.326199124764,1.0,0.024855360365210525,-147.2,-2.0844285,147.33030085997123,-0.003958713,0.0008320863170487858,0.37205514
0.9999914448480771,0.911316,-7.4607084523295395,0.4444444444444444,0.0,0.6031069,3.1155238,0.9171552543414467,2.288409242816939,0.5892361452511965,0.0,-1.428226604542915e-16,0.0,640,0.0004476994,0.03258789312218997,-0.6732064457275633,1990,0.0,1.0,0.022704055372876814,-99.5,-2.3958182,1.322362019069691,-0.0012718011,0.9619462902827672,0.32925355
0.9999932646774051,0.915173,-9.705357737875964,0.4444444444444444,0.0,0.61195683,3.0388613,0.9429795466313391,7.277549806893638,0.5891838897385796,0.0,-1.6972122277438037e-16,0.0,660,0.004965252,0.035842803659279956,-1.011628563812147,2020,0.0,1.0,0.016259442948997296,-101.0,-2.5088775,0.16717216730490803,-0.0068349284,0.9553281895869064,0.31330752
0.999997540961994,0.91831726,-3.6900190019804846,0.4444444444444444,0.0,0.6719708,2.5091352,0.022459349015630847,8.823554596200035,2.106132730928257,0.0,0.0,0.0,680,0.0015532267,0.1795953588975987,-4.738565094541874,2309,0.0,1.0,0.00672529377490893,-115.45,-2.9758487,1.2469027279526494,-0.0017201982,-0.7749293304351947,0.14841068
0.999998321684796,0.9215591,-4.915602682722482,0.2962962962962963,0.0,0.715032,2.4501827,0.15729920234641293,9.526407653590852,6.293837257908525,0.0,-2.8066204177489147e-17,0.0,700,0.0014094451,0.7538430419396739,-4.552566136711127,3038,0.0,1.0,0.12277233147429675,-151.9,-2.583346,2.016220790273828,-0.0010866503,-2.4049941888865334,0.015368423
0.9999941753431625,0.9239534,-3.7479676437331726,0.4444444444444444,0.0,0.58563316,3.1017184,0.940139263192567,1.2090243101393832,0.5670764753126857,0.0,-5.0164388808075653e-17,0.0,720,0.0117643485,0.030596553132458106,-0.6458619136559584,1983,0.0,1.0,0.01980430895706967,-99.15,-2.215392,0.21538438082891212,-0.0057670902,0.8966380812058868,0.35358232
0.9999998317071468,0.9285461,-5.569039217180753,0.4444444444444444,0.0,0.5964133,3.3783793,0.00887502960096398,0.36007583656774594,0.5644713193979676,-7.587571421456035,3.007588299513652e-17,387.44325867496684,740,0.004253286,0.029155415463427897,-0.6549905816110475,1890,-70.45602788368019,1.0,0.031736134104543685,-244.35,-2.550108,409.54420578698085,-0.0014507483,0.0015143808780238022,0.5513945
0.9999980401652291,0.9285083,-3.9740907370493144,0.6666666666666666,0.0,0.75903696,2.8687167,-2.089162069241192,1.8427234418268608,1.1100742702410582,0.0,9.01050570710272e-17,0.0,760,0.008467693,0.0642255153424975,-1.0213139519394716,2208,0.0,1.0,0.013475191882138427,-110.4,-2.5234668,11.186897708234644,-0.0045185755,-0.9859963454742477,0.26555744
0.9999984349491867,0.9264389,-2.8743975691226282,1.0,0.0,0.8429008,2.6170058,-0.06232959682443662,1.997830896120235,2.4556596817447973,0.0,-4.4565596911648777e-17,0.0,780,0.008960442,0.179498320942644,-4.238798276553888,2551,0.0,1.0,0.028875071918399383,-127.55,-2.652871,1.2173817917215102,-0.0062286975,-3.2450557997231053,0.17367661
0.9999976069946483,0.9265268,-2.781345755963924,0.6666666666666666,0.0,0.89132655,2.9385083,0.8579441047518543,2.3627344252842355,4.124068337950644,0.0,4.578775684452901e-17,0.0,800,0.00025431075,0.4010551580453292,-4.153514106031424,3414,0.0,1.0,0.09964855874243651,-170.7,-2.9750555,0.21952622404899808,-0.00012810735,0.15989421483858035,-0.02002388
0.9999998015357721,0.92663246,-6.562438976997439,1.0,0.0,0.9972105,3.1987257,0.01677057443090335,0.35638177264878196,1.5450800044395878,-5.805411284303816,-5.4468588406293614e-17,293.3382988540145,820,0.010285798,0.18926838696476486,-3.8809451761584084,2609,-68.9837644245574,1.0,0.012463654757030313,-280.3,-3.096589,300.42132683465917,-0.0059363847,-0.002402247075701469,0.09208637
0.9999974708964297,0.931424,-3.479751749587408,0.6666666666666666,0.0,0.90176696,3.514557,-0.9741726467201233,2.283059185677184,1.8698569342804077,0.0,-7.087708087382545e-17,0.0,840,0.00096881203,0.13190869568843333,-3.7096591009703466,2406,0.0,1.0,0.035744003774208555,-120.3,-3.1916826,8.408030743608098,-0.0011321665,-0.18948623875165294,0.19982341
0.9999980584276257,0.93386495,-3.3715605275355274,0.4444444444444444,0.0,0.8706454,3.3653922,0.9589727111664889,2.445337820209093,2.2511656782904717,0.0,3.237834293734792e-17,0.0,860,0.00053504604,0.2635409402362077,-3.6700345135847487,4389,0.0,1.0,0.04252953513839679,-219.45,-3.136848,0.047568014640489556,-0.0003939384,-2.008432076789988,-0.18869193
0.9999995898394785,0.9328656,-14.398775230116867,0.2962962962962963,0.0,0.88485503,3.4617121,0.0920882064729861,0.3477527670420148,2.712910371796427,-1.2932423550388947,0.0,72.74505228275524,880,0.0012592361,0.25808178978884017,-3.3310131021066267,4233,-71.08525245011649,1.0,0.0678464182839166,-261.6,-3.3297782,66.34555844092804,-0.0014205688,-0.003855230592200387,-0.15072863
0.9999976069399767,0.931424,-2.4117009010943926,0.4444444444444444,0.0,0.8882768,2.8594046,-1.608245550268398,4.706737563058482,1.7100267505182274,0.0,2.641422809517101e-17,0.0,900,0.008389756,0.1756843283958466,-3.129229817612951,3766,0.0,1.0,0.03079429184239631,-188.3,-3.0560603,2.8821754530327297,-0.005127765,-0.21908840698805343,-0.11605827
0.9999997996584121,0.931829,-6.801044209404068,0.6666666666666666,0.0,0.813446,3.1501908,0.023130574878542642,0.869757818999364,0.4918579844806344,-4.143457388237603,2.894267762770265e-17,229.76231236710245,920,0.0104818195,0.02587091005130518,-0.5205226051822469,1964,-69.71471643316022,1.0,0.014516465820176941,-198.1,-2.5695877,229.04406853549818,-0.0041753883,-0.09582844921148914,0.36697382
0.9999976704533431,0.9329014,-2.2654742439399467,1.0,0.0,0.8426976,3.115643,-0.8386589198927947,2.6289574727121607,1.1935876932756746,0.0,-8.524807867547693e-17,0.0,940,0.006027081,0.15994780542262638,-3.033188959945967,3334,0.0,1.0,0.012931343476581094,-166.7,-3.25731,2.1097342230096197,-0.003368966,-0.9613891140619468,-0.072300546
0.9999979127601347,0.93267524,-3.072331541725401,0.6666666666666666,0.0,0.830575,2.6721456,0.8162743069038234,2.7220652060623713,1.1103410411696664,0.0,-6.377346917816905e-17,0.0,960,0.0002859669,0.0860401361385634,-2.92408555901074,2674,0.0,1.0,0.01691662279711593,-133.7,-2.8235903,0.22952039063397414,-0.0003731897,-0.8666910610431913,0.061904598
0.9999940126225696,0.9312954,-2.8225827744556704,0.4444444444444444,0.0,0.8610576,3.0519478,0.9498266526209642,4.219324804726083,1.1003336049600818,0.0,1.2557456302093081e-17,0.0,980,0.00020815858,0.148779354533851,-2.9220182578838156,3395,0.0,1.0,0.018078959100395017,-169.75,-2.7732706,0.0644912688055411,-0.0001750474,0.8653039765478954,-0.07148188
0.9999996569141575,0.9287553,-12.151617391962255,0.2962962962962963,0.0,0.80915415,2.6970158,0.12585423074811286,0.29581899492028046,1.3828392558139184,-2.0299401527523786,-9.46443870476324e-18,111.2087297840637,1000,0.00080628257,0.12278287895071167,-2.835589179270041,3003,-71.91192102324915,1.0,0.021423767006309807,-200.1,-3.3155446,98.2693109236136,-0.00066517247,0.003149616355240914,-0.002515866
0.999998558167783,0.92408454,-2.6742890383320916,0.2962962962962963,0.0,0.8033594,2.9220905,-1.3880961709729385,2.486362539207114,0.47245705071652977,0.0,-3.718349235661799e-17,0.0,1020,0.0017679731,0.027269962542374137,-0.6586177020753776,2102,0.0,1.0,0.017201038980263254,-105.1,-2.6963716,3.601581491207007,-0.0010567964,-1.7375577294497315,0.25162217
0.9999980136201169,0.9228469,-2.730663053617195,0.2962962962962963,0.0,0.8273138,3.091084,0.9102304221292093,5.4796500933182,1.144255799202535,0.0,1.811453755921224e-17,0.0,1040,0.001731734,0.12218767521491598,-2.8198261169615346,3138,0.0,1.0,0.01053411220088913,-156.9,-2.9364176,0.08994488980662563,-0.0006883883,-0.4441142012152077,-0.055372834
0.9999911315666132,0.92465293,-3.587203891583893,0.2962962962962963,0.0,0.76268023,2.910984,0.9717770867752197,4.0152244313270335,1.450025775293286,0.0,7.926439630954617e-18,0.0,1060,0.0023700648,0.17120772404623483,-2.7720219855850994,4258,0.0,1.0,0.027957144483611,-212.9,-2.9099603,0.028834664364332213,-0.0020339575,0.9363370274769516,-0.19034696
0.99999960117029,0.9253227,-12.147815384899895,0.2962962962962963,0.0,0.72824997,3.1033874,0.09069345282482733,2.5462326553804626,1.602956239795709,-1.4446285786192394,1.372035212667343e-17,83.71338305866313,1080,0.0015083062,0.14584461643818558,-2.6476690010689077,4143,-74.20691940033777,1.0,0.03310953609718659,-257.1,-2.99469,76.52275311395111,-0.0018071132,0.033429916920089675,-0.12988915
0.9999978620196742,0.9248645,-2.2966671940584824,0.19753086419753085,0.0,0.78588855,3.1785483,-0.6263053114715065,4.830564976778907,1.283717632172593,0.0,1.699863004210766e-17,0.0,1100,0.0012219823,0.12054898026789176,-2.576267473066275,3344,0.0,1.0,0.025183177506954122,-167.2,-2.9181316,2.22300822546506,-0.000488814,-0.5737497173493689,-0.088607185
0.9999979610895131,0.92594236,-1.9838788080428906,0.19753086419753085,0.0,0.77092224,2.9505029,0.9416058130318999,4.871390208923622,1.0574015564382835,0.0,2.1068724559232028e-17,0.0,1120,0.002761234,0.07413534439141924,-2.5479843460237035,2698,0.0,1.0,0.01465570398607432,-134.9,-3.4446125,0.06058350870901218,-0.0012979324,-0.6699154085596757,0.010807043
0.9999996814305142,0.92429507,-10.16113317027775,0.19753086419753085,0.0,0.7574222,2.6971197,0.11491965110797064,0.3133056625068013,1.0486480528941096,-2.627661037301616,-1.1441912009019327e-17,147.6144522545206,1140,0.0038102265,0.07874250780598528,-2.552423825819753,2484,-74.97555279778818,1.0,0.010609300111475947,-174.15,-2.5587544,132.82388038248106,-0.0065427525,0.0705272858184498,0.033808842
0.9999974164478688,0.9240445,-2.8028409931883074,0.19753086419753085,0.0,0.6960872,2.6275988,-0.2346386845577748,3.2724943455844118,1.0485450076698555,0.0,-8.141423497680896e-18,0.0,1160,0.0044601806,0.09603236731788548,-2.5455437468344595,3491,0.0,1.0,0.02337620982348182,-174.55,-3.606524,1.5562448881380615,-0.00054884446,-0.3250811358918675,-0.10323552
0.9999975112451603,0.92321295,-3.494059036586787,0.19753086419753085,0.0,0.77668107,2.6701322,0.9465419527065921,4.320314554460032,1.2182910579002804,0.0,-1.1741273518481412e-17,0.0,1180,0.003611703,0.12611916322785025,-2.5392974642724746,3631,0.0,1.0,0.02978329976010337,-181.55,-3.1297274,0.05681264772798075,-0.0011346708,-0.2220338997631166,-0.13668373
0.9999907326323197,0.9219617,-3.464513823064615,0.1316872427983539,0.0,0.72172886,2.6338425,0.9774192062122153,7.768392577848639,1.2736214640134929,0.0,0.0,0.0,1200,0.00048712452,0.14157635849648148,-2.502104461848483,3985,0.0,1.0,0.027058740725620114,-199.25,-3.3401203,0.02265248944078501,-0.0004423815,0.9328877014389653,-0.17494233
0.9999836552800822,0.9231914,-3.410833494460742,0.19753086419753085,0.0,0.67518806,2.7915535,0.9905714774822014,7.611608500732989,1.8398473441729688,0.0,2.599546594244269e-17,0.0,1220,0.011049242,0.1317206846031644,-2.4412260829870873,4100,0.0,1.0,0.04363077711978234,-205.0,-2.8814495,0.009631819502730588,-0.005793647,0.9796935580574954,-0.15307175
0.999981038804573,0.92244554,-3.935204864709487,0.2962962962962963,0.0,0.6490704,3.2546198,0.9909748732401215,9.400785325939376,1.1406979396686419,0.0,0.0,0.0,1240,0.009460451,0.11393333001304207,-2.414508621117749,4309,0.0,1.0,0.022440810759686677,-215.45,-3.255767,0.009109693972091795,-0.0057425313,0.9843890194162035,-0.19048618
0.9999708388568463,0.92215407,-4.409811898921528,0.19753086419753085,0.0,0.58796275,2.8266728,0.9953432672382316,8.838130979983267,1.1568728418475214,0.0,1.035524997464319e-17,0.0,1260,0.0014441593,0.09245729957694251,-2.378225481536188,4117,0.0,1.0,0.025985209217798313,-205.85,-2.9734788,0.00469490848360325,-0.0001571665,0.9938965762937366,-0.15189749
0.9999700969434402,0.9226848,-5.322231633380034,0.2962962962962963,0.0,0.60116345,2.5231667,0.9962186546734274,12.029352884606059,1.1698916548299638,0.0,6.217559815891671e-18,0.0,1280,0.007868935,0.1272430549240947,-2.3686247393394675,5714,0.0,1.0,0.031332437755018136,-285.7,-3.4127486,0.0037902800652108368,-0.004068374,0.9942231586916271,-0.24703032
0.9999695438080759,0.92469305,-5.100563872019995,0.19753086419753085,0.0,0.5959508,2.801373,0.9958346248921004,13.865059480247567,1.1110795257218802,0.0,9.935923590422656e-18,0.0,1300,0.00015513628,0.1108960530955796,-2.2906720034319235,5721,0.0,1.0,0.03676034373451174,-286.05,-3.304171,0.004165536475248824,-0.00017222157,0.9939441056317629,-0.27595016
0.9999615236042534,0.92458725,-6.296750635468169,0.19753086419753085,0.0,0.5885295,2.5755084,0.9973168706873954,6.41423803230534,1.168307746843873,0.0,-1.5117930548087238e-17,0.0,1320,0.0046281423,0.1090254532138583,-2.2436637438870157,5640,0.0,1.0,0.03562150688915104,-282.0,-3.6984751,0.0026843105997933743,-0.0012664287,0.9962217485728034,-0.26730356
0.9999608876108396,0.922989,-2.989822930273474,0.1316872427983539,0.0,0.60250735,2.488177,0.9972398324152053,5.399340017427886,1.0346211929055724,0.0,-1.6064723847164826e-17,0.0,1340,0.0012217627,0.09167114564438796,-2.202123249303319,4423,0.0,1.0,0.02666643346434077,-221.15,-3.3382647,0.0027713527464321873,-0.0008713724,0.9963129997035256,-0.22231054
0.9999975814548999,0.92301637,-5.740593644407427,0.0877914951989026,0.0,0.63192445,2.474546,0.9952105314381416,10.531347010324039,0.8459069695509829,0.0,-3.7794826370218096e-18,0.0,1360,0.0014002796,0.08250966219930006,-2.19171556477046,3760,0.0,1.0,0.016182777207869457,-188.0,-2.8526137,0.004803034122886557,-0.00250155,0.053183851073507205,-0.18433966
0.9999781028274877,0.9233069,-4.97588560386309,0.1316872427983539,0.0,0.59646076,2.4441674,0.996342002313435,13.008791130534481,0.9746074235190147,0.0,1.8153876743998474e-18,0.0,1380,0.012421128,0.08567986252078086,-2.1868657938360765,3914,0.0,1.0,0.026124832975181946,-195.7,-2.658578,0.003658033196511692,-0.005688614,0.9879367256299582,-0.16283464
0.9999814263900246,0.9218803,-6.516319156895031,0.0877914951989026,0.0,0.6065167,2.8867636,0.9959007039110903,23.86179813593546,0.994655648519592,0.0,1.3363602327630247e-18,0.0,1400,0.0008845309,0.10647712696399958,-2.1829967255518197,5317,0.0,1.0,0.03257216639338829,-265.85,-3.3657913,0.004099367319495039,0.00015979802,0.9857778860519536,-0.2587003
0.9999525438677859,0.9202719,-7.387109055969005,0.0877914951989026,0.0,0.5540882,2.8789575,0.9985639706458985,8.38058359029979,0.9412346828401679,0.0,5.2976159236540556e-18,0.0,1420,0.0029182415,0.08410380409785698,-2.14772246369723,5365,0.0,1.0,0.034285252256724234,-268.25,-3.2763097,0.0014368889013881944,-0.001519005,0.9978603770676885,-0.21645312
