ExplainedVarNew,_mean_discrew,_max_discrew,_std_act,_mean_obs,_max_obs,_std_adv,_max_act,_std_discrew,_min_adv,_min_act,_mean_adv,_lr_multiplier,_min_obs,_std_obs,ValFuncLoss,Beta,KL,ExplainedVarOld,Steps,PolicyEntropy,_Episode,_mean_act,PolicyLoss,_min_discrew,_MeanReward,_max_adv
0.3832679528290497,0.2985472653123204,0.7686126683988089,0.64216256,0.06122103038775665,1.5246043038427373,0.999999820820331,2.8088188,0.039768665413218815,-2.4451667132454045,-2.7481973,5.0685170629342856e-17,1.0,-1.478212653200494,0.059472192206560325,0.02545750796613555,1.5,0.001135722,0.27775092919139766,2243,0.9100012,260,0.028092679,-0.0019399542,0.0050000000000000044,112.15,1.0813750700555307
0.4738285693560714,0.32453749033662194,0.7364035977751384,0.6393624,0.042732804502506605,1.6639356843605762,0.9999998142008996,2.7258916,0.039172438254393725,-2.6621964762685453,-2.4864075,-3.141677534679883e-16,1.0,-1.2777982071963891,0.05750937025207912,0.020711149714603735,1.5,0.0019610648,0.34883980945188364,2714,0.91169316,280,0.021244716,-0.0017844923,0.0050000000000000044,135.7,0.978888227554722
0.380385743101297,0.37867004761088924,0.9120584407387017,0.6313195,0.04214133076035747,1.581155137000405,0.9999998077995448,3.3472574,0.05506527499216372,-2.9301478619128374,-3.6552956,-2.1275034556825486e-16,1.0,-1.3638151229897435,0.04899392555807108,0.03423772115038532,1.0,0.0012133763,0.31232793794308455,3273,0.9105004,300,0.017508417,-0.0020399361,0.0050000000000000044,163.65,0.8821422250690881
0.4387673420899013,0.4012617988743746,0.8829750244208859,0.6411417,0.05763236385678925,1.4536095603597587,0.9999998082593832,3.7350974,0.05813539197227287,-2.9722092385028342,-2.4033048,-2.02770816388138e-16,1.0,-1.6860698163666603,0.049249001642454264,0.033358283343960224,1.0,0.0025109083,0.3619110803766249,3364,0.9091948,320,0.011069731,-0.0029772266,0.0050000000000000044,168.2,0.8394677669463874
0.36008188220323656,0.46643276170179776,0.9368290379578799,0.63439816,0.058824072702108945,1.2486339212088764,0.9999997934841669,2.5726244,0.06752922229237705,-3.373531682488143,-2.9032617,-5.732751790085972e-17,1.0,-1.0030365658637872,0.04628905983539797,0.04321574809215696,1.5,0.006746221,0.32548970031647206,4462,0.9088135,340,0.02396278,-0.0050809216,0.0050000000000000044,223.1,0.7246242471391916
0.31520778817663997,0.7093671283266693,0.9933460314211681,0.59021163,0.06906292361879927,1.0510229088964023,0.9999997075873247,2.9684627,0.07534761965969189,-5.403265717150009,-2.985823,2.5474944245126407e-16,1.0,-1.32037688382091,0.053080026155090734,0.05409465538656169,1.0,0.0011550714,0.22705928465356073,11603,0.90714055,360,-0.0009252899,-0.0024493912,0.0050000000000000044,580.15,0.42830378369056793
0.46602324909729487,0.7507707783354886,0.9933460314211681,0.59844637,0.08293670267694307,1.0628135900532014,0.9999996745699196,2.7243657,0.06915740626068556,-6.121404759482966,-2.8397179,-9.466299689901817e-16,1.0,-0.9737789568462535,0.05216504222066343,0.038011435267045375,0.6666666666666666,0.0010989778,0.36121970282253446,14952,0.90464795,380,0.00075992086,-0.0014969063,0.0050000000000000044,747.6,0.4240277792388708
0.7642512321364223,0.7863888098893643,0.9933460314211681,0.6130331,0.08997310330690345,1.078966411734744,0.9999996591603225,3.1115406,0.0669079149383724,-6.466677234999673,-2.949867,-6.299137728369683e-16,1.0,-1.0194327187236765,0.053549747010466164,0.017312106985327674,0.4444444444444444,0.00033022664,0.7025744756151542,16356,0.9028929,400,0.0004884752,-0.0005605436,0.0050000000000000044,817.8,0.4008621507687085
0.7820815012350872,0.7883747963476293,0.9933460314211681,0.631354,0.0895731039628648,1.1435096612050029,0.9999996458166494,2.9282594,0.06301207484798013,-6.744294116141087,-3.1716974,-2.992429084294329e-16,1.0,-1.2771280444537378,0.05250220041697129,0.013953347393779491,0.4444444444444444,0.0018348236,0.7539787495972387,17856,0.90119535,420,0.00018448137,-0.0010765328,0.0050000000000000044,892.8,0.34707174491934
0.7069798394464704,0.7802354880286957,0.9933460314211681,0.6380071,0.07816185018319097,1.0340648833665498,0.9999996553153427,2.8862033,0.06610492596920228,-6.5585642345612385,-3.1270132,-4.765114185121243e-16,1.0,-0.9824821147037607,0.05284478770644515,0.019405745883855276,0.2962962962962963,0.0005912268,0.6921788613187142,16820,0.89938176,440,-0.00035401338,-0.00040989023,0.0050000000000000044,841.0,0.35516660021766083
0.7549184590263326,0.7821184480613804,0.9933460314211681,0.6477263,0.06950123806036443,0.9990000000000008,0.9999996455151959,2.9838457,0.0634567324782075,-6.748924282419286,-3.4305086,-9.483450241026082e-16,1.0,-1.0721081628462081,0.05407040558300694,0.015622164710022328,0.2962962962962963,0.004766522,0.7389209546117717,17862,0.8975637,460,-0.0016303611,-0.0028259926,0.0050000000000000044,893.1,0.3327405095661979
0.9310427835086942,0.797506214204094,0.9933460314211681,0.6654691,0.09211484883979423,1.0555395167374133,0.9999996324163752,2.9321215,0.06168888906729777,-7.029056506601262,-3.0705886,-9.345943932179603e-16,1.0,-1.1628638520338255,0.05111612158709975,0.005065822482914131,0.19753086419753085,6.2130384e-05,0.9150505699338044,19250,0.89733636,480,-9.3650706e-05,-4.206376e-05,0.0050000000000000044,962.5,0.3362118944480731
0.9219828504470067,0.792303224572027,0.9933460314211681,0.67991537,0.0940459602154742,1.047563051793639,0.9999996382701621,2.936338,0.06315919443212553,-6.75306366237225,-3.269051,7.437829317296683e-16,1.0,-1.0965045534731583,0.051314024697526064,0.004932567360368698,0.1316872427983539,0.0001835168,0.8876623619163754,18533,0.8973107,500,-0.0014362227,-0.0002529521,0.0050000000000000044,926.65,0.3720124782145715
0.9696560821332553,0.8008678835267793,0.9933460314211681,0.66761816,0.09853691477771305,1.0342677206389388,0.9999996266045822,3.0803647,0.06036194294195722,-7.084644205225351,-3.0709524,6.344259436495503e-16,1.0,-1.013492125035662,0.052124433459627154,0.001847590349236224,0.1316872427983539,0.0049738972,0.9584844271840138,19846,0.8977632,520,-0.00030357286,-0.0017976229,0.0050000000000000044,992.3,0.41413686554774914
0.9989625950361134,0.8023241397471876,0.9933460314211681,0.6975325,0.12143445670041672,1.0601859619356562,0.9999996250985962,3.0572062,0.06017048648867375,-7.026960215334326,-2.9080267,1.447375552743324e-15,1.0,-1.0906822754228755,0.05148055357551419,0.00012654498017830788,0.0877914951989026,0.00044538116,0.9970579686421027,20000,0.89796287,540,5.2219562e-05,-0.0002889015,0.0050000000000000044,1000.0,0.34305093990671
0.9953500713814121,0.8017621211926864,0.9933460314211681,0.68309855,0.11633584293670811,1.0840451877947672,0.9999996253389087,3.1302938,0.060241440490338784,-7.0419929934881695,-3.2401447,3.1855233226494636e-16,1.0,-1.1237613322104747,0.05149815064075121,0.0002829349552269655,0.0877914951989026,0.003268338,0.994498516077927,19941,0.89826596,560,-0.00020560436,-0.00046918012,0.0050000000000000044,997.05,0.2981697502973923
0.9737337756017853,0.8005438142770239,0.9933460314211681,0.66767395,0.13364784273082073,1.1675714968002946,0.9999996267348376,2.9094925,0.060409033146865104,-7.046388355148294,-3.7047496,1.4891592745827753e-15,1.0,-1.1445431337133773,0.053587534486490875,0.0016238937619415515,0.05852766346593507,0.00029149148,0.9717710944610809,19811,0.89895195,580,0.0010663656,-0.00033440057,0.0050000000000000044,990.55,0.30108878591873744
0.9178177719081985,0.796675529134002,0.9933460314211681,0.6619148,0.13207718872334037,1.0849158705220854,0.9999996359131068,3.0125916,0.06203874618705152,-6.970317095441981,-3.4411411,1.7852452426209267e-16,1.0,-1.0602846222688838,0.051839759600329036,0.0050999818401431,0.05852766346593507,0.004417586,0.9040814897018545,18786,0.8979587,600,0.0007554714,-0.0015938575,0.0050000000000000044,939.3,0.313299856741424
0.9749873883161181,0.8006037296090501,0.9933460314211681,0.6610208,0.11731810594660247,1.0115747527759915,0.9999996265400223,3.0676866,0.06039291101281463,-7.07605721000284,-3.075459,1.1759322737237645e-16,1.0,-1.3033222928610946,0.05012294488734076,0.0015538821714407838,0.05852766346593507,0.004402575,0.9737875602660117,19819,0.89727294,620,-8.691183e-05,-0.0008121212,0.0050000000000000044,990.95,0.31019128215744113
0.9990043116922894,0.8023241397471876,0.9933460314211681,0.66720116,0.09680155791165237,1.117145530096301,0.9999996248955988,3.2961342,0.06017048648867375,-7.02367426250431,-3.2680407,7.30437932361383e-16,1.0,-1.007758900981773,0.04945355475272219,6.56102174296429e-05,0.05852766346593507,0.005714267,0.9972203544850723,20000,0.8970013,640,-9.2445895e-05,-0.0008527201,0.0050000000000000044,1000.0,0.35652930306980085
0.9999248261460313,0.8023241397471876,0.9933460314211681,0.67760485,0.08166188151112223,1.0964244520560864,0.9999996250136616,3.0440824,0.06017048648867375,-7.024867712536725,-2.8848867,-2.1316282072803005e-16,1.0,-1.0396871954068703,0.04971815761656394,4.590047407697004e-06,0.05852766346593507,0.004605825,0.9992928924844979,20000,0.89723134,660,-0.0001045441,-0.001356831,0.0050000000000000044,1000.0,0.2963713760178492
0.9360641529071516,0.798409665403136,0.9933460314211681,0.68331575,0.09716917850026496,1.1096842192376317,0.9999996290916107,3.3383381,0.06083182546366499,-7.094208901989502,-3.2038407,-1.8746295717977895e-16,1.0,-1.344490529604316,0.04864980393409575,0.003916361867010504,0.05852766346593507,0.0035752503,0.9350567233976844,19558,0.89700806,680,-0.00031081904,-0.0006934033,0.0050000000000000044,977.9,0.29849885953919203
0.9985307448746399,0.8022668412365632,0.9933460314211681,0.6685196,0.11004779817932928,1.1930898497538098,0.9999996247933144,2.9733243,0.060177599319524815,-7.0226742273881,-3.1454954,6.354158305186852e-16,1.0,-1.12720995134887,0.050268520189814626,0.00015527176815512735,0.05852766346593507,0.0035144824,0.9989111541656454,19994,0.8957976,700,0.00038599467,-0.00058503804,0.0050000000000000044,999.7,0.30068204226336953
0.9858389536372574,0.8012892967515468,0.9933460314211681,0.66456515,0.09986627649162504,1.096908691679877,0.9999996261537712,2.9084518,0.0603037066518029,-7.0686798026611175,-2.9141936,-4.958188714670047e-16,1.0,-1.0289677395834298,0.05037029268466255,0.0008634212574403173,0.03901844231062338,0.0005720182,0.9842321010648226,19891,0.8947035,720,-0.0002646197,-0.00014566747,0.0050000000000000044,994.55,0.29662636709005097
0.977607111848522,0.8008585747177044,0.9933460314211681,0.6504204,0.09075544255052065,1.077727895662829,0.9999996263021252,3.5222042,0.060363264878224306,-7.082525631691912,-2.818101,-1.1457479236242483e-16,1.5,-1.2194339250280681,0.0499707696041787,0.001362224480541036,0.02857142857142857,0.00023481934,0.9760147160208821,19845,0.89410055,740,5.6650993e-06,-0.00025289596,0.0050000000000000044,992.25,0.29595208401712625
0.9672615139549197,0.7999488042712886,0.9933460314211681,0.6765628,0.08982846788238494,1.0891235869498062,0.9999996275090565,3.3317928,0.060475824799364704,-7.030097130912212,-3.2827902,6.748914851328783e-16,1.5,-1.0958393145004677,0.04993352156222658,0.0020121789197015483,0.02857142857142857,0.0053056474,0.9662942485340991,19751,0.8929626,760,-0.00017139991,-0.0022222581,0.0050000000000000044,987.55,0.29765696888947163
0.9995300313682245,0.8023241397471876,0.9933460314211681,0.6884484,0.08060188891825341,1.0371930318576836,0.9999996246638228,3.122621,0.06017048648867375,-7.022224297149867,-3.048277,1.06439301816863e-15,1.5,-1.1834218263282044,0.048583310709477766,4.019458641940749e-05,0.02857142857142857,0.0048048445,0.9969442074357984,20000,0.8916215,780,0.00036006267,-0.00041912135,0.0050000000000000044,1000.0,0.29742356663520586
0.9999726055443768,0.8023241397471876,0.9933460314211681,0.7133414,0.10330638432770038,1.1500824820033044,0.9999996249485669,3.1442165,0.06017048648867375,-7.020861666732265,-3.4078972,2.3447910280083307e-16,1.5,-1.3383313662019878,0.04939033273056901,1.6498622799485038e-06,0.04285714285714286,0.0069457307,0.9990900468561635,20000,0.8907327,800,5.464593e-05,-0.00070592546,0.0050000000000000044,1000.0,0.29802338823067565
0.9999788750750015,0.8023241397471876,0.9933460314211681,0.70387423,0.13136179424106753,1.2285560994613547,0.999999624934271,3.0171976,0.06017048648867375,-7.023272879445572,-3.128831,-4.0003556023293642e-16,1.5,-1.1263871945511035,0.05150305697225745,1.3731813868445366e-06,0.04285714285714286,0.004095025,0.9998702459186636,20000,0.89092493,820,0.00032509732,-0.0010802286,0.0050000000000000044,1000.0,0.2949026110759262
0.9999913061293325,0.8023241397471876,0.9933460314211681,0.7139813,0.11557062652565928,1.186370554590981,0.9999996248326121,3.1171088,0.06017048648867375,-7.016357747443848,-2.8502536,3.8298253457469402e-16,1.5,-1.050494842998125,0.04928912238683596,6.605664787378568e-07,0.04285714285714286,0.004883524,0.999984102471452,20000,0.89194155,840,4.7576483e-05,-0.0016361116,0.0050000000000000044,1000.0,0.2943645437153979
0.9311653783548056,0.7977285683386339,0.9933460314211681,0.708386,0.13036426653578426,1.0870240818272583,0.9999996300673427,3.2645013,0.06109247731239094,-7.081799186966559,-2.9797506,-4.632703563059477e-16,1.5,-1.0723074226826286,0.05154735945656995,0.004247893677538933,0.04285714285714286,0.004865328,0.9286671290025862,19448,0.89091957,860,7.082796e-05,-0.0018448296,0.0050000000000000044,972.4,0.298461120087705
0.9981526248458245,0.8023241397471876,0.9933460314211681,0.74321073,0.11754469329919459,1.10039626848434,0.9999996247724164,3.3672433,0.06017048648867375,-7.016814176180522,-2.952898,6.338041202980094e-16,1.5,-1.2783636606260647,0.05047963099208898,0.00011494594038528523,0.06428571428571428,0.0061566886,0.9992547130243493,20000,0.8918675,880,3.8327347e-05,-0.0021390845,0.0050000000000000044,1000.0,0.29761767551661855
0.960532096389731,0.798865512914292,0.9933460314211681,0.7895346,0.13573141413133266,1.0212598085467348,0.9999996287236873,3.1833339,0.06071357486367296,-7.0832969368122445,-2.984089,5.476300420375531e-16,1.5,-1.1022767580298147,0.05191206481294306,0.0023977463666209863,0.06428571428571428,0.0031593621,0.9378274846145523,19618,0.89297706,900,0.00093556003,-0.00015751595,0.0050000000000000044,980.9,0.3063215909228755
0.9185746125941662,0.7938928451836507,0.9933460314211681,0.80044585,0.1481792082842933,1.2027032515412912,0.9999996332322185,3.0724115,0.06133924717872945,-6.852258669342121,-3.085297,-5.947208501863153e-17,1.5,-1.1465572787534233,0.05647327841825702,0.005104021139160636,0.09642857142857142,0.008959848,0.8969978236292786,19116,0.8935689,920,0.0049168174,-0.0022145999,0.0050000000000000044,955.8,0.3572518517526186
0.9973471126233685,0.8023241397471876,0.9933460314211681,0.80683064,0.1305347655556682,1.0701702244684317,0.9999996247577027,3.1662993,0.06017048648867375,-7.023352532880649,-3.5050244,-1.0757617019407917e-15,1.5,-1.1176475195090383,0.05049007736924851,0.0001740806197411644,0.14464285714285713,0.006716591,0.9945104328631895,20000,0.8941434,940,0.00020964563,-0.00059948995,0.0050000000000000044,1000.0,0.4187092679611135
0.9916893868296511,0.8012266531565192,0.9933460314211681,0.7717438,0.15068495933235296,1.1369622634076726,0.9999996259316007,3.53481,0.06030898840367964,-6.997426504337181,-3.5317264,-5.102615170557823e-16,1.5,-1.1317151695469436,0.05402462203637548,0.000501472136257186,0.14464285714285713,0.0032217815,0.9872876031369836,19885,0.8951158,960,0.0015789522,-0.0010257501,0.0050000000000000044,994.25,0.39915733518276386
0.999283115566041,0.8023241397471876,0.9933460314211681,0.80206203,0.1361067781012538,1.234703697268985,0.9999996247642259,3.4003797,0.06017048648867375,-7.027137308490439,-3.4224565,-1.6129320101754275e-15,1.5,-1.0750439917886088,0.051969333873969535,9.046544123102575e-05,0.09642857142857142,0.0013093689,0.9994211240260146,20000,0.8944458,980,0.00025123192,-0.00039872865,0.0050000000000000044,1000.0,0.29566898945306497
0.9999724880899443,0.8023241397471876,0.9933460314211681,0.84635997,0.14080665094067338,1.0329680022420955,0.9999996246758664,3.3645613,0.06017048648867375,-7.018857453400505,-3.1445332,6.210143510543276e-16,1.5,-1.0223574685145804,0.054697024867434905,1.6622713656422574e-06,0.09642857142857142,0.0039603882,0.999331059686396,20000,0.8961021,1000,0.00015406433,-0.0010185007,0.0050000000000000044,1000.0,0.2946586197405134
0.9999754691587794,0.8023241397471876,0.9933460314211681,0.8539719,0.12517456570984833,1.1094942657102977,0.9999996248574203,3.4184778,0.06017048648867375,-7.020133261848934,-3.3796713,-5.961453553027241e-16,1.5,-1.0613069320211772,0.04850569780389206,1.5497587231633012e-06,0.14464285714285713,0.0061355177,0.9999604777146551,20000,0.89812386,1020,3.7478585e-05,-0.00082173856,0.0050000000000000044,1000.0,0.29417869336218194
0.962277358258991,0.7984675957418079,0.9933460314211681,0.8421092,0.14682678031324783,1.1075333686213815,0.9999996288705011,3.1576211,0.06068893396329994,-6.939818001658128,-3.3766365,-9.18233148034795e-16,1.5,-1.0970373099538582,0.051388880184393984,0.0023181496160287864,0.14464285714285713,0.0026224235,0.9482796434165138,19593,0.8988208,1040,0.0032064319,-0.00064989453,0.0050000000000000044,979.65,0.2980535801831257
0.9992020196561391,0.8023241397471876,0.9933460314211681,0.8509626,0.13971163632391626,1.1745209120755409,0.9999996250488341,3.4227362,0.06017048648867375,-7.019316377958327,-3.2429914,-1.3329781722859479e-15,1.5,-1.1439739928217316,0.04964607154193228,6.344511128222061e-05,0.14464285714285713,0.0030052923,0.9990161612219686,20000,0.89995074,1060,0.00016368547,-0.0012655486,0.0050000000000000044,1000.0,0.29542701021161133
0.9999643994866192,0.8023241397471876,0.9933460314211681,0.85721976,0.12517963641091018,1.028884272295344,0.9999996249770711,3.3614426,0.06017048648867375,-7.020022893520219,-3.2030234,5.968558980384841e-17,1.5,-1.2830042276301552,0.0478010476656202,2.3673968402944523e-06,0.09642857142857142,0.0007845098,0.9986916951038822,20000,0.90165216,1080,0.00022972016,-0.00034268622,0.0050000000000000044,1000.0,0.297040080583758
0.9999712688305316,0.8023241397471876,0.9933460314211681,0.90515536,0.1333307507386901,1.1251798577813839,0.9999996248785592,3.5148888,0.06017048648867375,-7.017430075112719,-3.0694127,-5.456968210637569e-16,1.5,-1.2313299817563201,0.04856138708839212,1.734363546970847e-06,0.09642857142857142,0.0056028133,0.9999498090140443,20000,0.90327126,1100,5.1604784e-05,-0.00046506245,0.0050000000000000044,1000.0,0.29767824913708874
0.9999492935833508,0.8023241397471876,0.9933460314211681,0.8887782,0.11473726457493966,1.0022371955336686,0.9999996248508926,3.600162,0.06017048648867375,-7.017808805435087,-3.606309,5.037747996539111e-16,1.5,-0.9603759727930549,0.04677658418295529,4.633937528810831e-06,0.09642857142857142,0.0042360686,0.9999642164189215,20000,0.9035556,1120,-7.375667e-05,-0.0014420316,0.0050000000000000044,1000.0,0.2939592300351583
0.9999670393991692,0.8023241397471876,0.9933460314211681,0.93299055,0.12781460109179196,1.3873265662563128,0.999999624804978,3.2061405,0.06017048648867375,-7.017586250458834,-3.3211598,6.998845947236987e-16,1.5,-1.0151031538555468,0.0488173526551939,3.315536419752222e-06,0.09642857142857142,0.003845997,0.999953086156357,20000,0.9033176,1140,9.584421e-05,-0.000394024,0.0050000000000000044,1000.0,0.2940032635441009
0.9991715794991859,0.8023241397471876,0.9933460314211681,0.9258912,0.1380976279658941,1.0998352676411738,0.9999996249070973,3.6821446,0.06017048648867375,-7.016655723444445,-3.5962868,-7.6596506914938805e-16,1.5,-1.2040283019374978,0.051049642667070884,9.732786537585337e-05,0.09642857142857142,0.0048022666,0.9999598674880028,20000,0.90445095,1160,0.00011794665,-0.0011834026,0.0050000000000000044,1000.0,0.29435605855652924
0.9999908386051511,0.8023241397471876,0.9933460314211681,1.0112706,0.13132431924586116,1.082384669427894,0.999999624589563,3.7112103,0.06017048648867375,-7.019674816608895,-3.190596,-8.881784197001253e-17,1.5,-1.1882443376907625,0.04988558162133129,6.947427666225819e-07,0.14464285714285713,0.0063704355,0.9990795726856242,20000,0.9058173,1180,-0.000121266174,-0.0017113328,0.0050000000000000044,1000.0,0.2937749142493614
0.9655427422906412,0.7993336037801959,0.9933460314211681,0.987566,0.1473225225602383,1.0516223322788545,0.9999996279619546,3.3817437,0.060560497518620665,-6.961758625726832,-3.3268275,-1.9201906706510885e-16,1.5,-1.0855802514902142,0.05268904910457879,0.0021673526672897794,0.14464285714285713,0.004357095,0.9562729444656872,19686,0.9077999,1200,0.001940129,-0.0004871841,0.0050000000000000044,984.3,0.29633756478851064
0.9992356200305604,0.8023241397471876,0.9933460314211681,0.9759581,0.13658654453301985,1.1330014476773889,0.9999996250516864,3.4715781,0.06017048648867375,-7.01689231846409,-3.3336744,7.545963853772264e-16,1.5,-1.1547755168756721,0.050535593939103784,5.738886578433078e-05,0.14464285714285713,0.0035106651,0.998736769330489,20000,0.9088914,1220,0.00023325605,-0.00057936256,0.0050000000000000044,1000.0,0.29651064542180877
0.9999757243191342,0.8023241397471876,0.9933460314211681,0.98742735,0.12820666452601526,1.1252617782117877,0.9999996249244109,3.7346883,0.06017048648867375,-7.0218354391242155,-3.3515577,-3.012701199622825e-16,1.5,-1.305503187229009,0.04832155737352062,1.4730023994275567e-06,0.14464285714285713,0.004646062,0.9991740165632836,20000,0.9099589,1240,0.0001906441,-0.0008845172,0.0050000000000000044,1000.0,0.2973548842183662
0.999981570859443,0.8023241397471876,0.9933460314211681,1.0884885,0.13706583399799543,1.1572513097340238,0.9999996248530095,3.444822,0.06017048648867375,-7.016697386846103,-3.8725524,4.604316927725449e-16,1.5,-1.086355887377885,0.050518386380389094,1.2544414556404854e-06,0.09642857142857142,0.0006139897,0.999971184294977,20000,0.9109781,1260,7.870981e-05,-0.00023103331,0.0050000000000000044,1000.0,0.29490132910429434
0.9999924307291567,0.8023241397471876,0.9933460314211681,1.0352899,0.13924783377282096,1.1225820595153655,0.9999996248865333,3.5151045,0.06017048648867375,-7.017726627902338,-3.578815,-3.012701199622825e-16,1.5,-1.0962740930523165,0.05021599775127694,6.394433829463501e-07,0.09642857142857142,0.003007507,0.9999804596608046,20000,0.9110636,1280,4.5833556e-05,-0.0008989812,0.0050000000000000044,1000.0,0.2939321266806321
0.9999664562890979,0.8023241397471876,0.9933460314211681,1.0519855,0.14628628523740383,1.0787491309778592,0.9999996248781466,3.889863,0.06017048648867375,-7.016395015799733,-3.7532997,6.991740519879386e-16,1.5,-1.1207479567049337,0.05288999749612836,3.0672842859853936e-06,0.09642857142857142,0.0043546534,0.9999842842038958,20000,0.9122139,1300,0.00017701711,-0.00097156654,0.0050000000000000044,1000.0,0.29442475829211784
