_std_obs,_max_act,ExplainedVarNew,ExplainedVarOld,_lr_multiplier,_mean_obs,PolicyLoss,PolicyEntropy,_mean_discrew,Steps,_MeanReward,_min_act,_std_adv,_std_act,_mean_act,KL,ValFuncLoss,_max_adv,_min_adv,_min_obs,_std_discrew,Beta,_mean_adv,_min_discrew,_max_discrew,_max_obs,_Episode
1.916583384370577,2.5761466,0.8283496914318212,-0.27417416707321185,1.0,1.100628580849096,-0.0019746698,0.93096936,-0.9894793304159383,188296,-9514.75,-3.1758249,0.9999702712213984,0.38623106,-0.3004251,0.0042019296,0.009309008472671493,16.599459516176697,-37.57485703932878,-0.6216997931431517,0.053029385702275174,0.05852766346593507,5.4338994959773135e-18,-10.000000000000009,-0.0050000000000000044,10.418999999999665,220
1.045133303637046,2.4364502,0.9634865324869748,0.8960287891751484,1.0,0.7702943098792884,-0.001614403,0.93509364,-0.9853798580052842,135498,-6874.85,-3.236822,0.9999548344374242,0.388606,-0.29383367,0.0010971911,0.002692062619627641,46.77507761662264,-47.87169080314604,-0.6080493130045106,0.07363282229516382,0.03901844231062338,1.2585444551389987e-18,-10.000000000000009,-0.0050000000000000044,7.614000000000877,240
0.8073040183940805,2.5866342,0.9311290472832956,0.24639168564068403,1.0,0.6231442530244237,-0.0009569072,0.9362793,-1.000162118347285,111030,-5751.4,-3.2617195,0.9999864179422924,0.39125988,-0.31087717,0.0019438866,0.011222314664604684,1.4587174455795107,-60.62065746923636,-0.5954637088991976,0.16236251340921098,0.03901844231062338,1.5358935115052152e-18,-10.000000000000009,-0.0050000000000000044,7.031000000000683,260
0.5202165197360443,2.3953943,0.9444948283943693,-0.28372794869947193,1.0,0.37762194396369175,-0.00076402596,0.93235844,-0.9627229006456506,52850,-2742.45,-2.8831651,0.9999916423511058,0.39757276,-0.252903,0.0020953799,0.010582703619514697,26.1417131836997,-36.24209618783194,-0.5842095669284482,0.18793541595929808,0.03901844231062338,-1.7208982058144338e-17,-10.000000000000009,-0.0050000000000000044,4.952158028834562,280
0.7622142102174998,2.5601382,0.9118168181519835,0.8716004133570329,1.0,0.5809742714967585,-0.0053301333,0.93205297,-0.9604951029721084,100747,-5037.35,-2.9878917,0.9999028930337555,0.38516912,-0.3078673,0.014798992,0.0021179200832153063,14.72959270903967,-17.186675786896636,-0.5814446464687051,0.018142307430033866,0.058527663465935076,4.513755753386841e-18,-0.999999999999989,-0.0050000000000000044,6.576000000000531,300
0.3979827406604498,2.2328186,0.9830231166611921,-2.0517021576912957,1.0,0.3003659404921019,0.00033153384,0.93277586,-0.9614841598074798,51431,-2671.5,-2.9574323,0.9999910020548526,0.38867113,-0.23091802,0.0012332497,0.0034642618762730617,15.014268078767765,-41.20288798319081,-0.5729314813052829,0.1930696721111185,0.03901844231062338,-1.7683784133556188e-17,-10.000000000000009,-0.0050000000000000044,4.311124520500178,320
0.35206898763045674,2.5819464,0.8770806352330924,0.38666601680121726,1.0,0.22789432739295964,-0.0014539784,0.9348687,-1.0512913400193857,39335,-2266.6,-3.147334,0.9999919292770428,0.39384285,-0.23706503,0.006900482,0.08110485070195704,0.8554864145902623,-21.323587079506424,-0.5675851014062151,0.6595825565931033,0.058527663465935076,8.670662594759072e-18,-10.000000000000009,-0.0050000000000000044,4.046846200081894,340
0.37540309193661264,2.3625798,0.9513897582126246,0.6523678983951866,1.0,0.33144946312388485,-0.00012028727,0.93723,-0.9684218188512076,62733,-3236.6,-2.8922496,0.9999770681345137,0.39580294,-0.26992318,0.0017994562,0.007707824408310617,2.22096601040231,-36.43202982209718,-0.5628036286711104,0.15850519611740374,0.058527663465935076,-2.265291746800249e-18,-10.000000000000009,-0.0050000000000000044,4.225999999999746,360
0.2963514874405934,2.5910017,0.9902205098512594,0.4391167022026944,1.0,0.2766770805658857,-0.0012996948,0.9378315,-0.9625530084558576,52901,-2745.0,-2.89029,0.9999787767930252,0.4030775,-0.2409993,0.0023106036,0.0018405025290524448,11.674461731864364,-31.455913979615186,-0.55464551395337,0.18774467007584086,0.058527663465935076,-1.719239148169086e-17,-10.000000000000009,-0.0050000000000000044,3.654743706595382,380
0.3475196941458587,2.5370164,0.984049714834611,0.8092199530852883,1.0,0.30514302967284357,-0.00035211942,0.94101375,-1.0003101113145745,58080,-3103.9,-2.5835075,0.9999803142616622,0.39769542,-0.25790668,0.0010840459,0.004979996816486463,14.346959129114907,-19.72255360101511,-0.5482151586095079,0.31038407707316357,0.03901844231062338,-5.2605608880310446e-18,-10.000000000000009,-0.0050000000000000044,3.776999999999695,400
0.29998026379837406,2.5988805,0.84269544142374,0.7583727799782071,1.0,0.21738984373578163,-0.0012044287,0.9419515,-0.9456485663274412,36413,-1920.6,-2.8434389,0.9999850283011955,0.40327156,-0.2277255,0.005389764,0.04278969788851431,12.542287901560204,-28.983168765115952,-0.5421970179318165,0.2718395504570579,0.03901844231062338,-6.244299438201523e-18,-10.000000000000009,-0.0050000000000000044,3.39484933548691,420
0.5427151835683063,2.5701258,0.9050393586816801,0.4887466865819218,1.0,0.4679946254163345,-0.004272993,0.94361657,-0.9508011579011042,80896,-4044.8,-3.0005317,0.9999351847656818,0.39875588,-0.2868919,0.012665238,0.0021494311028133766,19.545912257954072,-5.80480158301296,-0.5389510770874764,0.02211730684630344,0.058527663465935076,5.1997787229279483e-17,-0.9999999999982524,-0.0050000000000000044,5.400000000000138,440
0.28492451338131763,2.2642632,0.22483365585865212,-2.2130889033956938,1.0,0.23145110996401114,2.119664e-05,0.94547254,-0.9542704638879081,43310,-2265.45,-2.81146,0.9999896386091073,0.4001702,-0.23206702,0.0036360796,0.1782000797584499,6.519932950540713,-12.929258041995652,-0.5343884537739765,0.22894234737063954,0.058527663465935076,8.26861091718057e-17,-10.000000000000009,-0.0050000000000000044,3.157660128092055,460
0.31282983636490386,2.1996386,0.8916681646453646,0.3717434533530043,1.0,0.18672097220524975,-0.0011472651,0.9475893,-0.9239031489250485,25654,-1382.65,-2.8397827,0.9999921143602694,0.41357532,-0.18787214,0.008973269,0.04164435462538955,14.673319306182997,-27.843903424751467,-0.5304111993094738,0.3842292190318027,0.08779149519890261,-6.370344945225815e-18,-10.000000000000009,-0.0050000000000000044,3.0501357549872976,480
0.382716983339504,2.4986663,0.724868246783615,-0.007257976651691589,1.0,0.3534934058704519,-0.0025104084,0.9518193,-3.642401009542211,5479,-1873.15,-2.6597333,0.9999990066909166,0.42126387,-0.03416002,0.0067627653,3.1128778515166364,0.8367411720089966,-4.429195607699678,-0.5282975621044924,11.058945064180651,0.13168724279835392,0.0,-10.000000000000009,-0.0050000000000000044,2.9378669029843083,500
0.3428699247379819,2.4920645,0.6161786205007689,0.10979198283212932,1.0,0.23522457911316794,-0.006225258,0.95234895,-1.2030214478495076,13368,-1068.2,-2.4014292,0.9999974236217216,0.41286272,-0.0985536,0.012064647,0.9260924995027904,6.129863376131633,-4.94363901948317,-0.5280286643994824,2.3625734490908457,0.19753086419753088,-1.275660207827828e-17,-10.000000000000009,-0.0050000000000000044,2.85627007378696,520
0.2608442237618895,2.4640782,0.9151921268246512,0.22687880214548872,1.0,0.15977862082377953,-0.002024714,0.95701057,-0.8353969433263335,24106,-1205.3,-2.6448057,0.9999878683963016,0.41485426,-0.1645988,0.004536219,0.004718309973727969,18.597891630294413,-1.391474131163532,-0.527420004472307,0.055249924645244634,0.19753086419753088,-7.074183049133993e-18,-0.9994914646257534,-0.0050000000000000044,2.7582699959358337,540
0.2259632901140155,2.4451244,0.980277822380467,0.9469435266556727,1.0,0.15186081306412366,-0.0062840777,0.9590099,-0.8218077409012505,22241,-1112.05,-2.7769947,0.9999521377246765,0.42435327,-0.14693016,0.012016774,0.0011436822618823938,15.134050620341949,-4.379648669771547,-0.5252350380412514,0.05749578109254477,0.29629629629629634,-1.277897101317567e-18,-0.9988772723704653,-0.0050000000000000044,2.6730620046303897,560
0.22043243857933448,2.2141626,0.8858064329464725,0.46634258026164643,1.0,0.14631927306291287,-0.00027582614,0.9660579,-1.2317681069047983,15881,-1193.85,-2.690512,0.9999957609117496,0.41754046,-0.10810666,0.0015691449,0.24405375462672588,1.6024547938365532,-17.803049562773566,-0.5229492312511802,2.0717121180359026,0.29629629629629634,0.0,-10.000000000000009,-0.0050000000000000044,2.604306677332459,580
0.2450593532024008,2.316167,0.9464359234297627,0.8266451417236526,1.0,0.15306944250719812,-0.00019130536,0.97167987,-0.9941806962279358,15533,-976.55,-3.1556253,0.9999893920153093,0.42893553,-0.09692472,0.00037322586,0.06215018711759774,4.995049039365476,-17.284728049529225,-0.5218212474485359,1.1574694515579866,0.19753086419753088,0.0,-10.000000000000009,-0.0050000000000000044,2.546816820500035,600
0.24962710892814455,2.4793344,0.9513679846834346,0.6888149034549103,1.0,0.15017897841213007,-0.0008606934,0.9733753,-0.9996610901231054,15004,-950.1,-2.7822084,0.9999917010916329,0.4335292,-0.09991943,0.0046121334,0.0606679181835922,1.8675974609998391,-15.482157043547174,-0.5206254120089168,1.200358283311225,0.19753086419753088,1.5154203908506535e-17,-10.000000000000009,-0.0050000000000000044,2.484231049211657,620
0.25011481189243023,2.36314,0.9589574972675615,0.5656411280684434,1.0,0.13605728800957947,-0.001489107,0.9711233,-0.8872989802952442,17328,-966.35,-2.5875537,0.9999853016422622,0.4457813,-0.14477198,0.007092131,0.02428571171976078,10.040042533270382,-2.631368615907357,-0.5193230966008582,0.5646288363132526,0.29629629629629634,8.201093441367731e-18,-10.000000000000009,-0.0050000000000000044,2.4237376386965024,640
0.23228401625215897,2.7112188,0.9933154902246305,-0.9877180141920598,1.0,0.12297361324304161,-0.00033670876,0.9668733,-0.9120669583642703,22337,-1216.8,-2.6627812,0.9999910652273125,0.4530089,-0.18884003,0.0007915395,0.00334649355954802,12.076511289427206,-0.7288817021517257,-0.5176552558666988,0.44022431292249486,0.19753086419753088,2.0358479244592565e-17,-10.000000000000009,-0.0050000000000000044,2.3640224757981767,660
0.22844744380048357,2.8167496,0.9877399806091509,0.729452987185526,1.0,0.12748361816112685,-0.00066355366,0.96626616,-0.9158400206721203,23356,-1267.75,-2.7356405,0.9999830811151099,0.46196374,-0.1964293,0.0035103604,0.005217111655706446,12.06981566032316,-8.240791024551037,-0.5151267916652618,0.4213301362044661,0.19753086419753088,2.433782276965577e-17,-10.000000000000009,-0.0050000000000000044,2.308087012350885,680
0.2370676170051433,2.3348565,0.9772488679691039,0.9607786655381094,1.0,0.12677232886012693,-0.0044407547,0.96770114,-0.7967428763264048,19406,-970.3,-2.6533098,0.9999416661744103,0.45598242,-0.15644124,0.013066021,0.002599692659354718,28.81122183088502,-7.46014137457639,-0.5126667235139666,0.06096389374421217,0.29629629629629634,5.858334418304444e-18,-0.9975212789631627,-0.0050000000000000044,2.2547980668433834,700
0.23895227437144492,2.647636,0.9703890358571209,-4.99577719860826,1.0,0.1619601317347677,-0.00066263916,0.9628078,-0.7229332555174994,13693,-684.65,-2.6713057,0.9999943933886161,0.4438947,-0.0773651,0.0004886347,0.0029454594968292562,13.698346256512892,-6.40423243274861,-0.5106988837890261,0.0675618612852817,0.19753086419753088,0.0,-0.9907368773059368,-0.0050000000000000044,2.203038267165822,720
0.24105671842693094,2.701863,0.980844112761113,0.9642201447692977,1.0,0.13564345942486022,-0.00921632,0.9619509,-0.7445154704635568,15219,-760.95,-2.6843653,0.9999345550791724,0.45069253,-0.09803514,0.012460029,0.0012565354338643277,4.3119209213113665,-5.820795416633586,-0.5097839737754869,0.06508246435296189,0.29629629629629634,3.7350298219862026e-18,-0.9891252612451336,-0.0050000000000000044,2.155637824045969,740
0.234484395918024,2.91841,0.6727954412744889,0.03475961902599667,1.0,0.20384874860628457,1.7388724e-05,0.96117806,-0.8827803078834517,10084,-704.1,-2.3565247,0.9999966539751927,0.43197027,-0.018514717,0.004340307,0.4821826621963779,0.608132851501253,-15.517268276991192,-0.5084923967262943,1.472300895142835,0.29629629629629634,-5.636991160333996e-18,-10.000000000000009,-0.0050000000000000044,2.109310604985437,760
0.2088580250266865,2.3722606,0.9609242011478822,0.051225276743139925,1.0,0.14895665764774843,-0.00031826782,0.9668952,-1.1603262917123056,11393,-869.5,-2.78272,0.9999970846869053,0.4387135,-0.034661077,0.001634094,0.09006123659432155,0.7844170012153073,-14.135315782948732,-0.5080968087018469,2.2475868074702112,0.29629629629629634,-7.483992652612308e-18,-10.000000000000009,-0.0050000000000000044,2.066837885305907,780
0.20188962298252083,2.5178537,0.9283703235752903,0.23118860344218695,1.0,0.18249124021139576,-0.0010433514,0.96870345,-0.6690245141334245,11183,-559.15,-2.510879,0.999988074451211,0.42509556,-0.033729702,0.004173412,0.004853988110570178,13.71119994520764,-4.8225217577228685,-0.5074999835418176,0.06676855410784688,0.29629629629629634,1.2707551386213005e-17,-0.9741163294384981,-0.0050000000000000044,2.031649966529572,800
0.19826268817833279,2.6163685,0.9844993069902583,0.9699218809940315,1.0,0.1374340836022637,-0.0016483949,0.96229523,-0.8499717938046929,12787,-739.3,-2.4423132,0.9999727947185085,0.44235033,-0.06301825,0.005136505,0.011788619794624883,14.506978625593073,-17.547482083403736,-0.5070221476469877,0.7580483856701496,0.29629629629629634,-1.2224869153610858e-17,-10.000000000000009,-0.0050000000000000044,1.9951411896778717,820
0.21091247897320226,2.617804,0.9722444976004553,0.9475949392696964,1.0,0.1363328371526633,-0.0009554757,0.9595933,-0.8477445683460018,12623,-731.1,-2.721456,0.9999730118044441,0.44816443,-0.05417823,0.005615405,0.02430843878995589,5.426763656554337,-24.046859773057406,-0.5061027462902956,0.7669539301385382,0.29629629629629634,-1.8012649563751254e-17,-10.000000000000009,-0.0050000000000000044,1.9620931071852044,840
0.19783554461372074,2.677625,0.9495412860880741,0.786776965508652,1.0,0.12029749814282087,-0.0003812739,0.9603552,-0.8583446043905586,13507,-775.3,-2.6580513,0.9999838610991059,0.4337348,-0.07241648,0.0010716046,0.03759267296011941,10.750019781958494,-3.979872173958552,-0.5052047243838271,0.7198486138450975,0.19753086419753088,8.41688292897135e-18,-10.000000000000009,-0.0050000000000000044,1.9285634956524618,860
0.19110844361371787,2.6469908,0.9950305977908398,0.9038285206071985,1.0,0.11806788567713714,-0.00049091736,0.95748484,-0.8646787939903626,13962,-798.05,-2.7322793,0.9999778206015092,0.44417977,-0.077944666,0.0012926828,0.0036457837348284603,11.183500615913019,-6.349464387802625,-0.504101733277812,0.6980106296681263,0.13168724279835392,1.628517944730211e-17,-10.000000000000009,-0.0050000000000000044,1.8981014721298155,880
0.18131396398185254,2.136064,0.9937352403249412,0.9768585975001571,1.0,0.11014343474587614,-0.0015162214,0.955026,-0.870079848255043,14945,-847.2,-2.69104,0.9999615945492512,0.4463663,-0.08506907,0.008601639,0.0045423338047748665,13.05657014946098,-17.321406517988944,-0.5030049566678657,0.6520233348853857,0.19753086419753088,-1.3312276079814523e-17,-10.000000000000009,-0.0050000000000000044,1.869175243409108,900
0.19250735037233258,2.6134279,0.8826990707961556,0.41666740096501265,1.0,0.12501076913295545,-0.00071988814,0.95152605,-0.8494442571871675,13083,-754.1,-2.3945055,0.9999928169471385,0.4481721,-0.043560218,0.004594108,0.09389975154867324,0.6346046593971381,-20.091391111778137,-0.5019061041332559,0.7384194887124773,0.19753086419753088,2.6068983655495535e-17,-10.000000000000009,-0.0050000000000000044,1.8424714387388008,920
0.1821950410964147,2.6019855,0.8567201043801669,0.3592202141097852,1.0,0.17173274647601322,-0.0033441293,0.94984776,-1.3136984030077323,9014,-950.45,-2.3203795,0.9999973664488778,0.42927936,0.008611579,0.012905137,0.5452203076288025,2.7638532081998246,-11.680627445137377,-0.5010791727369813,3.7965539886432276,0.29629629629629634,-6.3061258998012e-18,-10.000000000000009,-0.0050000000000000044,1.81491344425226,940
0.18070374335147593,2.724545,0.21631770962628993,-1.1141487572100273,1.0,0.14305729077259804,-0.0048183156,0.9532815,-0.6865834454410289,11972,-598.6,-2.6783895,0.9999909827059082,0.42747366,-0.025931926,0.0039184173,0.05284672950080989,15.096530397367893,-6.5650081478092845,-0.5008031495575221,0.06679083984447809,0.29629629629629634,9.496060618243905e-18,-0.9731920071859331,-0.0050000000000000044,1.790518303727799,960
0.1778760907646063,2.5466728,0.9788166339266662,0.8520716134112298,1.0,0.11548482987392097,-0.0010130673,0.95484555,-0.7199137853196235,13742,-687.1,-2.3982859,0.9999668258420827,0.44345695,-0.047990885,0.006093447,0.0014904676540014685,10.272640925797445,-5.1290203978718925,-0.5002235897442139,0.06583312431114313,0.44444444444444453,-2.4818841010395e-17,-0.9780624800760177,-0.0050000000000000044,1.7652536761227031,980
0.17945764994632707,2.490315,0.9853193163990639,0.9713847523298639,1.0,0.10025050070861254,-0.000679963,0.9566373,-0.7439139646193241,15192,-759.6,-2.9664822,0.9999201173945634,0.46141633,-0.08946377,0.0018656295,0.0010241523209599502,4.67451349107666,-4.5200876321844,-0.4992342920446051,0.0650137826355318,0.44444444444444453,6.36083544387662e-17,-0.9836789050166659,-0.0050000000000000044,1.7412675097862216,1000
0.17927369618184838,2.6113405,0.9781262631847509,0.9759393955489423,1.0,0.10760299423460278,-0.0056502293,0.9642577,-0.7245035067703062,13999,-699.95,-3.1059813,0.9999115205113187,0.45653883,-0.06811148,0.0042594243,0.0014385908765245604,4.624922123367482,-4.1544747315548936,-0.4978784500945798,0.06575484803777802,0.44444444444444453,0.0,-0.9856731936205193,-0.0050000000000000044,1.717744507812105,1020
0.16996137147654392,2.729707,0.9782674024407813,0.6494829606091113,1.0,0.10420881063401706,-0.00021036106,0.9698614,-0.9940592748998127,12738,-836.8,-2.6154754,0.9999936779669992,0.45511577,-0.058638208,0.0007384029,0.030955845066329004,2.1643474112813816,-20.969737100398664,-0.49677415389095153,1.4086042482866907,0.29629629629629634,3.123755157996986e-17,-10.000000000000009,-0.0050000000000000044,1.6950333842667427,1040
0.17008856643634823,2.488813,0.9653877660589267,0.9062430119085835,1.0,0.10862953671435281,-0.0005982953,0.9682985,-0.8368490049174163,12470,-723.45,-2.6036978,0.9999832050379093,0.46143788,-0.056266524,0.002517776,0.026794004707810362,1.970506428843003,-21.067012903573026,-0.49588632334507055,0.7663202753387219,0.29629629629629634,-1.8233654806995353e-17,-10.000000000000009,-0.0050000000000000044,1.6748275484300212,1060
0.16783439482800333,2.4351401,0.9805648321537834,0.8632277277836695,1.0,0.09236952260997083,-0.0002753733,0.9688837,-1.0010781502478843,13629,-881.35,-2.7707007,0.9999911484335913,0.4752979,-0.08065991,0.0010844,0.02571734020461916,9.08413041095721,-15.934494564922096,-0.4950058964045969,1.3210807475429092,0.19753086419753088,1.6683078394836896e-17,-10.000000000000009,-0.0050000000000000044,1.6549803560776981,1080
0.15891706929794094,2.5420897,0.9652582867083798,0.7951253115753724,1.0,0.07912549627097257,-5.9907445e-05,0.97202635,-1.1344034214827952,14125,-1006.1,-2.79484,0.999989100250124,0.47692692,-0.09667027,6.1032013e-05,0.0662283265896559,7.585205964620233,-4.8026217989319715,-0.49386948958493915,1.8231062536303482,0.13168724279835392,3.219450271762578e-17,-10.000000000000009,-0.0050000000000000044,1.6358312546936555,1100
0.16490304953360235,2.6755593,0.9575585777717092,0.9611055521919195,1.0,0.0972751077238963,-0.0011641535,0.9749338,-0.7289447723914422,14254,-712.7,-2.627235,0.9999249283549663,0.49528575,-0.07708098,0.005792416,0.004069473660748288,5.518519514780615,-4.913979070723472,-0.4926603101915766,0.06566091216582447,0.13168724279835392,1.5951569765906556e-17,-0.9853095875963758,-0.0050000000000000044,1.6185988593421445,1120
0.16589306982010277,2.554551,0.9886378474933499,0.9550511486526343,1.0,0.10734056993062534,-0.0028434282,0.97769046,-0.6997194773480523,12694,-634.7,-2.7230294,0.9999214325149792,0.48907456,-0.05344695,0.0058505884,0.0009322091757812812,6.419669655295236,-3.193702277722858,-0.49151692020003585,0.065916632812289,0.13168724279835392,3.9182284152518525e-17,-0.9709534199056709,-0.0050000000000000044,1.6000285435592385,1140
0.15885985298670527,3.0738153,0.9328556853098067,0.6863681035240046,1.0,0.11943877344559257,-3.315785e-05,0.981012,-0.8203286115598537,11208,-660.35,-2.7496233,0.9999900260860236,0.47488654,-0.009510913,0.0003154483,0.06110985353969478,1.4754690751192265,-23.958299047329827,-0.4906206404758934,0.845031169178658,0.08779149519890261,0.0,-10.000000000000009,-0.0050000000000000044,1.5818044942342784,1160
0.16117717599912643,2.455937,0.9624646684736082,0.9167397146853612,1.0,0.11483900766478909,-0.0028371112,0.98409593,-0.6809469463998257,11804,-590.2,-2.7573724,0.9999376200494158,0.4844727,-0.02127265,0.009406862,0.003356075821499274,15.319831378333406,-4.104545700892162,-0.4900697491930601,0.06584603408756094,0.13168724279835392,-6.741849068547206e-17,-0.9637857534760725,-0.0050000000000000044,1.5648738941260152,1180
0.1473911373831772,2.29579,0.9212261192351406,0.5458732400818749,1.0,0.14014663207287506,-0.0020116884,0.9834826,-0.8081410371065543,9747,-587.3,-2.5783126,0.9999938511259476,0.45554712,-0.00046765714,0.004302553,0.0774307978708376,3.4927326779117327,-20.816999796775992,-0.48935359374593995,0.9755618121118387,0.13168724279835392,3.4991332016502316e-17,-10.000000000000009,-0.0050000000000000044,1.5478262403296226,1200
0.13440702036063445,2.5087063,0.9534686460624443,0.9435129013264155,1.0,0.13544693846352615,-0.0031629533,0.9846189,-0.804098708033089,9842,-592.05,-2.9852192,0.9999824354946966,0.45072705,-0.005081024,0.0064323214,0.0469540669936461,3.7751405332304557,-11.278071208560025,-0.4889451215118201,0.9593661769613243,0.19753086419753088,-2.1658486154036786e-17,-10.000000000000009,-0.0050000000000000044,1.5319336484990778,1220
0.1134310112902071,2.5035474,0.7476755627512983,0.149121543883165,1.0,0.1637480192362864,-0.00036875275,0.9830804,-0.7917649322544961,8863,-543.1,-2.4074216,0.9999954357860659,0.43914777,0.0044320687,0.003621614,0.30881455433712723,0.6350255411814395,-21.852441744956085,-0.4885316659322356,1.0624046761571713,0.19753086419753088,-2.164577892984622e-17,-10.000000000000009,-0.0050000000000000044,1.5175618214852835,1240
0.10884752013355468,2.5288084,0.788839523818706,0.03891416574528128,1.0,0.18387472994237136,-0.0007832254,0.98514366,-0.5788195569505723,8219,-410.95,-2.6219335,0.9999871483292838,0.43727523,0.029305222,0.0045292834,0.013854126186018919,8.86019457798745,-11.827145066115982,-0.4883151444672937,0.05985175084739943,0.19753086419753088,3.3229695103758184e-18,-0.9080002949583337,-0.0050000000000000044,1.5037419234447074,1260
0.08727395004157155,2.501043,0.5678080259594694,0.36998534963236396,1.0,0.20738885123782794,-0.0021689527,0.9881394,-1.1802883893694691,7103,-655.0,-2.1673276,0.9999971849311283,0.4507475,0.035431802,0.0041499874,1.5814695990293686,2.099526713874684,-14.068658675283716,-0.4881735755516848,3.4309533045048415,0.19753086419753088,1.6005467791301708e-17,-10.000000000000009,-0.0050000000000000044,1.489530429803749,1280
0.07926551744955362,2.5743408,-1.2256560193514718,-1.3134783643277523,1.0,0.21366860187915537,-0.0023894208,0.98949367,-0.5447442203029055,7335,-366.75,-2.4406402,0.9999926845231498,0.43065393,0.021460714,0.013576462,0.15732678615392415,13.826820128717904,-5.329276881590963,-0.48812307971398505,0.05618783338468967,0.29629629629629634,0.0,-0.8800049985149895,-0.0050000000000000044,1.4760095562053193,1300
