_max_act,_max_adv,_max_discrew,_mean_act,_std_act,_min_act,_std_obs,ValFuncLoss,_mean_obs,_mean_discrew,PolicyEntropy,_min_obs,_std_discrew,_mean_adv,_min_discrew,_std_adv,_max_obs,_min_adv,_MeanReward,PolicyLoss,_Episode,ExplainedVarNew,Beta,Steps,_lr_multiplier,ExplainedVarOld,KL
2.5373263,2.412847661537935,-0.0050000000000000044,0.41081464,0.47931364,-2.0351467,0.644264273730428,0.0003552700805278317,0.5851333528799808,-0.2638169165130988,0.9227847,-1.6856813731458604,0.018659045233345814,6.679602686346418e-17,-0.5116844585564646,0.9999905838341776,6.571069011974805,-1.3123625694992345,-127.65,-0.0030574957,20,0.9809859538429027,1.0,2553,1.0,-1.2658305397331415,0.0017415937
3.0394409,2.042939433432793,-0.0050000000000000044,0.22535414,0.49651438,-2.2994256,0.15038546736705724,0.0009006369916069785,0.10832495126801783,-0.3271093723390016,0.92708373,-0.7420197767795009,0.02737261165462521,-1.271475220566836e-16,-0.6348769673824637,0.9999715386508409,2.052692175235823,-3.5828969661726093,-167.65,-0.0029906193,40,0.9672828848419596,1.0,3353,1.0,0.7918902093056251,0.0027089366
2.548763,2.3052350054040667,-0.0050000000000000044,0.09508633,0.44040778,-2.4290793,0.39905989607201386,0.0027426486448119194,0.006914599050699943,-0.36589723850332134,0.9281266,-12.995419504504353,0.03489810290210305,-1.482613950464476e-17,-0.7639264913631593,0.9999625131841701,1.774464440036818,-9.507983491085378,-191.7,-0.0012235618,60,0.9223067833547433,0.6666666666666666,3834,1.0,0.8213024104959754,0.0012316843
2.5004623,3.246058928373083,-0.0050000000000000044,0.088894255,0.43769044,-2.156002,0.06459475147173013,0.0007180377372824378,0.03071302899102621,-0.3593043745433548,0.93051267,-0.48903448609732053,0.031741701837014635,-2.6074962780187164e-17,-0.6680461086477644,0.9999388716621399,0.7369241607252935,-2.33903930191928,-190.75,-0.0053636828,80,0.9776617785292296,1.0,3815,1.0,0.9466738812761119,0.009888623
2.6950598,2.9276774567174106,-0.0050000000000000044,0.06066131,0.4069171,-2.3827593,0.05660354405107143,0.0004895130431629148,0.023411759231852132,-0.33892033316899456,0.9339211,-0.504113901546049,0.028633999231231586,-8.046916599774635e-18,-0.6293448935873668,0.9999149909386804,0.7567695041874803,-2.4607914166718614,-176.6,-0.0055266316,100,0.9849596365888038,1.5,3532,1.0,0.9600584969257441,0.006208796
