_mean_act,ExplainedVarNew,_std_adv,_min_adv,_min_act,_max_act,_MeanReward,Steps,_std_discrew,_mean_obs,_std_act,PolicyLoss,_max_obs,_max_discrew,_max_adv,ExplainedVarOld,Beta,PolicyEntropy,_Episode,_mean_discrew,_min_obs,ValFuncLoss,_lr_multiplier,_std_obs,_mean_adv,_min_discrew,KL
0.036859963,0.8437185157458644,0.9999887479562576,-3.9256592630897167,-1.9055825,2.2298985,-64.7,1294,0.006743415086806924,-0.04176686267442116,0.39033398,-0.0016715045,1.3942405250542738,-0.0050000000000000044,1.8178009840799199,-4.220501924218685,0.6666666666666666,0.922902,20,-0.14954961377930023,-1.901282156524683,0.0010671277104592528,1.0,0.10370986355601913,-2.635707211474869e-16,-0.3303521795294359,0.0009853733
0.008497458,0.8567375323845973,0.999970207156433,-2.3600286799208496,-2.1501646,2.3051808,-69.95,1399,0.007589456459054201,0.019175418226055004,0.42253828,-0.004207672,1.2985329927932123,-0.0050000000000000044,2.3925187318152887,0.018386911625466573,1.0,0.9268098,40,-0.1598866791148115,-0.9630426570753573,0.0013351543776989828,1.0,0.07460683597460846,9.39602616980833e-17,-0.34364502317115697,0.006999233
0.031018967,0.4934784723171193,0.999969630272716,-7.065468685575584,-1.6330045,2.1617534,-71.6,1333,0.013360961415112924,0.011863862415275195,0.38743752,-0.0013874341,1.6213451095362055,-0.0050000000000000044,0.9434429739905712,0.3468683750532967,1.0,0.9261055,60,-0.17150474933568643,-1.0646781485174144,0.00680905415914138,1.0,0.08432350431647155,1.0660806237960993e-17,-0.6147255553440591,0.0016306811
0.00934776,0.5013358199618244,0.9999641848715076,-7.144153350785009,-1.9682267,2.0500734,-70.45,1310,0.013642476140023632,0.004485986974523994,0.3583761,-0.00435637,0.6198040030711678,-0.0050000000000000044,1.8253024870695145,0.48968136545117025,1.0,0.9253732,80,-0.16948920390533503,-1.001209415892117,0.006824031424028271,1.0,0.05950707943382699,0.0,-0.6223734454669053,0.0051024486
-0.00037235013,0.9206659642636396,0.9999013330740132,-2.6129237271643815,-2.0959973,2.2621562,-64.1,1282,0.006497670534102975,-0.0016999142642003073,0.40127736,-0.0050048353,0.6204333794591751,-0.0050000000000000044,3.4623725116375135,0.8667889015751526,1.0,0.92396736,100,-0.14780149588382552,-0.8507570723132899,0.0006334536641644447,1.0,0.05983113603181043,5.542455037130267e-18,-0.3269871151049607,0.005767162
